"Dates","PRECTOT","RH2M","T2M_MAX","T2M_MIN","T2M_RANGE","WS10M_RANGE","WS50M_RANGE","Latitude","Longitude"
"2018","6.282","81.0928484848485","29.9670909090909","25.5092727272727","4.45733333333333","2.5370303030303","3.16121212121212","17.80626034","83.18378839"
"2018","7.09072727272727","81.2549696969697","30.0595151515151","25.0910909090909","4.96909090909091","2.55848484848485","3.14193939393939","18.77536752","84.22492825"
"2018","7.61393939393939","80.8783636363636","28.4273333333333","20.9629696969697","7.46424242424242","3.30084848484848","3.49993939393939","14.25198332","75.25077264"
"2018","10.1355151515152","82.892","27.7288484848485","21.238","6.4910303030303","2.85551515151515","3.17715151515152","13.75198332","75.25077264"
"2018","2.45260606060606","63.6224848484848","32.7281818181818","21.3596363636364","11.3693333333333","3.5630303030303","4.14206060606061","17.75198332","76.75077264"
"2018","2.29915151515151","62.832","33.2032727272727","21.7729090909091","11.4301212121212","3.6150303030303","4.27872727272727","17.25198332","76.75077264"
"2018","2.85436363636364","64.5243636363636","32.5873333333333","21.5389696969697","11.048303030303","3.72775757575758","4.08854545454545","18.25198332","77.25077264"
"2018","2.59230303030303","64.392303030303","32.5039393939394","21.3187878787879","11.1850909090909","3.55157575757576","3.97624242424242","17.75198332","77.25077264"
"2018","1.82242424242424","61.4544848484848","33.598","22.339696969697","11.2578787878788","3.71036363636364","4.31066666666667","16.25198332","77.25077264"
"2018","1.62363636363636","60.9038181818182","33.6701212121212","22.3287878787879","11.3416363636364","3.81254545454545","4.28630303030303","15.75198332","77.25077264"
"2018","1.75030303030303","63.6453939393939","32.2409090909091","21.1098787878788","11.1306060606061","3.94206060606061","4.10957575757576","14.25198332","77.25077264"
"2018","2.26157575757576","69.9481212121212","29.9219393939394","19.2189090909091","10.7027272727273","3.9930303030303","3.98793939393939","13.25198332","77.25077264"
"2018","2.36787878787879","70.5961212121212","30.1","19.4864848484848","10.6130303030303","3.90042424242424","3.89024242424242","12.75198332","77.25077264"
"2018","2.69763636363636","65.267696969697","32.265696969697","21.4018787878788","10.8645454545455","3.73915151515152","4.04951515151515","17.75198332","77.75077264"
"2018","1.68387878787879","59.6280606060606","33.9497575757576","22.5946060606061","11.3548484848485","3.83993939393939","4.28751515151515","14.75198332","77.75077264"
"2018","3.15018181818182","66.97","32.1837575757576","22.0155151515152","10.1679393939394","4.14630303030303","4.50163636363636","18.25198332","78.25077264"
"2018","2.77848484848485","66.2058787878788","32.0609696969697","21.6142424242424","10.4469090909091","4.01666666666667","4.26963636363636","17.75198332","78.25077264"
"2018","2.52745454545455","65.9104848484848","32.0204848484848","21.4561212121212","10.5640606060606","3.86424242424242","4.07254545454545","17.25198332","78.25077264"
"2018","1.766","59.1521212121212","34.4783636363636","23.1204848484848","11.3577575757576","4.01848484848485","4.42606060606061","15.25198332","78.25077264"
"2018","1.7770303030303","60.5112727272727","33.3961818181818","22.2334545454545","11.1627272727273","4.04048484848485","4.31127272727273","14.25198332","78.25077264"
"2018","4.28963636363636","71.0824242424242","31.7012121212121","22.3438787878788","9.35812121212121","4.20781818181818","4.49666666666667","18.75198332","78.75077264"
"2018","3.07812121212121","67.8807272727273","31.8837575757576","21.8751515151515","10.0077575757576","4.36418181818182","4.61763636363636","17.75198332","78.75077264"
"2018","1.94509090909091","62.3394545454545","33.5875151515151","22.7289696969697","10.8581212121212","4.34272727272727","4.43915151515152","15.75198332","78.75077264"
"2018","1.72351515151515","59.364","34.6409696969697","23.4347878787879","11.2060606060606","4.32690909090909","4.52454545454545","15.25198332","78.75077264"
"2018","5.12781818181818","72.7258787878788","31.8995151515151","22.8033333333333","9.09593939393939","3.95424242424242","4.32933333333333","18.75198332","79.25077264"
"2018","4.2770303030303","71.2819393939394","32.0252121212121","22.7249090909091","9.30072727272727","4.17515151515151","4.48151515151515","18.25198332","79.25077264"
"2018","2.46042424242424","63.8530909090909","33.8558787878788","22.9735757575758","10.8824242424242","4.48563636363636","4.61290909090909","13.25198332","79.25077264"
"2018","3.60260606060606","69.1866666666667","33.104","23.5827272727273","9.52036363636364","4.12036363636364","4.5230303030303","17.25198332","79.75077264"
"2018","3.20545454545455","66.8372727272727","33.8381212121212","24.0833939393939","9.75436363636364","4.18339393939394","4.55278787878788","16.75198332","79.75077264"
"2018","2.318","62.9384242424242","34.3955757575758","25.0135757575758","9.38212121212121","4.46333333333333","4.54721212121212","15.75198332","79.75077264"
"2018","2.02612121212121","61.3070303030303","34.4266060606061","25.8102424242424","8.61624242424242","4.59957575757576","4.73963636363636","14.25198332","79.75077264"
"2018","3.60921212121212","68.7241212121212","33.7567272727273","24.8430909090909","8.91418181818182","4.13478787878788","4.49624242424242","16.25198332","80.25077264"
"2018","2.46551515151515","67.1787878787879","32.6382424242424","27.4281212121212","5.20987878787879","4.34115151515152","4.58781818181818","14.30162528","80.03612825"
"2018","4.45054545454545","73.7584848484849","32.5822424242424","25.2553939393939","7.32642424242424","3.89757575757576","4.38430303030303","16.25198332","80.75077264"
"2018","3.86721212121212","73.5629696969697","31.5954545454545","26.9984848484848","4.59721212121212","4.20242424242424","4.55393939393939","15.85885108","80.76244803"
"2018","5.33006060606061","80.981696969697","30.5947272727273","23.4613939393939","7.13321212121212","3.33739393939394","3.7669696969697","17.25198332","81.75077264"
