date,2018-05-09,2018-05-19,2018-05-29,2018-06-18,2018-10-26,2018-11-25,2018-12-25,2019-01-04,2019-01-14,2019-01-24,2019-02-03,2019-02-13,2019-02-23,2019-03-15,2019-03-25,2019-04-04,2019-04-14,2019-04-24,2019-05-14,2019-05-24,2019-11-10,2019-12-30,2020-01-19,2020-01-29,2020-02-08,2020-02-18,2020-02-28,2020-03-09,2020-03-19,2020-03-29,2020-04-08,2020-04-18,2020-05-28,2020-07-07,2020-07-17,2020-08-31,2020-09-25,2020-10-25,2020-10-30,2020-11-09,2020-12-14,2020-12-24,2020-12-29,2021-01-18,2021-01-23,2021-01-28,2021-02-02,2021-02-07,2021-02-12,2021-02-17,2021-02-27,2021-03-04,2021-03-09,2021-03-14,2021-04-03,2021-05-03
"MULTIPOLYGON (((866771.477990848 1531373.61415218,866752.691180507 1531379.09180564,866759.622570536 1531396.59059531,866767.843133348 1531390.20242251,866773.120763156 1531382.86493335,866771.477990848 1531373.61415218)))",0.9115333557128906,0.8564003705978394,0.12900787591934204,0.7196981310844421,0.8010916709899902,0.7099458575248718,0.6079909801483154,1.0829006433486938,0.8515914678573608,1.1537230014801025,1.2258265018463135,1.2926965951919556,1.229191780090332,0.42139536142349243,0.36855775117874146,0.4240766167640686,0.3960207402706146,0.3990474045276642,0.32626602053642273,0.20763109624385834,0.8640883564949036,1.1711094379425049,0.49805963039398193,1.305932641029358,1.2944263219833374,1.2119107246398926,0.8448918461799622,0.9650514125823975,0.4560420513153076,0.6599845886230469,0.28846830129623413,0.5894944071769714,0.4163706600666046,0.8494279384613037,1.0263406038284302,0.39475753903388977,0.9333861470222473,1.4156492948532104,1.1721410751342773,1.2913705110549927,1.0566153526306152,0.9640798568725586,0.9578272104263306,0.9944157600402832,0.9259386658668518,0.9859768748283386,0.948957085609436,0.7578500509262085,1.024253249168396,0.7737366557121277,0.7006369233131409,0.8703386783599854,0.9881868362426758,1.0510176420211792,1.084719181060791,0.9290978908538818
"MULTIPOLYGON (((866781.722681178 1531359.99366804,866749.005949695 1531369.78819105,866752.691180507 1531379.09180564,866771.477990848 1531373.61415218,866786.768902424 1531368.99012879,866781.722681178 1531359.99366804)))",0.5910571217536926,0.5685949921607971,0.10332774370908737,0.4044046103954315,0.7194038033485413,0.3694726526737213,0.4569151997566223,0.7380000352859497,0.6901376247406006,0.7651523351669312,0.9461482167243958,0.7273113131523132,0.788180410861969,0.325385183095932,0.330300897359848,0.3371765613555908,0.28626254200935364,0.31413882970809937,0.26020821928977966,0.18457771837711334,0.8051803708076477,1.0692888498306274,0.4241674542427063,0.990294337272644,0.9155347347259521,0.8825923204421997,0.5707753896713257,0.5974708795547485,0.42583978176116943,0.469454288482666,0.19000381231307983,0.3815707862377167,0.3027239143848419,0.4244897961616516,0.8665457963943481,0.3750835955142975,1.1621947288513184,1.3163135051727295,1.090124487876892,1.2446845769882202,1.004069209098816,0.9111893177032471,0.9361031651496887,0.9029382467269897,0.9071732759475708,0.9038461446762085,0.800236701965332,0.5334339737892151,0.6987715363502502,0.4759206771850586,0.47904759645462036,0.6313291192054749,0.8849937915802002,0.7786431908607483,0.7389978170394897,0.43095096945762634
"MULTIPOLYGON (((866758.429788906 1531345.14169659,866773.026379233 1531340.03313068,866766.404112627 1531324.83313645,866754.970720232 1531328.45292974,866758.429788906 1531345.14169659)))",1.3116397857666016,1.1649341583251953,0.19182252883911133,1.0271337032318115,0.8367391228675842,0.592914879322052,0.9326860308647156,1.3027700185775757,0.5652863383293152,0.5095406174659729,0.5893355011940002,0.6777001619338989,0.601225733757019,0.38863465189933777,0.34164705872535706,0.3794337511062622,0.355879008769989,0.34626075625419617,0.2601417601108551,0.21933038532733917,1.199155569076538,1.150546669960022,0.4987734258174896,0.8985083103179932,1.122086524963379,1.5993008613586426,1.4088391065597534,1.3702301979064941,1.3568769693374634,1.0549393892288208,0.24767892062664032,0.753333330154419,0.5410572290420532,0.9299055933952332,0.8420757055282593,0.37883517146110535,1.6657240390777588,1.1923117637634277,1.175108790397644,1.3459410667419434,1.1112141609191895,0.9538124203681946,0.9488222599029541,0.9175893068313599,0.9164255261421204,0.9412456154823303,0.8171492218971252,0.8720661401748657,0.8444106578826904,0.8502814173698425,0.6571516394615173,0.6981818675994873,0.7119244337081909,0.5912944078445435,0.763831377029419,0.842375636100769
"MULTIPOLYGON (((866780.789249043 1531312.35196799,866805.605021894 1531301.94156376,866802.725270955 1531291.21435037,866801.019299655 1531291.7414606,866776.76237079 1531303.19691345,866780.789249043 1531312.35196799)))",0.9070109128952026,0.7257044911384583,0.07321637868881226,0.9191016554832458,0.983993649482727,0.5080879330635071,0.7559235692024231,0.7311370968818665,0.7195876240730286,0.7947065234184265,0.9593388438224792,1.0321882963180542,1.0452773571014404,0.7221867442131042,0.48680296540260315,0.5566098690032959,0.42791107296943665,0.5204081535339355,0.4286944270133972,0.2398507297039032,1.0394052267074585,1.1864224672317505,0.206381157040596,0.7235928177833557,0.6955631971359253,0.752228319644928,0.6664952635765076,0.7412969470024109,0.6973743438720703,0.7170100808143616,0.21470588445663452,0.5395563840866089,0.5197860598564148,0.7004651427268982,1.0761430263519287,0.4302041828632355,1.5621737241744995,1.4484552145004272,1.2459684610366821,1.2489711046218872,0.8558526039123535,0.9919480085372925,0.9370455741882324,0.9287598729133606,1.0093263387680054,0.756264865398407,0.8891489505767822,0.8042598962783813,0.8501948714256287,0.6149638295173645,0.600222647190094,0.7081836462020874,0.6770193576812744,1.1685552597045898,0.9493243098258972,0.671480119228363
"MULTIPOLYGON (((866741.543102166 1531349.90212734,866758.429788906 1531345.14169659,866754.970720232 1531328.45292974,866744.246326793 1531323.76288992,866734.290838916 1531327.40362751,866741.543102166 1531349.90212734)))",0.8867706060409546,0.8769882321357727,0.10129178315401077,0.8396782875061035,0.7348638772964478,0.6565435528755188,0.8390092849731445,1.2469661235809326,1.2626842260360718,1.0527926683425903,1.095173716545105,0.8010801672935486,0.7726380825042725,0.46302974224090576,0.41241684556007385,0.4155711531639099,0.36453160643577576,0.3719557225704193,0.3018321692943573,0.22011104226112366,1.095786213874817,1.123181700706482,0.29107901453971863,0.7947292923927307,0.9565262198448181,1.1765509843826294,0.9986194372177124,1.0314916372299194,1.212922215461731,1.0994662046432495,0.2380480021238327,0.672400176525116,0.5322632193565369,0.532947301864624,0.7387291789054871,0.40345367789268494,1.6329498291015625,0.9280434846878052,1.0111278295516968,1.1935135126113892,1.0230079889297485,1.195563793182373,1.1539607048034668,1.0791901350021362,1.0367461442947388,1.0047146081924438,0.930273711681366,1.0172227621078491,0.9729903340339661,0.9706509113311768,0.5632883310317993,0.700060248374939,0.7175896763801575,0.5100686550140381,0.6727087497711182,0.5400327444076538
"MULTIPOLYGON (((866773.026379233 1531340.03313068,866758.429788906 1531345.14169659,866741.543102166 1531349.90212734,866743.353038861 1531355.51705408,866749.005949695 1531369.78819105,866781.722681178 1531359.99366804,866773.026379233 1531340.03313068)))",0.5827839970588684,0.45744621753692627,0.11482621729373932,0.42032840847969055,0.9263619184494019,0.42367345094680786,0.5637915730476379,0.6279192566871643,0.48429617285728455,0.40826815366744995,0.4706270396709442,0.4865044057369232,0.5127823352813721,0.33671820163726807,0.27077507972717285,0.294924795627594,0.29547470808029175,0.27995532751083374,0.25733882188796997,0.1926899403333664,0.8861209750175476,1.2579948902130127,0.42766958475112915,0.8752343058586121,0.7939648032188416,0.7884544730186462,0.599087655544281,0.56706303358078,0.5792884826660156,0.5768191814422607,0.20529010891914368,0.4601587951183319,0.31992214918136597,0.5434445738792419,0.9497461915016174,0.35543397068977356,1.4950820207595825,1.3325672149658203,1.240498423576355,1.3160052299499512,0.9973037242889404,1.0747499465942383,0.962674081325531,1.0063790082931519,0.8455542325973511,0.9376114010810852,0.9509297609329224,0.7608124613761902,0.8874089121818542,0.5859560370445251,0.5911669731140137,0.6664854288101196,0.7448546290397644,0.857596218585968,0.8002111911773682,0.3785582482814789
"MULTIPOLYGON (((866763.726775791 1531313.76363918,866779.207348314 1531308.75553645,866776.76237079 1531303.19691345,866770.313215275 1531288.88611351,866758.584227046 1531292.50172161,866763.726775791 1531313.76363918)))",0.9211418032646179,0.7082259654998779,0.09209553152322769,0.7521601319313049,1.057638168334961,0.5893732905387878,0.6274992227554321,0.8738207817077637,0.8653204441070557,0.6828992366790771,0.7082642316818237,0.6910797953605652,0.730110228061676,0.57428377866745,0.516244649887085,0.5162243247032166,0.4469592273235321,0.5348474383354187,0.409155935049057,0.23715220391750336,1.04896879196167,1.3145009279251099,0.22847960889339447,0.8689517378807068,0.8833020925521851,0.8602325320243835,0.7686405181884766,0.779060959815979,0.7846879959106445,0.8002123236656189,0.26042458415031433,0.6144899129867554,0.6357039213180542,0.9693907499313354,1.3539748191833496,0.439098596572876,1.5496454238891602,1.4125032424926758,1.2381494045257568,1.2008771896362305,0.7868534326553345,0.9438469409942627,0.8087774515151978,0.9105953574180603,0.9196638464927673,0.705633819103241,0.7698259353637695,0.6916235685348511,0.7884236574172974,0.6457676291465759,0.5379933714866638,0.6087318658828735,0.5912564992904663,0.7006353735923767,0.6139683723449707,0.49317073822021484
"MULTIPOLYGON (((866804.549659511 1531336.77636929,866793.32769217 1531340.85801307,866801.948525923 1531360.45745899,866810.736633123 1531357.07678927,866804.549659511 1531336.77636929)))",0.8440314531326294,0.6458941102027893,0.12131468206644058,0.7008378505706787,1.0680723190307617,0.4981904923915863,0.48529672622680664,0.5447479486465454,0.8155110478401184,0.7160264849662781,0.6961201429367065,0.6880767345428467,0.7455981373786926,0.4809325635433197,0.46010035276412964,0.412546306848526,0.386893093585968,0.4037109315395355,0.29861482977867126,0.2062148004770279,0.8694064021110535,1.1113370656967163,0.2966660261154175,0.6061549186706543,0.6331619620323181,0.8977365493774414,0.7388779520988464,0.9218372106552124,1.1659696102142334,1.202478051185608,0.19490763545036316,0.8786460757255554,0.5023402571678162,0.8914465308189392,1.2954953908920288,0.33566221594810486,1.605903148651123,1.4723726511001587,1.3505170345306396,1.3355932235717773,1.0338248014450073,0.9609599709510803,0.976790189743042,1.0645740032196045,0.9646154046058655,0.9794014692306519,0.9459195137023926,0.7651874423027039,0.5420505404472351,0.6485106348991394,0.5771030187606812,0.7444396615028381,0.959800660610199,1.033596396446228,1.0637223720550537,0.5344195365905762
"MULTIPOLYGON (((866793.32769217 1531340.85801307,866776.113571695 1531347.11912842,866781.722681178 1531359.99366804,866799.738040907 1531361.30780419,866801.948525923 1531360.45745899,866793.32769217 1531340.85801307)))",0.5555399060249329,0.491486132144928,0.11638443171977997,0.450855016708374,0.8416624069213867,0.4876139163970947,0.4717891216278076,0.53180330991745,0.47375962138175964,0.4008776545524597,0.41924214363098145,0.37416189908981323,0.40829628705978394,0.2955114245414734,0.2875654995441437,0.2647428512573242,0.27022382616996765,0.2672985792160034,0.2262841910123825,0.18723054230213165,0.8720048069953918,1.1185095310211182,0.2757556438446045,0.6899706125259399,0.6449868083000183,0.6900217533111572,0.5410572290420532,0.5461949110031128,0.5826878547668457,0.540271520614624,0.20746320486068726,0.4692220687866211,0.3652540445327759,0.7951911687850952,1.2637706995010376,0.33905085921287537,1.4205689430236816,1.4457908868789673,1.328357458114624,1.3104908466339111,0.866214394569397,0.8034990429878235,0.9298524856567383,0.7841669321060181,0.6780160665512085,0.8496532440185547,0.7382249236106873,0.5312327742576599,0.5142088532447815,0.5331072211265564,0.5040596723556519,0.6013003587722778,0.7717716097831726,0.8653255105018616,0.9239467978477478,0.5309867858886719
"MULTIPOLYGON (((866789.664510541 1531332.529791,866773.026379233 1531340.03313068,866776.113571695 1531347.11912842,866793.32769217 1531340.85801307,866789.664510541 1531332.529791)))",0.6839863061904907,0.5570691227912903,0.08192259073257446,0.5374251008033752,0.8591486215591431,0.4867885410785675,0.5365096926689148,0.5104915499687195,0.539790153503418,0.5661836266517639,0.5166577696800232,0.5125230550765991,0.4775209128856659,0.31033989787101746,0.3282861113548279,0.28909826278686523,0.2971876859664917,0.26983729004859924,0.23381684720516205,0.1968408226966858,1.0653998851776123,1.26913583278656,0.47356700897216797,0.7435324192047119,0.6950101256370544,0.6708475947380066,0.608458936214447,0.6020679473876953,0.7134272456169128,0.5805615186691284,0.1977812945842743,0.5267612338066101,0.3944481313228607,0.8758213520050049,1.4711700677871704,0.3630478084087372,1.5425801277160645,1.4709467887878418,1.2558362483978271,1.2434017658233643,0.782249391078949,0.7103725075721741,0.6513040661811829,0.7447471022605896,0.680232584476471,0.6728745102882385,0.5743902325630188,0.5450228452682495,0.48014774918556213,0.4766334295272827,0.504397988319397,0.5413721203804016,0.7094594836235046,0.6605368852615356,0.6065599322319031,0.6675309538841248
