date,2018-05-09,2018-05-19,2018-05-29,2018-06-18,2018-10-26,2018-11-25,2018-12-25,2019-01-04,2019-01-14,2019-01-24,2019-02-03,2019-02-13,2019-02-23,2019-03-15,2019-03-25,2019-04-04,2019-04-14,2019-04-24,2019-05-14,2019-05-24,2019-11-10,2019-12-30,2020-01-19,2020-01-29,2020-02-08,2020-02-18,2020-02-28,2020-03-09,2020-03-19,2020-03-29,2020-04-08,2020-04-18,2020-05-28,2020-07-07,2020-07-17,2020-08-31,2020-09-25,2020-10-25,2020-10-30,2020-11-09,2020-12-14,2020-12-24,2020-12-29,2021-01-18,2021-01-23,2021-01-28,2021-02-02,2021-02-07,2021-02-12,2021-02-17,2021-02-27,2021-03-04,2021-03-09,2021-03-14,2021-04-03,2021-05-03
"MULTIPOLYGON (((866771.477990848 1531373.61415218,866752.691180507 1531379.09180564,866759.622570536 1531396.59059531,866767.843133348 1531390.20242251,866773.120763156 1531382.86493335,866771.477990848 1531373.61415218)))",0.0274624675512313,0.0014992504147812,0.0745200887322425,0.0380597002804279,-0.0224358979612588,-0.0780141875147819,-0.0222717151045799,-0.0535530373454093,0.000429368839832,-0.0535161420702934,-0.0388137809932231,-0.0716305375099182,-0.04065877571702,0.1243654787540435,0.123411975800991,0.119379848241806,0.1299765855073928,0.1360283195972442,0.1150493919849395,0.0616698302328586,-0.1769352257251739,-0.0827402099967002,0.1201070621609687,-0.1044776141643524,-0.0898148119449615,-0.0353168845176696,0.0019462825730443,-0.0686498880386352,0.0385623350739479,0.084198385477066,-0.0221258141100406,0.0548464991152286,0.0925799831748008,0.013163142837584,0.022044088691473,0.0127105182036757,-0.1208665892481803,-0.2168674767017364,-0.162834346294403,-0.1997929662466049,-0.0851153060793876,-0.13614521920681,-0.1295790076255798,-0.1053740754723548,-0.1221674904227256,-0.1040911450982093,-0.0720678269863128,-0.0519607849419117,-0.0776361525058746,-0.0892857164144516,-0.0929705202579498,-0.0754716992378234,-0.0705754607915878,-0.082548476755619,-0.0749525651335716,-0.1656087636947631
"MULTIPOLYGON (((866781.722681178 1531359.99366804,866749.005949695 1531369.78819105,866752.691180507 1531379.09180564,866771.477990848 1531373.61415218,866786.768902424 1531368.99012879,866781.722681178 1531359.99366804)))",0.070534273982048,0.0288614388555288,0.070465269498527,0.0874582314863801,-0.0418708682991564,-0.0749280750751495,-0.0040927886147983,0.0010999619262292,0.0127123779311659,-0.0117108311969786,-0.0329249756468925,-0.0070902976076467,0.0240715132094919,0.1241624858230352,0.1283039767295122,0.1354221999645233,0.1497080065310001,0.1580175794661045,0.1252870541065931,0.0608751364052295,-0.1680752225220203,-0.0766364885494113,0.0765623589977622,-0.0724475318565964,-0.048852649051696,-0.0032596294768154,0.0428154431283474,-0.0142080136283766,0.0586758553981781,0.1087352354079485,0.0171738005010411,0.0908441804349422,0.1155346594750881,0.0743637485429644,0.0373029648326337,-0.0010951112053589,-0.1680434793233871,-0.2104636207222938,-0.1683836355805397,-0.2157421894371509,-0.0978729128837585,-0.1174580231308937,-0.1202212255448103,-0.0949995564296841,-0.1068862965330481,-0.0850976565852761,-0.0486030643805861,-0.0454848273657262,-0.0425934151280671,-0.0604718662798404,-0.0924421967938542,-0.0643616877496242,-0.0666026701219379,-0.0348028724547475,0.0070548465009778,-0.162812665104866
"MULTIPOLYGON (((866758.429788906 1531345.14169659,866773.026379233 1531340.03313068,866766.404112627 1531324.83313645,866754.970720232 1531328.45292974,866758.429788906 1531345.14169659)))",-0.0599118955433368,-0.0549180321395397,0.0393120385706424,-0.0047230571508407,-0.0275974031537771,-0.0846560820937156,-0.0716919302940368,-0.0601150020956993,0.0547223351895809,0.0344294011592865,0.0490680858492851,0.0401246584951877,0.1155893504619598,0.1226415112614631,0.1416040062904358,0.1423301547765731,0.1502304077148437,0.1548540741205215,0.1285466104745865,0.0470873787999153,-0.1781033128499984,-0.0963972732424736,-0.0169491525739431,-0.0514640621840953,-0.1041569337248802,-0.1446188390254974,-0.103764921426773,-0.1242653205990791,-0.078034684062004,0.0624486431479454,0.0041425018571317,0.0833614543080329,0.0933878645300865,0.0086430422961711,0.0515151508152484,-0.0070327697321772,-0.2078332304954528,-0.1224965080618858,-0.115845538675785,-0.2148936241865158,-0.1170483455061912,-0.0325991176068782,-0.0126803675666451,-0.0165073852986097,-0.0443176813423633,-0.0381395332515239,-0.0100334445014595,0.0207688901573419,0.0744010061025619,-0.0475311502814292,-0.0326530598104,0.0048055918887257,0.0600801073014736,0.0707642510533332,0.0341085270047187,-0.2165481597185135
"MULTIPOLYGON (((866780.789249043 1531312.35196799,866805.605021894 1531301.94156376,866802.725270955 1531291.21435037,866801.019299655 1531291.7414606,866776.76237079 1531303.19691345,866780.789249043 1531312.35196799)))",0.014184727333486,0.0013076845983353,0.0566915882130463,0.0254371954749027,-0.0817890589435895,-0.1348445465167363,-0.0789144709706306,-0.0462678673987587,-0.0148606970906257,-0.0332886741186181,-0.0472211490074793,-0.0542618197699387,-0.0092307589948177,0.0568910992393891,0.0887698183457056,0.0794107764959335,0.1248998542626698,0.0913112262884775,0.0687042586505413,0.0462071138123671,-0.1699021657307942,-0.1627979750434557,0.0462853113810221,-0.0605197300513585,-0.0339057022550453,-0.0054843163428207,0.0009951181709766,-0.0340391754483183,0.0174379386007785,0.0476833617625137,-0.0053177430139233,0.0755417483548323,0.0552956288059552,0.0131509459267059,-0.0657513082648317,-0.01532493190219,-0.2283125420411428,-0.2284737130006154,-0.1775992115338643,-0.2277619888385137,-0.0177836613729596,-0.1385746027032534,-0.1013424346844355,-0.0701981397966543,-0.139108436803023,-0.0597272689143816,-0.0611396686484416,-0.070653765151898,-0.0848967333634694,-0.0958934798836708,-0.0999822368224461,-0.1019309796392917,-0.076593925555547,-0.1309034948547681,-0.0697050640980402,-0.2389617760976155
"MULTIPOLYGON (((866741.543102166 1531349.90212734,866758.429788906 1531345.14169659,866754.970720232 1531328.45292974,866744.246326793 1531323.76288992,866734.290838916 1531327.40362751,866741.543102166 1531349.90212734)))",-0.0021084818989038,-0.0240334131754934,0.0761697374284267,0.0104765358380973,-0.0373688646592199,-0.0984453171491623,-0.081542694196105,-0.1096199594438076,-0.0960218235850334,-0.0743562716990709,-0.0539717517793178,-0.0130588814616203,0.0592841550707817,0.0951458290219307,0.1030956424772739,0.1132899224758148,0.1216238737106323,0.1277234435081481,0.1006185606122016,0.0464900940656662,-0.1687554627656936,-0.111398608982563,0.0303249733522534,-0.0420310519635677,-0.0741472132503986,-0.079147295281291,-0.0637267019599676,-0.1044120997190475,-0.1159653201699257,-0.0437589526176452,0.0223870296031236,0.072087013721466,0.0672001063823699,0.032761717448011,0.0095115515403449,-0.0046943128516431,-0.1884193986654281,-0.1178460411727428,-0.1256064802408218,-0.1967575877904891,-0.1120502188801765,-0.1551219373941421,-0.1460977092385292,-0.1048285454511642,-0.1051641508936882,-0.1002787955105304,-0.0729162096977233,-0.0632783606648445,-0.0537687852978706,-0.0868908323347568,-0.0613805608823895,-0.0170365093275904,0.0026861362159252,0.0337334975600242,0.0195455780252814,-0.1987300843000412
"MULTIPOLYGON (((866773.026379233 1531340.03313068,866758.429788906 1531345.14169659,866741.543102166 1531349.90212734,866743.353038861 1531355.51705408,866749.005949695 1531369.78819105,866781.722681178 1531359.99366804,866773.026379233 1531340.03313068)))",0.0150759602630777,0.0070884228334762,0.05329112761787,0.0543650915580136,-0.0840126084429877,-0.1070145922047751,-0.0596285395856414,-0.0166869422953043,0.03458277608401,0.0247980921994894,0.0209436028131416,0.0186121274850198,0.081017694968198,0.1099777376013142,0.1091278716921806,0.1125765921814101,0.1329314187169075,0.1347544129405702,0.1039448130343641,0.0497605864490781,-0.1744470724037715,-0.1604183284299714,-0.0110568693572921,-0.0634035084928785,-0.0501303376097764,0.0026382496580481,0.0045833691422428,-0.0285801977152004,0.0146660406940749,0.0802226944693497,0.0167428984838937,0.0903638598642179,0.0901045060849615,0.0510489336614097,0.0151526838141892,-0.0001765058093172,-0.192368882043021,-0.1984037693057741,-0.1691291843141828,-0.2234972736665181,-0.1081516934292657,-0.1536056665437562,-0.1469724742429597,-0.1221129894256591,-0.1148997470736503,-0.1086666190198489,-0.0870599757347788,-0.0677719669516331,-0.0500452377434287,-0.0646626529549913,-0.0746990841414247,-0.0401870077475905,-0.0056549799628555,-0.0098493277494396,0.0025655445102269,-0.1961633030857358
"MULTIPOLYGON (((866763.726775791 1531313.76363918,866779.207348314 1531308.75553645,866776.76237079 1531303.19691345,866770.313215275 1531288.88611351,866758.584227046 1531292.50172161,866763.726775791 1531313.76363918)))",0.0120558047977586,0.0084759754439195,0.0478084584077199,0.033967758839329,-0.0986306369304657,-0.1308115348219871,-0.0645784847438335,-0.0664889902497331,-0.0221129686882098,-0.0020526035999258,0.0077222262819608,-0.0064787628750006,0.0558116460839907,0.0788509311775366,0.0831722828249136,0.1152183264493942,0.1291180128852526,0.1240613162517547,0.0901709521810213,0.0497662437458833,-0.1683784673611323,-0.1754037141799926,0.0824909731745719,-0.061181154102087,-0.052360234161218,0.0115742875495925,0.0062187522028883,-0.0450381052990754,0.0026814881712198,0.0527986412247022,-0.0051735322728442,0.0803269917766253,0.0674660156170527,-0.0255395689358313,-0.1189489463965098,-0.0100550645341475,-0.2224321663379669,-0.2014051576455434,-0.1561890393495559,-0.2339620639880498,-0.0276520977883289,-0.1130268673102061,-0.0832383086284001,-0.0871187622348467,-0.1064521620670954,-0.0781663979093233,-0.0623843669891357,-0.0350796875233451,-0.0315351756289601,-0.0389883111541469,-0.0385909384737412,0.0056723583644876,0.0215983002757032,0.0257873553782701,0.022493939846754,-0.2032956083615621
"MULTIPOLYGON (((866804.549659511 1531336.77636929,866793.32769217 1531340.85801307,866801.948525923 1531360.45745899,866810.736633123 1531357.07678927,866804.549659511 1531336.77636929)))",0.0145802209153771,0.0201531574130058,0.04329046420753,0.0595295093953609,-0.0704274922609329,-0.1151442304253578,-0.009903090307489,0.0450104605406522,-0.0238385424017906,-0.035016031935811,-0.0174219342879951,0.0016943531809374,0.0373482778668403,0.0801045522093772,0.0913698300719261,0.1188381686806678,0.125304389744997,0.1196096576750278,0.098912127315998,0.0484211836010217,-0.1850709319114685,-0.1331557892262935,0.0241549436468631,-0.0613066460937261,-0.0465762186795473,-0.0057899996172636,-0.0264163091778755,-0.1022310592234134,-0.1181180849671363,-0.0388964051380753,0.0135699622333049,0.0107610570266842,0.0634816922247409,0.0033112154342234,-0.1065897867083549,0.013023352716118,-0.2361196801066398,-0.2234556302428245,-0.1975571140646934,-0.2382302209734916,-0.1095531061291694,-0.1786747649312019,-0.1878574043512344,-0.1647446304559707,-0.1672888398170471,-0.161629632115364,-0.144450344145298,-0.1195842623710632,-0.1158942990005016,-0.1280219070613384,-0.1274439543485641,-0.12489914894104,-0.1189380325376987,-0.1353914886713028,-0.1146005056798458,-0.2385731413960456
"MULTIPOLYGON (((866793.32769217 1531340.85801307,866776.113571695 1531347.11912842,866781.722681178 1531359.99366804,866799.738040907 1531361.30780419,866801.948525923 1531360.45745899,866793.32769217 1531340.85801307)))",0.0685416590422391,0.0392398401163518,0.0318921189755201,0.0865452568978071,-0.0296547431498765,-0.1090655531734228,0.0066962088749278,0.0375657968688756,0.0616297414526343,0.0457413271069526,0.0454254066571593,0.0611748518422246,0.1095547750592231,0.1247619856148958,0.1261979825794696,0.1313339956104755,0.1401143036782741,0.1559274606406688,0.1224163491278886,0.0581120541319251,-0.176287829875946,-0.1566425804048776,0.0798406384419649,-0.0592315085232257,-0.0164456305792555,0.0644510351121425,0.0552771221846342,0.0112368863337906,0.0146237858571112,0.0866978205740451,0.003026555161341,0.0767513401806354,0.1136080436408519,0.030821964610368,-0.0754453297704458,0.0109325328376144,-0.2369157969951629,-0.2159921750426292,-0.1863369308412075,-0.2429636120796203,-0.0411433740518987,-0.1401322167366743,-0.1592647545039653,-0.1185376774519681,-0.099038909189403,-0.1321165319532156,-0.0932571440935134,-0.086615321226418,-0.0704400669783353,-0.0978180896490812,-0.1098658740520477,-0.0833206297829747,-0.0695169446989893,-0.0759445410221815,-0.0624283752404153,-0.2092650160193443
"MULTIPOLYGON (((866789.664510541 1531332.529791,866773.026379233 1531340.03313068,866776.113571695 1531347.11912842,866793.32769217 1531340.85801307,866789.664510541 1531332.529791)))",0.0655737668275833,0.0480026863515377,0.0675913989543914,0.0962059646844863,-0.0019357335986569,-0.1018662527203559,0.0090025207027792,0.0707860738039016,0.0831139534711837,0.0687194913625717,0.0766983181238174,0.0699677094817161,0.1329157948493957,0.1433031558990478,0.1350030601024627,0.1577082127332687,0.1579250693321228,0.1839688271284103,0.147577092051506,0.0588785037398338,-0.1689029186964035,-0.1514830440282821,-0.0394866727292537,-0.045514803379774,-0.0060557126998901,0.0949720665812492,0.0619162917137146,0.0119760483503341,0.0296180825680494,0.1186680868268013,0.0108653474599123,0.0920924171805381,0.1268945038318634,0.0358657911419868,-0.0898770093917846,0.0008810572908259,-0.2258064448833465,-0.2178217768669128,-0.1641791015863418,-0.2117333263158798,-0.0127055309712886,0.0119489077478647,-0.0085393255576491,-0.034952338784933,-0.015581302344799,-0.0392068512737751,0.0048348107375204,0.031288094818592,0.0647540986537933,-0.0329768285155296,-0.0668939054012298,-0.0040124831721186,0.0092009687796235,0.027571115642786,0.0433238632977008,-0.2267845869064331
