date,09-05-18,19-05-18,29-05-18,18-06-18,26-10-18,25-11-18,25-12-18,04-01-19,14-01-19,24-01-19,03-02-19,13-02-19,23-02-19,15-03-19,25-03-19,04-04-19,14-04-19,24-04-19,14-05-19,24-05-19,10-11-19,30-12-19,19-01-20,29-01-20,08-02-20,18-02-20,28-02-20,09-03-20,19-03-20,29-03-20,08-04-20,18-04-20,28-05-20,07-07-20,17-07-20,31-08-20,25-09-20,25-10-20,30-10-20,09-11-20,14-12-20,24-12-20,29-12-20,18-01-21,23-01-21,28-01-21,02-02-21,07-02-21,12-02-21,17-02-21,27-02-21,04-03-21,09-03-21,14-03-21,03-04-21,03-05-21
"MULTIPOLYGON (((866779.207348314 1531308.75553645,866763.726775791 1531313.76363918,866766.404112627 1531324.83313645,866773.026379233 1531340.03313068,866789.664510541 1531332.529791,866779.207348314 1531308.75553645)))",0.434824789,0.335817325,0.049365818,0.320980036,0.427692056,0.256838962,0.297555393,0.325682336,0.235537109,0.231338742,0.249177814,0.274918795,0.280184066,0.16579116,0.153562357,0.164870423,0.142137589,0.157357718,0.132544409,0.088973716,0.468759316,0.538454068,0.211243191,0.359124643,0.333569038,0.395091569,0.317239183,0.351764071,0.329645389,0.344383156,0.093384677,0.246619192,0.212857834,0.415592808,0.608583438,0.169898245,0.647490585,0.595957839,0.52029742,0.509939337,0.398900592,0.369002753,0.348446435,0.35438717,0.358246046,0.329512385,0.30792636,0.31929796,0.336106592,0.278605551,0.244723082,0.274491626,0.27804901,0.261096779,0.306661546,0.314347059
"MULTIPOLYGON (((866839.337351766 1531308.49415221,866830.685291297 1531282.57529398,866802.725270955 1531291.21435037,866805.605021894 1531301.94156376,866814.787233764 1531311.14789887,866839.337351766 1531308.49415221)))",0.301616183,0.276457191,0.028301943,0.370213198,0.2877467,0.143806046,0.260026913,0.294487031,0.320064149,0.318841334,0.395984824,0.425341108,0.488973047,0.267947827,0.183765358,0.180089389,0.158845231,0.160879801,0.142453646,0.08766382,0.423481533,0.499911619,0.100459556,0.239031434,0.225501754,0.256391981,0.197151344,0.197648459,0.182956429,0.198702118,0.069639084,0.146047378,0.177566219,0.259739812,0.491061436,0.15008996,0.648704469,0.61337672,0.548686768,0.567349349,0.373065059,0.352199916,0.336602524,0.290688204,0.350330681,0.364394286,0.352399141,0.29093267,0.312919176,0.266263611,0.25907601,0.348997214,0.423726107,0.445306786,0.423601427,0.210791369
"MULTIPOLYGON (((866793.811769507 1531306.88891857,866799.577646168 1531320.46245742,866805.048021704 1531320.3886914,866814.787233764 1531311.14789887,866805.605021894 1531301.94156376,866793.811769507 1531306.88891857)))",0.287364334,0.260138735,0.026950742,0.337499708,0.28903839,0.150395237,0.216318227,0.232584521,0.263860539,0.273858279,0.326577812,0.404674381,0.474532411,0.289315909,0.159858108,0.153766461,0.137438893,0.144268885,0.113022923,0.082930911,0.422001526,0.41194056,0.096442945,0.213271566,0.254784502,0.382970721,0.312907547,0.383890659,0.423067272,0.514948666,0.097951651,0.2410274,0.140172742,0.205045871,0.369263217,0.166831955,0.637659937,0.60054028,0.530971527,0.532774866,0.395975664,0.333798558,0.293958291,0.351663187,0.395505816,0.457757726,0.486751765,0.483803019,0.226024732,0.230313331,0.231444478,0.32274881,0.393195942,0.442600086,0.453580379,0.225392058
"MULTIPOLYGON (((866786.088491946 1531324.39974108,866798.732744765 1531318.47346075,866793.811769507 1531306.88891857,866780.789249043 1531312.35196799,866786.088491946 1531324.39974108)))",0.306894407,0.248027354,0.028053842,0.326391429,0.386992142,0.210886165,0.226211846,0.21422568,0.253969312,0.292464152,0.349649668,0.403772935,0.385752246,0.23561877,0.185529917,0.182682239,0.14589259,0.172349826,0.140714243,0.088241953,0.420875117,0.475968331,0.112805527,0.352789253,0.303276792,0.295493439,0.286906168,0.318539485,0.431383625,0.347941682,0.102690123,0.260500312,0.180996396,0.266216472,0.452980325,0.17055624,0.582207948,0.591564685,0.550123751,0.533470094,0.36426653,0.363300234,0.335051641,0.43579863,0.425426453,0.276911765,0.27802895,0.255111918,0.200892404,0.18634516,0.214018784,0.253214657,0.276473977,0.362908259,0.362059608,0.256634429
"MULTIPOLYGON (((866798.732744765 1531318.47346075,866786.088491946 1531324.39974108,866793.32769217 1531340.85801307,866804.549659511 1531336.77636929,866799.577646168 1531320.46245742,866798.732744765 1531318.47346075)))",0.293266296,0.259631768,0.02409758,0.286662012,0.357477054,0.189434879,0.199146524,0.208757035,0.227459081,0.28121157,0.310177982,0.354872912,0.291761041,0.154519267,0.126380399,0.133970566,0.12027692,0.128462106,0.107506886,0.08317548,0.423106968,0.485960141,0.129316948,0.309421301,0.289465934,0.326511875,0.341711953,0.356498733,0.466918781,0.463197947,0.099520382,0.33668457,0.17877432,0.284458458,0.48258692,0.149000257,0.609301627,0.624342471,0.548452199,0.538727671,0.360065475,0.312280148,0.297850192,0.380519405,0.394057542,0.305590078,0.287935525,0.243367486,0.205615424,0.183624908,0.220664054,0.242859833,0.321170032,0.361354649,0.345394656,0.236877315
"MULTIPOLYGON (((866830.685291297 1531282.57529398,866839.337351766 1531308.49415221,866849.430137758 1531307.40317856,866846.369557305 1531283.45903931,866840.809241048 1531279.44721539,866830.685291297 1531282.57529398)))",0.24693518,0.242871931,0.042388409,0.271208963,0.388990372,0.14178647,0.227271169,0.260384139,0.259606123,0.226432511,0.254566011,0.266773248,0.281311595,0.171936756,0.138723773,0.145620805,0.129171076,0.137721518,0.126810272,0.08061962,0.415771788,0.473099339,0.085820876,0.303175446,0.288058716,0.281714725,0.221548414,0.210516852,0.186868882,0.186161125,0.105034772,0.164261474,0.187349343,0.295469826,0.455762154,0.145571691,0.691099536,0.55633325,0.520797783,0.544641608,0.416077149,0.422026867,0.417815012,0.269120541,0.410217047,0.39761315,0.386843222,0.382331043,0.401350218,0.3337843,0.315607473,0.393773812,0.445089257,0.433944845,0.370114094,0.163114876
"MULTIPOLYGON (((866846.274704095 1531363.17735992,866895.576684146 1531360.00881344,866883.480032114 1531272.48832168,866852.077740159 1531277.03528082,866857.108632354 1531328.84115445,866846.274704095 1531363.17735992)))",0.199579225,0.200823954,0.086743704,0.20439946,0.451037372,0.150860107,0.186916055,0.209628713,0.16773256,0.141137197,0.140251877,0.133927373,0.136870204,0.111584723,0.110785814,0.115366172,0.10809725,0.10293891,0.091509929,0.064216539,0.359929067,0.420742373,0.14654541,0.277666705,0.248926307,0.221303865,0.183752203,0.176385893,0.161236925,0.182803585,0.078218545,0.173686592,0.252171796,0.250708301,0.411821179,0.133523295,0.57832857,0.453778786,0.416703986,0.431037874,0.429548644,0.448633651,0.452501018,0.348456725,0.472714425,0.472399446,0.469049103,0.484481855,0.497452619,0.409321119,0.337345675,0.375321328,0.382682698,0.32981124,0.251889798,0.089030665
"MULTIPOLYGON (((866883.480032114 1531272.48832168,866906.504044461 1531269.2033994,866906.443281498 1531268.88069735,866897.374940505 1531220.34553828,866874.036858901 1531219.1072059,866866.274591719 1531224.44296303,866883.480032114 1531272.48832168)))",0.172133966,0.174287876,0.079949069,0.173433196,0.431321036,0.129891858,0.174324458,0.175399839,0.162251714,0.142910388,0.139221636,0.135224654,0.135551856,0.118288553,0.107042003,0.113282474,0.10210772,0.103107931,0.094339693,0.068883067,0.371042986,0.439675506,0.070995912,0.271625926,0.231827149,0.217398787,0.189088968,0.178103514,0.169521422,0.162755392,0.070412251,0.134823509,0.141908762,0.202616102,0.394509643,0.205078237,0.652968837,0.527891657,0.486258283,0.565484015,0.51635825,0.525661311,0.522154376,0.197636354,0.43575775,0.440962002,0.409140265,0.424002479,0.403776595,0.323064991,0.24663418,0.257674071,0.253663179,0.232259049,0.196986701,0.051505686
"MULTIPOLYGON (((866849.479535789 1531395.33065558,866899.877735567 1531391.12763518,866895.576684146 1531360.00881344,866846.274704095 1531363.17735992,866849.479535789 1531395.33065558)))",0.169969213,0.197861639,0.066220374,0.21306461,0.392170225,0.207157882,0.198021154,0.216620793,0.161781468,0.13858446,0.138223251,0.126756664,0.128337578,0.110207107,0.105731189,0.109839722,0.10323521,0.098273712,0.089875497,0.064770512,0.31378267,0.467845094,0.140185707,0.267122814,0.228481168,0.201726415,0.172583699,0.159943021,0.161898419,0.15712094,0.097422823,0.138994224,0.179257977,0.184800969,0.290994079,0.145386447,0.641883703,0.504684534,0.489699358,0.527947563,0.381301999,0.431535538,0.422873177,0.382760205,0.394983323,0.360084214,0.347781646,0.342612747,0.347049008,0.279184411,0.23364529,0.250849808,0.246403279,0.240532093,0.189733723,0.067462613
"MULTIPOLYGON (((866958.474594583 1531227.26227379,866936.044094327 1531221.0427926,866949.09542068 1531263.12678218,866968.352638007 1531260.3793304,866958.474594583 1531227.26227379)))",0.149915972,0.181748054,0.141547448,0.197960185,0.411830021,0.122569696,0.143205485,0.147552211,0.168632511,0.148743913,0.136841168,0.125151795,0.134903801,0.127599061,0.123800337,0.125133432,0.112778521,0.10404972,0.09140133,0.061977443,0.404806682,0.447440956,0.088237429,0.254577937,0.217796226,0.195732708,0.178397053,0.171153369,0.170019588,0.147922548,0.090729742,0.145005244,0.147501363,0.2243133,0.359650565,0.255519982,0.612777829,0.527856214,0.489236934,0.464358683,0.500248398,0.479903294,0.459452591,0.191718876,0.382751652,0.339418846,0.266689335,0.227486185,0.217810218,0.198832101,0.177723518,0.182460402,0.171153247,0.173320498,0.153404353,0.027856637
"MULTIPOLYGON (((866987.299592689 1531279.40548201,866987.795476761 1531301.26189619,867015.905672125 1531297.52911308,867009.463890438 1531280.02220788,866987.299592689 1531279.40548201)))",0.152822137,0.180627618,0.15935852,0.16225075,0.389697418,0.176672153,0.145111877,0.153014131,0.135819923,0.132863728,0.124160226,0.115357436,0.117734509,0.105525458,0.101213427,0.104804317,0.098380197,0.098062055,0.08820896,0.063937853,0.458671227,0.392277934,0.138943842,0.210086972,0.189997688,0.174097124,0.161179889,0.148074336,0.14579194,0.131138872,0.128203483,0.123424774,0.132433109,0.247565314,0.436388381,0.290861174,0.528247245,0.51360634,0.466991775,0.380054489,0.510781497,0.522952855,0.521765172,0.195599418,0.401548542,0.374678031,0.270119362,0.209361348,0.205989264,0.17856849,0.172655828,0.164775379,0.158290539,0.159820236,0.152479507,0.03363673
"MULTIPOLYGON (((866871.072778323 1531177.91956679,866905.236162298 1531166.30199997,866884.45555949 1531151.48554428,866835.551640456 1531160.17142302,866834.480618012 1531173.16552689,866852.69955494 1531180.98719222,866871.072778323 1531177.91956679)))",0.162013487,0.200087005,0.070547133,0.228368302,0.341288328,0.139997751,0.190811185,0.197224349,0.18135268,0.155536638,0.150189972,0.144495424,0.140976713,0.125441664,0.121499537,0.125496837,0.113414408,0.11271687,0.102117917,0.067063857,0.361221261,0.350853902,0.100234976,0.260583959,0.24577519,0.235741363,0.204415093,0.199526226,0.195781848,0.185169732,0.111298636,0.142221244,0.18215135,0.215473283,0.416122453,0.346876248,0.690986129,0.549858767,0.49652656,0.463712548,0.503618277,0.473930033,0.473934034,0.331059953,0.405592499,0.400069551,0.393053807,0.397731717,0.375155637,0.311625013,0.236004439,0.249933192,0.236266751,0.210805957,0.177220559,0.133129021
