date,09-05-18,19-05-18,29-05-18,18-06-18,26-10-18,25-11-18,25-12-18,04-01-19,14-01-19,24-01-19,03-02-19,13-02-19,23-02-19,15-03-19,25-03-19,04-04-19,14-04-19,24-04-19,14-05-19,24-05-19,10-11-19,30-12-19,19-01-20,29-01-20,08-02-20,18-02-20,28-02-20,09-03-20,19-03-20,29-03-20,08-04-20,18-04-20,28-05-20,07-07-20,17-07-20,31-08-20,25-09-20,25-10-20,30-10-20,09-11-20,14-12-20,24-12-20,29-12-20,18-01-21,23-01-21,28-01-21,02-02-21,07-02-21,12-02-21,17-02-21,27-02-21,04-03-21,09-03-21,14-03-21,03-04-21,03-05-21
"MULTIPOLYGON (((866779.207348314 1531308.75553645,866763.726775791 1531313.76363918,866766.404112627 1531324.83313645,866773.026379233 1531340.03313068,866789.664510541 1531332.529791,866779.207348314 1531308.75553645)))",1.04335115,0.805771458,0.118465418,0.770171738,1.026203382,0.616210932,0.713934207,0.781420338,0.565133661,0.555057567,0.597866154,0.659629929,0.672277868,0.397804719,0.368464965,0.395603025,0.341058344,0.377578908,0.318036252,0.213493207,1.124744034,1.2919173,0.506868988,0.861639047,0.800332201,0.947994983,0.761196518,0.844040346,0.790950978,0.826336169,0.224082512,0.591756421,0.510745162,0.997185075,1.460305333,0.407702619,1.553503609,1.429923129,1.248389554,1.223440742,0.957113576,0.885377777,0.836051095,0.850296283,0.859547484,0.790594113,0.738816559,0.766101849,0.806440884,0.668452328,0.587161988,0.658594549,0.667131352,0.626453292,0.735805762,0.754016316
"MULTIPOLYGON (((866839.337351766 1531308.49415221,866830.685291297 1531282.57529398,866802.725270955 1531291.21435037,866805.605021894 1531301.94156376,866814.787233764 1531311.14789887,866839.337351766 1531308.49415221)))",0.723717502,0.663337222,0.067917457,0.888304498,0.69039957,0.345005402,0.623876742,0.706535808,0.767913835,0.764985153,0.950087403,1.020527465,1.173220634,0.642911085,0.4409249,0.432109782,0.381139738,0.386018847,0.341806884,0.210349858,1.01607235,1.199410626,0.241064542,0.573498011,0.541041757,0.61516207,0.473032917,0.474233913,0.438974619,0.476765633,0.167104544,0.350426137,0.426051893,0.623228776,1.178269974,0.360170645,1.556420292,1.471705999,1.316496015,1.361238973,0.895116917,0.844964087,0.80755244,0.697453797,0.840516542,0.874286907,0.845520224,0.697956958,0.750699392,0.638769963,0.621531733,0.837252566,1.016514318,1.068309511,1.016336526,0.505561586
"MULTIPOLYGON (((866793.811769507 1531306.88891857,866799.577646168 1531320.46245742,866805.048021704 1531320.3886914,866814.787233764 1531311.14789887,866805.605021894 1531301.94156376,866793.811769507 1531306.88891857)))",0.689519614,0.624180257,0.064675167,0.809810668,0.693506539,0.360815063,0.519017264,0.558037221,0.63308084,0.657068521,0.783566773,0.970959395,1.138600767,0.694190085,0.383565336,0.368954316,0.329778776,0.346166223,0.271191612,0.198993295,1.01252979,0.988390416,0.231425762,0.511691958,0.611308783,0.918854386,0.750779212,0.921115577,1.015113443,1.23561424,0.235043824,0.578333437,0.336329445,0.49199146,0.886008114,0.400344327,1.529884398,1.440905392,1.273992181,1.278254867,0.950102448,0.800830245,0.705224782,0.843707144,0.948921204,1.098266542,1.167871356,1.160745978,0.542228729,0.552525014,0.555247426,0.774293274,0.943305761,1.061824262,1.08826226,0.540585637
"MULTIPOLYGON (((866786.088491946 1531324.39974108,866798.732744765 1531318.47346075,866793.811769507 1531306.88891857,866780.789249043 1531312.35196799,866786.088491946 1531324.39974108)))",0.736378103,0.595121622,0.067322537,0.783162355,0.928531468,0.505947918,0.542743146,0.513990358,0.609354705,0.701712072,0.838927984,0.968794852,0.925570488,0.565350562,0.445165217,0.438336462,0.350066721,0.413546264,0.337636665,0.211737484,1.009832442,1.141978502,0.270684421,0.846432924,0.727654308,0.708987564,0.688398659,0.7643058,1.035052687,0.834865421,0.24641376,0.625063419,0.434288487,0.638761997,1.086912125,0.409280837,1.396879077,1.419370174,1.319954753,1.279916465,0.87399891,0.87165311,0.803891957,1.045613468,1.020722002,0.66437,0.667067915,0.612068295,0.481964082,0.447062552,0.513475433,0.607510284,0.663318604,0.870661199,0.868699968,0.615545928
"MULTIPOLYGON (((866798.732744765 1531318.47346075,866786.088491946 1531324.39974108,866793.32769217 1531340.85801307,866804.549659511 1531336.77636929,866799.577646168 1531320.46245742,866798.732744765 1531318.47346075)))",0.703677952,0.622964978,0.057828272,0.687827915,0.857721448,0.454486027,0.477813944,0.500878543,0.54575479,0.674723357,0.744223714,0.851472378,0.700049877,0.370759234,0.303242952,0.321456462,0.288601622,0.308242172,0.257957704,0.199580275,1.015188873,1.165980458,0.31030257,0.742379993,0.694521904,0.7834149,0.819900066,0.855383098,1.120322764,1.111417472,0.238808013,0.807856351,0.428956792,0.682526052,1.157957256,0.357555702,1.461876154,1.498026848,1.315938771,1.292544901,0.863924086,0.749231875,0.714596033,0.912940353,0.945445448,0.733155012,0.690823853,0.583879441,0.493294299,0.440524057,0.529395789,0.582634628,0.770516992,0.866945118,0.828717053,0.568150431
"MULTIPOLYGON (((866830.685291297 1531282.57529398,866839.337351766 1531308.49415221,866849.430137758 1531307.40317856,866846.369557305 1531283.45903931,866840.809241048 1531279.44721539,866830.685291297 1531282.57529398)))",0.592512655,0.582750642,0.101719677,0.650742888,0.933328462,0.34015981,0.545285231,0.624722421,0.622869599,0.543280417,0.610781896,0.640074259,0.674969077,0.412545151,0.332856113,0.349406564,0.309939048,0.330453795,0.304273301,0.193447438,0.997577584,1.135009861,0.205937397,0.72740109,0.691138816,0.675927621,0.531580341,0.505110461,0.448366636,0.446678525,0.252038786,0.394130522,0.449523735,0.708949411,1.093570495,0.349329054,1.658218217,1.334797001,1.24956491,1.30675211,0.998269236,1.012473023,1.002378392,0.645712364,0.98418355,0.953968978,0.928139317,0.917275095,0.962894535,0.800795817,0.757196093,0.944718444,1.067814898,1.041120207,0.888012671,0.39120937
"MULTIPOLYGON (((866846.274704095 1531363.17735992,866895.576684146 1531360.00881344,866883.480032114 1531272.48832168,866852.077740159 1531277.03528082,866857.108632354 1531328.84115445,866846.274704095 1531363.17735992)))",0.478883694,0.481864035,0.208153946,0.490441522,1.082223107,0.361934693,0.448472831,0.502963983,0.402450195,0.338637229,0.336517628,0.321340933,0.328407331,0.267740838,0.265824406,0.276815322,0.259375675,0.247000183,0.219574854,0.154088704,0.863578367,1.009482054,0.351647922,0.66621464,0.597261588,0.530990439,0.440896017,0.423223806,0.386868654,0.438628029,0.187690655,0.416747589,0.605071457,0.601552038,0.988128368,0.320417566,1.387648273,1.088764441,0.999812984,1.034182302,1.030606321,1.076358682,1.085642914,0.83607422,1.134171752,1.133422693,1.125396512,1.162420106,1.193541646,0.982082132,0.809382985,0.900506763,0.918172765,0.791324647,0.604381714,0.213528345
"MULTIPOLYGON (((866883.480032114 1531272.48832168,866906.504044461 1531269.2033994,866906.443281498 1531268.88069735,866897.374940505 1531220.34553828,866874.036858901 1531219.1072059,866866.274591719 1531224.44296303,866883.480032114 1531272.48832168)))",0.41303515,0.418191831,0.191847598,0.416144839,1.034909649,0.311624481,0.418261705,0.420842901,0.389301851,0.342894307,0.334049964,0.324458561,0.325250206,0.283830509,0.256844892,0.271819389,0.245007527,0.247409786,0.226367734,0.165286817,0.89023576,1.05480533,0.170366413,0.651718182,0.556241004,0.521630647,0.453707595,0.427348124,0.406754751,0.390528426,0.168956699,0.323504761,0.340508227,0.486172853,0.94662298,0.492120917,1.566770613,1.266590212,1.16670411,1.356808731,1.238897477,1.261185672,1.252769334,0.474229123,1.0454876,1.05797599,0.981639964,1.01728559,0.968755186,0.77511096,0.591730463,0.618225021,0.608609864,0.557267342,0.472649008,0.123533025
"MULTIPOLYGON (((866849.479535789 1531395.33065558,866899.877735567 1531391.12763518,866895.576684146 1531360.00881344,866846.274704095 1531363.17735992,866849.479535789 1531395.33065558)))",0.407839461,0.474761333,0.158906844,0.511243153,0.940985048,0.497018949,0.475127429,0.519754132,0.388186814,0.33252305,0.331658494,0.304142757,0.307942774,0.264440789,0.253700264,0.263559199,0.247713467,0.235809474,0.215655643,0.155418395,0.752830847,1.12249372,0.336388369,0.640916089,0.54821141,0.484021713,0.414099765,0.383773194,0.388455162,0.377006553,0.233772132,0.333509934,0.430127013,0.443412632,0.698222194,0.348885421,1.540178919,1.210929203,1.174975077,1.266729712,0.914880697,1.035352063,1.014564025,0.918348368,0.947670249,0.863927035,0.834423264,0.822016382,0.832664394,0.669839513,0.560571502,0.601857712,0.591197211,0.577117685,0.455246532,0.161806689
"MULTIPOLYGON (((866958.474594583 1531227.26227379,866936.044094327 1531221.0427926,866949.09542068 1531263.12678218,866968.352638007 1531260.3793304,866958.474594583 1531227.26227379)))",0.359726569,0.436098729,0.339653654,0.475004507,0.988155603,0.294064841,0.343602785,0.354034747,0.404607585,0.356888043,0.328336482,0.300289439,0.323697746,0.306171085,0.297053682,0.300257593,0.270614741,0.249668571,0.21931684,0.148716401,0.971280984,1.073477694,0.211741137,0.610812179,0.522571955,0.469649485,0.428050603,0.410671238,0.407942972,0.354937421,0.217704946,0.347936196,0.353926842,0.538234694,0.86297019,0.613155697,1.470312016,1.266538858,1.173881377,1.114169725,1.200238892,1.151415808,1.102346505,0.46002758,0.918308488,0.814358958,0.639875131,0.54581864,0.522609809,0.477072086,0.42641796,0.437793625,0.410669416,0.415869508,0.368085951,0.066815128
