,PRECTOT,RH2M,T2M,WS2M
20100101,0.0,49.9,16.96,2.08
20100102,0.01,52.82,18.47,1.92
20100103,0.16,56.22,20.63,1.58
20100104,0.0,66.57,20.33,1.56
20100105,0.0,54.95,18.04,1.84
20100106,0.0,45.8,16.78,1.65
20100107,0.0,48.98,17.36,1.78
20100108,0.0,46.77,18.29,1.46
20100109,0.0,47.37,19.39,1.23
20100110,0.0,52.24,20.38,1.32
20100111,0.54,61.86,21.72,1.85
20100112,5.37,74.19,21.55,1.81
20100113,0.0,50.69,18.3,2.33
20100114,0.0,51.09,16.2,2.27
20100115,0.0,50.67,16.99,2.02
20100116,0.0,49.44,17.99,1.6
20100117,0.0,46.46,18.13,1.85
20100118,0.0,41.55,17.76,1.58
20100119,0.0,37.09,17.78,1.64
20100120,0.0,35.75,18.65,1.84
20100121,0.0,34.14,18.76,1.58
20100122,0.0,32.95,19.33,1.59
20100123,0.0,31.9,19.42,1.51
20100124,0.0,32.36,19.86,1.54
20100125,0.0,35.12,19.25,1.48
20100126,0.0,37.85,19.49,1.47
20100127,0.0,36.66,19.95,1.76
20100128,0.0,35.23,20.54,1.8
20100129,0.0,36.4,20.76,1.26
20100130,0.0,36.6,21.99,1.02
20100131,0.0,35.42,22.08,1.37
20100201,0.0,32.91,21.94,1.28
20100202,0.0,35.84,22.13,1.25
20100203,0.79,42.56,22.78,1.92
20100204,0.48,46.2,24.24,2.6
20100205,0.0,47.79,24.14,2.76
20100206,0.0,42.39,23.8,1.99
20100207,0.0,35.21,24.49,1.64
20100208,0.0,32.4,25.56,2.54
20100209,0.0,42.36,24.83,2.49
20100210,0.08,40.27,24.56,1.24
20100211,0.49,44.86,25.09,2.22
20100212,0.02,33.45,24.31,1.93
20100213,0.0,28.16,23.41,1.68
20100214,0.0,24.72,23.04,1.82
20100215,0.0,17.33,22.63,1.98
20100216,0.02,15.25,23.43,2.09
20100217,0.0,18.96,22.14,1.94
20100218,0.0,15.11,22.41,1.85
20100219,0.0,18.81,24.77,1.8
20100220,0.0,27.38,26.06,2.14
20100221,0.0,23.42,26.3,1.94
20100222,0.3,26.39,26.5,0.96
20100223,0.01,28.69,25.84,2.68
20100224,0.0,24.87,23.62,1.96
20100225,0.0,21.44,24.14,1.35
20100226,0.0,18.7,25.7,1.27
20100227,0.0,16.43,26.93,1.2
20100228,0.0,14.34,27.13,1.44
20100301,0.0,16.78,28.16,1.18
20100302,0.0,19.19,28.84,1.59
20100303,0.0,22.26,28.18,2.95
20100304,0.0,24.2,27.47,2.73
20100305,0.0,31.15,27.38,1.91
20100306,0.0,32.72,27.28,2.55
20100307,0.0,26.85,26.17,2.54
20100308,0.0,20.47,27.02,1.56
20100309,0.0,18.76,28.38,1.95
20100310,0.62,25.11,29.27,2.68
20100311,1.38,40.22,30.0,2.46
20100312,1.29,34.28,30.64,1.38
20100313,0.41,17.53,29.37,1.52
20100314,0.0,12.18,28.38,2.05
20100315,0.0,14.66,28.57,1.64
20100316,0.0,16.83,30.12,1.24
20100317,0.0,14.3,31.02,1.01
20100318,0.0,14.94,31.57,1.51
20100319,0.0,15.42,32.27,1.03
20100320,0.0,15.87,32.23,1.39
20100321,0.0,12.85,32.57,1.28
20100322,0.0,12.35,31.82,2.2
20100323,0.0,14.74,31.04,2.3
20100324,0.0,17.2,31.05,2.64
20100325,0.0,22.03,30.33,2.66
20100326,0.0,21.52,30.95,2.39
20100327,0.0,21.56,31.27,2.36
20100328,0.0,16.55,31.92,2.03
20100329,0.0,16.48,32.51,2.51
20100330,0.0,17.11,30.71,4.07
20100331,0.0,29.37,29.93,4.12
20100401,0.0,32.13,29.2,3.21
20100402,0.0,30.92,30.3,3.02
20100403,0.0,19.88,30.19,2.9
20100404,0.0,13.76,29.78,2.31
20100405,0.0,12.39,31.04,2.12
20100406,0.0,10.03,33.06,1.35
20100407,0.0,10.84,33.75,1.26
20100408,0.0,13.55,34.05,2.06
20100409,0.0,15.0,33.92,2.7
20100410,0.0,19.51,32.99,2.8
20100411,0.0,18.47,32.4,2.96
20100412,0.0,18.99,32.21,3.04
20100413,0.0,17.53,33.27,2.28
20100414,0.0,17.63,34.59,1.09
20100415,0.0,12.57,36.21,0.82
20100416,0.0,9.87,36.68,1.29
20100417,0.0,16.1,35.59,3.12
20100418,0.0,19.58,35.82,4.03
20100419,0.0,24.53,34.39,4.35
20100420,0.0,26.93,33.38,5.02
20100421,0.0,25.34,33.79,3.85
20100422,0.0,22.54,34.31,3.49
20100423,0.0,14.35,34.15,3.36
20100424,0.0,12.49,34.12,2.9
20100425,0.0,19.62,33.8,3.63
20100426,0.0,18.2,34.12,2.64
20100427,0.0,18.16,35.25,2.98
20100428,0.0,20.01,35.59,3.16
20100429,0.0,18.39,35.33,2.65
20100430,0.19,31.96,31.79,3.29
20100501,0.18,39.41,31.11,1.88
20100502,0.05,29.32,33.25,2.24
20100503,1.95,26.55,34.68,3.47
20100504,2.31,27.17,35.04,3.52
20100505,0.0,24.72,35.74,4.33
20100506,0.0,25.01,35.23,3.98
20100507,0.0,23.4,35.79,3.42
20100508,0.0,19.08,35.74,3.39
20100509,0.0,17.52,35.87,3.86
20100510,0.0,17.54,35.49,3.28
20100511,0.0,16.32,34.87,3.23
20100512,0.0,18.28,35.65,2.73
20100513,0.0,23.17,36.16,3.17
20100514,0.0,26.28,35.87,4.07
20100515,0.0,24.61,35.3,3.78
20100516,0.0,26.25,35.86,3.75
20100517,0.0,24.53,36.67,4.54
20100518,0.0,16.72,38.02,3.7
20100519,0.0,13.48,38.3,3.58
20100520,0.0,15.06,38.06,2.36
20100521,0.0,18.26,37.9,1.8
20100522,0.0,24.91,37.0,3.28
20100523,0.0,25.84,36.65,4.38
20100524,0.0,25.88,36.96,6.3
20100525,0.0,29.79,36.16,6.64
20100526,0.0,43.2,34.66,7.63
20100527,0.0,43.31,34.13,7.1
20100528,0.0,42.43,34.06,6.64
20100529,0.0,35.7,34.57,5.69
20100530,0.0,32.75,34.48,5.1
20100531,0.0,29.55,35.04,4.57
20100601,0.72,31.3,34.94,4.18
20100602,2.32,40.9,34.44,4.58
20100603,0.13,43.2,33.22,4.61
20100604,0.0,46.98,33.11,5.48
20100605,0.0,42.87,33.93,6.18
20100606,0.38,42.39,33.5,6.08
20100607,1.2,46.9,32.52,5.77
20100608,1.75,43.08,32.15,4.69
20100609,0.0,39.68,33.14,3.55
20100610,0.41,31.33,35.35,2.33
20100611,2.02,32.27,36.0,1.56
20100612,0.37,38.99,35.21,2.89
20100613,0.24,46.34,33.92,4.38
20100614,7.22,63.28,30.41,3.97
20100615,42.83,71.82,28.96,1.65
20100616,16.5,81.17,27.48,2.72
20100617,2.31,67.8,29.74,1.87
20100618,0.01,62.32,30.74,2.56
20100619,0.34,64.83,30.38,3.45
20100620,3.88,65.82,30.75,3.14
20100621,9.74,69.92,29.92,3.26
20100622,3.25,70.63,29.34,4.32
20100623,0.83,63.1,30.23,4.19
20100624,1.69,66.93,30.17,3.69
20100625,0.47,64.41,29.73,3.3
20100626,0.12,57.72,31.75,1.34
20100627,2.04,60.57,31.72,1.86
20100628,2.59,69.16,30.31,2.05
20100629,4.87,69.62,29.62,2.11
20100630,6.44,71.61,29.62,2.96
20100701,1.85,73.38,28.6,2.48
20100702,17.73,74.08,28.27,1.67
20100703,14.32,83.33,27.16,3.09
20100704,5.38,82.56,27.38,2.6
20100705,7.78,78.55,27.09,2.95
20100706,10.44,79.61,27.57,2.46
20100707,4.56,77.53,27.7,2.46
20100708,5.1,77.19,27.42,2.73
20100709,0.75,73.39,28.27,3.87
20100710,1.6,80.26,27.58,3.38
20100711,2.37,79.23,27.82,4.35
20100712,1.07,72.9,28.3,4.47
20100713,0.57,71.43,28.46,4.09
20100714,1.18,71.09,28.68,3.35
20100715,1.69,82.13,27.01,3.43
20100716,17.66,88.19,26.5,3.45
20100717,7.84,82.24,27.71,4.12
20100718,0.11,79.61,27.96,1.83
20100719,1.25,77.75,28.96,1.3
20100720,5.6,81.19,28.36,1.2
20100721,8.92,82.46,27.88,2.26
20100722,8.26,82.25,27.56,2.2
20100723,2.21,78.9,26.96,3.35
20100724,8.96,84.6,26.55,3.84
20100725,17.9,85.4,25.94,5.78
20100726,7.51,85.11,26.16,4.55
20100727,1.15,81.15,27.1,2.95
20100728,2.08,77.28,27.99,2.04
20100729,1.76,77.21,27.67,2.22
20100730,14.86,85.99,26.0,2.91
20100731,8.65,83.01,26.42,2.54
20100801,14.05,83.9,25.88,3.46
20100802,9.47,86.22,26.61,3.33
20100803,8.65,84.75,26.58,3.7
20100804,5.06,86.13,24.94,4.51
20100805,3.67,80.9,26.52,3.09
20100806,43.63,88.27,25.51,3.45
20100807,28.72,90.31,24.58,4.48
20100808,8.34,85.48,24.81,4.13
20100809,2.05,81.56,26.26,3.55
20100810,2.36,80.69,26.88,2.42
20100811,0.18,80.22,27.83,2.08
20100812,1.75,85.91,27.24,1.35
20100813,17.37,82.34,27.13,1.22
20100814,6.03,85.18,26.59,2.11
20100815,8.59,83.83,27.07,1.43
20100816,12.14,86.33,26.83,1.77
20100817,1.86,85.14,26.63,2.4
20100818,18.26,86.9,26.25,1.78
20100819,7.04,86.36,26.45,2.18
20100820,3.43,86.88,26.35,1.49
20100821,1.44,86.71,26.37,2.25
20100822,1.95,86.59,26.09,2.3
20100823,0.57,85.24,26.38,2.24
20100824,1.16,83.97,26.92,2.05
20100825,15.92,83.77,26.79,1.33
20100826,26.74,86.1,26.64,1.72
20100827,9.49,84.6,27.29,1.46
20100828,5.65,85.47,27.63,1.01
20100829,3.61,87.51,27.26,1.16
20100830,31.72,90.44,26.37,2.27
20100831,14.74,92.46,25.02,3.13
20100901,1.01,86.24,26.21,2.66
20100902,0.36,86.8,26.07,2.53
20100903,2.07,87.76,25.98,2.63
20100904,13.35,90.87,25.59,3.43
20100905,3.59,86.88,26.16,3.31
20100906,16.81,88.19,26.41,2.51
20100907,42.38,92.91,25.13,2.84
20100908,23.27,94.78,25.38,3.06
20100909,30.53,93.65,24.87,4.52
20100910,8.21,87.9,25.28,3.25
20100911,0.67,86.19,25.57,2.13
20100912,0.56,86.28,26.04,1.98
20100913,0.39,86.17,26.0,2.01
