,PRECTOT,RH2M,T2M,WS2M
20100101,0.0,53.84,13.27,1.77
20100102,0.0,50.29,13.03,1.33
20100103,0.0,57.61,12.12,1.58
20100104,0.0,57.11,14.46,2.9
20100105,0.0,53.84,14.36,2.16
20100106,0.0,52.29,14.05,1.16
20100107,0.0,48.78,14.63,0.87
20100108,0.0,48.02,14.34,1.58
20100109,0.0,52.69,13.98,1.99
20100110,0.0,48.17,14.12,1.88
20100111,0.0,47.3,14.3,2.14
20100112,0.0,41.95,14.74,1.85
20100113,0.11,40.6,17.64,0.9
20100114,0.29,58.0,17.33,1.17
20100115,0.0,58.32,15.84,1.79
20100116,0.0,51.86,15.99,1.6
20100117,0.0,44.68,15.75,1.36
20100118,0.0,41.19,15.67,1.51
20100119,0.0,41.61,14.25,1.67
20100120,0.0,39.7,14.92,1.35
20100121,0.0,37.59,14.88,1.62
20100122,0.0,36.62,15.3,1.61
20100123,0.0,36.61,15.55,1.38
20100124,0.0,35.55,16.33,1.12
20100125,0.0,35.13,17.26,1.04
20100126,0.0,39.41,16.22,1.85
20100127,0.0,40.08,16.98,1.63
20100128,0.0,40.6,17.11,1.48
20100129,0.0,36.11,18.23,1.48
20100130,0.0,42.09,17.56,1.92
20100131,0.0,40.57,17.22,1.82
20100201,0.0,36.72,17.59,1.78
20100202,0.0,38.53,17.9,1.88
20100203,0.0,34.94,16.79,2.05
20100204,0.0,32.71,16.43,1.89
20100205,0.0,35.32,16.24,2.15
20100206,0.0,39.11,17.42,1.48
20100207,0.0,33.61,19.24,1.09
20100208,0.0,35.65,21.26,1.22
20100209,0.23,40.93,21.18,1.75
20100210,1.24,51.81,20.18,0.95
20100211,0.0,49.4,21.9,1.78
20100212,2.36,42.76,21.74,1.63
20100213,0.61,60.12,19.35,2.12
20100214,0.0,45.55,20.07,2.28
20100215,0.0,39.5,20.94,1.24
20100216,0.98,53.52,22.36,0.86
20100217,0.27,44.15,22.49,2.31
20100218,0.0,31.81,19.97,3.54
20100219,0.0,27.54,18.4,2.01
20100220,0.0,30.57,18.84,2.08
20100221,0.0,29.54,19.35,1.81
20100222,0.0,27.94,21.28,0.89
20100223,0.04,28.08,22.74,1.4
20100224,0.36,34.05,23.61,1.51
20100225,0.0,36.74,22.6,2.15
20100226,0.0,33.27,22.23,1.94
20100227,0.29,35.77,22.54,1.97
20100228,0.0,34.02,23.61,2.08
20100301,0.0,34.1,24.35,1.42
20100302,0.0,27.74,25.2,2.82
20100303,0.0,26.59,24.84,3.02
20100304,0.0,28.33,25.77,2.9
20100305,0.0,28.22,27.38,2.61
20100306,0.0,27.7,26.63,3.38
20100307,0.0,28.26,26.36,3.21
20100308,0.0,27.74,26.26,3.06
20100309,0.0,21.72,24.7,2.4
20100310,0.0,20.26,24.29,2.12
20100311,0.0,19.93,24.47,1.99
20100312,0.0,19.09,24.94,2.67
20100313,0.0,19.71,25.31,2.83
20100314,0.0,20.49,26.4,2.24
20100315,0.0,18.62,27.85,1.29
20100316,0.17,26.58,26.96,2.37
20100317,0.07,29.44,27.68,1.71
20100318,0.36,30.65,28.96,1.01
20100319,0.0,22.75,29.32,1.58
20100320,0.0,22.19,28.9,1.47
20100321,0.0,21.1,30.16,1.77
20100322,0.0,17.29,30.78,2.74
20100323,0.0,14.62,31.35,2.69
20100324,0.0,14.07,30.96,2.64
20100325,0.0,14.28,31.53,2.56
20100326,0.0,15.22,32.55,1.22
20100327,0.0,16.48,32.07,1.58
20100328,0.06,14.75,31.64,2.93
20100329,0.0,14.34,31.01,3.05
20100330,0.0,13.19,32.11,2.07
20100331,0.0,13.94,32.06,2.08
20100401,0.0,16.18,32.21,2.66
20100402,0.0,12.61,31.47,2.27
20100403,0.0,12.21,32.46,1.91
20100404,0.0,15.12,33.08,1.58
20100405,0.0,11.31,32.0,2.74
20100406,0.0,12.95,32.13,3.17
20100407,0.0,9.07,32.14,2.08
20100408,0.0,7.61,33.2,1.26
20100409,0.0,10.3,30.42,2.13
20100410,0.0,11.38,32.38,2.61
20100411,0.0,12.04,33.36,2.65
20100412,0.0,10.85,34.69,1.43
20100413,0.0,26.8,32.74,1.68
20100414,0.0,25.15,33.32,1.34
20100415,0.01,19.83,33.19,1.48
20100416,0.01,23.89,33.4,1.39
20100417,0.0,22.14,34.37,1.75
20100418,0.06,21.16,35.03,1.51
20100419,0.01,28.33,34.68,2.73
20100420,0.0,15.98,35.78,3.06
20100421,0.0,14.46,36.22,2.49
20100422,0.0,14.51,35.9,3.16
20100423,0.0,14.06,35.42,2.14
20100424,0.0,13.62,35.22,1.65
20100425,0.0,11.49,34.61,2.47
20100426,0.0,12.96,35.0,1.32
20100427,0.14,27.8,34.66,2.41
20100428,0.54,33.64,34.24,2.8
20100429,0.4,35.29,35.2,2.16
20100430,0.06,36.14,35.27,2.82
20100501,0.5,42.08,34.33,3.35
20100502,0.17,45.63,33.23,2.53
20100503,0.29,34.1,33.97,1.88
20100504,0.81,37.12,34.39,1.88
20100505,0.85,36.59,34.73,2.89
20100506,0.34,46.25,32.87,3.93
20100507,14.09,55.52,31.21,2.71
20100508,0.09,46.65,32.31,1.77
20100509,0.19,34.15,34.02,2.36
20100510,0.02,28.01,34.81,2.48
20100511,0.0,23.09,35.69,2.37
20100512,0.0,20.0,35.8,1.86
20100513,0.0,16.2,36.99,1.75
20100514,0.02,14.47,37.65,1.24
20100515,0.09,22.23,36.87,1.13
20100516,0.03,18.59,36.73,1.62
20100517,0.16,21.96,37.03,1.85
20100518,0.01,36.23,37.19,3.34
20100519,0.0,35.8,37.26,2.44
20100520,10.08,44.41,35.96,2.3
20100521,2.22,44.39,33.8,3.53
20100522,0.14,43.47,34.88,2.61
20100523,5.13,44.95,34.53,2.51
20100524,4.63,47.84,33.93,3.33
20100525,0.05,40.34,35.06,2.14
20100526,1.74,41.22,34.42,2.71
20100527,0.88,43.14,34.08,3.85
20100528,0.25,41.59,34.2,3.47
20100529,0.0,42.41,34.55,3.09
20100530,4.8,46.78,34.48,2.91
20100531,7.4,46.98,34.26,1.84
20100601,0.01,29.58,36.1,2.17
20100602,0.01,20.66,36.74,1.56
20100603,0.02,36.11,35.78,1.95
20100604,0.03,38.72,36.82,1.61
20100605,0.02,30.32,37.61,2.93
20100606,0.0,22.92,37.62,3.8
20100607,0.0,20.39,37.47,3.35
20100608,0.0,24.55,37.04,2.31
20100609,0.09,32.02,37.76,1.77
20100610,0.0,32.91,37.33,1.87
20100611,2.61,37.36,36.65,3.57
20100612,1.93,43.46,34.95,4.4
20100613,0.5,42.72,34.75,3.85
