,PRECTOT,RH2M,T2M,WS2M
20100101,0.05,67.31,0.5,0.67
20100102,0.0,43.7,1.85,1.07
20100103,0.0,47.18,2.96,1.03
20100104,0.0,66.07,1.46,1.04
20100105,0.0,63.48,1.32,0.61
20100106,0.0,63.51,1.85,0.78
20100107,0.0,45.58,2.69,0.98
20100108,0.0,54.26,2.37,0.91
20100109,0.0,68.19,1.04,0.76
20100110,0.0,73.1,1.78,0.77
20100111,0.0,75.68,1.49,0.77
20100112,0.0,75.22,1.15,0.95
20100113,0.0,68.32,1.8,0.84
20100114,0.0,77.84,1.41,0.97
20100115,0.0,63.68,2.17,0.91
20100116,0.0,56.11,3.06,0.83
20100117,0.0,48.92,4.06,1.11
20100118,0.0,59.25,2.2,1.04
20100119,0.0,68.5,1.56,0.93
20100120,0.0,65.54,0.93,0.81
20100121,0.0,54.32,1.53,1.11
20100122,0.0,60.66,0.73,1.15
20100123,0.0,65.86,0.84,1.08
20100124,0.0,66.93,1.18,0.87
20100125,0.0,67.27,0.76,0.95
20100126,0.1,73.4,-0.64,0.84
20100127,0.02,67.57,0.12,1.02
20100128,0.0,70.26,1.03,0.89
20100129,0.0,70.45,1.58,1.01
20100130,0.0,81.11,-0.03,0.97
20100131,0.0,76.74,0.35,1.05
20100201,0.0,81.85,-0.36,1.11
20100202,0.0,80.47,-0.8,1.12
20100203,0.0,81.24,-1.34,0.98
20100204,0.0,76.98,-1.47,0.96
20100205,0.0,80.96,-1.78,0.84
20100206,0.0,59.61,0.68,0.91
20100207,0.0,58.52,2.19,1.01
20100208,0.0,63.22,2.62,0.97
20100209,0.0,77.58,1.54,1.05
20100210,0.01,82.5,1.13,1.07
20100211,0.0,82.24,1.87,0.85
20100212,0.01,77.35,2.66,1.13
20100213,0.0,79.73,1.63,1.05
20100214,0.04,83.57,1.19,1.29
20100215,0.0,80.84,1.36,1.24
20100216,0.0,78.15,1.48,1.17
20100217,0.0,83.98,1.38,1.26
20100218,0.04,80.77,1.85,0.69
20100219,0.0,80.0,1.82,0.94
20100220,0.0,77.9,2.51,1.06
20100221,0.0,66.66,3.85,0.83
20100222,0.0,68.29,4.27,1.1
20100223,2.6,82.34,2.78,1.18
20100224,0.19,87.17,2.01,1.11
20100225,1.23,88.26,2.11,1.07
20100226,0.08,75.72,4.13,1.04
20100227,1.56,82.85,3.36,1.01
20100228,0.1,73.13,4.19,0.86
20100301,1.95,82.02,4.13,1.14
