,PRECTOT,RH2M,T2M,WS2M
20100101,0.0,55.91,22.32,2.68
20100102,0.1,63.67,23.33,2.84
20100103,0.03,61.25,22.74,4.34
20100104,0.0,55.33,21.25,4.55
20100105,0.0,54.66,21.6,4.0
20100106,0.0,54.19,21.67,3.41
20100107,0.0,53.07,22.19,3.19
20100108,0.0,49.63,22.61,4.85
20100109,0.0,49.12,22.33,5.03
20100110,0.0,45.12,22.09,5.32
20100111,0.0,46.1,22.28,4.74
20100112,0.0,48.3,21.49,4.53
20100113,0.0,51.74,20.74,3.62
20100114,0.0,48.73,20.39,4.96
20100115,0.0,50.7,20.95,4.82
20100116,0.0,48.21,21.85,3.85
20100117,0.0,48.14,22.24,3.22
20100118,0.0,53.19,21.61,3.44
20100119,0.0,49.28,21.58,3.11
20100120,0.0,46.03,21.93,3.22
20100121,0.0,46.15,22.37,3.46
20100122,0.0,49.25,22.17,2.97
20100123,0.0,65.27,21.58,3.37
20100124,0.0,71.14,22.32,3.47
20100125,0.0,48.46,22.28,3.64
20100126,0.0,50.02,22.21,3.09
20100127,0.0,57.23,22.55,2.88
20100128,0.0,62.13,22.35,2.67
20100129,0.0,67.96,22.75,2.93
20100130,0.0,63.66,22.39,3.07
20100131,0.0,57.58,22.11,3.28
20100201,0.0,62.29,21.85,3.01
20100202,0.0,61.53,22.59,3.03
20100203,0.0,52.49,23.05,2.31
20100204,0.0,52.05,23.35,2.29
20100205,0.0,49.26,24.15,2.11
20100206,0.0,59.57,24.61,2.19
20100207,0.0,71.68,24.49,2.4
20100208,0.16,75.75,23.83,4.37
20100209,0.12,57.43,21.74,5.3
20100210,0.0,42.17,21.22,2.94
20100211,0.0,39.94,20.88,5.29
20100212,0.0,41.91,20.67,4.62
20100213,0.0,42.4,21.28,4.18
20100214,0.0,43.74,21.52,4.12
20100215,0.0,54.15,22.17,3.42
20100216,0.0,49.61,22.27,3.97
20100217,0.0,43.31,21.63,4.33
20100218,0.0,41.6,21.19,3.83
20100219,0.0,53.94,21.75,3.42
20100220,0.0,58.66,23.27,2.96
