,PRECTOT,RH2M,T2M,WS2M
20100101,0.0,70.45,21.67,2.79
20100102,0.0,64.32,20.67,2.65
20100103,0.0,67.28,20.02,2.01
20100104,0.0,59.18,20.09,1.78
20100105,0.0,57.95,20.63,1.99
20100106,0.0,63.1,20.34,2.6
20100107,0.0,65.58,20.55,2.5
20100108,0.12,67.24,21.51,2.29
20100109,0.26,76.21,22.49,2.69
20100110,5.76,72.52,23.11,2.6
20100111,0.51,72.96,23.19,2.6
20100112,0.07,70.28,23.95,1.3
20100113,4.28,74.75,23.65,1.57
20100114,0.35,69.66,23.55,2.52
20100115,0.0,68.63,22.07,3.22
20100116,0.0,65.13,20.43,2.95
20100117,0.05,63.71,21.41,2.62
20100118,0.01,66.97,22.1,2.13
20100119,0.0,66.11,22.26,2.34
20100120,0.0,57.44,21.47,2.41
20100121,0.0,53.89,19.77,2.27
20100122,0.0,54.25,19.1,2.21
20100123,0.0,55.6,19.04,2.69
20100124,0.0,54.1,19.48,2.3
20100125,0.0,60.22,20.38,2.41
20100126,0.0,60.34,21.2,2.52
20100127,0.01,63.4,21.91,2.6
20100128,0.0,61.1,22.17,3.2
20100129,0.0,58.14,21.93,2.76
20100130,0.0,53.59,21.78,2.29
20100131,0.0,54.64,22.31,1.76
20100201,0.0,53.7,21.79,2.34
20100202,0.0,50.24,21.66,2.9
20100203,0.0,45.96,21.48,2.79
20100204,0.0,44.66,20.76,2.77
20100205,0.0,45.87,20.99,2.95
20100206,0.0,48.06,20.69,3.42
20100207,0.0,57.44,21.11,3.07
20100208,0.0,45.94,21.91,2.39
20100209,0.0,43.74,22.89,1.31
20100210,0.0,47.6,24.23,2.64
20100211,0.0,50.61,24.74,2.69
20100212,0.0,51.0,25.12,2.42
20100213,0.0,45.12,25.61,2.81
20100214,0.0,42.41,25.22,2.18
20100215,0.0,42.36,25.37,3.21
20100216,0.0,39.62,24.89,3.02
20100217,0.0,40.71,25.61,2.63
20100218,0.0,35.97,25.51,2.43
20100219,0.0,34.09,25.82,2.78
20100220,0.0,34.71,26.03,2.72
20100221,0.0,41.17,26.16,2.58
20100222,0.0,39.51,26.32,2.59
20100223,0.0,40.24,26.76,2.43
20100224,0.0,41.96,27.69,1.49
20100225,0.0,40.02,27.98,1.96
20100226,0.0,41.92,27.14,1.88
20100227,0.0,34.47,27.45,2.3
20100228,0.0,35.08,26.43,2.99
20100301,0.0,29.51,25.86,2.71
20100302,0.0,29.15,25.67,3.02
20100303,0.0,24.51,26.04,1.88
20100304,0.0,28.59,26.77,1.94
20100305,0.0,30.9,27.73,1.87
20100306,0.0,32.88,28.65,1.35
20100307,0.0,35.3,28.99,2.12
20100308,0.0,37.11,28.7,3.34
20100309,0.0,31.63,27.97,3.56
20100310,0.0,38.01,27.33,3.64
20100311,0.0,41.97,27.03,3.95
20100312,0.0,40.27,26.17,3.69
20100313,0.0,33.31,27.17,2.83
20100314,0.0,35.47,27.57,2.03
20100315,0.0,33.85,29.3,2.45
20100316,0.01,33.66,29.42,3.23
20100317,0.0,33.99,26.98,3.07
20100318,0.0,34.27,25.77,3.53
20100319,0.0,32.69,26.3,2.85
20100320,0.0,28.03,27.75,2.84
20100321,0.0,23.67,28.12,2.91
20100322,0.0,20.66,27.84,2.76
20100323,0.0,23.6,27.86,2.83
20100324,0.0,26.51,27.95,3.09
20100325,0.0,26.2,28.12,3.46
20100326,0.0,35.0,27.95,3.16
20100327,0.01,43.0,28.81,3.27
20100328,0.03,43.32,29.58,3.36
20100329,0.01,39.08,29.87,2.53
20100330,1.52,37.94,30.33,2.61
20100331,1.14,49.8,27.87,1.62
20100401,0.0,31.63,28.92,2.98
20100402,0.0,27.44,29.98,1.52
20100403,0.0,37.74,30.76,2.76
20100404,0.0,35.22,30.47,3.64
20100405,0.0,33.65,29.27,3.11
20100406,0.0,41.17,29.4,3.12
20100407,0.0,33.72,30.36,3.28
20100408,0.01,38.66,29.75,3.19
20100409,0.0,33.44,30.48,1.97
20100410,0.0,32.86,30.61,1.22
20100411,0.0,29.58,30.46,1.61
20100412,10.11,45.57,29.38,1.55
20100413,4.27,55.3,28.45,1.12
20100414,12.86,61.71,27.55,0.48
20100415,0.21,57.48,28.28,1.73
20100416,0.0,50.76,28.28,2.08
20100417,0.22,50.44,28.94,2.52
20100418,0.37,60.6,27.38,1.85
20100419,0.67,65.11,26.53,1.43
20100420,0.76,59.6,27.07,2.05
20100421,8.77,64.38,26.62,2.03
20100422,0.78,55.46,28.06,0.94
20100423,0.28,53.21,28.23,1.82
20100424,6.25,58.21,28.12,1.0
20100425,0.99,57.32,27.73,1.16
20100426,0.27,48.71,28.34,3.41
20100427,2.27,52.68,27.94,2.68
20100428,1.24,50.41,28.34,2.02
20100429,0.13,55.57,27.78,2.0
20100430,15.14,68.26,25.52,2.07
20100501,0.65,58.86,25.45,1.28
20100502,1.32,60.3,25.77,1.12
20100503,0.34,61.58,26.71,1.37
20100504,2.67,62.15,27.01,1.74
20100505,0.48,55.41,28.44,1.52
20100506,0.56,54.4,29.07,1.9
20100507,0.08,51.0,29.67,3.02
20100508,0.73,49.54,29.57,2.57
20100509,0.06,52.13,29.22,2.1
