,PRECTOT,RH2M,T2M,WS2M
20100101,0.07,71.84,27.56,2.06
20100102,0.0,70.63,27.5,2.72
20100103,0.0,68.41,26.91,2.76
20100104,0.0,65.4,27.07,2.68
20100105,0.0,71.31,26.54,2.88
20100106,0.0,66.12,26.39,2.14
20100107,0.0,64.71,26.23,3.01
20100108,0.0,62.09,26.32,2.32
20100109,0.0,66.05,26.75,2.47
20100110,0.0,68.29,27.33,2.45
20100111,0.77,73.42,27.2,1.78
20100112,2.4,76.63,26.9,2.54
20100113,0.74,74.32,26.45,4.13
20100114,0.57,71.88,26.99,3.13
20100115,1.67,74.73,27.96,2.5
20100116,0.29,72.28,27.64,2.66
20100117,0.0,69.47,27.36,2.87
20100118,0.0,63.05,26.89,2.84
20100119,0.0,65.26,26.81,2.46
20100120,0.0,66.45,26.84,1.97
20100121,0.0,55.09,26.64,2.33
20100122,0.0,50.88,26.16,2.64
20100123,0.0,55.07,26.2,2.73
20100124,0.0,56.39,25.97,2.11
20100125,0.0,58.5,25.92,2.24
20100126,0.0,58.44,26.13,2.46
20100127,0.0,60.58,26.26,2.43
20100128,0.0,62.62,26.63,2.51
20100129,0.0,58.25,27.12,2.59
20100130,0.0,64.12,27.18,3.03
20100131,0.0,66.25,27.27,2.22
20100201,0.0,68.38,26.83,2.1
20100202,0.0,69.14,26.5,2.52
20100203,0.0,70.13,26.14,2.91
20100204,0.0,71.45,25.79,3.0
20100205,0.0,62.5,26.48,2.77
20100206,0.0,56.12,26.99,3.09
20100207,0.0,59.7,27.16,3.1
20100208,0.0,68.25,27.04,3.17
20100209,0.0,73.45,26.59,3.43
20100210,0.0,74.02,26.23,2.89
20100211,0.0,74.39,26.26,3.15
20100212,0.0,72.93,26.54,3.72
20100213,0.0,70.3,26.86,3.87
20100214,0.0,67.01,27.14,3.5
20100215,0.0,58.79,27.52,3.53
20100216,0.0,53.2,28.15,3.57
20100217,0.0,56.66,28.16,3.01
20100218,0.0,61.28,28.02,2.32
