,PRECTOT,RH2M,T2M,WS2M
20100101,0.0,33.77,-5.36,1.77
20100102,0.0,29.58,-2.26,1.1
20100103,0.0,33.0,0.68,0.83
20100104,0.0,54.4,-1.51,1.66
20100105,0.0,45.56,-2.71,1.11
20100106,0.0,42.84,-2.02,0.91
20100107,0.0,38.76,-1.08,1.08
20100108,0.0,36.35,-1.38,1.33
20100109,0.0,32.78,-2.48,1.41
20100110,0.0,31.59,-2.03,1.51
20100111,0.0,33.86,-1.79,1.26
20100112,0.0,33.88,-1.74,1.53
20100113,0.0,37.28,-2.57,1.55
20100114,0.0,55.66,-2.9,1.72
20100115,0.0,45.69,-1.74,1.44
20100116,0.0,40.59,-1.04,1.15
20100117,0.0,41.54,-0.56,1.24
20100118,0.0,40.24,-1.86,1.25
20100119,0.0,39.6,-3.45,1.45
20100120,0.0,34.26,-3.37,0.99
20100121,0.0,37.74,-2.92,1.33
20100122,0.0,44.1,-3.38,1.12
20100123,0.0,46.78,-3.67,1.47
20100124,0.0,40.96,-2.87,1.5
20100125,0.0,49.39,-4.15,1.65
20100126,0.0,51.79,-4.99,1.28
20100127,0.0,43.84,-3.39,1.52
20100128,0.0,41.68,-2.57,1.28
20100129,0.0,49.08,-2.09,1.51
20100130,0.0,47.4,-3.84,1.3
20100131,0.0,49.32,-3.79,1.59
20100201,0.0,47.32,-5.03,1.64
20100202,0.0,46.44,-5.91,2.01
20100203,0.0,37.79,-6.13,1.5
20100204,0.0,39.71,-5.86,1.37
20100205,0.0,41.2,-5.27,1.27
20100206,0.0,33.93,-2.66,1.52
20100207,0.0,35.73,-1.26,0.98
20100208,0.0,45.7,-0.9,1.42
20100209,0.36,69.61,-3.12,2.1
20100210,0.41,56.74,-3.14,1.81
20100211,0.07,40.56,-2.55,1.44
20100212,0.26,45.03,-2.59,1.91
20100213,0.67,56.3,-2.34,2.04
20100214,0.0,37.1,-3.61,2.02
20100215,0.01,30.5,-3.78,1.87
20100216,0.0,41.25,-3.51,2.1
20100217,0.0,49.67,-4.65,2.52
20100218,0.0,44.76,-3.58,1.78
20100219,0.0,46.0,-2.19,1.57
20100220,0.0,41.45,-1.48,1.29
20100221,0.0,31.99,0.37,1.36
20100222,0.0,37.55,0.31,1.49
20100223,0.01,48.98,-1.33,2.3
20100224,0.0,56.62,-2.6,1.83
20100225,0.0,52.85,-1.65,1.64
20100226,0.0,51.86,-0.29,1.7
20100227,0.0,57.35,-0.52,1.37
20100228,0.0,50.09,0.98,1.55
20100301,1.02,67.33,0.32,1.96
20100302,0.03,61.05,0.07,1.93
20100303,0.9,50.83,0.47,1.97
20100304,0.11,50.35,0.14,2.02
20100305,0.0,49.35,0.03,2.17
20100306,0.0,43.61,1.1,2.12
20100307,0.0,36.08,0.58,2.11
20100308,0.0,34.83,0.94,1.82
20100309,0.0,35.0,0.34,1.75
20100310,0.0,29.11,0.81,1.87
20100311,0.0,30.89,1.37,1.84
20100312,0.0,31.22,1.23,1.76
20100313,0.57,39.61,0.11,2.15
20100314,1.72,51.42,-0.28,2.2
20100315,0.32,57.92,-0.43,1.05
20100316,0.44,55.56,0.46,1.36
20100317,3.94,61.64,0.98,1.63
20100318,0.18,59.99,1.75,1.22
20100319,0.0,34.03,4.75,1.09
20100320,0.0,30.05,5.97,1.61
20100321,0.0,43.23,5.92,1.92
20100322,0.0,50.24,5.2,1.94
20100323,0.0,46.44,5.06,2.07
20100324,0.0,41.39,4.82,2.0
20100325,0.02,40.27,4.71,1.95
20100326,0.07,48.48,4.12,2.11
20100327,0.04,55.9,3.0,2.33
20100328,0.0,51.58,3.07,1.94
20100329,0.0,48.51,3.32,2.13
20100330,0.93,50.5,2.19,2.64
20100331,0.05,51.7,1.89,2.73
20100401,0.23,41.26,3.01,2.48
20100402,0.02,39.43,2.49,2.27
20100403,0.0,33.25,2.69,2.12
20100404,0.0,41.55,3.22,2.37
20100405,0.0,36.15,3.2,2.31
