,PRECTOT,RH2M,T2M,WS2M
20100101,0.0,68.68,15.5,2.03
20100102,0.0,66.06,14.66,2.06
20100103,0.0,61.9,14.99,1.95
20100104,0.0,57.56,14.76,1.54
20100105,0.0,63.04,15.84,1.93
20100106,0.0,64.53,15.33,1.8
20100107,0.0,65.58,16.04,1.97
20100108,0.0,63.23,16.82,1.79
20100109,0.0,55.01,16.79,1.85
20100110,0.0,56.72,17.14,1.71
20100111,0.0,53.93,16.65,1.74
20100112,0.0,53.74,16.31,1.55
20100113,0.01,49.48,17.79,1.39
20100114,0.03,57.53,18.07,1.8
20100115,0.0,58.1,18.74,2.44
20100116,0.0,54.47,18.13,1.95
20100117,0.0,56.14,17.91,2.02
20100118,0.0,56.42,17.62,1.81
20100119,0.0,53.99,17.31,1.74
20100120,0.0,50.62,16.86,2.04
20100121,0.0,46.13,16.79,2.33
20100122,0.0,40.84,17.24,1.83
20100123,0.0,40.19,17.1,1.82
20100124,0.0,40.31,17.7,1.65
20100125,0.0,41.28,18.07,1.6
20100126,0.0,44.4,18.59,1.98
20100127,0.0,40.06,18.58,1.8
20100128,0.0,40.93,18.32,2.0
20100129,0.0,39.73,18.5,1.84
20100130,0.0,41.36,18.51,1.82
20100131,0.0,42.77,19.3,1.87
20100201,0.0,41.51,18.79,2.06
20100202,0.0,42.4,19.25,1.82
20100203,0.0,43.01,20.09,1.79
20100204,0.0,37.12,19.62,1.85
20100205,0.0,34.2,19.29,1.81
20100206,0.0,36.98,19.19,1.66
20100207,0.0,40.2,19.73,1.74
20100208,0.0,41.3,20.86,1.56
20100209,0.0,41.46,22.13,1.33
20100210,0.0,41.97,22.77,1.48
20100211,0.0,45.76,23.45,1.8
20100212,0.0,41.6,24.41,1.49
20100213,0.0,44.5,23.93,1.76
20100214,0.0,47.77,24.04,1.66
20100215,0.39,47.14,24.67,1.22
20100216,4.14,56.2,23.74,1.5
20100217,8.13,66.08,24.34,1.7
20100218,0.0,50.41,22.98,2.3
20100219,0.0,38.58,21.99,1.28
20100220,0.0,39.45,22.0,1.65
20100221,0.0,37.28,21.31,1.59
20100222,0.0,35.13,22.0,1.39
20100223,14.63,47.08,22.39,1.33
20100224,0.35,60.29,24.52,1.62
20100225,0.82,64.42,25.77,1.13
20100226,0.0,48.7,24.79,1.6
20100227,0.0,41.69,23.72,1.6
20100228,0.0,39.99,25.12,1.76
20100301,0.0,40.43,25.51,1.77
20100302,0.0,37.26,25.89,2.26
20100303,0.0,43.93,26.82,1.96
20100304,0.0,45.02,27.33,1.79
20100305,0.0,50.03,28.42,1.77
20100306,0.0,48.35,28.98,1.88
20100307,0.0,37.59,28.39,1.62
20100308,0.0,38.97,28.7,1.74
20100309,0.0,34.3,27.82,1.72
20100310,0.0,28.81,27.43,1.76
20100311,0.0,26.59,27.37,1.58
20100312,0.0,27.04,27.54,1.87
20100313,0.0,26.39,27.56,1.97
20100314,0.19,39.45,28.32,1.94
20100315,2.41,47.95,29.12,1.63
20100316,3.01,51.29,29.35,0.77
20100317,0.36,44.58,29.72,0.89
20100318,0.0,33.5,30.22,1.21
20100319,0.0,31.7,29.77,1.78
20100320,0.0,29.94,30.87,1.22
20100321,0.0,36.83,30.4,1.66
20100322,0.0,41.1,31.03,2.12
20100323,0.0,44.87,31.45,2.57
20100324,0.0,49.93,31.59,2.83
20100325,0.0,50.74,31.6,3.02
20100326,0.02,53.6,31.38,3.32
20100327,1.0,52.07,31.66,3.68
20100328,2.4,58.93,31.07,4.18
20100329,0.0,48.66,31.98,3.23
20100330,0.02,48.43,32.27,2.99
20100331,0.02,46.8,32.83,4.01
20100401,0.0,39.43,33.2,2.52
20100402,0.1,48.49,32.95,2.8
20100403,0.02,53.46,32.3,3.62
20100404,0.0,55.44,32.42,3.77
20100405,0.0,44.97,33.32,2.1
20100406,0.0,42.54,33.55,2.42
20100407,0.0,43.27,33.65,1.7
20100408,0.0,37.34,33.34,1.69
20100409,0.0,36.92,33.28,2.29
20100410,0.0,38.42,33.43,2.7
20100411,0.0,48.48,33.86,3.0
20100412,0.0,56.85,32.85,4.14
20100413,0.0,61.13,31.66,4.0
20100414,0.0,64.13,31.33,3.7
20100415,0.41,57.26,32.21,2.77
20100416,0.19,51.14,33.02,2.92
20100417,0.0,55.57,32.33,4.37
20100418,0.0,51.28,33.57,4.27
20100419,0.0,54.45,33.57,5.29
20100420,0.0,47.24,34.68,4.56
20100421,0.0,44.4,34.88,3.93
20100422,0.0,50.89,34.05,4.19
20100423,0.0,54.38,33.03,4.45
20100424,0.23,51.13,33.64,4.24
20100425,0.22,48.52,33.95,4.17
20100426,4.7,54.61,32.78,4.74
20100427,4.48,53.14,32.5,2.73
20100428,8.64,64.42,31.35,2.19
20100429,3.22,65.31,30.9,1.51
20100430,2.53,63.08,30.88,2.15
20100501,1.67,60.26,31.56,2.82
20100502,7.69,64.8,31.26,3.01
20100503,17.43,79.72,28.42,2.11
20100504,10.66,73.41,28.74,2.57
20100505,13.09,74.86,28.56,2.02
20100506,16.85,80.47,27.4,1.43
20100507,22.81,76.53,28.36,1.36
20100508,8.22,75.06,29.44,2.39
20100509,2.38,67.86,31.61,2.47
20100510,1.47,67.5,32.39,3.17
20100511,0.0,71.78,32.09,3.88
20100512,0.01,71.6,31.67,4.25
20100513,0.0,73.85,31.17,4.15
20100514,15.86,79.98,30.13,3.79
20100515,5.0,74.75,30.44,3.27
20100516,0.0,71.03,31.2,2.94
20100517,1.84,68.57,31.45,2.5
20100518,0.29,68.0,31.15,2.55
20100519,0.01,70.99,30.82,3.87
20100520,2.55,76.4,29.78,4.34
20100521,3.15,79.23,29.07,3.05
20100522,8.14,80.29,28.46,2.6
20100523,6.04,83.0,27.8,2.19
20100524,4.22,77.56,30.0,1.78
20100525,0.45,69.81,31.19,2.6
20100526,16.97,74.14,32.2,2.43
20100527,17.09,80.25,30.38,2.1
20100528,7.06,76.36,30.66,2.03
20100529,0.12,76.31,30.56,1.33
20100530,2.15,76.07,30.57,2.11
20100531,7.45,73.43,30.51,3.28
20100601,2.91,77.95,30.56,3.3
20100602,1.06,76.91,31.14,3.36
20100603,1.51,82.27,30.33,3.24
20100604,4.54,80.61,30.85,3.48
20100605,2.95,76.41,31.36,3.35
20100606,3.76,76.75,31.45,3.3
20100607,0.97,81.02,30.49,2.89
20100608,8.15,77.31,30.86,2.66
20100609,4.77,81.48,30.0,2.39
20100610,0.19,79.24,29.62,2.19
20100611,0.83,75.76,30.09,1.85
20100612,2.37,79.66,29.14,2.28
20100613,10.08,85.44,28.89,3.71
20100614,5.84,81.43,29.74,3.57
20100615,0.66,80.73,29.71,1.51
20100616,13.68,77.68,30.31,4.58
20100617,28.22,89.84,28.56,2.96
20100618,10.69,87.54,28.43,2.58
20100619,1.43,79.91,29.59,1.56
20100620,0.37,83.34,28.94,2.72
20100621,0.03,81.53,29.65,2.77
20100622,7.71,84.2,29.97,2.09
20100623,4.67,84.48,29.49,2.28
20100624,14.97,86.09,28.91,2.31
20100625,12.28,89.1,28.89,3.24
20100626,30.73,90.38,28.82,3.64
20100627,23.86,90.28,28.8,3.59
20100628,19.61,90.56,28.85,3.45
20100629,15.02,91.87,28.66,2.84
20100630,3.44,88.69,28.47,2.08
20100701,2.65,86.72,28.29,1.54
20100702,2.65,87.35,28.75,3.4
20100703,3.29,85.1,28.87,3.66
20100704,1.11,86.03,28.33,2.44
20100705,3.47,86.4,27.51,1.91
20100706,5.87,85.76,28.19,3.06
20100707,4.43,84.03,28.52,3.27
20100708,1.19,81.61,28.82,3.25
20100709,1.4,85.75,28.71,2.85
20100710,7.86,85.45,29.29,2.88
20100711,7.44,89.75,28.87,3.52
20100712,7.25,85.78,28.63,3.08
20100713,14.53,85.19,29.0,2.01
20100714,3.84,83.9,29.24,2.1
20100715,0.32,82.76,29.29,2.79
20100716,1.69,83.97,29.12,2.39
20100717,0.55,82.01,29.63,2.4
20100718,0.7,83.36,29.16,2.48
20100719,2.15,81.35,29.29,2.78
20100720,0.51,86.69,28.69,2.23
20100721,0.55,86.28,28.61,2.12
20100722,23.16,88.42,28.7,2.4
20100723,21.84,89.95,28.75,2.0
20100724,10.97,88.68,28.6,2.19
20100725,9.58,88.0,28.46,3.16
20100726,8.24,85.42,28.8,2.97
20100727,6.59,89.84,27.98,1.48
20100728,1.5,85.34,28.59,2.07
20100729,1.88,90.06,27.98,2.51
20100730,32.47,93.52,27.51,2.37
20100731,29.36,93.71,27.48,2.32
20100801,11.09,89.56,27.45,1.52
20100802,4.33,88.12,27.9,1.7
20100803,1.93,89.11,28.17,2.29
20100804,4.92,89.55,27.94,2.86
20100805,24.13,90.68,27.68,3.52
20100806,11.6,87.01,28.03,3.14
20100807,4.67,86.24,27.87,2.2
20100808,0.93,82.53,28.63,1.14
20100809,0.23,79.64,29.48,1.08
20100810,2.65,83.45,29.37,1.31
20100811,1.08,86.76,28.75,1.16
20100812,2.0,88.86,28.34,1.47
20100813,10.81,89.58,28.06,1.73
20100814,16.88,90.25,27.74,2.08
20100815,7.22,88.4,27.66,2.7
20100816,3.65,86.94,28.34,2.35
20100817,0.07,83.49,28.81,2.89
20100818,0.36,84.63,28.63,2.52
20100819,28.51,87.61,28.21,2.15
20100820,20.96,87.06,28.17,2.52
20100821,1.73,86.37,28.34,2.83
20100822,4.03,86.25,28.08,2.26
20100823,28.52,88.21,28.34,1.79
20100824,10.49,88.17,28.3,1.64
20100825,1.28,84.78,28.58,1.46
20100826,3.22,89.66,27.83,1.74
20100827,3.49,86.55,28.16,1.88
20100828,5.22,86.84,27.9,2.11
20100829,2.31,85.3,28.49,1.88
20100830,3.03,86.37,28.41,2.25
20100831,1.97,85.32,28.49,2.31
20100901,1.82,86.91,28.4,2.0
20100902,1.83,88.59,28.29,1.95
20100903,0.76,88.54,28.1,1.67
20100904,0.59,89.48,28.04,1.92
20100905,10.46,87.2,28.65,2.07
20100906,5.72,87.07,28.63,2.3
20100907,4.23,87.87,28.63,2.84
20100908,6.74,90.37,28.37,2.47
20100909,5.43,91.57,27.9,1.71
20100910,0.93,92.03,27.76,1.93
20100911,31.72,91.52,27.65,1.61
20100912,35.26,85.67,27.86,1.15
20100913,33.64,87.81,27.28,0.91
20100914,23.03,89.28,27.3,1.69
20100915,7.36,93.37,26.44,1.56
20100916,3.67,92.56,26.71,1.75
20100917,15.56,92.77,26.99,2.31
20100918,21.14,94.65,26.75,2.44
20100919,18.23,92.74,26.47,1.96
20100920,2.27,90.48,26.51,1.75
20100921,8.9,89.99,27.26,1.37
20100922,12.92,85.5,27.57,0.61
20100923,5.51,85.67,28.02,1.03
20100924,11.37,87.94,27.6,1.09
20100925,6.19,89.65,27.06,1.45
20100926,2.83,85.94,27.81,1.38
20100927,0.87,87.59,27.72,1.33
20100928,1.62,84.39,27.78,0.77
20100929,0.77,83.16,27.63,1.15
20100930,0.03,81.31,27.42,1.05
20101001,0.06,81.52,28.12,0.81
20101002,0.01,79.0,28.73,0.72
20101003,0.0,80.3,28.87,0.82
20101004,1.39,86.5,28.01,0.94
20101005,15.43,85.66,27.97,1.07
20101006,16.06,93.72,25.67,2.76
20101007,46.23,95.24,25.46,2.85
20101008,26.81,96.37,26.46,1.69
20101009,0.26,86.71,25.6,1.94
20101010,0.01,75.91,27.19,0.71
20101011,0.4,77.88,27.22,0.96
20101012,0.0,82.64,25.96,1.54
20101013,0.11,88.01,25.44,1.72
20101014,5.03,88.45,26.54,1.13
20101015,4.17,92.9,26.73,2.7
20101016,6.23,91.51,26.85,1.66
20101017,0.77,83.84,27.51,0.82
20101018,0.97,83.84,27.5,0.75
20101019,0.82,86.18,27.5,1.51
