,PRECTOT,RH2M,T2M,WS2M
20100101,0.0,56.0,12.26,1.58
20100102,0.0,60.36,12.06,1.12
20100103,0.0,58.8,12.55,1.51
20100104,0.0,63.36,13.87,3.45
20100105,0.0,59.62,12.37,2.15
20100106,0.0,54.8,12.8,0.91
20100107,0.0,52.49,14.01,0.61
20100108,0.0,64.53,12.77,1.01
20100109,0.0,61.22,12.81,1.53
20100110,0.11,54.48,13.52,1.57
20100111,0.0,45.95,13.21,1.9
20100112,1.83,43.41,14.18,1.72
20100113,1.97,66.16,12.49,1.65
20100114,0.12,74.14,13.55,1.56
20100115,0.0,61.44,14.35,1.43
20100116,0.0,45.99,14.41,1.5
20100117,0.0,39.46,14.19,1.01
20100118,0.0,44.93,13.52,1.18
20100119,0.0,42.54,13.99,1.57
20100120,0.0,40.47,13.94,1.5
20100121,0.0,41.73,13.97,1.66
20100122,0.0,43.28,14.41,1.43
20100123,0.0,41.23,14.87,1.34
20100124,0.0,42.85,14.99,1.05
20100125,0.0,44.82,14.6,1.22
20100126,0.0,45.08,15.69,1.58
20100127,0.0,45.82,16.22,1.58
20100128,0.0,45.65,17.21,1.34
20100129,0.0,44.81,17.83,1.39
20100130,0.0,46.61,17.52,2.38
20100131,0.0,40.62,16.38,1.61
20100201,0.0,39.42,16.7,1.38
20100202,0.0,39.3,15.86,1.82
20100203,0.0,38.68,15.41,1.82
20100204,0.0,38.5,15.29,2.02
20100205,0.0,43.04,15.99,2.31
20100206,0.0,42.18,17.73,1.9
20100207,0.0,41.38,19.04,1.51
20100208,0.02,39.12,20.49,1.12
20100209,3.16,67.32,18.25,2.28
20100210,3.44,62.01,19.33,1.61
20100211,0.92,49.97,20.23,1.22
20100212,11.57,77.57,16.08,1.69
20100213,0.01,64.47,17.0,1.38
20100214,0.0,49.55,17.78,1.72
20100215,0.0,39.98,18.76,0.93
20100216,0.0,42.16,19.77,1.12
20100217,0.0,43.96,19.57,2.39
20100218,0.0,32.26,16.41,2.64
20100219,0.0,34.49,17.18,1.75
20100220,0.0,33.53,17.56,1.89
20100221,0.0,32.05,18.97,1.93
20100222,0.0,31.48,21.77,0.98
20100223,0.33,37.78,21.3,1.0
20100224,0.0,45.53,20.67,1.52
20100225,0.0,42.04,20.91,1.84
20100226,0.0,40.19,21.17,2.14
20100227,0.0,38.39,22.27,2.9
20100228,0.0,37.13,23.41,2.66
20100301,0.0,33.03,24.75,1.36
20100302,0.0,33.84,24.38,2.45
20100303,0.0,32.58,23.42,2.65
