,PRECTOT,RH2M,T2M,WS2M
20100101,0.0,25.36,-8.13,1.3
20100102,0.0,29.52,-8.19,1.66
20100103,4.9,62.37,-9.34,1.84
20100104,0.04,55.26,-8.34,1.2
20100105,0.0,31.73,-8.15,1.52
20100106,0.0,32.59,-8.36,1.5
20100107,0.0,26.23,-8.1,1.6
20100108,0.0,35.27,-10.26,1.63
20100109,0.0,44.71,-11.24,1.8
20100110,0.0,38.98,-10.89,1.53
20100111,0.0,35.07,-10.8,1.55
20100112,0.0,34.04,-10.72,1.46
20100113,1.05,50.01,-11.11,1.26
20100114,0.0,39.56,-9.81,1.4
20100115,0.0,39.56,-8.39,1.46
20100116,0.0,33.88,-6.98,1.21
20100117,0.0,47.86,-7.76,1.29
20100118,0.0,46.65,-10.32,1.42
20100119,0.0,45.28,-10.48,1.14
20100120,0.0,56.47,-10.07,1.22
20100121,0.01,54.18,-9.37,1.53
20100122,0.01,60.6,-9.95,1.29
20100123,0.0,58.61,-8.71,1.19
20100124,0.0,59.11,-8.18,1.14
20100125,0.0,62.64,-8.95,1.22
20100126,0.0,49.33,-9.63,1.41
20100127,0.0,55.07,-8.35,1.37
20100128,0.06,54.97,-8.54,1.75
20100129,4.49,81.69,-10.02,2.77
20100130,0.01,46.55,-11.01,1.43
20100131,0.0,47.1,-10.39,1.69
20100201,0.0,57.78,-11.01,1.55
20100202,0.0,57.82,-12.38,1.3
20100203,0.0,52.99,-12.14,1.47
20100204,0.0,51.2,-10.8,1.32
20100205,0.62,64.25,-8.19,1.34
20100206,3.03,87.2,-7.08,1.6
20100207,3.14,93.9,-7.27,1.98
20100208,13.34,96.19,-8.05,4.02
20100209,11.12,94.64,-11.41,5.68
20100210,0.04,81.6,-14.92,1.67
20100211,0.01,79.42,-11.23,1.89
20100212,0.0,87.64,-11.68,2.49
20100213,0.0,68.7,-12.79,1.53
20100214,0.0,76.0,-14.02,2.32
20100215,0.13,76.71,-14.07,2.25
20100216,0.02,86.53,-13.51,1.89
20100217,0.0,80.38,-13.02,1.44
20100218,0.0,56.98,-12.5,1.59
20100219,0.0,64.76,-10.65,1.57
20100220,0.0,53.6,-8.87,1.47
20100221,0.0,55.8,-7.3,1.56
20100222,0.33,65.63,-7.81,1.73
20100223,0.72,79.57,-7.52,1.2
20100224,0.01,80.34,-8.65,1.23
20100225,0.29,72.7,-7.84,1.53
20100226,2.73,81.26,-6.24,1.37
20100227,0.17,78.58,-5.29,1.22
20100228,2.74,79.51,-4.8,1.68
20100301,2.98,91.63,-5.56,2.98
20100302,0.0,49.85,-7.88,1.24
20100303,0.54,62.82,-8.13,1.65
20100304,1.91,91.36,-7.04,2.71
20100305,0.01,68.65,-8.44,1.68
20100306,1.24,57.9,-9.08,2.01
20100307,2.07,76.39,-8.09,1.37
20100308,0.0,68.84,-8.73,1.61
20100309,0.02,53.86,-8.0,1.67
20100310,0.02,52.84,-6.77,1.52
20100311,0.0,52.69,-5.75,1.65
20100312,0.0,58.03,-5.76,1.63
20100313,0.0,66.81,-5.61,1.55
20100314,0.0,59.9,-3.61,1.32
20100315,0.0,48.26,-3.58,1.73
20100316,0.0,50.48,-3.39,1.5
20100317,0.0,48.93,-2.91,1.75
20100318,0.0,45.21,-0.74,1.6
20100319,0.0,38.91,1.95,1.82
20100320,0.0,45.96,2.65,1.79
20100321,0.0,51.84,1.25,1.7
20100322,0.0,49.82,0.61,1.91
20100323,0.0,54.68,-0.09,2.25
20100324,0.0,48.8,-0.15,1.71
20100325,0.0,45.54,0.6,1.72
20100326,0.03,53.72,0.45,2.11
20100327,0.0,66.54,-1.01,1.69
20100328,0.0,51.67,-0.26,2.03
20100329,2.36,60.51,-0.15,2.38
20100330,0.55,65.86,-1.79,2.39
20100331,0.0,56.81,-2.34,2.12
20100401,0.05,45.66,-2.96,1.99
20100402,0.01,55.24,-3.16,2.14
20100403,1.73,60.59,-1.94,1.94
20100404,0.69,59.01,-2.45,2.02
20100405,0.0,56.58,-2.04,2.02
20100406,0.0,38.05,-0.1,1.65
20100407,0.0,32.0,1.81,2.03
20100408,0.0,40.32,1.85,1.94
20100409,0.0,50.1,1.72,2.0
20100410,0.0,50.22,2.42,1.72
20100411,0.48,56.93,2.8,2.01
20100412,2.75,71.65,0.07,1.81
20100413,0.0,35.06,0.87,1.78
20100414,0.0,27.21,2.36,1.58
20100415,0.0,32.37,3.98,1.81
20100416,0.01,47.66,4.11,1.95
20100417,0.2,57.01,3.68,1.73
20100418,3.88,79.41,2.45,2.63
20100419,1.3,74.65,2.85,3.52
20100420,3.52,64.35,2.58,2.26
20100421,4.67,70.43,1.15,2.38
20100422,0.84,71.33,0.31,2.72
20100423,0.01,68.11,-0.19,2.67
20100424,0.0,57.08,-0.57,1.53
20100425,0.0,48.91,1.08,1.84
20100426,0.0,41.65,2.48,1.68
20100427,1.32,58.99,3.29,2.02
20100428,1.45,69.98,2.66,2.2
20100429,0.01,58.97,3.03,1.76
20100430,0.23,63.28,2.98,1.76
20100501,0.01,63.33,2.47,1.77
20100502,0.01,53.98,4.33,1.68
20100503,0.0,53.38,4.96,1.9
20100504,2.21,54.69,6.02,2.01
20100505,4.52,70.91,4.07,1.67
20100506,0.2,76.53,2.4,1.71
20100507,3.93,77.59,2.51,2.42
20100508,0.01,65.15,2.2,1.68
20100509,0.12,63.22,3.44,2.03
20100510,3.03,58.23,2.89,2.24
20100511,0.1,61.61,2.35,1.94
20100512,0.9,57.33,3.21,1.96
20100513,1.92,59.51,2.56,2.37
20100514,1.05,55.51,2.29,2.54
20100515,0.0,52.03,3.08,2.02
20100516,0.87,52.89,4.02,2.25
