Dates,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,Latitude,Longitude
20100101,0.27,78.12,28.39,27.64,0.75,1.7,2.18,7.4470598070000005,93.43552519
20100102,7.05,81.49,28.03,27.78,0.25,0.79,1.07,7.4470598070000005,93.43552519
20100103,19.97,85.46,27.72,26.35,1.37,2.66,3.06,7.4470598070000005,93.43552519
20100104,15.37,89.39,27.42,26.29,1.13,3.36,3.68,7.4470598070000005,93.43552519
20100105,9.73,83.65,27.47,27.04,0.44,3.6,4.1,7.4470598070000005,93.43552519
20100106,13.94,85.63,27.7,27.22,0.48,3.31,3.8,7.4470598070000005,93.43552519
20100107,7.85,85.59,27.48,26.81,0.67,2.01,2.32,7.4470598070000005,93.43552519
20100108,5.74,83.44,27.42,26.86,0.56,2.26,2.59,7.4470598070000005,93.43552519
20100109,3.9,82.83,27.79,26.78,1.0,1.35,1.49,7.4470598070000005,93.43552519
20100110,4.71,81.5,27.88,27.4,0.49,1.66,1.84,7.4470598070000005,93.43552519
20100111,5.06,82.74,27.66,27.28,0.37,1.74,1.98,7.4470598070000005,93.43552519
20100112,0.65,78.03,27.97,27.14,0.83,0.92,0.97,7.4470598070000005,93.43552519
20100113,0.57,80.2,27.43,26.78,0.65,0.88,1.01,7.4470598070000005,93.43552519
20100114,1.26,80.73,27.73,27.12,0.61,1.71,1.95,7.4470598070000005,93.43552519
20100115,0.98,77.1,28.6,27.64,0.96,3.09,3.55,7.4470598070000005,93.43552519
20100116,0.36,76.36,28.27,27.53,0.74,0.8,1.03,7.4470598070000005,93.43552519
20100117,0.09,74.16,28.65,28.0,0.65,1.17,1.37,7.4470598070000005,93.43552519
20100118,0.62,75.2,28.2,27.86,0.34,1.32,1.67,7.4470598070000005,93.43552519
20100119,1.63,74.97,28.14,27.76,0.38,1.17,1.45,7.4470598070000005,93.43552519
20100120,1.77,73.2,28.07,27.43,0.64,1.77,2.04,7.4470598070000005,93.43552519
20100121,0.07,69.44,27.66,27.11,0.55,1.69,1.84,7.4470598070000005,93.43552519
20100122,0.54,71.38,28.05,27.11,0.94,1.33,1.49,7.4470598070000005,93.43552519
20100123,8.95,77.57,28.25,27.37,0.89,1.74,2.04,7.4470598070000005,93.43552519
20100124,5.71,81.09,28.13,27.88,0.25,1.61,1.86,7.4470598070000005,93.43552519
20100125,3.3,81.35,28.2,27.83,0.37,0.91,1.05,7.4470598070000005,93.43552519
20100126,1.08,79.54,28.4,27.76,0.64,2.62,3.09,7.4470598070000005,93.43552519
20100127,1.22,80.64,28.44,28.06,0.38,0.63,0.61,7.4470598070000005,93.43552519
20100128,2.39,80.73,28.61,28.11,0.5,1.83,2.19,7.4470598070000005,93.43552519
20100129,0.34,79.15,28.45,28.01,0.44,1.07,1.15,7.4470598070000005,93.43552519
20100130,0.02,79.01,28.31,27.82,0.48,0.67,0.83,7.4470598070000005,93.43552519
20100131,0.04,79.15,28.43,27.77,0.66,0.75,0.78,7.4470598070000005,93.43552519
20100201,0.33,81.4,28.29,27.58,0.71,1.19,1.36,7.4470598070000005,93.43552519
20100202,0.16,81.58,28.0,27.55,0.45,1.57,1.73,7.4470598070000005,93.43552519
20100203,0.17,82.5,28.2,27.32,0.88,1.34,1.46,7.4470598070000005,93.43552519
20100204,0.2,81.06,28.04,27.54,0.5,1.21,1.39,7.4470598070000005,93.43552519
20100205,0.69,81.92,28.11,27.56,0.55,2.22,2.61,7.4470598070000005,93.43552519
20100206,1.4,83.43,27.9,27.43,0.47,0.58,0.68,7.4470598070000005,93.43552519
20100207,1.18,82.91,28.08,27.34,0.73,0.98,1.16,7.4470598070000005,93.43552519
20100208,0.14,80.58,28.42,27.48,0.94,0.65,0.82,7.4470598070000005,93.43552519
20100209,1.83,78.81,28.71,27.8,0.91,1.18,1.37,7.4470598070000005,93.43552519
20100210,1.0,77.17,28.9,28.26,0.64,1.48,1.7,7.4470598070000005,93.43552519
20100211,2.15,81.56,28.87,28.22,0.66,1.63,1.92,7.4470598070000005,93.43552519
20100212,0.28,78.06,28.78,27.99,0.78,2.62,3.18,7.4470598070000005,93.43552519
20100213,0.13,78.63,29.04,28.12,0.92,3.95,4.39,7.4470598070000005,93.43552519
20100214,0.78,76.01,29.08,28.23,0.85,1.56,1.71,7.4470598070000005,93.43552519
