,PRECTOT,RH2M,T2M,WS2M
20100101,0.0,43.16,19.79,2.22
20100102,0.0,48.41,19.43,2.01
20100103,0.0,40.98,20.39,1.74
20100104,0.0,42.75,21.67,2.27
20100105,0.0,47.57,21.49,1.87
20100106,0.0,45.76,20.19,2.01
20100107,0.0,44.72,19.8,1.99
20100108,0.0,56.08,21.39,1.53
20100109,0.0,62.07,22.13,1.64
20100110,0.0,66.59,23.65,2.05
20100111,0.03,65.88,24.74,2.55
20100112,1.92,66.77,24.97,2.34
20100113,4.2,83.61,22.57,1.07
20100114,1.09,67.31,22.78,2.09
20100115,0.61,67.39,22.45,2.2
20100116,0.04,56.94,21.9,1.9
20100117,0.0,47.28,21.72,1.5
20100118,0.0,39.89,21.53,1.46
20100119,0.0,31.1,20.69,1.97
20100120,0.0,23.68,19.78,2.06
20100121,0.0,22.09,19.07,2.26
20100122,0.0,25.63,19.6,1.65
20100123,0.0,29.53,20.01,1.82
20100124,0.0,41.67,20.68,1.51
20100125,0.0,46.35,21.21,2.19
20100126,0.0,36.77,21.15,1.88
20100127,0.0,42.89,21.48,1.71
20100128,0.0,46.19,22.72,1.44
20100129,0.0,44.36,23.03,1.85
20100130,0.0,30.06,22.15,2.25
20100131,0.0,25.47,22.58,1.72
20100201,0.0,35.31,23.08,2.02
20100202,0.0,45.23,23.89,2.68
20100203,0.0,43.28,24.19,2.86
20100204,0.0,38.14,24.1,3.22
20100205,0.0,38.19,23.87,2.54
20100206,0.0,40.99,23.6,2.26
20100207,0.0,37.43,23.58,2.05
20100208,0.0,34.56,24.66,1.74
20100209,0.0,34.15,24.94,2.31
20100210,0.0,37.73,24.82,2.36
20100211,0.0,38.6,25.31,3.03
20100212,0.0,38.67,26.85,2.35
20100213,0.0,34.97,27.21,2.89
20100214,0.52,33.68,28.16,2.56
20100215,1.12,33.9,28.36,2.71
20100216,0.93,35.83,27.42,2.88
20100217,0.25,36.51,28.2,1.25
20100218,0.07,34.55,29.45,1.05
20100219,0.03,32.99,28.27,2.24
20100220,0.84,34.42,28.64,2.09
20100221,0.73,36.36,28.8,2.27
20100222,1.72,40.44,29.09,1.9
20100223,2.48,42.8,28.65,2.93
20100224,0.34,30.93,26.77,2.28
20100225,0.0,30.21,26.79,1.11
20100226,0.0,33.05,27.77,1.12
20100227,0.0,29.23,27.56,2.1
20100228,0.0,17.96,27.68,1.81
20100301,0.0,22.62,27.9,1.8
20100302,0.0,28.14,28.9,1.65
20100303,0.0,25.73,29.58,2.73
20100304,0.0,25.72,30.24,1.37
20100305,0.0,26.17,30.11,0.86
20100306,0.0,25.68,30.38,1.27
20100307,0.0,28.59,29.62,2.13
20100308,0.0,23.33,30.0,1.4
20100309,0.0,29.53,30.88,2.24
20100310,0.01,32.76,31.04,2.77
20100311,0.0,35.28,30.58,2.01
