Dates,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,Latitude,Longitude
20100101,0.89,56.83,30.34,14.54,15.81,5.0,5.77,17.25198332,74.25077264
20100102,0.09,56.22,29.68,15.49,14.19,5.12,5.99,17.25198332,74.25077264
20100103,0.01,55.75,30.33,15.17,15.16,3.75,5.19,17.25198332,74.25077264
20100104,0.0,56.88,30.86,15.97,14.89,3.12,5.25,17.25198332,74.25077264
20100105,0.0,56.04,30.56,14.81,15.74,3.63,5.44,17.25198332,74.25077264
20100106,0.0,53.77,29.75,14.52,15.23,4.37,4.84,17.25198332,74.25077264
20100107,0.0,49.0,28.79,14.11,14.68,5.93,6.55,17.25198332,74.25077264
20100108,0.0,50.07,29.01,12.51,16.51,4.56,5.64,17.25198332,74.25077264
20100109,0.0,55.65,30.22,14.78,15.44,3.52,4.25,17.25198332,74.25077264
20100110,0.0,62.21,30.67,16.28,14.4,3.23,3.16,17.25198332,74.25077264
20100111,1.94,74.6,29.43,19.81,9.62,4.43,4.19,17.25198332,74.25077264
20100112,4.6,78.1,28.85,18.23,10.62,3.57,3.0,17.25198332,74.25077264
20100113,0.2,65.46,29.75,15.83,13.92,2.06,3.72,17.25198332,74.25077264
20100114,0.0,63.11,29.71,14.62,15.09,4.61,4.15,17.25198332,74.25077264
20100115,0.0,67.67,29.94,17.26,12.69,4.99,4.35,17.25198332,74.25077264
20100116,0.0,68.28,29.7,18.13,11.56,5.05,5.64,17.25198332,74.25077264
20100117,0.0,64.31,29.2,17.4,11.8,3.57,5.16,17.25198332,74.25077264
20100118,0.0,56.45,30.05,15.96,14.09,2.81,4.38,17.25198332,74.25077264
20100119,0.0,53.56,30.51,15.26,15.25,2.61,4.35,17.25198332,74.25077264
20100120,0.0,52.07,30.0,16.2,13.8,4.84,5.18,17.25198332,74.25077264
20100121,0.0,35.67,29.78,13.14,16.64,3.86,3.82,17.25198332,74.25077264
20100122,0.0,31.9,29.8,11.53,18.28,3.76,5.69,17.25198332,74.25077264
20100123,0.0,33.47,30.09,11.49,18.6,3.3,5.4,17.25198332,74.25077264
20100124,0.0,42.59,30.11,12.68,17.43,2.43,4.04,17.25198332,74.25077264
20100125,0.0,45.37,30.23,13.52,16.71,4.07,4.93,17.25198332,74.25077264
20100126,0.0,44.9,29.71,13.84,15.88,3.51,4.23,17.25198332,74.25077264
20100127,0.0,44.13,29.74,13.85,15.89,4.72,6.39,17.25198332,74.25077264
20100128,0.0,47.66,30.24,14.1,16.14,3.66,5.22,17.25198332,74.25077264
20100129,0.0,49.74,30.52,15.64,14.89,2.8,4.57,17.25198332,74.25077264
20100130,0.0,47.05,31.13,17.31,13.82,6.33,7.24,17.25198332,74.25077264
20100131,0.0,43.13,31.67,16.22,15.45,3.63,4.98,17.25198332,74.25077264
20100201,0.0,47.69,32.18,16.14,16.04,3.37,5.9,17.25198332,74.25077264
20100202,0.0,50.85,31.66,15.91,15.75,3.67,6.5,17.25198332,74.25077264
20100203,0.0,51.53,31.31,15.09,16.22,4.89,7.01,17.25198332,74.25077264
20100204,0.0,55.76,31.4,14.36,17.04,3.37,6.35,17.25198332,74.25077264
20100205,0.0,46.23,32.33,14.83,17.5,4.91,5.81,17.25198332,74.25077264
20100206,0.0,40.28,32.15,13.94,18.21,3.73,2.96,17.25198332,74.25077264
20100207,0.0,44.79,31.95,16.55,15.4,5.58,6.05,17.25198332,74.25077264
20100208,0.0,49.89,33.02,17.84,15.18,4.6,6.99,17.25198332,74.25077264
20100209,0.0,53.26,32.94,16.48,16.46,4.11,6.49,17.25198332,74.25077264
20100210,0.0,55.01,32.53,16.4,16.13,4.39,6.21,17.25198332,74.25077264
20100211,0.0,53.45,31.83,15.58,16.25,4.43,6.42,17.25198332,74.25077264
20100212,0.0,56.73,32.66,16.4,16.26,4.71,5.62,17.25198332,74.25077264
20100213,0.11,51.84,34.4,16.61,17.79,3.81,3.67,17.25198332,74.25077264
20100214,0.07,43.04,34.79,17.94,16.85,4.55,6.04,17.25198332,74.25077264
20100215,0.05,35.69,34.18,19.56,14.62,3.29,5.26,17.25198332,74.25077264
20100216,0.01,30.98,36.26,18.81,17.45,3.5,6.17,17.25198332,74.25077264
20100217,0.0,28.27,36.73,18.7,18.03,4.47,6.77,17.25198332,74.25077264
20100218,0.0,28.11,36.63,20.54,16.09,4.02,5.95,17.25198332,74.25077264
20100219,0.0,28.59,36.26,21.56,14.7,3.4,5.6,17.25198332,74.25077264
20100220,0.0,31.54,37.21,19.34,17.87,4.75,7.1,17.25198332,74.25077264
20100221,0.0,32.42,37.04,20.97,16.07,4.42,6.74,17.25198332,74.25077264
20100222,0.0,32.61,36.5,19.87,16.63,2.98,5.46,17.25198332,74.25077264
20100223,0.0,35.35,36.66,19.03,17.63,6.72,7.69,17.25198332,74.25077264
20100224,0.0,31.65,34.15,15.5,18.65,5.58,5.78,17.25198332,74.25077264
20100225,0.0,31.53,34.98,12.62,22.37,4.35,5.58,17.25198332,74.25077264
20100226,0.0,25.41,36.58,13.55,23.03,2.96,5.73,17.25198332,74.25077264
20100227,0.0,25.92,37.45,16.24,21.21,2.0,3.16,17.25198332,74.25077264
20100228,0.0,26.09,37.59,19.15,18.44,2.44,3.4,17.25198332,74.25077264
20100301,0.0,30.12,37.88,21.25,16.63,3.64,5.12,17.25198332,74.25077264
20100302,0.0,38.12,37.29,19.6,17.69,4.93,7.07,17.25198332,74.25077264
20100303,0.0,39.55,36.88,20.52,16.36,2.39,4.46,17.25198332,74.25077264
20100304,0.0,30.05,36.89,18.91,17.98,4.24,6.1,17.25198332,74.25077264
20100305,0.0,34.84,36.75,18.74,18.01,4.69,6.76,17.25198332,74.25077264
20100306,0.0,42.27,35.72,17.68,18.04,5.0,5.1,17.25198332,74.25077264
20100307,0.0,37.06,36.52,17.15,19.37,2.62,4.51,17.25198332,74.25077264
20100308,0.0,26.46,38.36,18.19,20.17,3.5,5.68,17.25198332,74.25077264
20100309,0.0,26.57,39.32,20.3,19.03,3.76,4.71,17.25198332,74.25077264
20100310,0.01,34.15,39.29,23.49,15.8,5.47,7.02,17.25198332,74.25077264
20100311,0.0,36.75,37.71,24.25,13.46,1.91,1.92,17.25198332,74.25077264
20100312,2.98,32.54,38.86,23.25,15.61,5.04,5.38,17.25198332,74.25077264
20100313,0.07,32.16,38.77,23.93,14.84,4.06,5.79,17.25198332,74.25077264
20100314,0.0,33.82,34.84,23.05,11.79,2.58,4.81,17.25198332,74.25077264
20100315,0.0,19.38,37.53,20.59,16.94,3.17,3.85,17.25198332,74.25077264
20100316,0.0,21.6,38.03,19.02,19.01,3.25,5.3,17.25198332,74.25077264
20100317,0.0,24.37,38.88,18.88,20.0,3.57,5.01,17.25198332,74.25077264
20100318,0.0,30.31,36.8,23.13,13.66,4.5,5.01,17.25198332,74.25077264
20100319,0.0,24.01,38.69,23.4,15.28,4.62,7.61,17.25198332,74.25077264
20100320,0.0,29.81,39.15,22.55,16.6,2.47,3.85,17.25198332,74.25077264
20100321,0.0,33.58,39.68,21.36,18.32,2.94,3.96,17.25198332,74.25077264
20100322,0.0,33.07,39.81,20.37,19.44,2.22,4.04,17.25198332,74.25077264
20100323,0.0,19.94,39.93,20.17,19.76,3.78,6.57,17.25198332,74.25077264
20100324,0.0,23.59,39.74,20.0,19.74,4.28,6.96,17.25198332,74.25077264
20100325,0.0,28.41,39.11,19.19,19.92,3.71,5.81,17.25198332,74.25077264
20100326,0.0,29.34,39.55,20.73,18.82,4.67,6.84,17.25198332,74.25077264
20100327,0.0,33.28,39.23,20.21,19.02,4.81,6.57,17.25198332,74.25077264
20100328,0.0,31.19,40.25,22.51,17.74,2.87,3.91,17.25198332,74.25077264
20100329,0.0,36.92,39.25,23.46,15.79,6.11,7.74,17.25198332,74.25077264
20100330,0.0,30.8,38.87,22.96,15.9,5.18,6.02,17.25198332,74.25077264
20100331,0.0,35.29,37.99,19.0,18.99,6.34,6.03,17.25198332,74.25077264
20100401,0.0,37.97,37.38,17.53,19.85,4.76,4.56,17.25198332,74.25077264
20100402,0.0,36.65,39.09,17.75,21.33,3.83,5.34,17.25198332,74.25077264
20100403,0.0,24.14,39.92,19.71,20.21,5.05,6.8,17.25198332,74.25077264
