Dates,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,Latitude,Longitude
20100101,0.03,57.64,5.97,-6.02,11.99,1.83,2.27,29.0902868,94.683089
20100102,0.0,31.2,8.2,-9.19,17.39,2.51,3.06,29.0902868,94.683089
20100103,0.0,38.04,9.06,-6.44,15.5,3.4,3.03,29.0902868,94.683089
20100104,0.0,55.57,7.23,-4.55,11.78,4.26,3.79,29.0902868,94.683089
20100105,0.0,57.9,7.87,-6.66,14.54,1.58,2.26,29.0902868,94.683089
20100106,0.0,59.46,7.35,-5.05,12.4,2.24,1.91,29.0902868,94.683089
20100107,0.0,36.95,8.85,-7.36,16.2,2.31,2.53,29.0902868,94.683089
20100108,0.0,44.2,8.52,-5.03,13.55,3.66,3.27,29.0902868,94.683089
20100109,0.0,61.78,7.35,-6.07,13.42,3.39,3.01,29.0902868,94.683089
20100110,0.0,69.25,8.26,-4.89,13.14,3.5,3.15,29.0902868,94.683089
20100111,0.0,69.59,7.92,-4.56,12.47,3.39,2.95,29.0902868,94.683089
20100112,0.0,71.9,7.06,-3.9,10.96,3.63,3.1,29.0902868,94.683089
20100113,0.0,64.05,9.25,-5.68,14.92,3.35,3.05,29.0902868,94.683089
20100114,0.0,75.39,6.23,-3.63,9.86,4.23,3.92,29.0902868,94.683089
20100115,0.0,59.43,8.62,-4.69,13.31,2.64,2.67,29.0902868,94.683089
20100116,0.0,46.38,9.79,-5.42,15.21,1.85,1.98,29.0902868,94.683089
20100117,0.0,39.95,10.11,-4.14,14.25,3.47,3.24,29.0902868,94.683089
20100118,0.0,52.02,7.99,-5.74,13.73,3.81,3.55,29.0902868,94.683089
20100119,0.0,64.37,5.73,-4.18,9.92,3.92,3.56,29.0902868,94.683089
20100120,0.0,59.51,6.47,-6.07,12.54,2.78,2.44,29.0902868,94.683089
20100121,0.0,49.19,7.07,-6.76,13.84,3.45,3.17,29.0902868,94.683089
20100122,0.0,54.18,6.05,-6.75,12.8,3.66,3.52,29.0902868,94.683089
20100123,0.0,62.63,5.13,-5.76,10.89,3.75,3.57,29.0902868,94.683089
20100124,0.0,62.11,6.55,-5.17,11.72,3.44,3.16,29.0902868,94.683089
20100125,0.0,61.92,5.39,-4.49,9.88,3.5,3.19,29.0902868,94.683089
20100126,0.17,67.94,2.54,-6.43,8.96,2.54,2.43,29.0902868,94.683089
20100127,0.03,61.93,6.55,-8.26,14.81,4.47,3.85,29.0902868,94.683089
20100128,0.0,63.78,7.22,-6.38,13.61,3.6,3.2,29.0902868,94.683089
20100129,0.0,64.49,8.14,-5.06,13.2,3.26,3.11,29.0902868,94.683089
20100130,0.0,76.93,3.65,-5.18,8.83,3.89,3.49,29.0902868,94.683089
20100131,0.0,70.91,5.85,-6.44,12.29,3.86,3.5,29.0902868,94.683089
20100201,0.05,78.32,3.81,-5.7,9.51,4.53,4.27,29.0902868,94.683089
20100202,0.01,75.71,3.76,-7.02,10.78,4.46,4.09,29.0902868,94.683089
20100203,0.03,74.45,2.81,-7.04,9.85,4.24,3.79,29.0902868,94.683089
20100204,0.01,70.48,3.76,-7.25,11.01,3.96,3.44,29.0902868,94.683089
20100205,0.0,76.98,2.11,-7.16,9.27,3.55,3.25,29.0902868,94.683089
20100206,0.0,52.64,8.82,-8.35,17.18,3.7,3.31,29.0902868,94.683089
20100207,0.0,48.72,8.71,-6.03,14.74,3.49,3.02,29.0902868,94.683089
