Dates,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,Latitude,Longitude
20100101,0.0,29.26,30.4,11.77,18.64,3.01,4.74,23.25198332,72.75077264
20100102,0.13,33.36,31.61,13.39,18.22,3.84,6.72,23.25198332,72.75077264
20100103,0.98,48.5,27.86,16.81,11.05,3.0,6.13,23.25198332,72.75077264
20100104,0.0,37.81,28.98,12.47,16.51,1.48,4.42,23.25198332,72.75077264
20100105,0.0,29.56,29.95,12.0,17.95,2.84,4.76,23.25198332,72.75077264
20100106,0.0,23.88,30.0,11.26,18.74,3.96,6.15,23.25198332,72.75077264
20100107,0.0,27.93,30.79,11.31,19.47,4.6,7.43,23.25198332,72.75077264
20100108,0.0,29.85,30.22,12.76,17.46,3.66,6.86,23.25198332,72.75077264
20100109,0.0,25.02,30.1,13.44,16.65,3.67,7.43,23.25198332,72.75077264
20100110,0.0,21.79,30.03,12.75,17.28,2.52,6.54,23.25198332,72.75077264
20100111,0.0,20.07,31.1,14.42,16.68,2.93,6.51,23.25198332,72.75077264
20100112,0.0,29.87,30.95,15.9,15.05,5.39,8.61,23.25198332,72.75077264
20100113,0.0,27.15,26.9,11.84,15.05,2.29,5.52,23.25198332,72.75077264
20100114,0.0,27.3,27.85,10.16,17.69,3.75,3.25,23.25198332,72.75077264
20100115,0.0,26.28,29.29,10.64,18.65,2.57,5.1,23.25198332,72.75077264
20100116,0.0,23.52,30.37,11.68,18.69,3.46,6.33,23.25198332,72.75077264
20100117,0.0,24.19,31.44,12.25,19.19,4.54,7.71,23.25198332,72.75077264
20100118,0.0,23.19,31.28,11.44,19.84,3.82,6.62,23.25198332,72.75077264
20100119,0.0,17.08,31.54,11.54,20.01,4.06,6.65,23.25198332,72.75077264
20100120,0.0,17.47,31.93,11.48,20.46,4.13,7.1,23.25198332,72.75077264
20100121,0.0,15.14,32.03,12.78,19.25,2.58,5.58,23.25198332,72.75077264
20100122,0.0,12.95,32.62,12.82,19.79,2.35,5.08,23.25198332,72.75077264
20100123,0.0,16.46,31.88,12.21,19.67,2.3,4.88,23.25198332,72.75077264
20100124,0.0,18.07,31.3,13.47,17.84,2.55,7.07,23.25198332,72.75077264
20100125,0.0,17.02,31.42,12.91,18.51,3.17,7.16,23.25198332,72.75077264
20100126,0.0,18.91,32.12,12.75,19.37,2.55,5.27,23.25198332,72.75077264
20100127,0.0,20.46,31.23,13.44,17.79,2.47,5.04,23.25198332,72.75077264
20100128,0.0,24.67,30.69,14.64,16.05,2.52,4.44,23.25198332,72.75077264
20100129,0.0,30.08,31.26,15.17,16.09,2.31,5.83,23.25198332,72.75077264
20100130,0.0,29.75,31.63,15.09,16.54,3.35,6.98,23.25198332,72.75077264
20100131,0.0,21.43,31.93,14.67,17.25,2.91,5.87,23.25198332,72.75077264
20100201,0.0,18.05,30.6,13.18,17.41,2.21,4.58,23.25198332,72.75077264
20100202,0.0,15.89,31.3,12.92,18.38,3.23,6.23,23.25198332,72.75077264
20100203,0.0,22.79,32.09,13.28,18.8,4.53,6.95,23.25198332,72.75077264
20100204,0.04,32.29,32.88,15.34,17.54,4.76,7.56,23.25198332,72.75077264
20100205,0.0,40.0,33.15,18.01,15.14,4.08,5.6,23.25198332,72.75077264
20100206,0.0,36.47,34.49,17.77,16.72,3.06,4.42,23.25198332,72.75077264
20100207,0.0,33.45,34.56,18.2,16.36,2.84,3.69,23.25198332,72.75077264
20100208,0.0,33.41,33.29,19.3,13.99,6.12,7.22,23.25198332,72.75077264
20100209,0.0,36.15,30.52,16.57,13.95,4.4,3.4,23.25198332,72.75077264
20100210,0.0,11.57,30.44,11.99,18.44,4.65,8.01,23.25198332,72.75077264
20100211,0.0,13.32,31.24,10.97,20.27,5.51,8.07,23.25198332,72.75077264
20100212,0.0,18.24,31.65,11.89,19.76,1.76,6.44,23.25198332,72.75077264
20100213,0.0,18.34,31.41,10.81,20.6,3.74,7.86,23.25198332,72.75077264
20100214,0.0,22.72,31.5,12.51,18.99,3.16,7.23,23.25198332,72.75077264
20100215,0.0,12.37,31.03,12.03,19.0,2.1,4.97,23.25198332,72.75077264
20100216,0.0,13.74,31.63,14.11,17.52,3.21,7.72,23.25198332,72.75077264
20100217,0.0,10.34,31.7,12.3,19.4,2.98,6.59,23.25198332,72.75077264
20100218,0.0,7.13,32.28,10.01,22.27,4.93,8.7,23.25198332,72.75077264
20100219,0.0,7.53,33.85,10.78,23.07,4.41,7.98,23.25198332,72.75077264
20100220,0.0,10.42,36.2,12.39,23.82,4.49,7.49,23.25198332,72.75077264
20100221,0.0,13.18,35.48,16.02,19.45,2.73,5.08,23.25198332,72.75077264
20100222,0.0,21.8,35.42,19.78,15.63,6.12,8.19,23.25198332,72.75077264
20100223,0.0,37.01,32.14,15.55,16.59,3.91,4.36,23.25198332,72.75077264
20100224,0.0,30.93,32.9,14.57,18.33,2.7,5.8,23.25198332,72.75077264
20100225,0.0,24.84,34.43,16.79,17.64,2.99,6.32,23.25198332,72.75077264
20100226,0.0,17.78,36.52,16.83,19.69,2.42,6.31,23.25198332,72.75077264
20100227,0.0,18.38,37.76,18.18,19.59,3.09,7.16,23.25198332,72.75077264
20100228,0.0,13.73,38.07,18.78,19.29,3.97,5.9,23.25198332,72.75077264
20100301,0.0,16.49,37.06,19.42,17.64,2.98,4.43,23.25198332,72.75077264
20100302,0.0,24.17,37.44,18.2,19.24,3.36,5.15,23.25198332,72.75077264
20100303,0.0,30.05,35.76,20.73,15.03,3.12,3.5,23.25198332,72.75077264
20100304,0.0,44.66,33.82,20.35,13.47,4.04,4.35,23.25198332,72.75077264
20100305,0.0,42.54,34.19,21.03,13.16,2.8,3.45,23.25198332,72.75077264
20100306,0.0,38.99,33.72,20.28,13.44,3.74,3.19,23.25198332,72.75077264
20100307,0.0,36.13,33.45,18.28,15.17,1.64,4.01,23.25198332,72.75077264
20100308,0.0,16.94,35.86,17.98,17.88,3.29,7.01,23.25198332,72.75077264
20100309,0.0,15.12,37.47,18.72,18.75,3.26,6.98,23.25198332,72.75077264
20100310,0.0,12.46,38.77,18.76,20.01,5.18,7.64,23.25198332,72.75077264
20100311,0.0,12.09,39.57,19.58,19.99,3.45,8.1,23.25198332,72.75077264
20100312,0.0,9.38,39.85,20.59,19.26,2.21,5.58,23.25198332,72.75077264
20100313,0.0,9.57,40.46,20.26,20.2,2.99,6.22,23.25198332,72.75077264
20100314,0.0,11.83,39.84,21.46,18.38,3.24,4.83,23.25198332,72.75077264
20100315,0.0,22.56,40.06,19.41,20.65,2.3,3.79,23.25198332,72.75077264
20100316,0.0,23.93,40.24,19.82,20.43,2.1,5.28,23.25198332,72.75077264
20100317,0.0,14.24,41.68,21.79,19.89,2.86,5.88,23.25198332,72.75077264
20100318,0.0,13.45,42.98,23.01,19.97,4.15,7.13,23.25198332,72.75077264
20100319,0.0,13.56,43.31,23.61,19.71,4.07,7.15,23.25198332,72.75077264
20100320,0.0,11.3,43.48,23.57,19.91,2.7,6.54,23.25198332,72.75077264
20100321,0.0,12.28,42.96,23.08,19.88,3.15,7.55,23.25198332,72.75077264
20100322,0.0,12.24,41.52,22.26,19.26,3.18,4.65,23.25198332,72.75077264
20100323,0.0,19.88,40.04,20.06,19.98,5.22,7.37,23.25198332,72.75077264
20100324,0.0,23.28,38.44,19.13,19.31,2.78,5.42,23.25198332,72.75077264
20100325,0.0,28.36,39.54,20.56,18.98,2.48,4.31,23.25198332,72.75077264
20100326,0.0,26.21,39.6,20.44,19.16,3.46,5.6,23.25198332,72.75077264
20100327,0.0,23.92,39.64,19.73,19.91,2.97,4.6,23.25198332,72.75077264
20100328,0.0,18.89,41.31,21.1,20.22,2.82,4.02,23.25198332,72.75077264
20100329,0.0,17.77,40.91,21.8,19.11,3.62,4.85,23.25198332,72.75077264
20100330,0.0,31.79,40.56,19.41,21.14,4.59,6.05,23.25198332,72.75077264
20100331,0.0,32.21,39.7,21.16,18.55,5.55,5.0,23.25198332,72.75077264
20100401,0.0,37.57,39.18,21.61,17.58,2.43,3.78,23.25198332,72.75077264
20100402,0.0,32.07,40.41,21.89,18.52,5.39,7.36,23.25198332,72.75077264
20100403,0.0,26.56,38.93,18.98,19.95,2.23,5.62,23.25198332,72.75077264
20100404,0.0,20.9,40.74,20.14,20.6,1.37,4.63,23.25198332,72.75077264
20100405,0.0,11.69,41.83,22.06,19.77,2.17,5.14,23.25198332,72.75077264
20100406,0.0,11.21,43.44,22.68,20.76,3.22,6.01,23.25198332,72.75077264
20100407,0.0,10.17,43.75,23.79,19.96,4.1,5.99,23.25198332,72.75077264
20100408,0.0,11.19,42.99,27.52,15.47,3.59,7.32,23.25198332,72.75077264
20100409,0.0,15.22,40.38,27.7,12.68,2.74,5.97,23.25198332,72.75077264
20100410,0.0,20.05,42.34,22.39,19.95,4.41,5.05,23.25198332,72.75077264
20100411,0.0,28.53,42.12,21.29,20.83,4.11,5.7,23.25198332,72.75077264
20100412,0.0,22.17,43.19,23.81,19.38,3.24,4.92,23.25198332,72.75077264
20100413,0.0,22.64,43.92,24.65,19.27,2.68,6.13,23.25198332,72.75077264
20100414,0.0,12.72,45.36,25.37,19.99,1.93,4.17,23.25198332,72.75077264
20100415,0.0,11.93,45.98,25.91,20.07,3.2,7.67,23.25198332,72.75077264
20100416,0.0,16.14,46.45,26.3,20.15,2.76,6.55,23.25198332,72.75077264
20100417,0.0,17.96,45.78,25.99,19.78,4.02,6.29,23.25198332,72.75077264
20100418,0.0,23.08,45.28,24.16,21.12,7.03,8.3,23.25198332,72.75077264
