,PRECTOT,RH2M,T2M,WS2M
20100101,0.0,31.76,15.72,1.14
20100102,0.0,29.67,15.01,1.76
20100103,3.99,43.76,14.48,2.02
20100104,0.0,51.9,12.08,1.93
20100105,0.0,46.14,13.24,2.07
20100106,0.0,36.53,15.37,1.03
20100107,0.0,35.45,14.44,1.54
20100108,0.0,37.52,12.77,1.17
20100109,0.0,32.26,11.8,1.13
20100110,0.0,30.56,11.98,1.32
20100111,0.0,27.33,13.5,1.21
20100112,0.11,27.53,15.12,1.73
20100113,1.83,58.1,12.32,1.99
20100114,0.0,47.27,12.11,1.45
20100115,0.0,27.62,14.12,1.06
20100116,0.0,22.07,15.53,0.83
20100117,0.0,19.88,16.3,0.92
20100118,0.0,22.43,15.5,1.39
20100119,0.0,21.31,15.82,1.23
20100120,0.0,21.41,15.2,1.4
20100121,0.0,20.31,15.77,1.16
20100122,0.0,18.58,17.29,1.26
20100123,0.0,24.95,16.11,1.6
20100124,0.0,28.34,16.56,1.79
20100125,0.0,32.48,16.18,1.62
20100126,0.0,28.16,17.04,1.23
20100127,0.0,33.48,17.31,1.6
20100128,0.0,27.84,17.9,1.93
20100129,0.0,28.72,18.43,1.57
20100130,0.0,32.97,16.23,1.68
20100131,0.0,24.13,15.5,1.48
20100201,0.0,24.48,16.11,1.2
20100202,0.0,29.24,16.47,1.31
20100203,0.0,25.81,16.28,1.32
20100204,0.0,24.99,16.97,1.34
20100205,0.0,25.11,18.97,1.21
20100206,0.0,25.64,19.69,1.74
20100207,0.0,32.3,18.72,2.03
20100208,3.02,38.22,19.49,2.94
20100209,0.67,38.95,16.39,3.49
20100210,0.0,17.02,12.86,1.51
20100211,0.0,20.1,12.27,1.32
20100212,0.79,23.38,14.73,1.26
20100213,0.04,37.64,16.01,1.1
20100214,0.0,25.19,15.43,1.36
20100215,0.0,24.61,17.14,1.64
20100216,0.0,27.73,17.01,1.69
20100217,0.0,19.85,13.29,2.36
20100218,0.0,19.75,14.78,2.17
20100219,0.0,15.23,17.98,1.46
20100220,0.0,16.94,20.59,1.22
20100221,0.0,18.24,22.1,1.18
20100222,1.66,24.19,21.92,2.74
20100223,0.46,38.8,20.2,2.69
20100224,0.0,34.36,20.72,1.25
