,PRECTOT,RH2M,T2M,WS2M
20100101,0.0,34.05,-4.36,1.25
20100102,0.0,34.02,-3.11,0.98
20100103,0.23,55.07,-4.36,0.56
20100104,0.0,46.27,-4.17,1.09
20100105,0.0,35.03,-2.86,0.91
20100106,0.0,33.55,-2.53,1.09
20100107,0.0,32.91,-2.93,1.19
20100108,0.0,36.27,-4.33,0.91
20100109,0.0,37.49,-4.45,0.86
20100110,0.0,36.87,-5.54,0.97
20100111,0.0,33.63,-5.39,1.19
20100112,0.0,33.36,-5.27,1.04
20100113,0.0,33.01,-4.38,0.9
20100114,0.0,33.34,-3.69,1.03
20100115,0.01,34.4,-1.81,0.99
20100116,0.0,36.64,-1.11,0.86
20100117,0.0,41.89,-0.68,1.15
20100118,0.0,44.52,-2.54,1.16
20100119,0.0,45.05,-3.32,1.06
20100120,0.0,52.54,-2.59,0.88
20100121,0.0,48.39,-1.75,0.85
20100122,0.0,61.1,-2.62,0.83
20100123,0.0,61.9,-2.77,0.85
20100124,0.0,60.42,-2.08,1.03
20100125,0.0,52.69,-2.5,0.78
20100126,0.0,47.72,-3.17,1.03
20100127,0.12,57.82,-3.17,0.77
20100128,9.54,77.74,-4.74,1.12
20100129,13.38,87.09,-6.3,1.33
20100130,0.06,58.3,-8.85,1.01
20100131,0.0,58.91,-6.56,1.02
20100201,0.0,62.82,-6.63,0.95
20100202,0.0,56.21,-7.37,0.84
20100203,0.0,57.09,-6.79,1.03
20100204,0.01,62.66,-5.7,0.89
20100205,7.72,81.42,-4.42,0.99
20100206,9.46,93.97,-3.95,1.22
20100207,20.57,94.37,-4.63,1.27
20100208,38.51,94.07,-4.79,2.14
20100209,5.97,86.97,-8.21,2.01
20100210,0.03,69.01,-10.56,0.88
20100211,0.23,82.95,-9.84,0.95
20100212,1.4,91.6,-7.41,1.58
20100213,0.37,88.14,-7.93,1.36
20100214,4.94,89.15,-8.59,1.53
20100215,15.73,88.3,-7.91,1.44
20100216,4.37,82.96,-7.99,1.0
20100217,0.01,72.72,-13.1,1.78
20100218,0.0,72.56,-10.72,1.69
20100219,0.01,76.31,-8.3,1.09
20100220,0.03,82.17,-7.25,1.12
20100221,0.02,81.22,-4.99,1.23
20100222,0.01,78.52,-2.55,0.77
20100223,0.89,89.83,-3.27,0.66
20100224,4.89,95.28,-3.6,1.03
20100225,9.13,93.88,-4.23,0.91
