Dates,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,Latitude,Longitude
20100101,0.0,29.99,19.54,4.58,14.96,2.52,1.96,30.75198332,77.25077264
20100102,0.0,27.96,18.61,6.77,11.84,2.37,1.83,30.75198332,77.25077264
20100103,8.25,41.68,18.79,6.71,12.08,3.23,4.08,30.75198332,77.25077264
20100104,0.0,61.75,17.04,3.28,13.75,3.48,3.38,30.75198332,77.25077264
20100105,0.0,37.3,19.03,4.95,14.07,2.37,2.93,30.75198332,77.25077264
20100106,0.0,33.38,18.96,4.71,14.25,1.98,2.7,30.75198332,77.25077264
20100107,0.0,33.82,18.92,6.15,12.77,2.42,2.2,30.75198332,77.25077264
20100108,0.0,38.99,18.33,6.67,11.66,2.29,1.93,30.75198332,77.25077264
20100109,0.0,40.87,18.8,7.09,11.7,2.76,2.82,30.75198332,77.25077264
20100110,0.0,33.94,19.34,7.55,11.79,2.83,3.25,30.75198332,77.25077264
20100111,0.0,26.78,19.95,6.94,13.02,2.82,3.17,30.75198332,77.25077264
20100112,0.0,23.92,19.17,6.99,12.18,3.21,3.61,30.75198332,77.25077264
20100113,3.97,52.48,10.16,4.28,5.88,1.77,2.85,30.75198332,77.25077264
20100114,0.0,49.97,17.67,4.3,13.37,3.56,4.27,30.75198332,77.25077264
20100115,0.0,30.44,20.21,5.95,14.26,2.65,2.22,30.75198332,77.25077264
20100116,0.0,25.85,21.16,6.0,15.16,3.5,3.34,30.75198332,77.25077264
20100117,0.0,26.12,19.76,7.24,12.51,2.75,2.35,30.75198332,77.25077264
20100118,0.0,25.87,19.53,6.37,13.16,3.49,3.51,30.75198332,77.25077264
20100119,0.0,26.47,19.99,6.33,13.66,3.26,3.42,30.75198332,77.25077264
20100120,0.0,29.46,18.31,7.18,11.12,1.8,2.33,30.75198332,77.25077264
20100121,0.0,27.97,20.95,5.81,15.14,3.07,3.03,30.75198332,77.25077264
20100122,0.0,31.74,19.43,6.51,12.92,2.56,2.47,30.75198332,77.25077264
20100123,0.0,31.93,20.57,6.77,13.79,3.54,3.33,30.75198332,77.25077264
20100124,0.0,30.77,20.12,8.34,11.78,2.55,2.48,30.75198332,77.25077264
20100125,0.0,34.24,19.84,7.0,12.84,3.76,4.24,30.75198332,77.25077264
20100126,0.0,33.16,20.91,6.11,14.81,2.77,2.4,30.75198332,77.25077264
20100127,0.0,31.05,20.01,8.32,11.68,3.11,2.97,30.75198332,77.25077264
20100128,0.0,33.59,19.9,7.52,12.38,2.77,2.84,30.75198332,77.25077264
20100129,0.02,41.79,18.91,6.93,11.98,2.93,3.22,30.75198332,77.25077264
20100130,0.0,38.77,20.38,5.9,14.49,3.82,3.66,30.75198332,77.25077264
20100131,0.0,31.82,18.33,6.06,12.26,2.85,2.87,30.75198332,77.25077264
20100201,0.0,31.04,18.03,6.83,11.19,2.38,2.66,30.75198332,77.25077264
20100202,0.0,32.55,18.65,4.61,14.04,3.98,4.47,30.75198332,77.25077264
20100203,0.0,29.66,19.3,4.26,15.04,2.96,2.74,30.75198332,77.25077264
20100204,0.0,27.07,20.13,4.91,15.22,3.51,3.41,30.75198332,77.25077264
20100205,0.0,30.39,21.36,5.38,15.97,3.81,3.13,30.75198332,77.25077264
20100206,0.0,39.56,22.66,7.34,15.32,3.91,3.78,30.75198332,77.25077264
20100207,0.05,57.2,18.21,9.99,8.22,4.08,5.31,30.75198332,77.25077264
20100208,9.99,77.53,13.38,7.71,5.67,4.75,5.93,30.75198332,77.25077264
20100209,14.68,87.98,11.56,5.27,6.3,5.15,5.74,30.75198332,77.25077264
20100210,0.01,69.35,14.9,3.95,10.95,4.21,4.65,30.75198332,77.25077264
20100211,0.0,51.27,18.97,6.43,12.54,4.45,4.54,30.75198332,77.25077264
20100212,0.55,50.39,17.84,7.28,10.56,4.21,4.57,30.75198332,77.25077264
20100213,0.0,39.81,19.57,6.21,13.36,3.11,3.35,30.75198332,77.25077264
20100214,0.0,33.44,18.87,5.67,13.2,3.96,3.82,30.75198332,77.25077264
20100215,0.0,38.01,18.61,4.69,13.91,3.64,3.61,30.75198332,77.25077264
20100216,0.0,42.79,19.5,5.55,13.95,3.24,3.61,30.75198332,77.25077264
20100217,0.0,43.2,18.67,6.46,12.21,2.3,4.53,30.75198332,77.25077264
20100218,0.0,31.61,21.64,4.25,17.39,3.54,3.71,30.75198332,77.25077264
20100219,0.0,28.07,22.18,7.32,14.86,3.97,4.3,30.75198332,77.25077264
20100220,0.0,28.42,23.48,6.95,16.53,3.03,2.63,30.75198332,77.25077264
20100221,0.0,30.94,25.13,7.28,17.85,4.43,4.01,30.75198332,77.25077264
20100222,0.39,31.83,25.32,9.21,16.11,3.57,3.98,30.75198332,77.25077264
20100223,5.28,56.06,19.84,9.02,10.82,2.67,3.09,30.75198332,77.25077264
20100224,0.01,48.04,22.46,8.26,14.2,2.95,2.26,30.75198332,77.25077264
20100225,0.0,43.23,23.27,8.35,14.92,3.06,3.74,30.75198332,77.25077264
20100226,0.01,40.09,24.78,9.7,15.08,5.08,5.02,30.75198332,77.25077264
20100227,0.0,38.88,26.83,10.75,16.08,5.4,4.75,30.75198332,77.25077264
20100228,0.0,38.64,27.71,11.47,16.25,4.81,4.63,30.75198332,77.25077264
20100301,0.01,45.02,25.01,12.72,12.28,3.95,5.57,30.75198332,77.25077264
20100302,0.0,34.54,26.75,11.14,15.6,5.04,5.53,30.75198332,77.25077264
20100303,0.11,30.8,21.63,11.18,10.45,2.28,3.66,30.75198332,77.25077264
20100304,0.78,39.07,24.01,11.55,12.46,3.85,4.41,30.75198332,77.25077264
20100305,0.11,37.98,25.36,9.43,15.92,3.5,4.37,30.75198332,77.25077264
20100306,0.0,26.89,25.88,7.96,17.92,3.27,4.04,30.75198332,77.25077264
20100307,0.13,38.34,24.53,10.6,13.94,4.6,5.51,30.75198332,77.25077264
20100308,0.0,38.14,24.32,10.03,14.29,3.48,3.17,30.75198332,77.25077264
20100309,0.0,32.82,26.3,9.29,17.01,2.53,2.18,30.75198332,77.25077264
20100310,0.0,27.64,27.11,10.09,17.02,3.07,2.23,30.75198332,77.25077264
20100311,0.0,25.04,27.71,11.34,16.37,3.33,2.61,30.75198332,77.25077264
20100312,0.0,28.17,27.31,11.1,16.21,4.5,4.66,30.75198332,77.25077264
20100313,0.0,30.26,27.53,10.88,16.64,4.77,4.95,30.75198332,77.25077264
