Dates,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,Latitude,Longitude
20100101,0.02,77.47,17.3,6.17,11.13,1.48,1.93,27.25198332,93.75077264
20100102,0.0,70.42,18.61,6.26,12.36,1.89,2.82,27.25198332,93.75077264
20100103,0.0,62.7,19.08,7.21,11.87,1.79,2.72,27.25198332,93.75077264
20100104,0.0,67.69,17.91,7.16,10.75,1.16,1.52,27.25198332,93.75077264
20100105,0.0,71.84,18.13,5.7,12.43,1.86,3.1,27.25198332,93.75077264
20100106,0.0,71.8,18.57,5.93,12.64,2.05,3.34,27.25198332,93.75077264
20100107,0.0,67.79,19.51,7.0,12.5,1.92,3.08,27.25198332,93.75077264
20100108,0.0,67.72,19.25,7.58,11.66,1.63,2.54,27.25198332,93.75077264
20100109,0.0,70.85,18.26,5.67,12.59,2.08,3.73,27.25198332,93.75077264
20100110,0.0,71.39,18.72,6.82,11.9,1.83,2.8,27.25198332,93.75077264
20100111,0.0,75.82,17.82,7.16,10.66,1.58,2.32,27.25198332,93.75077264
20100112,0.0,80.03,16.77,6.79,9.98,1.26,1.78,27.25198332,93.75077264
20100113,0.0,75.93,17.05,5.86,11.19,1.71,2.39,27.25198332,93.75077264
20100114,0.0,73.24,17.73,5.7,12.03,1.9,3.42,27.25198332,93.75077264
20100115,0.0,72.64,20.16,6.61,13.55,1.59,3.51,27.25198332,93.75077264
20100116,0.0,71.29,19.25,7.42,11.82,1.34,1.98,27.25198332,93.75077264
20100117,0.0,62.36,20.7,8.83,11.88,1.39,2.2,27.25198332,93.75077264
20100118,0.0,60.13,20.4,8.12,12.28,2.01,3.34,27.25198332,93.75077264
20100119,0.0,65.31,19.3,9.27,10.04,1.85,2.89,27.25198332,93.75077264
20100120,0.0,68.01,19.88,6.7,13.19,1.6,2.98,27.25198332,93.75077264
20100121,0.0,64.98,19.69,6.9,12.78,1.38,2.86,27.25198332,93.75077264
20100122,0.0,59.1,20.12,7.11,13.01,1.85,3.01,27.25198332,93.75077264
20100123,0.0,58.87,20.36,6.98,13.39,2.08,3.43,27.25198332,93.75077264
20100124,0.0,62.02,19.53,6.19,13.34,1.59,2.62,27.25198332,93.75077264
20100125,0.0,63.42,19.32,6.7,12.62,1.3,2.98,27.25198332,93.75077264
20100126,0.22,62.59,19.89,6.34,13.55,2.26,3.66,27.25198332,93.75077264
20100127,0.0,68.0,19.05,5.81,13.24,2.45,4.27,27.25198332,93.75077264
20100128,0.0,68.32,19.15,5.8,13.35,2.24,3.99,27.25198332,93.75077264
20100129,0.0,69.52,19.15,6.19,12.96,1.89,3.18,27.25198332,93.75077264
20100130,0.0,69.64,18.11,5.51,12.61,2.22,4.36,27.25198332,93.75077264
20100131,0.0,69.86,19.37,6.49,12.88,2.09,3.74,27.25198332,93.75077264
20100201,0.0,69.48,18.73,5.56,13.18,2.03,3.73,27.25198332,93.75077264
20100202,0.0,69.16,18.4,5.64,12.75,2.16,3.62,27.25198332,93.75077264
20100203,0.0,70.45,17.69,5.3,12.39,2.45,4.11,27.25198332,93.75077264
20100204,0.0,69.91,17.41,4.66,12.74,2.12,3.91,27.25198332,93.75077264
20100205,0.0,65.94,17.67,4.76,12.91,2.24,3.9,27.25198332,93.75077264
20100206,0.0,68.25,18.27,4.97,13.31,1.22,2.68,27.25198332,93.75077264
20100207,0.0,60.06,20.19,5.6,14.6,1.79,3.66,27.25198332,93.75077264
20100208,0.0,59.22,20.72,7.83,12.89,2.33,3.53,27.25198332,93.75077264
20100209,0.0,66.66,19.94,6.63,13.3,1.85,3.55,27.25198332,93.75077264
20100210,0.0,75.59,18.71,7.54,11.17,1.68,3.02,27.25198332,93.75077264
20100211,0.0,74.6,19.95,9.11,10.84,2.17,3.44,27.25198332,93.75077264
20100212,0.0,67.9,21.34,7.85,13.49,1.75,3.29,27.25198332,93.75077264
20100213,0.0,73.74,18.06,8.53,9.52,1.22,1.68,27.25198332,93.75077264
20100214,0.0,76.37,18.81,9.78,9.03,2.35,3.71,27.25198332,93.75077264
20100215,0.0,70.8,19.87,7.78,12.09,1.7,2.88,27.25198332,93.75077264
20100216,0.0,65.2,20.4,7.01,13.39,2.36,4.41,27.25198332,93.75077264
20100217,0.0,73.89,19.8,9.34,10.46,3.56,7.0,27.25198332,93.75077264
20100218,0.02,67.19,21.35,9.1,12.25,3.04,4.58,27.25198332,93.75077264
20100219,0.0,68.69,20.27,7.83,12.44,1.71,2.71,27.25198332,93.75077264
20100220,0.0,67.41,20.4,8.06,12.34,1.61,2.8,27.25198332,93.75077264
20100221,0.0,63.24,20.96,7.97,12.99,2.02,2.72,27.25198332,93.75077264
20100222,0.0,66.92,22.12,8.16,13.96,1.39,2.83,27.25198332,93.75077264
20100223,0.4,71.76,20.87,10.73,10.15,2.52,3.13,27.25198332,93.75077264
20100224,2.86,70.56,20.36,10.44,9.91,2.7,3.93,27.25198332,93.75077264
20100225,0.55,71.22,20.63,10.58,10.05,1.8,3.36,27.25198332,93.75077264
20100226,0.0,69.36,22.05,9.85,12.2,2.06,3.49,27.25198332,93.75077264
20100227,0.31,68.38,22.04,9.36,12.68,2.03,2.77,27.25198332,93.75077264
20100228,0.45,70.45,21.81,10.77,11.04,1.55,2.56,27.25198332,93.75077264
