Dates,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,Latitude,Longitude
20100101,0.0,40.2,26.33,9.27,17.07,2.5,4.84,21.75198332,80.25077264
20100102,0.0,35.83,26.4,7.36,19.04,2.76,6.06,21.75198332,80.25077264
20100103,0.0,39.29,28.82,8.93,19.89,1.63,4.4,21.75198332,80.25077264
20100104,0.0,45.09,27.66,11.36,16.3,2.19,3.68,21.75198332,80.25077264
20100105,0.0,46.85,26.67,10.65,16.02,1.5,4.53,21.75198332,80.25077264
20100106,0.0,37.29,26.63,8.34,18.3,1.58,4.68,21.75198332,80.25077264
20100107,0.0,36.11,26.78,7.56,19.23,3.18,6.05,21.75198332,80.25077264
20100108,0.0,35.4,27.52,8.68,18.84,2.41,3.94,21.75198332,80.25077264
20100109,0.0,37.34,29.02,9.66,19.37,2.98,5.22,21.75198332,80.25077264
20100110,0.0,40.92,30.15,12.43,17.72,3.5,6.21,21.75198332,80.25077264
20100111,0.02,43.53,30.56,12.87,17.69,2.97,6.12,21.75198332,80.25077264
20100112,2.2,59.35,25.2,15.79,9.41,3.49,4.24,21.75198332,80.25077264
20100113,8.09,82.27,24.19,15.42,8.77,2.94,4.71,21.75198332,80.25077264
20100114,0.24,61.92,26.85,12.61,14.25,2.48,5.77,21.75198332,80.25077264
20100115,0.0,46.48,27.24,9.29,17.95,3.58,7.28,21.75198332,80.25077264
20100116,0.0,41.83,27.53,8.92,18.61,2.81,5.64,21.75198332,80.25077264
20100117,0.0,41.57,27.1,9.63,17.47,3.58,7.19,21.75198332,80.25077264
20100118,0.0,35.94,27.99,8.78,19.2,3.37,7.36,21.75198332,80.25077264
20100119,0.0,28.64,28.34,7.99,20.35,1.64,5.04,21.75198332,80.25077264
20100120,0.0,27.38,28.46,8.31,20.15,3.02,6.16,21.75198332,80.25077264
20100121,0.0,25.38,28.59,7.84,20.75,2.56,5.18,21.75198332,80.25077264
20100122,0.0,25.07,28.46,8.48,19.98,3.03,4.97,21.75198332,80.25077264
20100123,0.0,25.37,29.11,8.68,20.43,2.28,4.47,21.75198332,80.25077264
20100124,0.0,26.73,28.48,10.16,18.32,1.58,2.86,21.75198332,80.25077264
20100125,0.0,26.75,29.01,10.35,18.65,2.91,4.49,21.75198332,80.25077264
20100126,0.0,27.52,29.07,9.72,19.36,3.19,5.54,21.75198332,80.25077264
20100127,0.0,26.79,28.88,9.83,19.05,2.65,4.86,21.75198332,80.25077264
20100128,0.0,25.47,28.74,10.54,18.2,2.92,4.21,21.75198332,80.25077264
20100129,0.0,28.22,29.12,10.15,18.97,2.7,5.73,21.75198332,80.25077264
20100130,0.0,27.68,29.96,11.75,18.2,1.6,3.51,21.75198332,80.25077264
20100131,0.0,31.47,29.58,12.82,16.76,2.36,4.13,21.75198332,80.25077264
20100201,0.0,32.59,30.05,12.45,17.61,2.69,4.24,21.75198332,80.25077264
20100202,0.16,35.7,30.14,13.87,16.27,2.45,3.48,21.75198332,80.25077264
20100203,0.0,41.4,28.78,17.44,11.34,3.31,5.23,21.75198332,80.25077264
20100204,0.59,60.94,24.43,16.21,8.22,2.5,3.66,21.75198332,80.25077264
20100205,0.0,41.61,29.09,14.58,14.52,2.95,5.28,21.75198332,80.25077264
20100206,0.0,24.51,31.01,13.58,17.43,3.4,5.81,21.75198332,80.25077264
20100207,0.0,22.13,32.48,12.42,20.05,2.49,4.85,21.75198332,80.25077264
20100208,0.0,23.26,32.91,13.65,19.26,2.58,3.03,21.75198332,80.25077264
20100209,0.0,30.86,31.98,14.71,17.28,4.9,5.42,21.75198332,80.25077264
20100210,0.03,37.65,30.58,19.02,11.56,1.98,4.87,21.75198332,80.25077264
20100211,0.07,38.35,31.84,17.38,14.47,4.02,4.78,21.75198332,80.25077264
20100212,0.03,36.98,32.99,17.18,15.81,4.21,4.63,21.75198332,80.25077264
20100213,0.0,37.88,34.15,19.04,15.11,3.23,3.96,21.75198332,80.25077264
20100214,0.0,40.32,32.53,20.05,12.48,2.62,3.79,21.75198332,80.25077264
20100215,1.29,39.78,34.78,20.9,13.89,3.96,3.53,21.75198332,80.25077264
