Dates,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,Latitude,Longitude
20100101,0.0,65.07,23.14,14.97,8.17,1.51,2.26,21.77822724,88.7572328
20100102,0.0,64.11,23.05,13.87,9.17,0.94,2.23,21.77822724,88.7572328
20100103,0.0,66.3,23.67,12.79,10.88,1.6,2.8,21.77822724,88.7572328
20100104,0.0,59.95,23.0,12.93,10.07,1.25,2.22,21.77822724,88.7572328
20100105,0.0,61.29,23.78,15.21,8.57,2.25,2.53,21.77822724,88.7572328
20100106,0.0,64.3,23.54,13.48,10.06,1.09,2.48,21.77822724,88.7572328
20100107,0.0,66.3,24.17,13.31,10.86,2.09,2.59,21.77822724,88.7572328
20100108,0.0,67.43,24.44,14.23,10.21,2.34,3.07,21.77822724,88.7572328
20100109,0.0,62.11,25.01,14.24,10.76,2.17,2.25,21.77822724,88.7572328
20100110,0.0,63.02,24.72,15.15,9.57,1.91,2.25,21.77822724,88.7572328
20100111,0.0,61.01,24.49,15.17,9.31,1.53,2.81,21.77822724,88.7572328
20100112,0.0,60.37,23.83,14.57,9.26,1.15,2.12,21.77822724,88.7572328
20100113,0.03,56.61,24.56,15.65,8.9,2.62,4.06,21.77822724,88.7572328
20100114,0.05,61.82,23.95,16.49,7.46,2.51,3.88,21.77822724,88.7572328
20100115,0.0,63.84,25.78,16.57,9.2,2.58,3.82,21.77822724,88.7572328
20100116,0.0,61.23,24.86,16.21,8.65,2.53,3.94,21.77822724,88.7572328
20100117,0.0,60.49,25.02,14.82,10.2,2.21,2.92,21.77822724,88.7572328
20100118,0.0,63.43,23.69,15.39,8.31,1.46,2.13,21.77822724,88.7572328
20100119,0.0,60.53,23.62,15.48,8.14,1.45,2.3,21.77822724,88.7572328
20100120,0.0,58.65,24.73,14.45,10.28,1.91,2.06,21.77822724,88.7572328
20100121,0.0,54.89,25.52,13.89,11.63,1.51,2.26,21.77822724,88.7572328
20100122,0.0,51.31,25.88,13.96,11.93,2.2,3.32,21.77822724,88.7572328
20100123,0.0,50.2,25.77,14.05,11.72,2.17,3.1,21.77822724,88.7572328
20100124,0.0,50.79,25.8,14.29,11.51,2.29,3.73,21.77822724,88.7572328
20100125,0.0,51.23,26.27,14.6,11.68,2.58,3.87,21.77822724,88.7572328
20100126,0.0,53.96,26.12,14.78,11.34,0.99,2.49,21.77822724,88.7572328
20100127,0.0,51.96,26.17,14.83,11.34,2.09,3.76,21.77822724,88.7572328
20100128,0.0,51.12,25.95,15.19,10.75,2.31,4.21,21.77822724,88.7572328
20100129,0.0,50.62,25.74,15.23,10.5,1.05,2.7,21.77822724,88.7572328
20100130,0.0,52.51,25.7,15.3,10.39,0.9,2.18,21.77822724,88.7572328
