Dates,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,Latitude,Longitude
20100101,0.01,72.61,28.79,18.74,10.06,2.91,2.29,11.25198332,76.75077264
20100102,0.0,66.49,29.42,18.02,11.4,2.81,2.37,11.25198332,76.75077264
20100103,0.0,70.7,27.08,17.01,10.07,2.48,2.34,11.25198332,76.75077264
20100104,0.0,60.75,29.91,15.65,14.27,2.23,2.08,11.25198332,76.75077264
20100105,0.0,61.39,30.44,14.77,15.67,1.09,2.4,11.25198332,76.75077264
20100106,0.0,65.51,29.14,15.49,13.66,2.2,2.41,11.25198332,76.75077264
20100107,0.0,68.92,29.59,17.17,12.41,2.24,3.01,11.25198332,76.75077264
20100108,0.0,66.89,30.34,16.43,13.91,1.91,1.61,11.25198332,76.75077264
20100109,0.15,73.55,30.15,20.09,10.06,2.31,1.9,11.25198332,76.75077264
20100110,0.24,72.32,30.04,20.04,10.0,2.67,2.03,11.25198332,76.75077264
20100111,0.03,70.45,30.73,19.2,11.52,2.31,1.67,11.25198332,76.75077264
20100112,1.47,72.93,30.91,19.33,11.58,1.07,1.49,11.25198332,76.75077264
20100113,0.56,74.76,30.52,20.58,9.93,2.1,3.32,11.25198332,76.75077264
20100114,0.06,69.25,31.0,20.59,10.41,2.16,1.39,11.25198332,76.75077264
20100115,0.0,66.39,31.04,18.37,12.67,3.39,2.7,11.25198332,76.75077264
20100116,0.0,65.55,30.03,16.72,13.3,3.62,2.95,11.25198332,76.75077264
20100117,0.0,61.0,30.86,17.9,12.97,2.81,1.98,11.25198332,76.75077264
20100118,0.0,65.52,30.22,16.97,13.25,2.9,2.56,11.25198332,76.75077264
20100119,0.0,65.67,30.56,18.43,12.13,2.34,2.31,11.25198332,76.75077264
20100120,0.13,65.6,30.41,18.4,12.02,3.17,3.58,11.25198332,76.75077264
20100121,0.12,62.83,30.27,17.23,13.03,2.59,2.49,11.25198332,76.75077264
20100122,0.0,56.31,30.72,14.55,16.17,2.63,3.0,11.25198332,76.75077264
20100123,0.0,53.02,30.49,14.33,16.16,2.69,2.93,11.25198332,76.75077264
20100124,0.0,58.59,30.12,14.75,15.37,2.11,1.85,11.25198332,76.75077264
20100125,0.0,62.12,30.25,15.88,14.38,2.42,2.42,11.25198332,76.75077264
20100126,0.0,62.75,30.52,17.6,12.92,2.58,2.42,11.25198332,76.75077264
20100127,0.0,60.54,31.34,17.69,13.65,2.19,2.43,11.25198332,76.75077264
20100128,0.0,63.73,30.54,18.18,12.35,2.47,1.66,11.25198332,76.75077264
20100129,0.0,57.56,31.87,18.07,13.81,2.42,2.1,11.25198332,76.75077264
20100130,0.0,55.1,32.45,17.16,15.29,2.36,2.06,11.25198332,76.75077264
20100131,0.0,59.21,30.99,16.87,14.12,3.25,3.51,11.25198332,76.75077264
20100201,0.0,58.86,30.88,17.81,13.07,2.21,2.26,11.25198332,76.75077264
20100202,0.0,52.09,31.95,16.45,15.5,2.65,3.06,11.25198332,76.75077264
20100203,0.0,46.77,32.85,15.52,17.33,2.49,2.31,11.25198332,76.75077264
20100204,0.0,50.21,31.1,16.15,14.96,3.26,3.29,11.25198332,76.75077264
20100205,0.0,48.7,32.1,16.02,16.08,2.24,2.69,11.25198332,76.75077264
20100206,0.0,46.36,31.76,15.72,16.03,2.86,1.69,11.25198332,76.75077264
20100207,0.0,51.1,31.76,15.87,15.88,3.24,3.69,11.25198332,76.75077264
20100208,0.0,50.66,33.39,16.64,16.75,3.12,3.95,11.25198332,76.75077264
20100209,0.0,49.22,33.78,16.15,17.63,0.84,1.55,11.25198332,76.75077264
20100210,0.0,54.25,33.09,18.34,14.75,1.56,1.25,11.25198332,76.75077264
20100211,0.0,48.17,33.14,19.09,14.05,2.36,1.89,11.25198332,76.75077264
20100212,0.0,50.75,33.6,19.85,13.75,2.51,3.0,11.25198332,76.75077264
20100213,0.04,50.85,34.7,19.06,15.64,1.91,1.26,11.25198332,76.75077264
20100214,0.01,46.75,34.48,19.91,14.57,1.68,2.18,11.25198332,76.75077264
20100215,0.0,47.25,34.96,18.78,16.18,2.97,2.8,11.25198332,76.75077264
20100216,0.0,43.71,35.05,18.08,16.97,2.27,2.21,11.25198332,76.75077264
20100217,0.0,48.27,34.83,17.62,17.2,2.62,2.6,11.25198332,76.75077264
20100218,0.0,47.95,34.22,20.3,13.92,1.32,1.18,11.25198332,76.75077264
20100219,0.0,48.66,33.45,21.34,12.11,2.98,3.18,11.25198332,76.75077264
20100220,0.0,40.35,35.64,17.74,17.9,1.51,1.92,11.25198332,76.75077264
20100221,0.0,44.75,35.46,18.66,16.79,2.43,2.49,11.25198332,76.75077264
20100222,0.0,43.51,36.19,19.45,16.74,2.13,3.04,11.25198332,76.75077264
20100223,0.13,50.09,35.46,19.4,16.06,1.56,3.18,11.25198332,76.75077264
20100224,0.0,54.59,35.32,21.21,14.1,2.24,3.48,11.25198332,76.75077264
20100225,0.0,52.86,34.67,21.54,13.13,1.19,1.56,11.25198332,76.75077264
20100226,0.0,46.0,35.49,21.55,13.94,1.62,1.85,11.25198332,76.75077264
20100227,0.0,40.91,36.42,20.85,15.57,1.76,1.53,11.25198332,76.75077264
20100228,0.0,39.82,36.01,20.49,15.51,2.84,2.98,11.25198332,76.75077264
20100301,0.0,33.57,35.46,18.93,16.53,3.25,3.73,11.25198332,76.75077264
20100302,0.0,35.7,35.97,18.55,17.43,2.49,2.63,11.25198332,76.75077264
20100303,0.0,29.51,37.17,18.24,18.93,2.35,2.72,11.25198332,76.75077264
20100304,0.0,44.23,36.72,20.53,16.19,1.95,3.55,11.25198332,76.75077264
20100305,0.0,52.74,36.9,21.54,15.36,2.66,4.15,11.25198332,76.75077264
20100306,0.0,52.48,36.57,21.69,14.88,4.6,5.93,11.25198332,76.75077264
