Dates,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,Latitude,Longitude
20100101,0.0,24.59,28.4,10.67,17.73,3.42,5.28,24.75198332,72.75077264
20100102,0.0,29.18,28.94,12.36,16.58,4.74,7.7,24.75198332,72.75077264
20100103,1.14,41.75,27.28,13.93,13.36,2.73,3.36,24.75198332,72.75077264
20100104,0.0,38.07,26.68,10.61,16.08,1.83,3.93,24.75198332,72.75077264
20100105,0.0,29.79,27.32,9.88,17.44,1.76,5.37,24.75198332,72.75077264
20100106,0.0,22.13,28.73,10.33,18.4,4.65,7.19,24.75198332,72.75077264
20100107,0.0,21.08,28.64,10.72,17.92,4.93,8.47,24.75198332,72.75077264
20100108,0.0,24.73,27.82,10.48,17.34,3.38,6.59,24.75198332,72.75077264
20100109,0.0,23.86,26.41,10.1,16.31,2.25,6.28,24.75198332,72.75077264
20100110,0.0,18.49,26.61,8.17,18.45,2.8,4.95,24.75198332,72.75077264
20100111,0.0,17.66,28.21,10.73,17.48,2.89,5.16,24.75198332,72.75077264
20100112,0.03,27.07,28.09,12.63,15.46,4.64,7.97,24.75198332,72.75077264
20100113,0.0,35.02,23.35,8.74,14.6,4.19,4.88,24.75198332,72.75077264
20100114,0.0,31.73,25.74,7.63,18.11,2.1,3.39,24.75198332,72.75077264
20100115,0.0,25.39,27.73,9.16,18.57,2.05,4.18,24.75198332,72.75077264
20100116,0.0,18.76,29.12,10.24,18.88,2.64,6.12,24.75198332,72.75077264
20100117,0.0,17.33,29.96,10.68,19.28,3.47,6.08,24.75198332,72.75077264
20100118,0.0,17.72,29.56,10.69,18.87,1.85,4.4,24.75198332,72.75077264
20100119,0.0,14.74,30.0,12.21,17.79,2.65,4.92,24.75198332,72.75077264
20100120,0.0,13.77,30.44,11.39,19.05,2.18,4.45,24.75198332,72.75077264
20100121,0.0,13.45,29.22,12.33,16.89,2.21,4.78,24.75198332,72.75077264
20100122,0.0,12.86,30.39,13.91,16.48,2.18,3.21,24.75198332,72.75077264
20100123,0.0,15.11,29.63,12.93,16.7,3.24,2.92,24.75198332,72.75077264
20100124,0.0,15.24,28.38,13.52,14.86,4.67,6.6,24.75198332,72.75077264
20100125,0.0,20.9,28.69,11.02,17.67,1.45,4.73,24.75198332,72.75077264
20100126,0.0,19.25,30.27,11.46,18.81,3.1,4.72,24.75198332,72.75077264
20100127,0.0,19.1,28.52,14.04,14.48,5.5,6.26,24.75198332,72.75077264
20100128,0.0,23.19,28.62,14.23,14.39,5.01,5.62,24.75198332,72.75077264
20100129,0.0,33.1,28.77,15.87,12.9,2.86,3.98,24.75198332,72.75077264
20100130,0.0,31.16,29.19,13.94,15.25,2.34,5.2,24.75198332,72.75077264
20100131,0.0,24.05,28.25,13.25,15.0,3.59,4.09,24.75198332,72.75077264
20100201,0.0,19.89,27.88,11.99,15.88,2.33,4.26,24.75198332,72.75077264
20100202,0.0,22.68,28.72,10.84,17.88,2.77,4.96,24.75198332,72.75077264
20100203,0.0,24.12,29.66,11.67,17.99,3.37,5.95,24.75198332,72.75077264
20100204,0.0,25.64,30.67,14.38,16.29,5.96,8.5,24.75198332,72.75077264
20100205,0.0,29.24,30.9,15.25,15.65,4.32,6.78,24.75198332,72.75077264
20100206,0.0,32.35,32.68,15.66,17.02,2.74,3.27,24.75198332,72.75077264
20100207,0.0,31.36,32.59,16.9,15.69,4.39,4.92,24.75198332,72.75077264
