Dates,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,Latitude,Longitude
20100101,0.0,35.11,31.07,13.24,17.83,3.73,5.53,22.25198332,73.25077264
20100102,0.55,40.45,32.97,14.06,18.91,4.39,7.67,22.25198332,73.25077264
20100103,1.03,58.2,28.57,18.63,9.93,3.39,3.44,22.25198332,73.25077264
20100104,0.0,49.92,29.48,13.78,15.7,1.37,4.8,22.25198332,73.25077264
20100105,0.0,37.52,30.86,12.65,18.21,1.87,4.67,22.25198332,73.25077264
20100106,0.0,29.44,31.45,12.15,19.3,3.64,6.52,22.25198332,73.25077264
20100107,0.0,34.6,32.66,12.59,20.07,5.03,7.97,22.25198332,73.25077264
20100108,0.0,36.5,31.55,14.08,17.47,3.54,5.82,22.25198332,73.25077264
20100109,0.0,33.55,31.22,14.61,16.61,3.38,7.07,22.25198332,73.25077264
20100110,0.0,28.35,31.22,13.6,17.62,2.69,6.58,22.25198332,73.25077264
20100111,0.01,33.12,31.17,15.28,15.89,2.95,5.78,22.25198332,73.25077264
20100112,0.02,48.0,31.52,18.17,13.36,3.04,5.96,22.25198332,73.25077264
20100113,0.0,28.32,27.31,12.65,14.66,2.61,4.91,22.25198332,73.25077264
20100114,0.0,29.16,29.56,10.61,18.95,2.47,3.68,22.25198332,73.25077264
20100115,0.0,32.46,31.36,11.27,20.09,2.26,5.73,22.25198332,73.25077264
20100116,0.0,31.34,31.78,12.93,18.85,3.6,6.99,22.25198332,73.25077264
20100117,0.0,32.06,32.35,15.22,17.12,2.49,5.52,22.25198332,73.25077264
20100118,0.0,25.91,32.16,13.31,18.85,3.25,5.99,22.25198332,73.25077264
20100119,0.0,18.77,32.67,11.99,20.68,2.78,5.28,22.25198332,73.25077264
20100120,0.0,21.7,33.13,12.18,20.95,2.79,6.02,22.25198332,73.25077264
20100121,0.0,19.65,33.31,13.99,19.32,1.68,4.55,22.25198332,73.25077264
20100122,0.0,16.51,33.45,13.85,19.6,3.15,5.72,22.25198332,73.25077264
20100123,0.0,19.13,33.11,12.87,20.23,2.98,5.24,22.25198332,73.25077264
20100124,0.0,19.16,32.38,15.01,17.36,2.26,5.65,22.25198332,73.25077264
20100125,0.0,19.04,32.38,13.28,19.11,1.4,4.69,22.25198332,73.25077264
20100126,0.0,22.55,33.05,13.6,19.45,2.61,4.32,22.25198332,73.25077264
20100127,0.0,25.32,32.31,14.49,17.82,2.12,5.12,22.25198332,73.25077264
20100128,0.0,27.87,31.98,14.94,17.04,2.71,4.97,22.25198332,73.25077264
20100129,0.0,27.87,31.85,16.03,15.82,1.7,4.26,22.25198332,73.25077264
20100130,0.0,30.12,32.38,15.01,17.37,2.51,5.76,22.25198332,73.25077264
