Dates,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,Latitude,Longitude
20100101,0.0,25.48,-5.79,-19.44,13.66,1.69,1.83,34.25198332,76.75077264
20100102,0.0,29.09,-4.54,-19.52,14.98,2.14,2.44,34.25198332,76.75077264
20100103,2.03,50.94,-7.2,-16.85,9.65,4.08,4.34,34.25198332,76.75077264
20100104,0.44,52.06,-5.66,-17.18,11.52,2.15,2.25,34.25198332,76.75077264
20100105,0.0,35.47,-5.93,-18.92,12.99,4.99,5.21,34.25198332,76.75077264
20100106,0.0,33.12,-4.64,-19.37,14.73,2.19,2.47,34.25198332,76.75077264
20100107,0.0,27.94,-5.38,-18.96,13.57,3.92,4.27,34.25198332,76.75077264
20100108,0.0,31.99,-7.8,-19.53,11.73,4.15,4.31,34.25198332,76.75077264
20100109,0.0,45.02,-8.68,-21.66,12.98,5.38,5.75,34.25198332,76.75077264
20100110,0.0,38.14,-8.84,-19.52,10.68,4.59,4.74,34.25198332,76.75077264
20100111,0.0,37.27,-7.69,-21.3,13.61,4.31,4.56,34.25198332,76.75077264
20100112,0.0,30.5,-8.23,-21.58,13.35,1.8,2.01,34.25198332,76.75077264
20100113,0.18,34.19,-8.32,-19.99,11.67,2.3,2.32,34.25198332,76.75077264
20100114,0.01,40.2,-6.36,-20.58,14.22,3.43,3.53,34.25198332,76.75077264
20100115,0.0,45.39,-6.76,-18.84,12.08,5.14,5.39,34.25198332,76.75077264
20100116,0.0,46.18,-4.64,-18.67,14.03,2.38,2.5,34.25198332,76.75077264
20100117,0.0,64.6,-8.48,-15.83,7.35,3.76,3.8,34.25198332,76.75077264
20100118,0.0,56.49,-8.93,-19.63,10.7,4.31,4.4,34.25198332,76.75077264
20100119,0.0,54.17,-8.91,-19.16,10.25,4.51,4.58,34.25198332,76.75077264
20100120,0.0,64.33,-7.72,-19.45,11.72,2.99,2.89,34.25198332,76.75077264
20100121,0.01,61.06,-7.84,-18.69,10.85,2.82,2.98,34.25198332,76.75077264
20100122,0.0,64.44,-8.3,-18.55,10.25,2.54,2.65,34.25198332,76.75077264
20100123,0.0,56.06,-7.37,-16.24,8.87,2.99,3.0,34.25198332,76.75077264
20100124,0.0,61.26,-8.02,-18.89,10.87,1.49,1.64,34.25198332,76.75077264
20100125,0.0,61.54,-8.98,-16.98,8.0,3.29,3.16,34.25198332,76.75077264
20100126,0.0,51.12,-6.75,-20.75,14.0,2.65,2.72,34.25198332,76.75077264
20100127,0.0,58.9,-8.48,-16.58,8.1,3.19,3.12,34.25198332,76.75077264
20100128,0.77,54.34,-6.88,-18.82,11.94,3.77,3.93,34.25198332,76.75077264
20100129,5.21,64.17,-9.55,-17.07,7.52,4.99,5.3,34.25198332,76.75077264
20100130,0.09,50.67,-8.79,-21.19,12.4,3.56,3.65,34.25198332,76.75077264
20100131,0.0,51.57,-9.23,-19.15,9.92,4.7,4.89,34.25198332,76.75077264
20100201,0.0,57.78,-11.65,-19.56,7.9,3.4,3.49,34.25198332,76.75077264
20100202,0.0,53.19,-11.77,-20.76,8.99,3.14,3.01,34.25198332,76.75077264
20100203,0.0,56.3,-10.85,-22.4,11.55,3.3,3.37,34.25198332,76.75077264
20100204,0.0,59.8,-10.03,-21.26,11.23,3.7,3.64,34.25198332,76.75077264
20100205,1.41,67.92,-7.1,-19.68,12.58,3.27,3.4,34.25198332,76.75077264
20100206,4.84,76.76,-5.14,-14.95,9.81,4.35,4.64,34.25198332,76.75077264
20100207,3.69,77.51,-5.44,-13.41,7.96,5.87,5.95,34.25198332,76.75077264
20100208,8.98,76.21,-6.92,-12.65,5.73,4.49,4.01,34.25198332,76.75077264
20100209,9.25,73.07,-12.29,-22.74,10.45,4.36,4.86,34.25198332,76.75077264
20100210,0.15,67.27,-13.01,-27.87,14.86,3.18,3.34,34.25198332,76.75077264
20100211,0.14,75.07,-10.76,-21.31,10.55,3.62,3.59,34.25198332,76.75077264
20100212,0.08,73.03,-11.39,-21.44,10.06,5.47,5.23,34.25198332,76.75077264
20100213,0.03,75.1,-12.41,-23.27,10.86,3.55,3.49,34.25198332,76.75077264
20100214,0.2,76.38,-13.07,-25.44,12.37,4.67,4.9,34.25198332,76.75077264
20100215,0.55,71.88,-13.37,-25.51,12.13,3.97,3.91,34.25198332,76.75077264
20100216,0.23,67.99,-12.71,-21.43,8.72,3.76,3.81,34.25198332,76.75077264
20100217,0.03,68.31,-12.39,-24.7,12.31,2.88,2.82,34.25198332,76.75077264
20100218,0.0,79.62,-8.93,-30.05,21.12,1.96,1.95,34.25198332,76.75077264
20100219,0.0,75.66,-7.41,-25.99,18.57,2.12,2.18,34.25198332,76.75077264
20100220,0.0,74.44,-6.31,-25.37,19.06,1.6,1.79,34.25198332,76.75077264
20100221,0.0,68.56,-4.98,-21.12,16.14,1.81,1.84,34.25198332,76.75077264
20100222,0.0,70.91,-6.23,-20.32,14.09,3.05,3.09,34.25198332,76.75077264
20100223,0.12,75.52,-6.54,-18.79,12.25,2.13,2.01,34.25198332,76.75077264
20100224,0.05,71.95,-7.27,-18.08,10.81,2.56,2.4,34.25198332,76.75077264
20100225,0.49,73.84,-4.82,-21.46,16.64,2.54,2.52,34.25198332,76.75077264
20100226,2.4,78.78,-4.0,-15.26,11.26,5.32,5.51,34.25198332,76.75077264
20100227,1.05,71.13,-3.79,-12.89,9.1,3.07,2.87,34.25198332,76.75077264
20100228,3.44,76.7,-3.54,-13.84,10.31,3.99,3.99,34.25198332,76.75077264
20100301,3.04,73.81,-4.91,-15.63,10.72,7.92,8.53,34.25198332,76.75077264
20100302,0.01,55.46,-6.11,-19.82,13.71,2.83,3.06,34.25198332,76.75077264
20100303,0.34,71.15,-6.13,-20.49,14.36,3.28,3.44,34.25198332,76.75077264
20100304,1.8,78.23,-6.55,-15.1,8.55,3.93,3.99,34.25198332,76.75077264
20100305,0.01,65.55,-7.72,-19.97,12.25,4.97,4.99,34.25198332,76.75077264
20100306,2.66,65.17,-4.93,-24.25,19.32,3.46,3.74,34.25198332,76.75077264
20100307,1.06,58.5,-5.84,-18.11,12.27,2.45,2.36,34.25198332,76.75077264
20100308,0.0,55.02,-5.21,-21.01,15.79,3.1,3.01,34.25198332,76.75077264
20100309,0.02,50.9,-3.38,-21.64,18.26,2.1,1.92,34.25198332,76.75077264
20100310,0.0,48.16,-2.36,-19.07,16.72,2.24,2.06,34.25198332,76.75077264
20100311,0.0,48.35,-1.97,-18.48,16.5,3.36,3.23,34.25198332,76.75077264
20100312,0.0,59.51,-3.12,-17.21,14.08,4.11,3.99,34.25198332,76.75077264
20100313,0.0,66.41,-3.28,-15.16,11.88,2.99,2.88,34.25198332,76.75077264
20100314,0.0,55.9,-1.76,-11.17,9.41,2.75,2.47,34.25198332,76.75077264
20100315,0.0,38.89,-0.65,-14.58,13.93,2.13,2.22,34.25198332,76.75077264
20100316,0.0,35.05,-0.13,-13.32,13.19,2.86,2.76,34.25198332,76.75077264
20100317,0.0,33.57,1.34,-13.38,14.72,2.74,2.42,34.25198332,76.75077264
20100318,0.0,31.44,4.04,-11.11,15.15,2.68,2.55,34.25198332,76.75077264
20100319,0.0,29.02,7.63,-8.08,15.71,2.92,2.75,34.25198332,76.75077264
20100320,0.0,34.83,8.27,-6.08,14.35,5.88,5.84,34.25198332,76.75077264
20100321,0.11,53.5,4.22,-6.62,10.84,6.75,6.64,34.25198332,76.75077264
20100322,0.4,58.39,2.36,-6.35,8.71,6.59,6.59,34.25198332,76.75077264
20100323,0.54,59.05,1.59,-7.18,8.78,7.11,6.47,34.25198332,76.75077264
20100324,0.06,51.3,1.08,-7.96,9.03,5.9,5.78,34.25198332,76.75077264
20100325,0.0,39.19,5.07,-8.29,13.36,5.73,5.67,34.25198332,76.75077264
20100326,0.17,47.87,3.72,-6.81,10.53,6.66,6.45,34.25198332,76.75077264
20100327,0.03,53.23,1.03,-8.67,9.7,5.29,5.04,34.25198332,76.75077264
20100328,0.0,54.28,2.72,-8.69,11.4,5.79,5.58,34.25198332,76.75077264
20100329,3.53,62.14,1.64,-6.76,8.4,5.39,5.28,34.25198332,76.75077264
20100330,0.91,56.47,-0.4,-8.37,7.98,5.51,5.29,34.25198332,76.75077264
20100331,0.02,51.51,-1.77,-9.05,7.29,4.34,4.17,34.25198332,76.75077264
20100401,0.14,47.97,-1.96,-10.8,8.83,4.47,4.21,34.25198332,76.75077264
20100402,0.06,52.19,-1.58,-11.11,9.53,4.49,4.42,34.25198332,76.75077264
20100403,2.3,52.22,-0.34,-9.68,9.34,5.56,5.53,34.25198332,76.75077264
20100404,1.88,56.3,-1.57,-9.39,7.82,4.9,4.77,34.25198332,76.75077264
20100405,0.0,56.62,-2.31,-10.4,8.09,4.23,4.19,34.25198332,76.75077264
20100406,0.0,34.77,1.51,-10.57,12.08,2.75,2.71,34.25198332,76.75077264
20100407,0.0,33.88,4.7,-8.02,12.71,6.11,6.23,34.25198332,76.75077264
20100408,0.0,52.61,2.52,-6.6,9.13,6.54,6.63,34.25198332,76.75077264
20100409,0.0,59.63,2.35,-7.13,9.49,4.68,4.57,34.25198332,76.75077264
20100410,0.0,51.03,5.12,-5.77,10.89,4.97,4.58,34.25198332,76.75077264
20100411,0.94,59.64,5.55,-5.19,10.74,6.84,6.8,34.25198332,76.75077264
20100412,4.81,65.97,2.57,-6.36,8.92,6.34,6.55,34.25198332,76.75077264
20100413,0.02,39.31,2.91,-7.99,10.91,3.46,3.22,34.25198332,76.75077264
20100414,0.0,26.57,5.48,-7.37,12.85,2.57,2.43,34.25198332,76.75077264
20100415,0.0,41.97,6.4,-5.12,11.52,5.58,5.34,34.25198332,76.75077264
20100416,0.02,60.29,4.68,-4.65,9.33,5.63,5.58,34.25198332,76.75077264
20100417,0.39,65.27,5.48,-4.27,9.74,5.38,5.22,34.25198332,76.75077264
20100418,6.43,71.38,4.52,-4.29,8.8,7.25,7.07,34.25198332,76.75077264
20100419,2.24,69.77,3.33,-4.96,8.29,5.95,5.66,34.25198332,76.75077264
20100420,7.77,59.08,5.03,-5.21,10.25,6.35,6.38,34.25198332,76.75077264
20100421,5.5,67.02,0.65,-7.36,8.01,4.34,4.64,34.25198332,76.75077264
20100422,1.42,66.67,-0.2,-9.83,9.63,2.35,2.54,34.25198332,76.75077264
20100423,0.03,61.49,0.06,-8.3,8.36,3.3,3.4,34.25198332,76.75077264
20100424,0.0,57.53,0.32,-6.51,6.83,2.21,2.19,34.25198332,76.75077264
20100425,0.0,46.78,3.78,-7.12,10.9,3.31,3.07,34.25198332,76.75077264
20100426,0.0,43.01,5.28,-6.29,11.57,3.35,3.29,34.25198332,76.75077264
20100427,1.8,54.56,6.6,-4.16,10.76,5.53,5.46,34.25198332,76.75077264
20100428,3.1,66.91,3.55,-4.18,7.72,4.45,4.53,34.25198332,76.75077264
20100429,0.05,54.21,6.05,-4.42,10.46,4.2,4.0,34.25198332,76.75077264
20100430,0.24,52.89,6.19,-4.63,10.82,3.84,3.69,34.25198332,76.75077264
20100501,0.06,53.81,5.75,-4.09,9.84,4.29,3.82,34.25198332,76.75077264
