,PRECTOT,RH2M,T2M,WS2M
20100101,0.49,75.57,27.76,1.31
20100102,0.16,76.46,27.81,2.09
20100103,0.07,74.38,27.88,2.4
20100104,0.0,69.9,28.25,2.69
20100105,0.0,71.54,28.14,2.73
20100106,0.35,76.62,27.83,2.96
20100107,0.27,76.37,27.22,2.04
20100108,0.13,75.4,27.22,1.12
20100109,0.0,72.34,28.0,1.92
20100110,1.5,75.31,28.09,2.62
20100111,3.59,79.22,27.95,4.62
20100112,1.42,82.59,27.41,3.73
20100113,0.09,79.69,26.9,1.42
20100114,1.54,81.78,27.43,2.67
20100115,1.01,81.93,27.2,1.69
20100116,0.13,72.9,27.54,3.49
20100117,0.0,67.59,27.73,1.79
20100118,0.0,71.46,27.85,2.86
20100119,0.01,72.82,28.04,4.06
20100120,0.01,70.45,27.75,2.7
20100121,0.01,76.18,27.07,2.54
20100122,0.0,75.49,26.84,1.24
20100123,0.0,72.47,27.28,2.32
20100124,0.0,68.54,26.83,1.16
20100125,0.0,71.17,26.37,1.07
20100126,0.0,69.36,26.58,0.95
20100127,0.0,71.66,27.13,1.84
20100128,0.0,74.94,27.51,2.75
20100129,0.09,74.41,27.79,3.6
20100130,0.0,72.92,27.64,2.51
20100131,0.39,75.99,27.6,2.61
20100201,0.0,78.68,27.56,3.36
20100202,0.0,75.32,27.85,3.59
20100203,0.0,73.34,27.67,3.72
20100204,0.0,72.28,27.72,3.63
20100205,0.14,74.15,27.45,2.86
20100206,0.0,71.36,27.24,2.83
20100207,0.0,68.74,27.38,3.17
20100208,0.0,72.55,27.55,3.48
20100209,0.0,75.46,27.22,3.97
20100210,0.09,75.09,27.14,3.31
20100211,0.04,72.59,27.68,2.27
20100212,0.19,80.33,27.79,3.43
20100213,1.06,82.03,27.87,4.64
20100214,0.03,81.21,27.84,3.69
20100215,0.25,80.1,27.81,2.86
20100216,0.0,75.3,28.09,2.65
20100217,0.03,74.72,28.27,3.14
20100218,0.12,74.97,28.25,2.38
20100219,0.01,75.77,27.98,1.94
20100220,0.03,70.77,27.98,0.6
