Dates,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,Latitude,Longitude
20100101,0.0,75.98,29.15,18.08,11.07,4.31,3.4,12.25198332,78.75077264
20100102,0.0,75.47,28.66,17.49,11.17,2.39,2.31,12.25198332,78.75077264
20100103,0.0,74.7,28.28,17.22,11.06,2.49,2.57,12.25198332,78.75077264
20100104,0.0,69.84,29.27,16.46,12.81,2.96,3.71,12.25198332,78.75077264
20100105,0.0,69.47,29.77,15.11,14.65,3.61,4.73,12.25198332,78.75077264
20100106,0.0,74.92,28.82,15.72,13.11,3.49,4.05,12.25198332,78.75077264
20100107,0.02,74.42,28.99,17.08,11.91,3.36,3.1,12.25198332,78.75077264
20100108,1.12,81.55,28.63,17.47,11.15,2.26,1.87,12.25198332,78.75077264
20100109,1.17,82.77,29.34,20.21,9.12,2.45,1.2,12.25198332,78.75077264
20100110,6.62,80.4,30.02,20.69,9.32,2.23,2.03,12.25198332,78.75077264
20100111,0.48,78.62,30.44,20.77,9.68,3.61,3.25,12.25198332,78.75077264
20100112,0.06,74.86,31.84,20.8,11.04,2.8,4.49,12.25198332,78.75077264
20100113,0.15,77.0,30.9,20.98,9.92,3.01,3.1,12.25198332,78.75077264
20100114,0.01,73.99,31.63,20.62,11.01,3.43,3.61,12.25198332,78.75077264
20100115,0.0,73.07,29.71,18.61,11.1,4.7,3.35,12.25198332,78.75077264
20100116,0.0,74.65,29.51,17.28,12.23,3.35,1.82,12.25198332,78.75077264
20100117,0.0,72.52,30.39,18.12,12.27,3.86,2.53,12.25198332,78.75077264
20100118,0.0,74.4,30.33,17.99,12.34,2.73,3.74,12.25198332,78.75077264
20100119,0.0,71.78,30.47,19.15,11.32,3.09,3.63,12.25198332,78.75077264
20100120,0.0,67.79,30.53,18.56,11.97,3.5,4.58,12.25198332,78.75077264
20100121,0.0,62.54,29.86,15.76,14.1,3.09,4.24,12.25198332,78.75077264
20100122,0.0,60.06,29.92,14.44,15.49,3.44,5.57,12.25198332,78.75077264
20100123,0.0,65.7,29.37,14.14,15.24,3.23,4.05,12.25198332,78.75077264
20100124,0.0,64.07,29.79,13.78,16.01,2.75,4.88,12.25198332,78.75077264
20100125,0.0,66.69,30.67,15.82,14.85,2.99,3.72,12.25198332,78.75077264
20100126,0.01,67.06,30.98,16.97,14.01,3.36,3.83,12.25198332,78.75077264
20100127,0.03,66.89,31.53,18.95,12.58,3.31,4.02,12.25198332,78.75077264
20100128,0.0,68.53,30.44,19.12,11.32,4.33,3.37,12.25198332,78.75077264
20100129,0.0,66.11,31.16,17.63,13.53,4.41,4.49,12.25198332,78.75077264
20100130,0.0,60.87,31.96,16.67,15.29,3.54,5.0,12.25198332,78.75077264
20100131,0.0,63.62,31.32,16.83,14.49,3.43,4.37,12.25198332,78.75077264
20100201,0.0,67.61,29.1,17.08,12.02,2.76,4.23,12.25198332,78.75077264
20100202,0.0,61.36,31.02,15.55,15.48,4.08,4.49,12.25198332,78.75077264
20100203,0.0,58.35,32.0,15.38,16.62,4.32,4.58,12.25198332,78.75077264
20100204,0.0,60.57,30.58,15.93,14.66,3.37,4.06,12.25198332,78.75077264
20100205,0.0,63.32,31.01,15.58,15.43,3.98,4.08,12.25198332,78.75077264
20100206,0.0,64.88,30.8,15.16,15.63,4.86,4.38,12.25198332,78.75077264
20100207,0.0,68.09,30.42,17.41,13.01,3.96,3.16,12.25198332,78.75077264
20100208,0.0,56.77,32.19,15.64,16.55,3.54,4.79,12.25198332,78.75077264
20100209,0.0,54.78,33.78,15.13,18.65,5.0,7.05,12.25198332,78.75077264
20100210,0.0,59.33,33.55,17.9,15.65,4.73,6.51,12.25198332,78.75077264
20100211,0.01,59.41,34.01,19.19,14.81,4.54,4.75,12.25198332,78.75077264
20100212,0.0,60.61,34.1,20.42,13.68,4.45,4.54,12.25198332,78.75077264
20100213,0.0,58.41,34.72,20.16,14.56,4.14,4.81,12.25198332,78.75077264
20100214,0.0,56.2,35.23,19.13,16.1,4.9,6.2,12.25198332,78.75077264
20100215,0.0,60.91,34.07,19.62,14.45,5.39,5.71,12.25198332,78.75077264
20100216,0.0,57.96,34.96,19.08,15.88,4.39,5.69,12.25198332,78.75077264
20100217,0.0,60.82,35.34,18.87,16.47,5.09,5.98,12.25198332,78.75077264
20100218,0.0,50.13,36.14,19.52,16.62,4.75,6.81,12.25198332,78.75077264
20100219,0.0,55.93,33.65,19.42,14.23,4.32,6.21,12.25198332,78.75077264
20100220,0.0,52.69,36.53,19.37,17.16,5.32,7.01,12.25198332,78.75077264
20100221,0.0,54.0,36.48,20.38,16.1,4.47,6.14,12.25198332,78.75077264
20100222,0.0,51.69,36.81,19.8,17.01,5.63,7.54,12.25198332,78.75077264
20100223,0.0,51.11,37.41,20.52,16.89,4.46,6.21,12.25198332,78.75077264
20100224,0.0,51.65,37.32,20.41,16.9,3.61,4.42,12.25198332,78.75077264
20100225,0.0,49.27,36.33,22.88,13.45,3.74,4.7,12.25198332,78.75077264
20100226,0.0,48.77,36.68,21.99,14.69,4.87,6.62,12.25198332,78.75077264
20100227,0.0,45.89,37.82,20.68,17.14,4.94,6.84,12.25198332,78.75077264
20100228,0.0,45.39,37.01,19.97,17.04,5.13,7.65,12.25198332,78.75077264
20100301,0.0,44.53,36.69,19.06,17.62,4.84,7.44,12.25198332,78.75077264
20100302,0.0,41.84,36.85,18.93,17.92,5.3,7.73,12.25198332,78.75077264
20100303,0.0,33.31,37.96,17.28,20.68,5.03,8.26,12.25198332,78.75077264
20100304,0.0,37.5,38.26,18.32,19.94,4.03,6.1,12.25198332,78.75077264
20100305,0.0,39.79,38.71,19.4,19.3,4.22,6.21,12.25198332,78.75077264
20100306,0.03,45.13,38.92,20.48,18.44,4.46,7.14,12.25198332,78.75077264
20100307,0.0,48.84,39.69,22.54,17.15,5.67,7.71,12.25198332,78.75077264
20100308,0.0,45.53,39.04,21.96,17.08,5.54,6.02,12.25198332,78.75077264
20100309,0.0,49.01,38.32,20.78,17.54,5.74,6.13,12.25198332,78.75077264
20100310,0.0,52.86,37.34,21.04,16.3,5.71,5.93,12.25198332,78.75077264
20100311,0.0,55.2,37.09,21.67,15.42,6.26,6.27,12.25198332,78.75077264
20100312,0.0,54.07,36.7,21.68,15.02,5.33,4.35,12.25198332,78.75077264
20100313,0.0,47.05,38.08,20.17,17.91,6.19,7.09,12.25198332,78.75077264
