Dates,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,Latitude,Longitude
20100101,0.0,38.02,23.08,5.43,17.65,2.95,4.77,29.75198332,76.75077264
20100102,0.0,32.21,22.38,8.38,14.0,1.56,2.3,29.75198332,76.75077264
20100103,6.74,44.94,22.17,9.17,13.0,3.9,6.24,29.75198332,76.75077264
20100104,0.0,55.07,19.33,6.23,13.1,4.58,3.9,29.75198332,76.75077264
20100105,0.0,48.68,20.88,4.58,16.3,2.45,4.56,29.75198332,76.75077264
20100106,0.0,39.5,21.84,5.33,16.51,3.13,6.2,29.75198332,76.75077264
20100107,0.0,40.47,21.9,5.4,16.51,2.71,3.65,29.75198332,76.75077264
20100108,0.0,46.33,21.25,7.89,13.36,2.19,3.8,29.75198332,76.75077264
20100109,0.0,39.96,21.47,6.68,14.78,1.65,3.85,29.75198332,76.75077264
20100110,0.0,38.34,22.78,6.59,16.2,1.27,3.42,29.75198332,76.75077264
20100111,0.0,30.59,23.68,5.39,18.29,1.1,3.5,29.75198332,76.75077264
20100112,0.0,24.44,23.07,5.81,17.26,2.91,6.73,29.75198332,76.75077264
20100113,3.03,57.66,15.01,5.95,9.05,3.17,5.89,29.75198332,76.75077264
20100114,0.0,46.41,21.02,5.08,15.94,2.9,5.56,29.75198332,76.75077264
20100115,0.0,30.08,22.58,4.78,17.8,2.97,4.33,29.75198332,76.75077264
20100116,0.0,27.61,23.31,4.93,18.39,2.57,3.38,29.75198332,76.75077264
20100117,0.0,25.18,23.49,6.66,16.83,1.89,2.85,29.75198332,76.75077264
20100118,0.0,25.01,23.82,8.48,15.33,2.49,4.37,29.75198332,76.75077264
20100119,0.0,25.27,24.58,8.0,16.58,1.84,3.99,29.75198332,76.75077264
20100120,0.0,27.49,20.66,6.48,14.18,1.73,3.58,29.75198332,76.75077264
20100121,0.0,26.98,24.11,4.78,19.32,1.66,3.26,29.75198332,76.75077264
20100122,0.0,26.98,23.66,8.6,15.06,2.3,4.89,29.75198332,76.75077264
20100123,0.0,27.08,24.43,9.29,15.14,2.14,3.44,29.75198332,76.75077264
20100124,0.0,28.27,24.42,8.34,16.08,2.26,3.56,29.75198332,76.75077264
20100125,0.0,34.44,24.46,8.26,16.2,2.89,5.56,29.75198332,76.75077264
20100126,0.0,30.57,25.58,8.67,16.91,1.91,2.59,29.75198332,76.75077264
20100127,0.0,29.46,24.59,10.94,13.64,2.56,3.55,29.75198332,76.75077264
20100128,0.0,36.3,24.04,11.29,12.75,2.15,4.17,29.75198332,76.75077264
20100129,0.0,37.98,25.25,8.9,16.35,2.41,5.55,29.75198332,76.75077264
20100130,0.0,33.82,25.14,9.6,15.54,4.06,3.97,29.75198332,76.75077264
20100131,0.0,31.65,23.42,6.36,17.06,1.67,5.36,29.75198332,76.75077264
20100201,0.0,28.42,24.02,10.1,13.92,2.58,5.08,29.75198332,76.75077264
20100202,0.0,29.26,24.45,8.0,16.45,2.34,4.3,29.75198332,76.75077264
20100203,0.0,29.41,24.79,7.12,17.67,2.08,2.61,29.75198332,76.75077264
20100204,0.0,27.42,25.44,7.97,17.48,3.26,4.49,29.75198332,76.75077264
20100205,0.0,30.22,26.1,8.87,17.23,3.39,3.25,29.75198332,76.75077264
20100206,0.0,33.93,25.31,10.33,14.98,2.33,2.21,29.75198332,76.75077264
