Dates,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,Latitude,Longitude
20100101,0.0,50.29,21.64,6.05,15.59,2.49,2.44,23.75198332,84.75077264
20100102,0.0,45.74,21.81,6.09,15.72,2.27,4.38,23.75198332,84.75077264
20100103,0.0,43.86,22.57,6.12,16.45,2.2,2.61,23.75198332,84.75077264
20100104,0.0,55.55,22.85,7.18,15.67,3.73,3.05,23.75198332,84.75077264
20100105,0.0,54.08,21.6,6.58,15.02,2.8,2.93,23.75198332,84.75077264
20100106,0.0,50.14,21.59,6.37,15.22,1.02,2.24,23.75198332,84.75077264
20100107,0.0,47.25,22.86,7.73,15.13,1.39,2.51,23.75198332,84.75077264
20100108,0.0,43.83,24.0,9.39,14.62,2.62,4.46,23.75198332,84.75077264
20100109,0.0,45.32,24.45,7.96,16.49,2.83,3.88,23.75198332,84.75077264
20100110,0.0,45.49,24.47,9.3,15.16,4.43,4.92,23.75198332,84.75077264
20100111,0.0,43.41,24.85,9.45,15.4,4.14,4.35,23.75198332,84.75077264
20100112,0.0,44.41,24.84,8.75,16.09,3.24,3.95,23.75198332,84.75077264
20100113,0.14,62.18,21.91,13.74,8.17,2.74,4.93,23.75198332,84.75077264
20100114,0.03,74.54,22.81,11.76,11.04,1.74,2.39,23.75198332,84.75077264
20100115,0.0,57.07,24.56,8.4,16.16,2.17,4.94,23.75198332,84.75077264
20100116,0.0,49.53,23.91,8.94,14.97,2.16,4.02,23.75198332,84.75077264
20100117,0.0,44.27,24.41,9.49,14.92,2.95,5.67,23.75198332,84.75077264
20100118,0.0,39.91,24.57,10.45,14.12,2.63,4.72,23.75198332,84.75077264
20100119,0.0,36.53,23.52,9.28,14.24,3.21,5.93,23.75198332,84.75077264
20100120,0.0,37.52,23.92,6.68,17.23,1.58,2.43,23.75198332,84.75077264
20100121,0.0,32.69,24.23,8.45,15.78,2.41,3.12,23.75198332,84.75077264
20100122,0.0,31.54,25.37,9.13,16.24,2.5,4.48,23.75198332,84.75077264
20100123,0.0,30.98,26.07,9.9,16.16,2.67,4.83,23.75198332,84.75077264
20100124,0.0,31.32,26.3,10.55,15.75,2.34,4.81,23.75198332,84.75077264
20100125,0.0,36.3,26.59,8.98,17.61,2.67,4.47,23.75198332,84.75077264
20100126,0.0,32.8,26.68,11.18,15.5,3.5,5.27,23.75198332,84.75077264
20100127,0.0,33.87,25.86,10.66,15.2,2.47,3.97,23.75198332,84.75077264
20100128,0.0,34.54,25.53,11.54,13.99,2.44,4.05,23.75198332,84.75077264
20100129,0.0,32.51,25.61,10.73,14.88,3.71,4.34,23.75198332,84.75077264
20100130,0.0,36.29,25.65,9.58,16.07,4.26,4.7,23.75198332,84.75077264
20100131,0.0,40.01,24.83,9.94,14.89,3.08,3.32,23.75198332,84.75077264
20100201,0.0,35.26,25.75,11.42,14.32,3.28,4.1,23.75198332,84.75077264
20100202,0.0,38.29,26.08,13.4,12.68,3.79,4.66,23.75198332,84.75077264
20100203,0.0,39.96,25.05,11.27,13.78,3.14,3.32,23.75198332,84.75077264
20100204,0.0,32.7,25.58,10.51,15.06,3.44,4.4,23.75198332,84.75077264
20100205,0.0,30.13,26.17,8.54,17.63,2.9,2.73,23.75198332,84.75077264
20100206,0.0,36.95,26.32,10.48,15.84,3.69,4.33,23.75198332,84.75077264
20100207,0.0,35.49,27.61,11.73,15.89,5.5,6.45,23.75198332,84.75077264
20100208,0.0,34.35,29.28,13.63,15.66,4.69,5.17,23.75198332,84.75077264
20100209,0.21,35.17,30.43,14.17,16.26,3.96,5.3,23.75198332,84.75077264
20100210,0.16,49.19,29.1,12.39,16.71,2.63,5.27,23.75198332,84.75077264
20100211,0.0,47.11,29.69,16.0,13.7,2.35,4.35,23.75198332,84.75077264
20100212,0.65,47.71,30.69,15.15,15.54,1.86,2.52,23.75198332,84.75077264
20100213,0.02,50.26,29.91,12.62,17.29,5.19,7.15,23.75198332,84.75077264
20100214,0.0,52.14,28.15,13.7,14.45,2.3,3.22,23.75198332,84.75077264
20100215,0.2,44.08,29.5,14.34,15.16,1.93,2.67,23.75198332,84.75077264
20100216,4.05,64.43,28.46,16.31,12.15,4.61,5.14,23.75198332,84.75077264
20100217,1.21,50.03,29.2,15.05,14.15,5.15,4.85,23.75198332,84.75077264
20100218,0.0,37.15,27.97,11.13,16.85,3.95,3.82,23.75198332,84.75077264
20100219,0.0,23.34,29.15,12.48,16.67,5.24,6.87,23.75198332,84.75077264
20100220,0.0,25.63,28.7,11.52,17.18,4.97,6.1,23.75198332,84.75077264
20100221,0.0,25.97,28.66,11.4,17.26,2.95,3.25,23.75198332,84.75077264
20100222,0.0,25.1,29.34,13.88,15.46,3.87,5.75,23.75198332,84.75077264
20100223,0.0,26.73,31.59,16.02,15.57,4.17,4.77,23.75198332,84.75077264
20100224,0.21,33.74,31.85,17.2,14.64,3.1,4.61,23.75198332,84.75077264
20100225,0.0,36.27,30.55,13.8,16.75,1.99,2.82,23.75198332,84.75077264
20100226,0.0,29.95,31.3,15.17,16.13,4.16,5.66,23.75198332,84.75077264
20100227,0.0,30.48,31.3,12.99,18.31,5.01,5.04,23.75198332,84.75077264
20100228,0.0,27.61,32.68,14.95,17.73,5.49,5.26,23.75198332,84.75077264
20100301,0.0,25.58,32.94,16.63,16.31,5.13,5.74,23.75198332,84.75077264
20100302,0.0,21.19,34.06,15.13,18.94,5.25,5.35,23.75198332,84.75077264
20100303,0.0,22.07,34.14,16.4,17.74,5.48,5.65,23.75198332,84.75077264
20100304,0.0,24.18,34.69,18.62,16.07,4.23,4.39,23.75198332,84.75077264
20100305,0.0,23.72,34.38,20.11,14.27,5.26,6.54,23.75198332,84.75077264
20100306,0.0,29.11,34.03,16.98,17.05,4.01,3.67,23.75198332,84.75077264
