Dates,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,Latitude,Longitude
20100101,0.0,60.53,19.97,4.05,15.93,3.41,5.53,27.25198332,80.75077264
20100102,0.0,61.4,19.61,5.39,14.22,1.54,2.51,27.25198332,80.75077264
20100103,0.0,64.07,20.69,5.15,15.54,3.04,6.96,27.25198332,80.75077264
20100104,0.01,67.77,20.16,7.99,12.17,3.94,3.86,27.25198332,80.75077264
20100105,0.0,64.3,19.85,5.09,14.76,2.82,5.85,27.25198332,80.75077264
20100106,0.0,57.34,19.85,5.43,14.42,1.57,2.57,27.25198332,80.75077264
20100107,0.0,58.99,20.38,7.33,13.05,1.23,1.82,27.25198332,80.75077264
20100108,0.0,69.78,20.55,7.28,13.27,2.77,5.36,27.25198332,80.75077264
20100109,0.0,65.07,21.01,6.17,14.84,1.25,3.4,27.25198332,80.75077264
20100110,0.17,55.84,21.39,7.99,13.39,2.0,2.43,27.25198332,80.75077264
20100111,0.0,50.79,21.89,5.59,16.3,2.06,2.84,27.25198332,80.75077264
20100112,2.04,46.73,22.21,5.91,16.3,3.87,4.8,27.25198332,80.75077264
20100113,2.79,70.85,13.45,9.95,3.5,4.86,5.77,27.25198332,80.75077264
20100114,0.04,76.8,20.04,8.16,11.89,2.45,3.97,27.25198332,80.75077264
20100115,0.0,59.01,22.25,6.75,15.5,2.0,4.37,27.25198332,80.75077264
20100116,0.0,45.66,21.95,8.54,13.42,1.42,2.16,27.25198332,80.75077264
20100117,0.0,41.87,21.82,7.15,14.67,1.31,2.32,27.25198332,80.75077264
20100118,0.0,46.75,22.57,6.84,15.73,2.52,4.46,27.25198332,80.75077264
20100119,0.0,43.79,23.32,6.59,16.73,1.22,3.0,27.25198332,80.75077264
20100120,0.0,44.7,23.66,5.23,18.43,1.52,3.65,27.25198332,80.75077264
20100121,0.0,44.08,22.4,5.44,16.96,2.12,3.05,27.25198332,80.75077264
20100122,0.0,45.28,22.69,6.97,15.71,1.64,2.74,27.25198332,80.75077264
20100123,0.0,43.3,22.85,6.97,15.88,2.78,4.01,27.25198332,80.75077264
20100124,0.0,45.98,23.04,7.89,15.15,3.13,5.34,27.25198332,80.75077264
20100125,0.0,47.21,22.89,8.42,14.47,2.36,4.37,27.25198332,80.75077264
20100126,0.0,47.36,24.39,7.57,16.83,1.26,2.44,27.25198332,80.75077264
20100127,0.0,47.83,24.11,8.41,15.71,2.06,2.4,27.25198332,80.75077264
20100128,0.0,48.69,24.49,8.8,15.69,1.34,2.21,27.25198332,80.75077264
20100129,0.0,46.99,25.35,11.32,14.03,2.11,2.4,27.25198332,80.75077264
20100130,0.0,49.65,26.16,9.81,16.35,5.68,6.87,27.25198332,80.75077264
20100131,0.0,42.81,24.91,7.75,17.15,1.79,4.84,27.25198332,80.75077264
20100201,0.0,41.0,24.63,10.07,14.56,2.78,5.25,27.25198332,80.75077264
20100202,0.0,42.64,24.49,9.31,15.17,2.19,3.88,27.25198332,80.75077264
20100203,0.0,41.71,24.98,7.05,17.93,2.02,4.22,27.25198332,80.75077264
20100204,0.0,42.15,25.12,7.17,17.95,2.63,4.76,27.25198332,80.75077264
20100205,0.0,46.22,25.25,7.74,17.51,2.94,3.84,27.25198332,80.75077264
20100206,0.0,45.07,26.53,8.65,17.88,3.72,5.69,27.25198332,80.75077264
20100207,0.0,44.45,27.05,12.61,14.44,3.87,6.25,27.25198332,80.75077264
20100208,0.21,44.56,27.3,13.88,13.42,3.47,7.21,27.25198332,80.75077264
20100209,6.91,73.62,23.44,15.12,8.33,3.88,5.93,27.25198332,80.75077264
20100210,2.19,64.75,26.33,13.0,13.33,2.87,5.16,27.25198332,80.75077264
20100211,1.78,52.13,27.66,12.64,15.02,1.92,4.62,27.25198332,80.75077264
20100212,8.63,76.16,19.27,12.59,6.68,5.24,6.37,27.25198332,80.75077264
20100213,0.0,67.14,24.19,9.84,14.35,2.99,5.91,27.25198332,80.75077264
20100214,0.0,49.33,25.96,9.99,15.97,2.65,4.76,27.25198332,80.75077264
20100215,0.0,41.41,26.88,10.12,16.76,3.15,6.01,27.25198332,80.75077264
20100216,0.01,43.72,27.74,12.09,15.66,2.92,6.11,27.25198332,80.75077264
20100217,0.0,46.51,27.76,11.99,15.77,2.71,5.77,27.25198332,80.75077264
20100218,0.0,36.59,26.16,7.26,18.9,2.57,5.04,27.25198332,80.75077264
20100219,0.0,37.55,27.3,8.1,19.21,2.15,4.88,27.25198332,80.75077264
20100220,0.0,35.89,27.45,8.39,19.06,2.03,4.47,27.25198332,80.75077264
20100221,0.0,34.14,28.68,8.59,20.09,3.09,4.82,27.25198332,80.75077264
20100222,0.0,34.74,29.59,13.68,15.92,1.77,2.55,27.25198332,80.75077264
20100223,0.59,42.37,28.07,15.07,13.0,2.3,4.09,27.25198332,80.75077264
20100224,0.0,48.34,28.84,13.12,15.73,2.47,4.43,27.25198332,80.75077264
20100225,0.0,43.17,29.39,13.22,16.17,2.21,4.15,27.25198332,80.75077264
20100226,0.0,42.34,30.29,13.7,16.59,2.71,3.45,27.25198332,80.75077264
20100227,0.0,39.75,31.72,13.11,18.61,3.59,7.1,27.25198332,80.75077264
20100228,0.0,39.1,33.39,14.1,19.29,5.06,6.26,27.25198332,80.75077264
20100301,0.0,35.36,33.1,18.8,14.3,3.34,4.59,27.25198332,80.75077264
20100302,0.0,36.16,34.1,15.61,18.49,4.05,6.07,27.25198332,80.75077264
20100303,0.0,34.36,31.87,15.12,16.75,3.23,5.15,27.25198332,80.75077264
20100304,0.16,35.36,33.41,16.32,17.1,2.83,3.55,27.25198332,80.75077264
20100305,0.3,41.07,33.33,16.84,16.49,3.5,5.88,27.25198332,80.75077264
20100306,0.0,36.49,30.38,15.88,14.5,3.43,4.4,27.25198332,80.75077264
20100307,0.0,37.65,32.84,15.25,17.59,3.19,4.79,27.25198332,80.75077264
20100308,0.0,34.39,31.84,14.31,17.53,3.12,3.31,27.25198332,80.75077264
20100309,0.0,33.1,31.85,12.74,19.11,1.35,3.19,27.25198332,80.75077264
20100310,0.0,31.84,31.81,13.17,18.64,1.62,2.2,27.25198332,80.75077264
20100311,0.0,28.2,32.89,13.36,19.53,1.95,2.09,27.25198332,80.75077264
20100312,0.0,27.26,33.56,15.91,17.65,4.48,6.01,27.25198332,80.75077264
