Dates,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,Latitude,Longitude
20100101,0.0,49.26,22.74,7.34,15.4,3.58,6.21,25.25198332,82.25077264
20100102,0.0,50.9,21.7,7.01,14.69,2.27,4.38,25.25198332,82.25077264
20100103,0.0,50.5,22.68,7.02,15.66,2.75,4.37,25.25198332,82.25077264
20100104,0.0,55.87,22.64,10.31,12.33,5.5,5.7,25.25198332,82.25077264
20100105,0.0,52.14,22.07,7.26,14.81,3.71,6.09,25.25198332,82.25077264
20100106,0.0,49.85,21.88,6.78,15.11,1.94,3.32,25.25198332,82.25077264
20100107,0.0,48.27,21.46,8.02,13.44,1.6,2.75,25.25198332,82.25077264
20100108,0.0,49.13,23.06,7.59,15.47,2.44,4.51,25.25198332,82.25077264
20100109,0.0,50.68,23.4,6.65,16.75,2.36,2.85,25.25198332,82.25077264
20100110,0.0,43.39,25.18,7.73,17.45,3.31,4.59,25.25198332,82.25077264
20100111,0.0,40.9,25.2,8.23,16.97,4.3,5.44,25.25198332,82.25077264
20100112,1.1,39.89,25.71,10.0,15.71,3.21,3.59,25.25198332,82.25077264
20100113,2.41,71.06,24.76,13.52,11.24,3.64,4.06,25.25198332,82.25077264
20100114,0.41,64.83,22.7,10.98,11.71,3.42,5.12,25.25198332,82.25077264
20100115,0.0,59.63,23.71,8.27,15.44,2.28,3.46,25.25198332,82.25077264
20100116,0.0,48.19,24.15,9.34,14.81,1.44,2.61,25.25198332,82.25077264
20100117,0.0,38.96,24.19,9.25,14.94,2.7,4.03,25.25198332,82.25077264
20100118,0.0,35.34,24.23,7.58,16.65,2.61,4.64,25.25198332,82.25077264
20100119,0.0,36.68,24.28,6.56,17.72,2.3,3.82,25.25198332,82.25077264
20100120,0.0,30.06,26.14,8.75,17.4,2.25,3.78,25.25198332,82.25077264
20100121,0.0,29.36,25.84,7.68,18.16,2.96,4.59,25.25198332,82.25077264
20100122,0.0,30.06,26.13,7.85,18.28,3.26,5.06,25.25198332,82.25077264
20100123,0.0,30.46,26.9,8.09,18.82,3.0,5.17,25.25198332,82.25077264
20100124,0.0,29.65,27.86,8.22,19.64,2.83,6.55,25.25198332,82.25077264
20100125,0.0,32.0,27.64,9.22,18.42,2.26,5.3,25.25198332,82.25077264
20100126,0.0,33.8,27.53,8.87,18.66,3.37,4.7,25.25198332,82.25077264
20100127,0.0,34.75,27.82,9.88,17.95,3.76,4.99,25.25198332,82.25077264
20100128,0.0,33.44,27.58,10.79,16.79,2.71,4.21,25.25198332,82.25077264
20100129,0.0,30.41,28.38,11.94,16.44,2.56,3.54,25.25198332,82.25077264
20100130,0.0,34.8,28.9,11.19,17.71,5.28,7.1,25.25198332,82.25077264
20100131,0.0,34.16,27.89,12.34,15.55,1.55,3.8,25.25198332,82.25077264
20100201,0.0,34.38,28.13,12.16,15.96,2.36,4.85,25.25198332,82.25077264
20100202,0.0,33.38,27.25,11.6,15.65,3.23,5.97,25.25198332,82.25077264
20100203,0.0,26.98,27.52,10.64,16.88,1.99,2.88,25.25198332,82.25077264
20100204,0.0,24.64,27.77,10.83,16.94,3.06,4.12,25.25198332,82.25077264
20100205,0.0,28.06,28.44,9.73,18.71,3.13,3.81,25.25198332,82.25077264
20100206,0.0,31.31,29.19,10.87,18.31,2.61,3.22,25.25198332,82.25077264
20100207,0.0,30.92,30.54,12.1,18.44,4.04,5.14,25.25198332,82.25077264
20100208,0.01,28.48,32.07,12.72,19.35,3.55,7.09,25.25198332,82.25077264
20100209,2.01,42.58,26.73,15.56,11.17,2.48,4.38,25.25198332,82.25077264
20100210,0.92,57.35,29.17,13.95,15.22,2.54,3.49,25.25198332,82.25077264
20100211,2.26,49.87,30.82,15.86,14.96,2.05,4.67,25.25198332,82.25077264
20100212,13.8,68.95,24.19,12.96,11.23,4.78,7.04,25.25198332,82.25077264
20100213,0.05,66.38,26.95,12.39,14.56,3.62,5.15,25.25198332,82.25077264
20100214,0.0,50.57,28.39,12.79,15.6,2.59,4.67,25.25198332,82.25077264
20100215,0.0,46.69,28.22,12.62,15.6,2.55,5.16,25.25198332,82.25077264
20100216,0.09,49.99,29.63,14.45,15.18,2.45,4.81,25.25198332,82.25077264
20100217,0.0,44.97,29.33,13.75,15.58,3.93,5.26,25.25198332,82.25077264
20100218,0.0,34.0,27.82,10.29,17.53,3.88,3.76,25.25198332,82.25077264
20100219,0.0,29.73,28.35,9.97,18.37,2.18,2.9,25.25198332,82.25077264
20100220,0.0,30.12,29.52,10.41,19.12,2.45,3.94,25.25198332,82.25077264
20100221,0.0,29.01,29.54,10.41,19.14,3.48,4.76,25.25198332,82.25077264
20100222,0.01,25.98,31.26,14.79,16.47,1.91,2.9,25.25198332,82.25077264
20100223,0.16,35.29,31.59,15.59,16.0,1.79,4.42,25.25198332,82.25077264
20100224,0.0,37.01,31.32,15.65,15.67,3.84,7.26,25.25198332,82.25077264
20100225,0.0,36.78,31.28,15.33,15.95,2.24,4.09,25.25198332,82.25077264
20100226,0.0,31.76,32.38,14.61,17.77,4.14,5.55,25.25198332,82.25077264
20100227,0.0,30.55,33.73,14.95,18.77,3.93,4.52,25.25198332,82.25077264
20100228,0.0,27.23,34.97,16.07,18.91,5.96,6.95,25.25198332,82.25077264
20100301,0.0,23.16,35.88,16.9,18.98,5.02,6.32,25.25198332,82.25077264
20100302,0.0,21.83,36.18,16.44,19.74,3.95,3.66,25.25198332,82.25077264
20100303,0.0,25.67,35.54,16.69,18.85,4.25,4.4,25.25198332,82.25077264
20100304,0.0,25.25,36.5,18.45,18.05,3.73,4.14,25.25198332,82.25077264
20100305,0.0,27.33,36.38,19.6,16.78,5.39,7.03,25.25198332,82.25077264
20100306,0.0,28.34,34.78,17.53,17.25,4.04,4.75,25.25198332,82.25077264
20100307,0.0,30.03,35.1,19.14,15.96,4.36,6.85,25.25198332,82.25077264
20100308,0.0,28.2,34.87,18.07,16.8,3.83,5.17,25.25198332,82.25077264
20100309,0.0,20.87,34.36,15.94,18.42,2.66,4.6,25.25198332,82.25077264
20100310,0.0,20.04,34.9,16.31,18.59,5.01,6.83,25.25198332,82.25077264
20100311,0.0,19.08,34.17,17.44,16.73,4.33,4.96,25.25198332,82.25077264
20100312,0.0,16.88,37.15,17.26,19.89,5.33,8.19,25.25198332,82.25077264
20100313,0.0,17.45,37.22,17.35,19.87,4.08,4.16,25.25198332,82.25077264
20100314,0.0,17.9,37.32,17.0,20.33,3.94,3.95,25.25198332,82.25077264
20100315,0.0,17.48,38.61,21.0,17.61,3.29,5.62,25.25198332,82.25077264
20100316,0.0,17.4,38.71,19.81,18.91,1.72,6.47,25.25198332,82.25077264
20100317,0.0,21.24,38.04,18.83,19.21,1.31,4.87,25.25198332,82.25077264
20100318,0.0,19.36,38.26,18.48,19.78,2.9,6.18,25.25198332,82.25077264
20100319,0.0,20.23,38.12,20.76,17.36,3.82,5.51,25.25198332,82.25077264
20100320,0.0,20.45,39.57,19.9,19.67,1.58,2.38,25.25198332,82.25077264
20100321,0.0,19.13,41.12,20.91,20.2,5.18,6.39,25.25198332,82.25077264
20100322,0.0,13.28,42.1,21.25,20.85,4.31,3.5,25.25198332,82.25077264
20100323,0.0,13.12,42.22,21.33,20.89,3.11,2.32,25.25198332,82.25077264
20100324,0.0,12.99,42.39,21.36,21.04,3.27,2.33,25.25198332,82.25077264
20100325,0.0,13.46,41.72,21.62,20.1,3.64,4.24,25.25198332,82.25077264
20100326,0.0,12.79,42.3,23.69,18.61,4.43,4.92,25.25198332,82.25077264
20100327,0.0,12.68,42.03,23.76,18.27,5.68,8.23,25.25198332,82.25077264
20100328,0.0,13.86,41.17,22.35,18.81,3.87,4.31,25.25198332,82.25077264
20100329,0.0,12.72,41.36,22.19,19.17,4.01,4.09,25.25198332,82.25077264
20100330,0.0,11.32,41.65,21.94,19.72,4.88,5.58,25.25198332,82.25077264
20100331,0.0,13.24,41.61,21.57,20.05,2.46,4.24,25.25198332,82.25077264
20100401,0.0,15.46,41.36,24.48,16.88,3.59,3.48,25.25198332,82.25077264
20100402,0.0,9.9,41.42,21.92,19.5,1.97,5.23,25.25198332,82.25077264
20100403,0.0,12.32,41.73,24.64,17.09,2.79,5.26,25.25198332,82.25077264
20100404,0.0,14.4,41.45,24.65,16.8,4.67,5.56,25.25198332,82.25077264
20100405,0.0,11.95,41.75,23.38,18.37,3.77,5.01,25.25198332,82.25077264
20100406,0.0,12.94,41.62,23.63,17.99,3.99,4.12,25.25198332,82.25077264
20100407,0.0,8.19,41.76,21.89,19.87,3.71,4.16,25.25198332,82.25077264
20100408,0.0,7.05,41.92,24.79,17.13,3.97,8.15,25.25198332,82.25077264
20100409,0.0,9.25,40.25,23.81,16.44,4.45,4.45,25.25198332,82.25077264
20100410,0.0,9.72,42.79,25.81,16.98,3.21,4.75,25.25198332,82.25077264
