,PRECTOT,RH2M,T2M,WS2M
20100101,0.0,46.29,14.18,1.18
20100102,0.0,46.86,13.68,1.29
20100103,0.02,49.81,15.98,1.4
20100104,0.34,61.8,15.13,1.86
20100105,0.0,51.68,14.24,1.62
20100106,0.0,51.07,13.61,1.02
20100107,0.0,53.96,12.74,1.26
20100108,0.0,49.59,14.35,1.17
20100109,0.0,49.36,15.81,1.15
20100110,0.0,52.21,16.78,1.44
20100111,0.08,56.2,17.31,1.37
20100112,7.39,80.06,15.3,1.82
20100113,0.75,79.77,17.08,2.54
20100114,0.03,68.49,14.35,1.83
20100115,0.0,59.17,13.78,1.15
20100116,0.0,55.16,14.19,1.23
20100117,0.0,51.72,13.82,1.25
20100118,0.0,44.66,13.55,1.35
20100119,0.0,41.49,14.13,1.38
20100120,0.0,37.81,15.3,1.21
20100121,0.0,33.98,16.1,1.09
20100122,0.0,37.16,16.38,1.06
20100123,0.0,37.48,16.27,1.19
20100124,0.0,35.97,17.2,1.36
20100125,0.0,40.23,17.21,1.33
20100126,0.0,43.33,16.49,1.2
20100127,0.0,42.22,17.29,1.03
20100128,0.0,40.24,17.56,1.05
20100129,0.0,36.55,19.02,1.02
20100130,0.0,41.41,19.73,1.28
20100131,0.0,44.02,19.35,1.15
20100201,0.0,43.19,19.11,1.51
20100202,0.29,48.05,18.45,1.33
20100203,0.03,42.58,18.71,1.77
20100204,0.0,38.93,18.56,1.4
20100205,0.0,34.35,19.07,1.19
20100206,0.0,31.68,19.98,1.09
20100207,0.0,31.81,20.55,1.15
20100208,0.0,33.86,22.12,1.99
20100209,0.09,44.37,22.36,2.09
20100210,0.68,52.58,21.46,1.09
20100211,5.24,63.84,19.7,1.69
20100212,1.34,62.28,21.31,2.6
20100213,0.02,62.41,19.77,1.95
20100214,0.0,54.6,20.4,1.73
20100215,0.04,46.25,21.31,1.79
20100216,0.09,43.06,20.64,1.51
20100217,0.0,41.54,19.45,1.7
20100218,0.0,27.18,18.55,1.6
20100219,0.0,20.21,19.07,1.72
20100220,0.0,21.35,20.28,1.75
20100221,0.0,22.43,21.14,1.57
20100222,0.03,37.09,21.19,1.71
20100223,0.05,40.48,23.57,2.02
20100224,0.0,39.15,22.14,1.59
20100225,0.0,31.56,22.34,1.37
20100226,0.0,27.46,22.88,1.63
20100227,0.0,23.86,23.88,1.66
