,PRECTOT,RH2M,T2M,WS2M
20100101,0.0,67.39,23.31,2.98
20100102,0.0,63.93,22.3,2.74
20100103,0.0,63.12,21.99,2.45
20100104,0.0,55.28,21.85,2.1
20100105,0.0,54.7,22.69,1.98
20100106,0.0,57.68,22.4,2.84
20100107,0.0,60.96,21.82,2.57
20100108,0.0,60.47,22.42,2.38
20100109,0.0,69.0,23.73,2.79
20100110,0.0,66.69,25.09,2.95
20100111,0.28,64.73,25.76,2.73
20100112,1.2,65.16,25.95,1.6
20100113,11.58,72.66,25.21,1.76
20100114,3.38,79.25,23.69,2.42
20100115,0.42,73.79,23.26,3.06
20100116,0.0,73.34,22.46,3.19
20100117,0.0,65.32,22.8,2.3
20100118,0.0,66.22,23.38,2.0
20100119,0.0,65.25,23.07,2.15
20100120,0.0,55.45,22.16,2.34
20100121,0.0,51.75,20.42,2.27
20100122,0.0,52.3,20.17,2.21
20100123,0.0,54.04,20.35,2.6
20100124,0.0,52.99,20.7,2.44
20100125,0.0,52.65,21.06,2.92
20100126,0.0,51.41,21.57,2.62
20100127,0.0,58.86,22.37,2.59
20100128,0.0,55.3,23.59,3.22
20100129,0.0,52.55,23.6,2.41
20100130,0.0,50.0,23.47,2.58
20100131,0.0,46.09,23.77,1.9
20100201,0.0,44.13,23.65,2.16
20100202,0.0,45.56,23.71,2.9
20100203,0.0,41.26,23.86,2.96
20100204,0.0,38.31,23.16,3.31
20100205,0.0,38.56,23.02,3.49
20100206,0.0,43.14,23.04,3.45
20100207,0.0,48.31,23.47,3.08
20100208,0.0,44.13,24.1,2.1
20100209,0.0,36.81,24.45,1.15
20100210,0.0,42.32,26.07,1.14
20100211,0.0,43.37,27.48,2.41
20100212,0.0,43.29,27.76,2.45
20100213,0.0,39.18,27.85,2.52
20100214,0.0,34.27,28.35,2.18
20100215,0.0,32.54,28.48,2.42
20100216,0.0,30.04,27.91,2.42
20100217,0.0,30.28,28.04,2.47
20100218,0.0,31.38,28.84,2.07
20100219,0.0,34.51,29.1,1.8
20100220,0.0,28.56,29.03,1.98
20100221,0.0,36.34,29.17,1.81
20100222,0.0,32.33,30.05,1.99
20100223,0.0,33.34,30.2,2.75
20100224,0.0,34.88,29.74,2.16
20100225,0.0,24.06,28.57,1.23
20100226,0.0,26.84,27.73,1.34
