Dates,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,Latitude,Longitude
20100101,0.0,61.31,31.54,18.3,13.24,4.02,6.75,16.75198332,81.25077264
20100102,0.0,65.93,30.6,19.56,11.05,2.39,3.29,16.75198332,81.25077264
20100103,0.0,56.64,30.99,17.28,13.71,2.16,4.79,16.75198332,81.25077264
20100104,0.0,55.61,31.08,17.43,13.65,2.53,5.73,16.75198332,81.25077264
20100105,0.0,57.91,32.27,17.7,14.57,2.38,4.81,16.75198332,81.25077264
20100106,0.0,61.57,31.29,17.98,13.32,1.58,3.8,16.75198332,81.25077264
20100107,0.0,61.03,30.74,17.56,13.18,1.85,3.46,16.75198332,81.25077264
20100108,0.27,60.03,31.47,18.37,13.1,1.36,2.88,16.75198332,81.25077264
20100109,0.29,66.04,31.63,21.44,10.18,2.23,2.0,16.75198332,81.25077264
20100110,0.03,70.24,32.17,21.32,10.85,2.31,1.67,16.75198332,81.25077264
20100111,0.36,71.27,32.47,22.77,9.71,2.36,1.71,16.75198332,81.25077264
20100112,0.05,71.13,32.87,22.59,10.28,2.73,2.12,16.75198332,81.25077264
20100113,0.91,70.0,33.03,22.71,10.32,2.41,1.98,16.75198332,81.25077264
20100114,0.22,69.45,31.71,23.23,8.48,1.64,1.86,16.75198332,81.25077264
20100115,0.14,68.47,31.25,22.39,8.86,2.7,1.8,16.75198332,81.25077264
20100116,0.12,69.13,30.16,22.42,7.74,1.87,1.89,16.75198332,81.25077264
20100117,0.0,64.45,32.31,21.48,10.83,2.39,4.09,16.75198332,81.25077264
20100118,0.0,64.57,31.15,21.46,9.68,2.49,4.54,16.75198332,81.25077264
20100119,0.0,49.11,33.04,19.4,13.63,2.96,4.66,16.75198332,81.25077264
20100120,0.0,57.99,32.18,18.86,13.32,1.79,3.12,16.75198332,81.25077264
20100121,0.0,53.03,31.93,17.11,14.83,2.04,4.48,16.75198332,81.25077264
20100122,0.0,53.4,31.71,16.87,14.84,1.55,3.84,16.75198332,81.25077264
20100123,0.0,53.99,32.0,16.92,15.08,1.98,3.97,16.75198332,81.25077264
20100124,0.0,52.82,31.54,17.45,14.08,2.52,4.58,16.75198332,81.25077264
20100125,0.0,51.82,32.4,17.74,14.66,1.59,3.61,16.75198332,81.25077264
20100126,0.0,57.2,32.28,18.24,14.04,2.2,3.84,16.75198332,81.25077264
20100127,0.0,58.08,31.66,19.99,11.67,1.89,3.52,16.75198332,81.25077264
20100128,0.0,56.57,31.58,19.47,12.11,2.07,4.03,16.75198332,81.25077264
20100129,0.0,51.41,32.77,19.64,13.12,2.0,3.94,16.75198332,81.25077264
20100130,0.0,49.95,33.31,20.78,12.53,2.85,5.16,16.75198332,81.25077264
20100131,0.0,54.61,33.01,19.61,13.4,2.95,5.35,16.75198332,81.25077264
20100201,0.0,56.45,32.19,18.68,13.52,2.34,3.84,16.75198332,81.25077264
20100202,0.0,59.07,31.54,19.49,12.05,2.26,3.02,16.75198332,81.25077264
20100203,0.0,52.67,33.35,18.76,14.59,2.74,4.39,16.75198332,81.25077264
20100204,0.04,51.8,33.1,19.38,13.72,2.46,4.15,16.75198332,81.25077264
20100205,0.01,52.89,33.84,20.06,13.79,2.81,4.22,16.75198332,81.25077264
20100206,0.0,58.47,33.51,20.81,12.71,3.86,5.51,16.75198332,81.25077264
20100207,0.0,55.48,33.95,20.29,13.67,2.32,3.85,16.75198332,81.25077264
20100208,0.0,48.95,34.35,19.61,14.74,4.6,6.47,16.75198332,81.25077264
20100209,0.0,51.02,33.6,19.21,14.39,3.8,5.91,16.75198332,81.25077264
20100210,0.0,56.02,33.16,17.17,15.99,2.41,3.73,16.75198332,81.25077264
20100211,0.0,57.81,32.76,17.95,14.81,3.14,2.02,16.75198332,81.25077264
20100212,0.0,57.31,33.97,18.62,15.35,2.88,3.63,16.75198332,81.25077264
20100213,0.0,58.61,35.37,19.42,15.95,3.85,2.49,16.75198332,81.25077264
20100214,0.0,54.89,35.58,19.68,15.9,3.16,4.49,16.75198332,81.25077264
20100215,0.0,58.05,35.31,20.47,14.83,3.82,3.21,16.75198332,81.25077264
20100216,0.0,60.13,35.53,20.69,14.84,3.62,2.83,16.75198332,81.25077264
20100217,0.0,58.78,36.24,20.67,15.57,3.4,3.94,16.75198332,81.25077264
20100218,0.0,51.15,37.53,21.94,15.59,4.78,6.52,16.75198332,81.25077264
20100219,0.0,53.84,36.75,22.75,14.0,2.29,2.87,16.75198332,81.25077264
20100220,0.0,53.65,37.51,22.2,15.31,4.34,6.19,16.75198332,81.25077264
20100221,0.0,56.58,36.35,23.0,13.35,2.9,4.48,16.75198332,81.25077264
20100222,0.0,54.49,37.4,22.81,14.59,4.17,5.69,16.75198332,81.25077264
20100223,0.02,57.41,36.64,23.0,13.64,2.88,2.95,16.75198332,81.25077264
20100224,0.0,59.54,35.39,25.11,10.28,3.13,2.89,16.75198332,81.25077264
20100225,0.0,56.74,37.08,23.17,13.91,3.41,4.33,16.75198332,81.25077264
20100226,0.0,54.24,36.82,24.23,12.59,3.59,4.87,16.75198332,81.25077264
20100227,0.0,47.93,38.62,22.9,15.72,3.4,5.01,16.75198332,81.25077264
20100228,0.0,51.54,38.05,23.02,15.03,4.12,5.8,16.75198332,81.25077264
20100301,0.0,53.39,37.22,22.64,14.59,3.51,4.97,16.75198332,81.25077264
20100302,0.0,47.93,38.08,22.03,16.05,2.71,4.5,16.75198332,81.25077264
20100303,0.0,45.46,38.74,22.4,16.34,3.29,5.33,16.75198332,81.25077264
20100304,0.0,50.74,38.05,22.94,15.11,3.48,4.34,16.75198332,81.25077264
