Dates,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,Latitude,Longitude
20100101,0.0,56.1,29.79,15.52,14.28,3.27,3.31,16.25198332,78.75077264
20100102,0.0,70.17,28.82,15.45,13.36,2.28,2.79,16.25198332,78.75077264
20100103,0.0,63.42,29.57,16.69,12.88,2.76,3.33,16.25198332,78.75077264
20100104,0.0,49.83,30.51,14.93,15.58,5.13,5.85,16.25198332,78.75077264
20100105,0.0,57.49,30.55,15.05,15.5,2.34,4.25,16.25198332,78.75077264
20100106,0.0,64.78,29.05,15.71,13.35,3.01,2.42,16.25198332,78.75077264
20100107,0.0,71.09,28.45,16.04,12.41,2.26,3.04,16.25198332,78.75077264
20100108,0.01,66.34,29.4,15.71,13.69,2.43,3.5,16.25198332,78.75077264
20100109,0.31,73.94,28.59,18.9,9.69,2.34,1.27,16.25198332,78.75077264
20100110,0.09,75.89,29.54,19.94,9.6,2.38,1.62,16.25198332,78.75077264
20100111,0.0,71.97,31.63,20.32,11.31,3.05,2.37,16.25198332,78.75077264
20100112,0.04,65.97,33.07,20.12,12.95,2.21,3.43,16.25198332,78.75077264
20100113,10.3,74.82,31.0,20.84,10.16,3.31,3.91,16.25198332,78.75077264
20100114,0.75,79.18,28.44,21.38,7.06,2.37,2.8,16.25198332,78.75077264
20100115,1.49,78.08,27.97,20.73,7.24,2.98,1.6,16.25198332,78.75077264
20100116,0.25,77.95,27.47,19.87,7.6,3.26,1.87,16.25198332,78.75077264
20100117,0.03,71.58,29.81,18.82,11.0,1.86,2.77,16.25198332,78.75077264
20100118,0.0,68.04,29.48,18.21,11.28,1.54,3.95,16.25198332,78.75077264
20100119,0.0,54.18,30.31,16.55,13.76,2.83,4.25,16.25198332,78.75077264
20100120,0.0,40.43,29.96,12.19,17.77,1.73,1.87,16.25198332,78.75077264
20100121,0.0,48.36,29.63,12.64,17.0,1.92,2.52,16.25198332,78.75077264
20100122,0.0,57.44,29.46,13.72,15.74,2.18,3.37,16.25198332,78.75077264
20100123,0.0,61.09,29.27,13.49,15.78,1.83,1.98,16.25198332,78.75077264
20100124,0.0,61.01,29.45,14.41,15.04,2.28,4.72,16.25198332,78.75077264
20100125,0.0,56.68,29.79,13.62,16.16,2.22,2.31,16.25198332,78.75077264
20100126,0.0,57.08,29.57,14.07,15.5,2.29,3.48,16.25198332,78.75077264
20100127,0.0,64.47,29.32,16.14,13.17,1.6,3.46,16.25198332,78.75077264
20100128,0.0,61.94,30.18,16.65,13.53,2.4,4.47,16.25198332,78.75077264
20100129,0.0,60.37,30.47,16.99,13.48,1.54,3.79,16.25198332,78.75077264
20100130,0.0,50.02,31.07,16.5,14.57,3.52,3.39,16.25198332,78.75077264
20100131,0.0,43.72,31.74,14.86,16.88,1.86,4.04,16.25198332,78.75077264
20100201,0.0,56.99,31.4,14.82,16.57,2.33,5.06,16.25198332,78.75077264
20100202,0.0,59.02,31.03,15.97,15.07,3.4,4.21,16.25198332,78.75077264
20100203,0.0,50.99,32.27,15.71,16.56,2.92,5.21,16.25198332,78.75077264
20100204,0.0,48.38,31.42,15.73,15.69,2.82,3.33,16.25198332,78.75077264
20100205,0.0,47.7,31.89,15.48,16.42,3.09,4.17,16.25198332,78.75077264
20100206,0.0,53.41,31.74,16.66,15.09,3.81,4.02,16.25198332,78.75077264
20100207,0.0,58.32,31.73,17.01,14.72,2.2,2.84,16.25198332,78.75077264
20100208,0.0,49.55,33.34,16.78,16.56,3.59,6.47,16.25198332,78.75077264
20100209,0.0,41.57,34.08,15.8,18.28,3.79,6.72,16.25198332,78.75077264
20100210,0.0,49.89,33.92,16.12,17.81,2.94,5.42,16.25198332,78.75077264
20100211,0.0,51.73,34.05,18.12,15.93,3.89,5.15,16.25198332,78.75077264
20100212,0.0,50.25,34.89,18.91,15.98,5.25,6.36,16.25198332,78.75077264
20100213,0.0,46.76,35.4,17.95,17.45,3.93,4.86,16.25198332,78.75077264
20100214,0.01,44.67,36.18,18.38,17.8,4.31,6.27,16.25198332,78.75077264
20100215,0.0,46.01,36.41,18.95,17.46,3.92,4.92,16.25198332,78.75077264
20100216,0.05,49.19,35.98,19.42,16.56,3.15,4.29,16.25198332,78.75077264
20100217,0.1,47.65,36.98,18.32,18.66,3.19,5.04,16.25198332,78.75077264
20100218,0.02,40.29,37.48,19.13,18.35,4.47,6.52,16.25198332,78.75077264
20100219,0.0,41.93,37.05,20.11,16.93,4.66,6.22,16.25198332,78.75077264
20100220,0.01,43.08,37.33,19.59,17.75,3.65,5.55,16.25198332,78.75077264
20100221,0.02,45.5,36.56,19.96,16.61,3.85,5.67,16.25198332,78.75077264
20100222,0.07,43.76,37.21,20.38,16.83,4.07,6.14,16.25198332,78.75077264
20100223,0.35,44.84,37.23,20.63,16.6,2.53,2.66,16.25198332,78.75077264
20100224,0.01,38.53,37.79,23.47,14.33,4.28,5.08,16.25198332,78.75077264
20100225,0.0,41.32,37.6,20.18,17.42,2.23,3.81,16.25198332,78.75077264
20100226,0.0,47.05,36.55,20.9,15.65,3.88,5.97,16.25198332,78.75077264
20100227,0.0,38.54,37.56,20.45,17.11,2.83,4.37,16.25198332,78.75077264
20100228,0.0,29.25,37.85,20.69,17.16,2.6,5.11,16.25198332,78.75077264
20100301,0.0,36.32,37.94,18.83,19.1,2.78,5.42,16.25198332,78.75077264
20100302,0.0,32.13,38.09,19.51,18.58,2.75,5.73,16.25198332,78.75077264
20100303,0.0,27.57,38.26,20.34,17.92,3.22,5.02,16.25198332,78.75077264
20100304,0.0,31.32,38.29,21.96,16.33,3.85,5.29,16.25198332,78.75077264
20100305,0.0,35.84,38.89,21.35,17.54,3.25,5.03,16.25198332,78.75077264
20100306,0.0,36.78,39.47,21.63,17.84,3.47,5.14,16.25198332,78.75077264
20100307,0.0,39.69,39.77,21.67,18.1,3.72,5.85,16.25198332,78.75077264
20100308,0.0,38.54,39.61,23.94,15.67,4.43,6.39,16.25198332,78.75077264
20100309,0.0,37.46,39.6,22.67,16.93,4.61,6.33,16.25198332,78.75077264
20100310,0.0,43.27,38.58,21.13,17.45,4.08,4.47,16.25198332,78.75077264
20100311,0.0,41.06,38.6,21.69,16.91,3.84,4.17,16.25198332,78.75077264
20100312,0.0,39.93,37.48,20.96,16.52,2.51,3.26,16.25198332,78.75077264
20100313,0.0,34.34,35.29,22.78,12.51,2.29,4.77,16.25198332,78.75077264
20100314,0.02,34.74,36.25,24.01,12.24,1.22,3.22,16.25198332,78.75077264
20100315,0.0,29.03,39.5,23.29,16.21,3.53,6.02,16.25198332,78.75077264
20100316,0.0,34.41,39.83,23.47,16.36,4.69,5.88,16.25198332,78.75077264
20100317,0.0,35.25,38.46,23.33,15.13,4.63,6.6,16.25198332,78.75077264
20100318,0.0,35.25,37.95,20.77,17.18,4.47,4.19,16.25198332,78.75077264
20100319,0.0,29.11,38.83,20.95,17.88,3.81,5.0,16.25198332,78.75077264
20100320,0.0,23.45,39.77,23.75,16.03,3.05,5.73,16.25198332,78.75077264
20100321,0.0,22.15,40.31,23.66,16.65,3.8,5.72,16.25198332,78.75077264
20100322,0.0,21.68,40.98,21.7,19.29,3.94,7.26,16.25198332,78.75077264
20100323,0.0,25.24,41.16,21.6,19.56,4.09,6.99,16.25198332,78.75077264
20100324,0.0,31.36,40.94,21.48,19.46,4.48,7.19,16.25198332,78.75077264
20100325,0.0,31.57,40.98,22.24,18.74,4.74,6.45,16.25198332,78.75077264
20100326,0.0,36.59,40.5,21.27,19.23,4.71,6.44,16.25198332,78.75077264
20100327,0.0,42.62,39.89,21.64,18.24,3.71,4.95,16.25198332,78.75077264
20100328,0.0,44.01,40.54,23.17,17.37,2.76,3.9,16.25198332,78.75077264
20100329,0.0,38.33,41.23,22.71,18.51,3.58,4.73,16.25198332,78.75077264
20100330,0.0,40.8,39.86,24.27,15.58,4.18,5.72,16.25198332,78.75077264
20100331,0.0,40.19,38.61,27.45,11.16,2.65,3.72,16.25198332,78.75077264
20100401,0.0,20.56,41.63,24.57,17.06,6.83,6.88,16.25198332,78.75077264
20100402,0.0,15.95,42.0,22.85,19.14,2.67,4.39,16.25198332,78.75077264
20100403,0.0,39.38,41.37,23.76,17.62,5.61,7.74,16.25198332,78.75077264
20100404,0.0,34.82,41.37,24.26,17.11,4.94,6.6,16.25198332,78.75077264
20100405,0.0,30.65,41.72,23.97,17.75,3.66,5.23,16.25198332,78.75077264
20100406,0.0,36.63,38.15,25.25,12.9,3.49,5.95,16.25198332,78.75077264
20100407,0.0,36.13,40.57,25.21,15.36,4.04,5.38,16.25198332,78.75077264
20100408,0.0,36.25,41.11,23.57,17.54,4.55,5.91,16.25198332,78.75077264
20100409,0.0,33.36,41.93,25.44,16.49,4.89,5.75,16.25198332,78.75077264
20100410,0.0,32.34,40.28,26.72,13.56,2.36,4.59,16.25198332,78.75077264
20100411,0.0,28.46,42.85,26.87,15.99,3.9,6.11,16.25198332,78.75077264
20100412,4.36,37.8,42.52,26.4,16.12,3.27,4.41,16.25198332,78.75077264
20100413,0.02,42.25,39.2,27.12,12.08,4.13,5.02,16.25198332,78.75077264
20100414,0.03,37.11,41.5,26.77,14.73,2.52,3.92,16.25198332,78.75077264
20100415,0.0,38.45,42.69,27.38,15.31,6.69,8.49,16.25198332,78.75077264
20100416,0.02,41.61,40.69,25.86,14.84,5.88,6.19,16.25198332,78.75077264
20100417,0.0,40.5,40.07,24.73,15.34,2.79,3.98,16.25198332,78.75077264
20100418,0.0,42.22,39.76,25.55,14.21,2.84,3.94,16.25198332,78.75077264
20100419,0.0,34.43,41.79,27.29,14.5,3.02,4.03,16.25198332,78.75077264
20100420,0.0,26.21,43.4,28.53,14.87,4.42,5.49,16.25198332,78.75077264
20100421,0.5,30.52,43.11,28.01,15.1,5.48,6.85,16.25198332,78.75077264
20100422,0.0,33.51,42.43,28.4,14.03,3.86,5.25,16.25198332,78.75077264
20100423,0.25,34.88,42.1,27.42,14.69,3.04,3.77,16.25198332,78.75077264
20100424,0.03,34.3,40.63,27.1,13.53,4.7,6.45,16.25198332,78.75077264
20100425,0.0,34.2,40.11,28.25,11.86,6.6,8.49,16.25198332,78.75077264
20100426,8.65,43.53,39.53,26.38,13.14,3.11,4.9,16.25198332,78.75077264
20100427,0.44,44.76,40.35,24.88,15.47,4.16,6.65,16.25198332,78.75077264
20100428,0.08,41.29,40.39,25.04,15.35,4.14,5.78,16.25198332,78.75077264
20100429,0.26,41.59,39.71,25.28,14.43,4.24,5.09,16.25198332,78.75077264
20100430,0.05,51.13,36.12,25.18,10.94,2.34,2.32,16.25198332,78.75077264
20100501,0.01,38.37,37.75,24.71,13.04,3.48,4.38,16.25198332,78.75077264
20100502,0.13,39.85,35.15,25.55,9.6,3.62,3.23,16.25198332,78.75077264
20100503,0.04,38.09,39.16,25.44,13.72,4.88,6.68,16.25198332,78.75077264
20100504,1.19,37.55,39.5,25.62,13.88,4.6,6.27,16.25198332,78.75077264
20100505,0.12,38.16,40.42,25.67,14.75,4.32,5.73,16.25198332,78.75077264
20100506,0.0,38.41,41.5,26.16,15.35,7.31,8.96,16.25198332,78.75077264
20100507,0.04,39.29,41.45,26.18,15.27,3.87,4.83,16.25198332,78.75077264
20100508,0.0,37.84,40.67,27.14,13.53,3.26,5.05,16.25198332,78.75077264
20100509,0.0,35.37,42.36,27.76,14.6,5.92,8.15,16.25198332,78.75077264
20100510,0.0,32.68,42.21,29.99,12.22,6.98,7.95,16.25198332,78.75077264
20100511,0.04,31.27,43.28,29.66,13.62,6.82,8.01,16.25198332,78.75077264
20100512,0.01,30.26,43.26,30.35,12.91,2.93,3.54,16.25198332,78.75077264
20100513,0.0,30.12,43.37,29.67,13.7,4.78,5.8,16.25198332,78.75077264
20100514,0.38,36.0,42.67,30.33,12.34,4.17,4.79,16.25198332,78.75077264
20100515,0.91,35.97,42.0,28.57,13.43,5.15,6.27,16.25198332,78.75077264
20100516,0.34,39.03,40.76,29.9,10.85,5.66,6.48,16.25198332,78.75077264
20100517,0.12,40.34,41.92,27.31,14.61,6.25,8.23,16.25198332,78.75077264
20100518,1.44,41.89,39.77,28.56,11.21,5.61,7.36,16.25198332,78.75077264
20100519,6.35,62.92,33.59,26.29,7.3,5.92,7.0,16.25198332,78.75077264
20100520,29.79,67.0,32.56,24.59,7.98,11.2,13.54,16.25198332,78.75077264
20100521,6.05,63.37,36.42,24.6,11.83,8.56,10.17,16.25198332,78.75077264
20100522,1.52,62.8,35.83,25.68,10.15,6.88,7.27,16.25198332,78.75077264
20100523,0.0,57.23,37.98,25.94,12.04,8.42,9.92,16.25198332,78.75077264
20100524,0.0,47.11,41.66,26.35,15.32,5.69,6.11,16.25198332,78.75077264
20100525,0.0,39.17,41.84,27.73,14.11,5.91,5.6,16.25198332,78.75077264
20100526,0.0,37.54,42.44,27.92,14.52,5.59,3.93,16.25198332,78.75077264
20100527,0.0,38.43,42.16,26.67,15.49,7.39,6.29,16.25198332,78.75077264
20100528,0.0,38.05,41.98,27.57,14.41,7.73,7.66,16.25198332,78.75077264
20100529,0.05,37.68,41.56,29.16,12.4,8.08,9.02,16.25198332,78.75077264
20100530,0.12,40.16,41.38,27.9,13.49,7.85,9.17,16.25198332,78.75077264
20100531,0.05,41.94,40.33,27.35,12.98,8.52,10.86,16.25198332,78.75077264
20100601,0.71,44.53,40.89,26.9,13.99,7.89,8.48,16.25198332,78.75077264
20100602,1.92,49.24,37.83,27.1,10.72,6.13,5.49,16.25198332,78.75077264
20100603,0.04,47.93,37.88,27.49,10.39,4.89,5.42,16.25198332,78.75077264
20100604,3.7,48.61,38.99,27.45,11.53,6.59,7.27,16.25198332,78.75077264
20100605,0.0,44.42,38.56,27.86,10.7,7.04,8.71,16.25198332,78.75077264
20100606,0.0,49.01,37.0,27.41,9.59,6.03,6.43,16.25198332,78.75077264
20100607,0.0,52.87,33.89,26.19,7.7,6.31,8.98,16.25198332,78.75077264
20100608,0.9,44.26,37.98,26.34,11.64,6.82,8.01,16.25198332,78.75077264
20100609,0.33,45.47,36.98,27.49,9.49,3.09,3.87,16.25198332,78.75077264
