Dates,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,Latitude,Longitude
20100101,0.0,31.27,25.51,7.36,18.14,3.5,7.36,25.25198332,76.75077264
20100102,0.0,30.06,26.5,7.34,19.16,3.78,7.9,25.25198332,76.75077264
20100103,1.05,41.7,27.8,10.82,16.98,1.84,4.84,25.25198332,76.75077264
20100104,0.09,51.95,24.38,10.53,13.85,3.58,4.62,25.25198332,76.75077264
20100105,0.0,37.5,24.01,8.02,15.98,3.05,3.62,25.25198332,76.75077264
20100106,0.0,33.23,24.97,8.65,16.32,2.72,6.5,25.25198332,76.75077264
20100107,0.0,38.0,25.13,6.68,18.45,1.83,5.36,25.25198332,76.75077264
20100108,0.0,37.05,25.34,6.69,18.64,2.32,6.21,25.25198332,76.75077264
20100109,0.0,34.52,26.21,7.77,18.44,2.67,6.47,25.25198332,76.75077264
20100110,0.0,35.37,27.2,8.19,19.01,2.92,5.61,25.25198332,76.75077264
20100111,0.0,38.22,27.91,9.32,18.59,3.24,6.69,25.25198332,76.75077264
20100112,0.75,59.58,25.91,12.74,13.17,3.05,4.71,25.25198332,76.75077264
20100113,0.09,64.21,23.24,11.16,12.08,3.54,4.03,25.25198332,76.75077264
20100114,0.0,54.26,22.57,8.05,14.52,1.11,2.54,25.25198332,76.75077264
20100115,0.0,39.95,24.49,7.96,16.53,2.86,5.49,25.25198332,76.75077264
20100116,0.0,31.95,25.27,7.85,17.42,2.26,4.91,25.25198332,76.75077264
20100117,0.0,25.98,27.0,7.88,19.12,2.04,5.9,25.25198332,76.75077264
20100118,0.0,24.15,27.44,7.3,20.14,2.92,7.19,25.25198332,76.75077264
20100119,0.0,22.18,27.9,7.96,19.94,3.33,7.62,25.25198332,76.75077264
20100120,0.0,20.98,28.96,8.32,20.64,3.4,7.25,25.25198332,76.75077264
20100121,0.0,19.91,28.39,9.18,19.21,2.92,6.55,25.25198332,76.75077264
20100122,0.0,17.92,29.44,11.99,17.44,2.87,6.24,25.25198332,76.75077264
20100123,0.0,22.06,29.42,9.34,20.08,3.5,6.86,25.25198332,76.75077264
20100124,0.0,23.56,29.02,9.58,19.45,3.86,5.52,25.25198332,76.75077264
20100125,0.0,26.18,28.99,11.11,17.88,2.76,6.69,25.25198332,76.75077264
20100126,0.0,29.53,28.45,10.16,18.29,4.05,7.83,25.25198332,76.75077264
20100127,0.0,29.55,29.0,10.77,18.24,3.91,7.24,25.25198332,76.75077264
20100128,0.0,30.15,27.98,10.99,16.99,1.88,4.01,25.25198332,76.75077264
20100129,0.0,31.29,28.4,12.53,15.87,1.11,2.82,25.25198332,76.75077264
20100130,0.0,30.35,29.25,13.42,15.83,2.13,3.47,25.25198332,76.75077264
20100131,0.0,31.51,28.66,11.78,16.88,2.89,6.29,25.25198332,76.75077264
20100201,0.0,33.39,26.62,11.11,15.51,2.74,5.8,25.25198332,76.75077264
20100202,0.0,32.32,27.83,10.65,17.18,3.41,7.29,25.25198332,76.75077264
20100203,0.01,26.31,28.13,11.85,16.28,2.34,5.67,25.25198332,76.75077264
20100204,0.01,22.87,28.98,13.87,15.12,2.09,6.23,25.25198332,76.75077264
20100205,0.0,20.58,29.84,11.43,18.42,3.38,6.57,25.25198332,76.75077264
20100206,0.0,22.42,31.56,12.47,19.09,4.0,7.31,25.25198332,76.75077264
20100207,0.0,26.9,32.62,14.38,18.24,2.9,6.08,25.25198332,76.75077264
20100208,0.31,34.66,31.87,16.79,15.08,3.55,3.69,25.25198332,76.75077264
20100209,0.53,37.96,30.11,15.24,14.87,5.49,5.72,25.25198332,76.75077264
20100210,0.0,16.9,27.5,9.02,18.48,3.81,7.31,25.25198332,76.75077264
20100211,5.11,44.93,27.46,8.49,18.97,1.88,4.58,25.25198332,76.75077264
20100212,0.89,69.22,26.7,15.51,11.19,4.78,7.31,25.25198332,76.75077264
