Dates,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,Latitude,Longitude
20100101,0.0,81.63,27.79,18.6,9.2,4.23,4.63,14.25198332,79.25077264
20100102,0.0,83.01,27.29,18.11,9.18,2.32,3.52,14.25198332,79.25077264
20100103,0.0,80.22,27.29,17.87,9.42,2.66,3.64,14.25198332,79.25077264
20100104,0.0,77.73,27.37,15.82,11.55,2.02,2.95,14.25198332,79.25077264
20100105,0.0,78.15,28.2,15.96,12.24,2.8,3.97,14.25198332,79.25077264
20100106,0.0,80.66,27.48,17.49,9.99,4.13,4.43,14.25198332,79.25077264
20100107,0.0,81.54,27.29,17.88,9.41,3.11,3.36,14.25198332,79.25077264
20100108,0.46,84.63,27.44,17.65,9.79,2.89,2.53,14.25198332,79.25077264
20100109,0.99,87.46,28.53,20.6,7.93,3.12,1.64,14.25198332,79.25077264
20100110,5.1,84.79,29.36,21.32,8.04,2.41,2.39,14.25198332,79.25077264
20100111,0.36,83.3,29.81,21.1,8.7,3.68,3.36,14.25198332,79.25077264
20100112,0.01,79.55,30.88,20.39,10.49,2.53,3.7,14.25198332,79.25077264
20100113,9.25,83.09,30.27,20.74,9.53,1.86,2.77,14.25198332,79.25077264
20100114,0.72,82.6,29.41,21.29,8.12,2.29,2.97,14.25198332,79.25077264
20100115,0.01,81.03,27.48,19.67,7.81,3.62,3.12,14.25198332,79.25077264
20100116,0.0,80.53,28.3,19.36,8.94,3.34,2.79,14.25198332,79.25077264
20100117,1.14,81.49,29.04,19.44,9.6,3.21,3.56,14.25198332,79.25077264
20100118,0.09,80.3,28.75,19.42,9.33,1.94,2.97,14.25198332,79.25077264
20100119,0.0,78.33,28.86,18.76,10.11,3.12,3.68,14.25198332,79.25077264
20100120,0.0,73.68,28.82,17.48,11.35,3.12,4.98,14.25198332,79.25077264
20100121,0.0,70.86,28.44,16.75,11.68,3.38,5.57,14.25198332,79.25077264
20100122,0.0,70.09,27.96,15.53,12.43,3.0,4.33,14.25198332,79.25077264
20100123,0.0,73.45,27.99,15.68,12.31,3.29,4.19,14.25198332,79.25077264
20100124,0.0,72.6,27.74,15.51,12.22,3.25,5.58,14.25198332,79.25077264
20100125,0.0,70.71,28.85,16.05,12.81,2.45,4.63,14.25198332,79.25077264
20100126,0.0,73.18,29.24,17.32,11.92,3.36,6.36,14.25198332,79.25077264
20100127,0.12,76.39,29.33,18.41,10.92,2.68,4.16,14.25198332,79.25077264
20100128,0.0,73.31,29.67,18.41,11.27,4.14,4.64,14.25198332,79.25077264
20100129,0.0,71.31,29.61,18.1,11.51,3.81,5.18,14.25198332,79.25077264
20100130,0.0,66.86,30.18,17.73,12.44,3.41,6.14,14.25198332,79.25077264
20100131,0.0,67.7,30.38,17.37,13.01,2.58,5.87,14.25198332,79.25077264
20100201,0.0,71.37,29.39,17.53,11.86,2.82,4.55,14.25198332,79.25077264
20100202,0.0,70.14,29.93,16.7,13.23,3.25,3.25,14.25198332,79.25077264
20100203,0.0,65.73,30.72,15.67,15.05,3.09,4.87,14.25198332,79.25077264
