Dates,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,Latitude,Longitude
20100101,0.0,45.56,30.46,13.59,16.87,1.52,4.09,18.75198332,80.75077264
20100102,0.0,44.54,30.1,12.74,17.35,2.22,5.39,18.75198332,80.75077264
20100103,0.0,32.68,31.1,10.88,20.22,1.53,4.42,18.75198332,80.75077264
20100104,0.0,38.55,32.06,12.39,19.67,1.66,4.21,18.75198332,80.75077264
20100105,0.0,43.39,31.28,14.2,17.09,1.12,3.97,18.75198332,80.75077264
20100106,0.0,39.75,30.64,13.18,17.46,1.55,3.8,18.75198332,80.75077264
20100107,0.0,37.77,30.11,11.58,18.53,1.92,4.76,18.75198332,80.75077264
20100108,0.0,38.02,31.65,13.31,18.34,1.94,4.38,18.75198332,80.75077264
20100109,0.02,46.39,31.71,16.28,15.43,1.27,2.45,18.75198332,80.75077264
20100110,0.01,51.19,32.57,18.5,14.07,1.53,3.23,18.75198332,80.75077264
20100111,0.51,57.95,33.76,19.45,14.31,1.63,3.55,18.75198332,80.75077264
20100112,1.48,66.72,31.53,20.07,11.46,1.9,2.79,18.75198332,80.75077264
20100113,9.29,80.34,29.83,21.15,8.68,2.41,1.85,18.75198332,80.75077264
20100114,1.34,71.36,28.83,19.74,9.1,1.46,2.32,18.75198332,80.75077264
20100115,0.02,65.27,30.16,19.36,10.8,2.37,2.89,18.75198332,80.75077264
20100116,0.0,55.51,31.15,17.59,13.56,0.94,2.91,18.75198332,80.75077264
20100117,0.0,45.55,31.46,15.42,16.04,2.46,6.16,18.75198332,80.75077264
20100118,0.0,42.25,30.8,14.28,16.52,2.07,5.36,18.75198332,80.75077264
20100119,0.0,31.36,31.33,12.19,19.14,1.21,3.59,18.75198332,80.75077264
20100120,0.0,27.48,31.25,11.23,20.02,1.5,4.52,18.75198332,80.75077264
20100121,0.0,27.95,30.92,10.27,20.65,1.37,3.41,18.75198332,80.75077264
20100122,0.0,29.1,30.9,10.5,20.4,2.54,5.46,18.75198332,80.75077264
20100123,0.0,28.68,31.43,11.09,20.34,2.32,5.16,18.75198332,80.75077264
20100124,0.0,38.23,30.55,12.13,18.42,2.64,5.39,18.75198332,80.75077264
20100125,0.0,43.86,31.2,13.37,17.84,2.51,6.12,18.75198332,80.75077264
20100126,0.0,30.63,31.43,12.83,18.6,2.7,5.85,18.75198332,80.75077264
20100127,0.0,34.03,31.03,13.21,17.82,2.14,4.29,18.75198332,80.75077264
20100128,0.0,37.03,30.69,14.63,16.07,1.22,3.38,18.75198332,80.75077264
20100129,0.0,34.6,31.6,13.96,17.64,2.5,5.89,18.75198332,80.75077264
20100130,0.0,28.25,32.28,13.28,19.0,1.33,4.01,18.75198332,80.75077264
20100131,0.0,27.14,32.45,13.41,19.04,2.68,5.86,18.75198332,80.75077264
20100201,0.0,35.72,32.51,14.01,18.49,2.43,5.22,18.75198332,80.75077264
20100202,0.0,38.75,32.84,14.73,18.1,2.36,4.9,18.75198332,80.75077264
20100203,0.0,45.79,32.56,15.91,16.65,2.35,4.52,18.75198332,80.75077264
20100204,1.67,45.37,32.31,16.99,15.32,2.91,5.08,18.75198332,80.75077264
20100205,0.07,45.72,33.21,16.73,16.48,3.31,6.2,18.75198332,80.75077264
20100206,0.0,37.44,33.11,16.88,16.23,1.68,3.75,18.75198332,80.75077264
20100207,0.0,30.0,33.66,15.2,18.46,1.48,3.77,18.75198332,80.75077264
20100208,0.0,30.46,34.18,14.53,19.65,1.43,3.13,18.75198332,80.75077264
20100209,0.0,36.2,34.43,15.34,19.09,3.01,4.97,18.75198332,80.75077264
20100210,0.0,37.38,34.2,15.04,19.15,3.0,5.99,18.75198332,80.75077264
20100211,0.0,34.98,35.09,16.14,18.95,1.88,5.02,18.75198332,80.75077264
20100212,0.0,36.17,35.58,16.51,19.08,2.44,4.87,18.75198332,80.75077264
20100213,0.0,34.18,36.69,17.47,19.22,2.36,4.53,18.75198332,80.75077264
