Dates,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,Latitude,Longitude
20100101,0.0,64.51,31.14,18.29,12.85,3.49,5.01,15.25198332,78.25077264
20100102,0.0,68.65,30.52,16.86,13.65,2.81,4.04,15.25198332,78.25077264
20100103,0.0,65.58,30.77,16.99,13.78,1.99,4.06,15.25198332,78.25077264
20100104,0.0,57.14,32.02,15.56,16.46,2.68,5.56,15.25198332,78.25077264
20100105,0.0,60.38,32.02,16.12,15.91,4.0,6.84,15.25198332,78.25077264
20100106,0.0,63.24,30.74,16.54,14.21,2.97,4.55,15.25198332,78.25077264
20100107,0.0,68.39,30.1,16.7,13.4,3.22,4.08,15.25198332,78.25077264
20100108,0.03,64.87,31.1,16.14,14.96,3.1,4.76,15.25198332,78.25077264
20100109,0.26,73.1,29.59,19.96,9.63,2.45,2.23,15.25198332,78.25077264
20100110,0.14,71.9,31.63,21.15,10.48,2.59,2.51,15.25198332,78.25077264
20100111,0.01,68.43,33.08,21.39,11.69,3.66,3.1,15.25198332,78.25077264
20100112,0.04,63.68,34.01,20.79,13.22,2.72,3.99,15.25198332,78.25077264
20100113,21.57,75.17,31.87,21.34,10.53,1.7,3.44,15.25198332,78.25077264
20100114,0.98,77.13,29.7,21.71,7.99,2.42,3.31,15.25198332,78.25077264
20100115,1.01,73.23,30.2,20.88,9.31,3.38,2.73,15.25198332,78.25077264
20100116,0.02,77.96,28.1,19.56,8.54,3.76,3.35,15.25198332,78.25077264
20100117,0.12,72.8,31.21,18.48,12.73,2.5,3.76,15.25198332,78.25077264
20100118,0.01,70.87,30.66,18.77,11.88,2.23,4.49,15.25198332,78.25077264
20100119,0.0,67.39,30.69,18.5,12.19,2.34,4.82,15.25198332,78.25077264
20100120,0.0,56.95,31.2,15.9,15.29,2.05,4.35,15.25198332,78.25077264
20100121,0.0,59.6,30.75,14.7,16.05,2.19,5.48,15.25198332,78.25077264
20100122,0.0,61.21,30.05,13.95,16.11,1.94,4.81,15.25198332,78.25077264
20100123,0.0,62.31,30.06,14.07,15.99,2.15,3.79,15.25198332,78.25077264
20100124,0.0,60.4,30.11,14.26,15.85,2.59,4.99,15.25198332,78.25077264
20100125,0.0,55.23,30.65,14.01,16.63,2.44,4.76,15.25198332,78.25077264
20100126,0.0,58.96,30.69,14.36,16.33,2.65,5.46,15.25198332,78.25077264
20100127,0.0,63.37,30.76,16.49,14.27,2.59,5.05,15.25198332,78.25077264
20100128,0.0,60.55,31.69,17.31,14.38,3.46,4.13,15.25198332,78.25077264
20100129,0.0,58.4,31.9,17.25,14.65,3.11,5.03,15.25198332,78.25077264
20100130,0.0,53.48,32.3,17.0,15.3,2.56,4.7,15.25198332,78.25077264
20100131,0.0,51.77,32.74,16.39,16.35,2.28,5.55,15.25198332,78.25077264
20100201,0.0,54.59,32.68,15.72,16.96,3.13,5.74,15.25198332,78.25077264
20100202,0.0,57.06,31.55,17.18,14.38,3.69,4.52,15.25198332,78.25077264
20100203,0.0,49.93,33.26,15.82,17.44,3.5,5.51,15.25198332,78.25077264
20100204,0.0,47.85,32.23,15.77,16.47,3.53,4.43,15.25198332,78.25077264
20100205,0.0,50.47,32.74,14.93,17.81,3.78,6.6,15.25198332,78.25077264
20100206,0.0,52.96,32.9,15.73,17.17,3.91,6.19,15.25198332,78.25077264
20100207,0.0,56.76,32.68,16.92,15.75,3.1,4.36,15.25198332,78.25077264
20100208,0.0,47.57,34.07,16.97,17.1,3.2,6.24,15.25198332,78.25077264
20100209,0.0,42.37,34.8,15.5,19.3,5.04,7.7,15.25198332,78.25077264
20100210,0.0,49.58,34.86,16.72,18.14,3.93,5.65,15.25198332,78.25077264
20100211,0.0,50.37,34.98,20.3,14.69,5.04,6.11,15.25198332,78.25077264
20100212,0.0,51.03,35.3,20.2,15.1,5.35,6.83,15.25198332,78.25077264
20100213,0.0,47.71,36.36,19.59,16.77,4.85,6.41,15.25198332,78.25077264
20100214,0.0,44.33,37.1,18.63,18.47,4.45,6.58,15.25198332,78.25077264
20100215,0.0,44.49,37.41,18.75,18.67,4.54,6.3,15.25198332,78.25077264
20100216,0.0,47.47,36.82,20.12,16.71,3.25,5.12,15.25198332,78.25077264
20100217,0.0,46.39,37.85,18.85,19.0,3.59,5.65,15.25198332,78.25077264
20100218,0.0,40.15,38.0,19.05,18.95,4.2,6.47,15.25198332,78.25077264
20100219,0.0,37.65,38.35,20.74,17.61,5.14,7.22,15.25198332,78.25077264
20100220,0.0,40.1,38.37,19.54,18.83,4.85,6.93,15.25198332,78.25077264
20100221,0.0,43.12,37.78,20.8,16.98,3.83,5.68,15.25198332,78.25077264
20100222,0.0,41.55,38.46,21.12,17.35,4.32,6.45,15.25198332,78.25077264
20100223,0.02,41.12,38.45,21.68,16.78,4.35,5.17,15.25198332,78.25077264
20100224,0.0,33.61,38.64,24.68,13.96,3.44,4.08,15.25198332,78.25077264
20100225,0.0,32.82,38.72,21.22,17.5,2.88,5.52,15.25198332,78.25077264
20100226,0.0,43.5,37.08,21.93,15.15,4.63,6.71,15.25198332,78.25077264
20100227,0.0,35.9,38.97,21.37,17.6,3.76,6.34,15.25198332,78.25077264
20100228,0.0,33.61,39.03,21.2,17.84,4.33,7.23,15.25198332,78.25077264
20100301,0.0,32.43,38.93,19.8,19.13,3.2,5.92,15.25198332,78.25077264
20100302,0.0,29.0,39.03,20.18,18.85,2.98,5.65,15.25198332,78.25077264
20100303,0.0,25.69,38.96,20.11,18.85,4.24,6.84,15.25198332,78.25077264
20100304,0.0,28.72,39.57,21.9,17.68,4.41,6.78,15.25198332,78.25077264
20100305,0.0,31.1,40.0,22.08,17.92,4.42,6.7,15.25198332,78.25077264
20100306,0.0,29.81,40.47,22.7,17.77,3.66,5.5,15.25198332,78.25077264
20100307,0.0,32.09,40.73,23.28,17.45,3.98,5.74,15.25198332,78.25077264
20100308,0.0,38.35,40.53,24.12,16.41,4.97,6.59,15.25198332,78.25077264
20100309,0.0,34.05,41.0,22.98,18.02,4.92,6.57,15.25198332,78.25077264
20100310,0.0,40.31,39.96,21.38,18.58,4.15,5.17,15.25198332,78.25077264
20100311,0.0,41.45,39.42,22.2,17.22,4.91,4.76,15.25198332,78.25077264
20100312,0.0,39.96,39.13,20.91,18.22,4.18,5.09,15.25198332,78.25077264
20100313,0.0,35.74,35.77,22.03,13.75,2.07,4.85,15.25198332,78.25077264
20100314,0.0,33.52,36.78,23.3,13.48,2.62,5.94,15.25198332,78.25077264
20100315,0.0,33.21,38.44,24.44,14.0,4.45,7.03,15.25198332,78.25077264
20100316,0.0,32.2,39.12,25.13,14.0,5.23,7.57,15.25198332,78.25077264
20100317,0.0,33.97,37.9,23.99,13.91,4.29,6.54,15.25198332,78.25077264
20100318,0.0,37.17,38.2,20.4,17.8,5.47,6.09,15.25198332,78.25077264
20100319,0.0,31.02,39.74,20.27,19.47,4.44,7.76,15.25198332,78.25077264
20100320,0.0,24.9,40.26,22.93,17.33,3.42,7.04,15.25198332,78.25077264
20100321,0.0,21.5,40.76,23.06,17.71,4.39,7.67,15.25198332,78.25077264
20100322,0.0,19.84,41.41,22.68,18.73,2.64,6.35,15.25198332,78.25077264
