Dates,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,Latitude,Longitude
20100101,0.0,56.61,24.87,9.88,14.99,1.88,3.6,21.25198332,83.25077264
20100102,0.0,48.33,23.88,6.79,17.09,2.28,4.33,21.25198332,83.25077264
20100103,0.0,46.3,24.59,7.33,17.26,1.9,3.12,21.25198332,83.25077264
20100104,0.0,48.23,25.41,8.84,16.56,1.96,2.85,21.25198332,83.25077264
20100105,0.0,58.64,25.01,9.69,15.31,1.58,3.35,21.25198332,83.25077264
20100106,0.0,49.19,24.2,7.3,16.89,2.17,4.06,21.25198332,83.25077264
20100107,0.0,50.22,23.88,8.55,15.33,2.39,3.42,21.25198332,83.25077264
20100108,0.0,52.53,25.3,9.63,15.68,1.58,2.7,21.25198332,83.25077264
20100109,0.0,49.31,26.95,11.06,15.9,1.87,2.6,21.25198332,83.25077264
20100110,0.0,49.95,27.66,14.24,13.42,1.88,2.2,21.25198332,83.25077264
20100111,0.0,51.76,28.16,12.29,15.87,2.16,4.0,21.25198332,83.25077264
20100112,1.25,60.33,26.83,12.58,14.25,1.91,2.71,21.25198332,83.25077264
20100113,5.76,80.4,21.5,15.6,5.91,1.67,4.01,21.25198332,83.25077264
20100114,0.36,79.24,25.71,15.94,9.78,1.64,2.01,21.25198332,83.25077264
20100115,0.01,66.57,26.81,12.96,13.86,2.02,4.13,21.25198332,83.25077264
20100116,0.0,53.21,26.44,12.05,14.39,2.26,3.81,21.25198332,83.25077264
20100117,0.0,51.17,26.26,10.98,15.28,1.84,3.5,21.25198332,83.25077264
20100118,0.0,48.8,25.68,11.64,14.04,1.71,2.59,21.25198332,83.25077264
20100119,0.0,42.48,26.87,9.81,17.05,2.6,3.27,21.25198332,83.25077264
20100120,0.0,44.95,25.79,7.05,18.74,2.52,5.36,21.25198332,83.25077264
20100121,0.0,39.87,26.04,7.26,18.78,2.61,4.86,21.25198332,83.25077264
20100122,0.0,37.8,26.58,8.28,18.3,1.74,3.48,21.25198332,83.25077264
20100123,0.0,35.36,27.08,8.42,18.66,2.39,4.05,21.25198332,83.25077264
20100124,0.0,35.75,26.79,9.45,17.34,1.73,3.03,21.25198332,83.25077264
20100125,0.0,41.06,27.54,10.23,17.31,1.81,2.94,21.25198332,83.25077264
20100126,0.0,38.05,27.76,11.21,16.55,1.39,2.22,21.25198332,83.25077264
20100127,0.0,35.87,27.37,10.87,16.5,1.69,2.86,21.25198332,83.25077264
20100128,0.0,35.02,27.1,11.72,15.39,1.19,1.83,21.25198332,83.25077264
20100129,0.0,33.53,27.34,12.14,15.2,2.1,2.4,21.25198332,83.25077264
20100130,0.0,34.5,28.05,10.75,17.3,2.87,3.23,21.25198332,83.25077264
20100131,0.0,38.66,27.79,12.4,15.39,1.08,1.59,21.25198332,83.25077264
20100201,0.0,41.18,27.95,12.45,15.49,2.03,3.44,21.25198332,83.25077264
20100202,0.0,41.95,28.5,13.09,15.42,1.82,2.92,21.25198332,83.25077264
20100203,0.0,47.6,28.55,14.04,14.5,1.53,2.46,21.25198332,83.25077264
20100204,0.71,59.84,25.6,14.27,11.33,3.64,4.02,21.25198332,83.25077264
20100205,0.0,49.04,28.8,12.26,16.54,3.12,4.72,21.25198332,83.25077264
20100206,0.0,35.58,28.86,10.49,18.37,1.51,3.02,21.25198332,83.25077264
20100207,0.0,36.59,30.13,10.88,19.25,1.65,3.53,21.25198332,83.25077264
20100208,0.0,34.92,31.59,12.54,19.05,2.41,4.05,21.25198332,83.25077264
20100209,0.0,33.79,32.98,13.64,19.35,2.93,3.55,21.25198332,83.25077264
20100210,0.0,44.14,32.06,14.33,17.73,2.29,4.15,21.25198332,83.25077264
20100211,0.0,47.37,32.54,16.26,16.28,1.93,3.2,21.25198332,83.25077264
20100212,0.0,43.11,33.87,15.67,18.2,1.83,3.12,21.25198332,83.25077264
20100213,0.0,43.71,33.68,16.09,17.59,1.49,3.44,21.25198332,83.25077264
20100214,0.0,47.98,32.75,17.41,15.35,2.46,5.19,21.25198332,83.25077264
20100215,1.89,50.0,33.86,19.11,14.75,2.77,5.96,21.25198332,83.25077264
20100216,0.27,56.45,32.08,20.4,11.68,2.53,4.82,21.25198332,83.25077264
20100217,0.17,51.98,33.45,19.15,14.3,5.23,7.59,21.25198332,83.25077264
20100218,0.0,39.86,32.06,14.54,17.52,2.19,5.71,21.25198332,83.25077264
