Dates,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,Latitude,Longitude
20100101,0.0,45.86,23.61,8.51,15.1,2.41,4.21,23.75198332,80.25077264
20100102,0.0,45.7,23.71,6.29,17.43,1.93,4.12,23.75198332,80.25077264
20100103,0.0,47.95,25.68,7.43,18.25,2.56,6.2,23.75198332,80.25077264
20100104,0.05,60.75,22.95,9.66,13.29,3.4,3.42,23.75198332,80.25077264
20100105,0.0,52.93,22.58,7.29,15.29,2.5,2.61,23.75198332,80.25077264
20100106,0.0,50.9,22.63,7.84,14.79,2.27,4.7,23.75198332,80.25077264
20100107,0.0,53.25,22.6,5.44,17.16,1.6,3.78,23.75198332,80.25077264
20100108,0.0,48.8,24.72,6.89,17.83,2.25,4.32,23.75198332,80.25077264
20100109,0.0,50.73,25.33,7.26,18.07,2.43,4.88,23.75198332,80.25077264
20100110,0.0,51.85,26.5,8.29,18.21,3.22,4.83,23.75198332,80.25077264
20100111,0.04,53.61,26.85,9.75,17.1,3.0,6.27,23.75198332,80.25077264
20100112,4.82,72.56,20.69,12.19,8.5,2.45,5.42,23.75198332,80.25077264
20100113,2.74,82.89,23.44,13.2,10.25,3.93,4.09,23.75198332,80.25077264
20100114,0.06,69.04,22.17,9.39,12.77,1.11,3.13,23.75198332,80.25077264
20100115,0.0,59.4,23.14,7.52,15.62,2.68,4.91,23.75198332,80.25077264
20100116,0.0,56.07,23.56,7.22,16.34,1.78,3.58,23.75198332,80.25077264
20100117,0.0,51.94,23.43,7.24,16.19,2.26,4.28,23.75198332,80.25077264
20100118,0.0,44.17,25.12,5.92,19.2,3.03,6.4,23.75198332,80.25077264
20100119,0.0,41.24,24.84,7.73,17.11,3.44,4.16,23.75198332,80.25077264
20100120,0.0,37.39,26.37,8.04,18.33,2.01,4.18,23.75198332,80.25077264
20100121,0.0,35.26,26.25,7.28,18.97,2.93,4.9,23.75198332,80.25077264
20100122,0.0,37.22,26.48,8.19,18.29,2.64,5.51,23.75198332,80.25077264
20100123,0.0,35.63,27.14,7.2,19.93,2.5,5.3,23.75198332,80.25077264
20100124,0.0,35.23,27.61,8.11,19.5,2.63,4.96,23.75198332,80.25077264
20100125,0.0,39.31,27.59,8.97,18.62,2.96,6.47,23.75198332,80.25077264
20100126,0.0,41.03,26.96,7.96,19.01,2.01,5.56,23.75198332,80.25077264
20100127,0.0,40.88,26.81,8.29,18.52,3.14,5.4,23.75198332,80.25077264
