Dates,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,Latitude,Longitude
20100101,1.63,63.53,32.53,17.96,14.57,5.22,6.92,16.75198332,73.75077264
20100102,0.03,60.97,32.17,18.87,13.3,5.6,7.53,16.75198332,73.75077264
20100103,0.0,57.65,32.47,17.87,14.6,5.34,7.85,16.75198332,73.75077264
20100104,0.0,59.2,33.07,18.19,14.89,3.99,6.04,16.75198332,73.75077264
20100105,0.0,58.15,32.49,17.21,15.28,4.13,6.13,16.75198332,73.75077264
20100106,0.0,54.7,32.5,16.75,15.76,5.56,7.74,16.75198332,73.75077264
20100107,0.0,53.31,31.4,16.54,14.86,6.13,7.3,16.75198332,73.75077264
20100108,0.0,52.0,31.53,15.3,16.24,3.4,4.67,16.75198332,73.75077264
20100109,0.0,57.85,32.44,16.61,15.82,2.58,3.47,16.75198332,73.75077264
20100110,0.0,63.23,32.8,17.7,15.1,2.78,3.69,16.75198332,73.75077264
20100111,0.46,71.32,31.83,21.03,10.81,3.35,3.38,16.75198332,73.75077264
20100112,2.68,76.62,29.93,20.4,9.53,3.33,2.78,16.75198332,73.75077264
20100113,0.21,64.87,30.81,18.18,12.62,2.66,3.41,16.75198332,73.75077264
20100114,0.0,62.38,32.62,16.81,15.81,5.91,6.86,16.75198332,73.75077264
20100115,0.0,63.34,33.22,20.76,12.46,6.12,6.61,16.75198332,73.75077264
20100116,0.0,62.29,33.03,20.81,12.23,6.03,7.46,16.75198332,73.75077264
20100117,0.0,60.72,32.25,20.15,12.1,3.71,5.56,16.75198332,73.75077264
20100118,0.0,56.32,32.81,17.82,14.99,4.89,6.93,16.75198332,73.75077264
20100119,0.0,54.51,33.09,17.63,15.46,3.17,4.57,16.75198332,73.75077264
20100120,0.0,58.18,32.47,19.2,13.27,4.43,5.01,16.75198332,73.75077264
20100121,0.0,38.45,32.8,16.43,16.36,5.15,6.49,16.75198332,73.75077264
20100122,0.0,35.23,32.53,14.54,17.99,6.21,8.88,16.75198332,73.75077264
20100123,0.0,38.34,32.76,14.88,17.88,5.85,8.81,16.75198332,73.75077264
20100124,0.0,46.81,32.12,14.69,17.43,2.57,4.77,16.75198332,73.75077264
20100125,0.0,50.01,32.11,15.48,16.63,2.39,3.08,16.75198332,73.75077264
20100126,0.0,45.66,32.6,16.03,16.57,5.04,7.2,16.75198332,73.75077264
20100127,0.0,45.92,32.68,16.38,16.3,4.45,5.72,16.75198332,73.75077264
20100128,0.0,47.56,33.03,16.77,16.26,3.54,5.41,16.75198332,73.75077264
20100129,0.0,46.39,33.6,16.96,16.65,3.6,5.61,16.75198332,73.75077264
20100130,0.0,47.07,34.65,20.07,14.58,4.98,6.48,16.75198332,73.75077264
20100131,0.0,50.75,34.45,19.29,15.16,3.81,5.54,16.75198332,73.75077264
20100201,0.0,52.54,33.82,18.59,15.23,5.02,5.66,16.75198332,73.75077264
20100202,0.0,52.92,33.21,17.98,15.24,4.24,5.53,16.75198332,73.75077264
20100203,0.0,56.53,32.42,16.75,15.67,4.38,4.66,16.75198332,73.75077264
20100204,0.0,60.92,32.46,15.81,16.65,4.25,5.62,16.75198332,73.75077264
20100205,0.0,52.08,34.63,17.05,17.57,2.32,2.88,16.75198332,73.75077264
20100206,0.0,38.53,35.19,16.57,18.63,5.11,6.83,16.75198332,73.75077264
20100207,0.0,41.96,35.15,18.98,16.17,4.99,6.44,16.75198332,73.75077264
20100208,0.0,56.87,35.21,19.79,15.43,4.34,5.09,16.75198332,73.75077264
20100209,0.0,56.79,34.21,18.38,15.83,5.42,6.77,16.75198332,73.75077264
20100210,0.0,58.26,33.5,18.41,15.09,5.12,5.77,16.75198332,73.75077264
20100211,0.0,57.7,32.61,17.35,15.26,4.38,5.06,16.75198332,73.75077264
20100212,0.0,58.96,33.11,18.04,15.07,4.88,4.96,16.75198332,73.75077264
20100213,0.01,54.08,35.31,18.35,16.95,4.35,4.01,16.75198332,73.75077264
20100214,0.01,44.0,35.33,19.58,15.75,5.15,5.44,16.75198332,73.75077264
20100215,0.01,35.19,35.47,20.59,14.88,5.37,5.89,16.75198332,73.75077264
20100216,0.0,30.51,37.78,19.72,18.06,5.8,7.14,16.75198332,73.75077264
20100217,0.0,29.83,39.19,20.23,18.96,4.73,6.21,16.75198332,73.75077264
20100218,0.0,32.58,38.21,21.36,16.86,4.96,6.21,16.75198332,73.75077264
20100219,0.0,31.65,37.52,22.27,15.25,4.59,5.44,16.75198332,73.75077264
20100220,0.0,35.4,37.74,20.24,17.51,5.03,5.12,16.75198332,73.75077264
20100221,0.0,39.54,38.01,20.96,17.06,5.63,6.77,16.75198332,73.75077264
20100222,0.0,38.65,38.29,20.77,17.52,4.21,5.38,16.75198332,73.75077264
20100223,0.0,42.74,37.44,19.86,17.58,5.82,6.11,16.75198332,73.75077264
20100224,0.0,41.26,34.65,17.18,17.46,4.88,4.38,16.75198332,73.75077264
20100225,0.0,41.36,35.53,14.69,20.85,3.37,3.5,16.75198332,73.75077264
20100226,0.0,33.14,37.71,14.94,22.77,4.9,6.12,16.75198332,73.75077264
20100227,0.0,38.54,38.92,17.18,21.73,3.38,5.59,16.75198332,73.75077264
20100228,0.0,35.87,39.36,20.28,19.08,4.89,5.4,16.75198332,73.75077264
20100301,0.0,42.57,39.07,21.58,17.48,6.56,7.11,16.75198332,73.75077264
20100302,0.0,51.37,37.85,21.09,16.75,6.41,6.76,16.75198332,73.75077264
20100303,0.0,47.98,37.6,21.24,16.36,4.54,5.3,16.75198332,73.75077264
20100304,0.0,39.02,37.04,20.07,16.97,5.03,5.26,16.75198332,73.75077264
