Dates,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,Latitude,Longitude
20100101,0.0,43.16,30.63,13.16,17.47,6.63,7.98,20.75198332,73.75077264
20100102,0.86,49.48,32.22,15.88,16.34,6.07,7.92,20.75198332,73.75077264
20100103,0.12,59.91,30.7,17.99,12.7,4.98,6.9,20.75198332,73.75077264
20100104,0.0,52.29,29.87,15.96,13.91,2.18,5.08,20.75198332,73.75077264
20100105,0.0,44.61,30.59,13.19,17.4,3.45,6.88,20.75198332,73.75077264
20100106,0.0,38.11,30.89,14.5,16.39,4.36,5.94,20.75198332,73.75077264
20100107,0.0,38.54,31.08,14.27,16.81,6.37,8.34,20.75198332,73.75077264
20100108,0.0,36.63,30.6,14.78,15.82,3.78,6.18,20.75198332,73.75077264
20100109,0.0,35.27,30.92,15.55,15.37,3.02,3.91,20.75198332,73.75077264
20100110,0.0,41.55,31.61,15.13,16.48,4.33,5.93,20.75198332,73.75077264
20100111,0.15,57.61,29.34,17.43,11.91,4.49,6.27,20.75198332,73.75077264
20100112,0.33,54.89,30.77,17.6,13.17,5.59,5.3,20.75198332,73.75077264
20100113,0.0,44.17,26.54,13.13,13.41,3.51,4.21,20.75198332,73.75077264
20100114,0.0,32.18,29.59,10.53,19.06,2.85,5.01,20.75198332,73.75077264
20100115,0.0,36.18,31.4,12.89,18.51,4.85,7.44,20.75198332,73.75077264
20100116,0.0,38.68,31.56,14.93,16.63,5.74,8.61,20.75198332,73.75077264
20100117,0.0,39.43,31.54,17.3,14.24,2.63,5.57,20.75198332,73.75077264
20100118,0.0,34.96,31.09,15.25,15.85,3.72,6.1,20.75198332,73.75077264
20100119,0.0,28.3,31.76,14.83,16.93,3.96,7.18,20.75198332,73.75077264
20100120,0.0,28.76,31.98,15.5,16.48,4.72,6.88,20.75198332,73.75077264
20100121,0.0,24.25,31.91,15.77,16.13,3.36,6.03,20.75198332,73.75077264
20100122,0.0,21.41,31.92,15.12,16.81,4.73,7.83,20.75198332,73.75077264
20100123,0.0,21.73,32.08,14.31,17.76,5.19,7.75,20.75198332,73.75077264
20100124,0.0,24.99,30.97,15.85,15.11,2.84,5.65,20.75198332,73.75077264
20100125,0.0,22.6,31.17,13.74,17.43,1.71,4.14,20.75198332,73.75077264
20100126,0.0,25.01,31.43,14.71,16.72,4.14,6.62,20.75198332,73.75077264
20100127,0.0,28.45,30.87,14.81,16.06,4.94,6.93,20.75198332,73.75077264
20100128,0.0,28.92,31.15,14.83,16.32,2.16,5.38,20.75198332,73.75077264
20100129,0.0,31.23,30.64,16.09,14.55,1.47,4.11,20.75198332,73.75077264
20100130,0.0,31.41,31.81,15.23,16.59,3.7,5.63,20.75198332,73.75077264
20100131,0.0,30.49,32.31,16.56,15.75,3.68,6.52,20.75198332,73.75077264
20100201,0.0,31.76,30.64,17.3,13.35,3.6,5.44,20.75198332,73.75077264
