Dates,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,Latitude,Longitude
20100101,0.0,32.38,22.52,6.04,16.48,2.9,3.01,30.75198332,76.25077264
20100102,0.0,26.63,22.24,9.27,12.97,2.03,3.27,30.75198332,76.25077264
20100103,6.8,41.42,20.93,9.2,11.73,4.19,5.62,30.75198332,76.25077264
20100104,0.0,58.19,18.94,5.48,13.46,3.49,3.13,30.75198332,76.25077264
20100105,0.0,48.01,20.16,3.93,16.24,2.32,3.91,30.75198332,76.25077264
20100106,0.0,36.74,22.16,5.67,16.49,1.93,3.82,30.75198332,76.25077264
20100107,0.0,31.95,21.92,7.59,14.33,1.87,2.65,30.75198332,76.25077264
20100108,0.0,34.79,21.51,8.52,12.99,2.92,4.97,30.75198332,76.25077264
20100109,0.0,36.59,22.0,7.16,14.84,1.57,3.34,30.75198332,76.25077264
20100110,0.0,32.7,22.5,7.25,15.25,1.84,3.16,30.75198332,76.25077264
20100111,0.0,25.23,23.34,7.75,15.59,2.37,4.23,30.75198332,76.25077264
20100112,0.0,21.2,22.76,7.38,15.38,2.01,4.35,30.75198332,76.25077264
20100113,2.06,52.17,12.54,5.35,7.18,2.18,4.23,30.75198332,76.25077264
20100114,0.0,41.95,20.02,3.97,16.05,3.79,4.36,30.75198332,76.25077264
20100115,0.0,26.22,22.11,4.79,17.32,2.61,2.77,30.75198332,76.25077264
20100116,0.0,22.79,22.95,6.64,16.31,3.34,3.52,30.75198332,76.25077264
20100117,0.0,20.92,23.43,8.73,14.7,1.33,2.17,30.75198332,76.25077264
20100118,0.0,21.23,23.72,8.52,15.2,2.84,4.88,30.75198332,76.25077264
20100119,0.0,21.25,24.28,8.3,15.98,2.72,3.59,30.75198332,76.25077264
20100120,0.0,22.05,21.27,8.63,12.64,1.82,2.86,30.75198332,76.25077264
20100121,0.0,22.67,24.15,6.55,17.6,2.04,1.71,30.75198332,76.25077264
20100122,0.0,22.68,22.85,9.34,13.51,1.88,3.39,30.75198332,76.25077264
20100123,0.0,22.98,24.42,9.99,14.44,2.46,3.94,30.75198332,76.25077264
20100124,0.0,25.38,24.36,10.09,14.27,2.32,4.41,30.75198332,76.25077264
20100125,0.0,26.23,24.38,10.3,14.08,2.59,4.34,30.75198332,76.25077264
20100126,0.0,26.26,25.3,9.74,15.57,2.7,2.87,30.75198332,76.25077264
20100127,0.0,24.64,25.12,12.14,12.98,1.98,2.37,30.75198332,76.25077264
20100128,0.0,27.23,25.02,12.02,13.0,2.8,6.34,30.75198332,76.25077264
20100129,0.03,32.65,24.86,11.6,13.26,2.73,6.05,30.75198332,76.25077264
20100130,0.09,33.35,24.6,9.91,14.69,3.31,3.02,30.75198332,76.25077264
20100131,0.0,29.11,22.02,7.76,14.26,2.3,4.75,30.75198332,76.25077264
