Dates,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,Latitude,Longitude
20100101,0.0,43.58,22.67,5.26,17.41,3.19,4.63,27.25198332,78.75077264
20100102,0.0,41.11,22.47,7.12,15.36,1.5,2.39,27.25198332,78.75077264
20100103,0.38,45.79,23.37,7.37,16.0,5.23,8.27,27.25198332,78.75077264
20100104,0.03,55.77,21.29,8.32,12.97,5.09,4.84,27.25198332,78.75077264
20100105,0.0,49.94,21.83,5.86,15.97,2.84,4.66,27.25198332,78.75077264
20100106,0.0,46.28,21.3,5.36,15.95,2.28,3.84,27.25198332,78.75077264
20100107,0.0,50.88,20.59,7.88,12.71,1.55,2.43,27.25198332,78.75077264
20100108,0.0,55.69,20.64,8.04,12.59,1.52,2.27,27.25198332,78.75077264
20100109,0.0,45.99,21.99,7.46,14.53,1.29,1.74,27.25198332,78.75077264
20100110,0.0,38.51,22.8,8.07,14.73,1.97,2.51,27.25198332,78.75077264
20100111,0.0,34.53,23.4,6.29,17.11,2.38,3.02,27.25198332,78.75077264
20100112,0.28,33.75,24.31,8.73,15.58,1.96,4.12,27.25198332,78.75077264
20100113,2.34,70.74,17.71,9.98,7.73,5.14,6.29,27.25198332,78.75077264
20100114,0.0,67.45,20.91,7.01,13.9,2.76,4.14,27.25198332,78.75077264
20100115,0.0,36.81,22.74,5.8,16.93,2.06,4.75,27.25198332,78.75077264
20100116,0.0,30.83,23.1,7.1,16.0,1.11,2.52,27.25198332,78.75077264
20100117,0.0,28.95,23.59,6.53,17.06,2.07,3.24,27.25198332,78.75077264
20100118,0.0,27.81,24.11,7.82,16.29,1.65,2.23,27.25198332,78.75077264
20100119,0.0,29.51,24.41,7.23,17.18,1.88,2.51,27.25198332,78.75077264
20100120,0.0,34.65,24.39,5.92,18.47,1.99,3.48,27.25198332,78.75077264
20100121,0.0,31.36,24.1,6.29,17.81,2.33,3.24,27.25198332,78.75077264
20100122,0.0,33.72,22.64,8.6,14.04,2.65,3.82,27.25198332,78.75077264
20100123,0.0,34.98,25.02,7.98,17.04,2.13,3.75,27.25198332,78.75077264
20100124,0.0,41.38,26.1,8.2,17.89,2.14,6.24,27.25198332,78.75077264
20100125,0.0,40.39,25.12,7.77,17.35,1.72,4.93,27.25198332,78.75077264
20100126,0.0,36.0,25.79,9.02,16.77,2.14,3.15,27.25198332,78.75077264
20100127,0.0,39.55,25.73,10.54,15.19,1.72,2.07,27.25198332,78.75077264
20100128,0.0,42.74,25.86,9.45,16.42,2.08,3.04,27.25198332,78.75077264
20100129,0.0,42.67,26.78,8.91,17.87,1.53,2.88,27.25198332,78.75077264
20100130,0.0,39.81,27.61,10.54,17.07,4.7,5.63,27.25198332,78.75077264
20100131,0.0,33.91,25.89,8.3,17.59,1.78,4.44,27.25198332,78.75077264
20100201,0.0,35.3,24.33,9.61,14.72,2.33,4.59,27.25198332,78.75077264
20100202,0.0,34.81,25.67,9.76,15.91,1.88,3.65,27.25198332,78.75077264
20100203,0.0,33.31,26.15,7.85,18.29,2.17,3.56,27.25198332,78.75077264
20100204,0.0,33.32,26.82,8.36,18.45,2.75,3.97,27.25198332,78.75077264
20100205,0.0,36.45,26.83,8.7,18.13,2.85,3.53,27.25198332,78.75077264
20100206,0.0,32.89,28.66,9.91,18.74,2.96,3.39,27.25198332,78.75077264
20100207,0.0,34.2,27.52,12.88,14.64,1.08,2.0,27.25198332,78.75077264
20100208,2.51,44.97,25.34,14.34,11.0,3.26,5.01,27.25198332,78.75077264
20100209,2.3,64.0,27.01,14.04,12.97,3.33,3.59,27.25198332,78.75077264
20100210,0.02,62.92,26.36,12.41,13.95,4.59,5.33,27.25198332,78.75077264
20100211,0.26,47.05,27.55,10.58,16.98,2.72,4.33,27.25198332,78.75077264
20100212,4.53,79.36,18.31,12.42,5.89,4.98,5.92,27.25198332,78.75077264
20100213,0.0,59.01,25.73,10.43,15.3,1.14,1.13,27.25198332,78.75077264
20100214,0.0,41.47,26.89,10.2,16.69,2.84,5.48,27.25198332,78.75077264
20100215,0.0,38.02,27.26,10.51,16.75,2.42,6.15,27.25198332,78.75077264
20100216,0.01,40.34,28.03,13.23,14.8,2.79,6.8,27.25198332,78.75077264
20100217,0.0,37.63,27.21,10.79,16.42,2.86,5.51,27.25198332,78.75077264
20100218,0.0,26.99,26.53,6.09,20.45,2.46,5.59,27.25198332,78.75077264
20100219,0.0,27.75,28.31,7.9,20.4,1.71,3.89,27.25198332,78.75077264
20100220,0.0,25.9,28.8,8.79,20.01,2.08,3.1,27.25198332,78.75077264
20100221,0.0,26.97,30.61,9.29,21.32,3.59,5.38,27.25198332,78.75077264
20100222,1.72,30.83,31.98,14.48,17.5,2.77,6.44,27.25198332,78.75077264
20100223,2.76,54.87,28.77,14.67,14.1,3.3,4.99,27.25198332,78.75077264
20100224,0.0,42.4,29.89,14.14,15.74,3.38,5.48,27.25198332,78.75077264
20100225,0.0,37.17,30.28,13.86,16.42,2.24,3.09,27.25198332,78.75077264
20100226,0.0,35.84,31.58,13.56,18.03,3.7,4.07,27.25198332,78.75077264
20100227,0.0,33.62,32.85,14.02,18.82,3.92,5.52,27.25198332,78.75077264
20100228,0.0,30.56,34.61,14.47,20.14,4.0,5.36,27.25198332,78.75077264
20100301,0.0,25.01,34.83,20.06,14.76,2.56,3.36,27.25198332,78.75077264
20100302,0.0,29.74,35.19,16.34,18.85,2.69,5.7,27.25198332,78.75077264
20100303,0.0,28.77,33.32,17.01,16.31,2.46,6.03,27.25198332,78.75077264
20100304,0.37,33.44,34.38,16.52,17.86,3.59,7.08,27.25198332,78.75077264
20100305,0.0,34.78,33.52,16.12,17.4,2.97,6.93,27.25198332,78.75077264
20100306,0.0,31.98,29.24,16.03,13.21,2.46,5.45,27.25198332,78.75077264
20100307,0.0,34.46,32.93,17.4,15.54,2.71,5.31,27.25198332,78.75077264
20100308,0.0,28.75,32.06,14.83,17.24,2.85,3.81,27.25198332,78.75077264
20100309,0.0,27.06,32.46,13.19,19.27,1.37,4.09,27.25198332,78.75077264
20100310,0.0,23.72,32.89,13.28,19.61,1.92,3.29,27.25198332,78.75077264
20100311,0.0,19.03,34.23,14.53,19.7,2.06,2.43,27.25198332,78.75077264
20100312,0.0,19.66,34.83,16.58,18.25,4.78,5.84,27.25198332,78.75077264
20100313,0.0,20.23,36.23,15.07,21.16,2.88,4.46,27.25198332,78.75077264
20100314,0.0,19.17,36.33,16.17,20.17,2.5,3.99,27.25198332,78.75077264
20100315,0.0,18.52,37.79,19.17,18.63,3.08,5.71,27.25198332,78.75077264
20100316,0.0,18.88,37.8,17.63,20.17,1.85,5.68,27.25198332,78.75077264
20100317,0.0,19.68,37.46,17.32,20.14,2.07,6.15,27.25198332,78.75077264
