Dates,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,Latitude,Longitude
20100101,0.0,45.51,23.11,7.09,16.02,2.74,3.48,24.25198332,83.75077264
20100102,0.0,42.02,22.93,7.23,15.71,2.8,4.83,24.25198332,83.75077264
20100103,0.0,41.45,23.41,7.5,15.91,2.05,3.01,24.25198332,83.75077264
20100104,0.0,52.71,23.72,9.41,14.31,4.77,4.99,24.25198332,83.75077264
20100105,0.0,49.96,22.66,7.37,15.29,3.23,3.97,24.25198332,83.75077264
20100106,0.0,47.0,22.4,6.95,15.45,1.84,2.74,24.25198332,83.75077264
20100107,0.0,46.14,23.04,8.43,14.61,2.07,4.13,24.25198332,83.75077264
20100108,0.0,42.69,24.91,8.46,16.45,2.3,3.97,24.25198332,83.75077264
20100109,0.0,43.02,24.87,8.83,16.03,3.09,4.11,24.25198332,83.75077264
20100110,0.0,40.69,25.6,9.41,16.18,4.44,5.09,24.25198332,83.75077264
20100111,0.0,39.32,25.74,9.56,16.18,4.8,5.58,24.25198332,83.75077264
20100112,0.04,39.78,24.97,10.71,14.26,3.93,4.88,24.25198332,83.75077264
20100113,0.22,62.32,25.24,15.07,10.16,2.1,2.04,24.25198332,83.75077264
20100114,0.21,65.04,24.41,12.24,12.17,1.77,3.99,24.25198332,83.75077264
20100115,0.0,53.3,25.02,8.95,16.07,1.94,5.02,24.25198332,83.75077264
20100116,0.0,45.92,24.52,9.47,15.05,2.27,3.77,24.25198332,83.75077264
20100117,0.0,39.69,25.33,9.43,15.9,2.59,5.04,24.25198332,83.75077264
20100118,0.0,35.59,25.69,9.79,15.9,2.49,4.74,24.25198332,83.75077264
20100119,0.0,33.38,23.55,7.61,15.93,3.3,4.33,24.25198332,83.75077264
20100120,0.0,31.15,25.12,8.73,16.38,1.59,2.69,24.25198332,83.75077264
20100121,0.0,27.09,25.69,8.67,17.02,2.77,3.91,24.25198332,83.75077264
20100122,0.0,27.65,26.52,8.3,18.22,2.81,4.88,24.25198332,83.75077264
20100123,0.0,28.08,27.36,8.96,18.4,2.72,4.86,24.25198332,83.75077264
20100124,0.0,29.28,27.83,9.0,18.83,2.39,6.11,24.25198332,83.75077264
20100125,0.0,30.99,28.16,10.31,17.85,2.86,5.49,24.25198332,83.75077264
20100126,0.0,30.09,27.94,9.72,18.22,3.04,4.82,24.25198332,83.75077264
20100127,0.0,31.13,27.3,10.19,17.11,3.25,4.18,24.25198332,83.75077264
20100128,0.0,32.0,26.86,10.84,16.02,2.13,3.83,24.25198332,83.75077264
20100129,0.0,28.62,27.25,10.39,16.86,2.92,3.16,24.25198332,83.75077264
20100130,0.0,33.16,27.74,10.25,17.49,4.41,5.07,24.25198332,83.75077264
20100131,0.0,34.87,26.86,12.48,14.37,1.31,1.74,24.25198332,83.75077264
20100201,0.0,32.27,27.46,12.19,15.27,2.05,2.66,24.25198332,83.75077264
20100202,0.0,34.99,27.15,14.02,13.13,3.61,4.88,24.25198332,83.75077264
20100203,0.0,32.03,27.13,12.99,14.14,2.95,3.21,24.25198332,83.75077264
20100204,0.0,24.36,27.26,12.26,14.99,3.28,5.71,24.25198332,83.75077264
20100205,0.0,26.72,27.88,9.96,17.92,1.86,2.67,24.25198332,83.75077264
20100206,0.0,31.36,28.14,11.23,16.91,2.95,3.14,24.25198332,83.75077264
20100207,0.0,31.31,29.56,11.59,17.97,5.09,6.21,24.25198332,83.75077264
20100208,0.0,30.55,31.4,12.95,18.45,3.77,4.46,24.25198332,83.75077264
20100209,1.1,32.38,31.76,15.73,16.03,4.71,4.92,24.25198332,83.75077264
20100210,0.44,51.67,29.24,13.82,15.41,3.62,5.52,24.25198332,83.75077264
20100211,0.03,45.66,31.13,15.74,15.39,2.41,4.34,24.25198332,83.75077264
20100212,2.52,46.8,30.22,15.15,15.07,3.33,5.33,24.25198332,83.75077264
20100213,0.16,55.6,29.61,12.63,16.98,4.73,6.9,24.25198332,83.75077264
20100214,0.0,47.07,29.32,14.84,14.48,2.85,4.31,24.25198332,83.75077264
20100215,0.03,38.76,30.71,14.97,15.74,2.67,5.31,24.25198332,83.75077264
20100216,1.76,52.56,29.56,17.09,12.48,3.27,3.73,24.25198332,83.75077264
20100217,0.05,42.25,30.03,15.95,14.08,4.22,4.92,24.25198332,83.75077264
20100218,0.0,32.03,28.94,12.36,16.58,4.62,4.65,24.25198332,83.75077264
20100219,0.0,20.35,29.82,12.01,17.81,4.26,5.61,24.25198332,83.75077264
20100220,0.0,22.31,30.19,12.62,17.57,4.5,6.07,24.25198332,83.75077264
20100221,0.0,23.26,29.9,12.05,17.85,2.45,2.99,24.25198332,83.75077264
20100222,0.0,22.74,30.11,13.88,16.23,2.99,3.6,24.25198332,83.75077264
20100223,0.04,25.52,32.64,14.69,17.95,3.7,4.65,24.25198332,83.75077264
20100224,0.1,30.66,32.57,18.19,14.38,3.26,6.55,24.25198332,83.75077264
20100225,0.0,32.65,31.58,15.79,15.79,2.86,3.54,24.25198332,83.75077264
20100226,0.0,27.5,32.67,15.62,17.06,4.5,6.41,24.25198332,83.75077264
20100227,0.0,28.3,33.19,14.61,18.59,4.54,4.83,24.25198332,83.75077264
20100228,0.0,25.21,34.23,16.46,17.77,5.8,6.21,24.25198332,83.75077264
20100301,0.0,22.73,34.96,16.57,18.39,5.65,6.81,24.25198332,83.75077264
20100302,0.0,19.31,35.76,15.94,19.81,5.07,5.27,24.25198332,83.75077264
20100303,0.0,21.77,35.25,17.19,18.06,5.46,5.95,24.25198332,83.75077264
20100304,0.0,22.24,35.88,19.77,16.12,4.36,4.82,24.25198332,83.75077264
20100305,0.0,23.25,36.1,18.9,17.19,5.2,5.82,24.25198332,83.75077264
20100306,0.0,28.35,35.03,17.95,17.08,4.06,4.12,24.25198332,83.75077264
20100307,0.0,27.3,35.17,20.14,15.03,4.15,5.76,24.25198332,83.75077264
20100308,0.0,29.66,35.22,19.06,16.16,3.64,5.43,24.25198332,83.75077264
20100309,0.0,20.1,34.78,17.56,17.21,3.64,6.46,24.25198332,83.75077264
20100310,0.0,16.84,35.61,16.94,18.67,5.18,6.73,24.25198332,83.75077264
20100311,0.0,18.32,34.48,17.98,16.49,5.03,5.71,24.25198332,83.75077264
20100312,0.0,16.98,36.37,18.64,17.72,5.37,7.02,24.25198332,83.75077264
20100313,0.0,16.25,36.42,19.2,17.22,5.5,6.22,24.25198332,83.75077264
20100314,0.0,15.43,36.7,18.04,18.66,5.46,6.15,24.25198332,83.75077264
20100315,0.0,15.55,37.59,20.46,17.12,4.42,5.56,24.25198332,83.75077264
20100316,0.0,17.81,37.96,19.16,18.8,1.47,5.99,24.25198332,83.75077264
20100317,0.01,31.16,37.84,20.54,17.3,2.3,6.04,24.25198332,83.75077264
20100318,0.0,27.7,37.79,21.22,16.56,3.15,4.69,24.25198332,83.75077264
20100319,0.0,21.09,37.95,20.74,17.21,3.29,5.12,24.25198332,83.75077264
20100320,0.0,17.34,38.4,20.05,18.35,2.39,2.55,24.25198332,83.75077264
20100321,0.0,16.99,40.14,21.04,19.1,4.43,5.68,24.25198332,83.75077264
20100322,0.0,13.63,41.3,21.38,19.93,4.13,3.42,24.25198332,83.75077264
20100323,0.0,13.42,41.36,21.61,19.75,3.41,2.6,24.25198332,83.75077264
20100324,0.0,13.18,41.3,22.36,18.95,3.9,3.71,24.25198332,83.75077264
20100325,0.0,13.0,41.54,23.32,18.23,2.9,3.28,24.25198332,83.75077264
20100326,0.0,13.86,41.33,23.62,17.72,5.23,5.92,24.25198332,83.75077264
20100327,0.0,13.64,40.96,22.8,18.16,2.8,2.37,24.25198332,83.75077264
20100328,0.0,13.93,40.64,22.58,18.06,4.36,3.73,24.25198332,83.75077264
20100329,0.0,13.33,40.55,22.57,17.98,4.13,3.97,24.25198332,83.75077264
20100330,0.0,11.34,41.23,23.8,17.43,4.9,5.42,24.25198332,83.75077264
20100331,0.0,14.0,40.66,21.03,19.63,2.24,2.93,24.25198332,83.75077264
20100401,0.0,17.56,40.76,24.66,16.1,2.68,3.05,24.25198332,83.75077264
20100402,0.0,12.56,40.41,23.49,16.92,2.57,5.42,24.25198332,83.75077264
20100403,0.0,11.62,41.61,23.68,17.94,2.7,4.89,24.25198332,83.75077264
20100404,0.0,14.71,40.6,25.12,15.48,4.91,5.63,24.25198332,83.75077264
20100405,0.0,12.76,41.01,24.63,16.37,4.14,4.66,24.25198332,83.75077264
20100406,0.0,13.36,41.26,24.07,17.19,3.39,2.92,24.25198332,83.75077264
20100407,0.0,10.4,40.91,22.63,18.28,2.67,4.48,24.25198332,83.75077264
20100408,0.0,7.36,41.6,24.81,16.79,3.84,5.51,24.25198332,83.75077264
20100409,0.0,10.05,39.57,24.12,15.45,4.52,4.42,24.25198332,83.75077264
20100410,0.0,10.72,41.32,23.74,17.58,3.84,2.36,24.25198332,83.75077264
20100411,0.0,9.08,43.55,25.31,18.24,3.51,5.15,24.25198332,83.75077264
20100412,0.0,8.12,43.6,26.43,17.17,2.16,2.32,24.25198332,83.75077264
20100413,0.0,10.58,42.09,24.96,17.13,3.25,4.04,24.25198332,83.75077264
20100414,0.0,11.94,40.09,26.19,13.9,4.3,4.71,24.25198332,83.75077264
20100415,0.0,7.85,42.84,24.7,18.14,1.54,2.53,24.25198332,83.75077264
20100416,0.0,9.12,43.35,25.6,17.75,2.61,2.62,24.25198332,83.75077264
20100417,0.0,10.08,45.31,25.01,20.3,4.22,4.44,24.25198332,83.75077264
20100418,0.0,11.48,45.56,25.9,19.66,5.15,5.73,24.25198332,83.75077264
20100419,0.0,12.97,44.25,25.78,18.48,6.82,7.32,24.25198332,83.75077264
20100420,0.0,14.03,43.79,26.41,17.38,5.28,3.42,24.25198332,83.75077264
20100421,0.0,15.03,43.44,26.02,17.42,3.58,3.13,24.25198332,83.75077264
20100422,0.0,15.37,43.26,26.89,16.37,3.85,2.23,24.25198332,83.75077264
20100423,0.0,12.98,43.31,26.76,16.55,3.08,5.07,24.25198332,83.75077264
20100424,0.0,12.69,42.71,27.2,15.51,4.09,5.72,24.25198332,83.75077264
20100425,0.0,11.14,42.97,25.54,17.43,3.08,5.32,24.25198332,83.75077264
20100426,0.0,11.04,43.45,26.84,16.61,2.73,5.22,24.25198332,83.75077264
