Dates,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,Latitude,Longitude
20100101,0.02,85.66,18.31,7.16,11.15,1.74,3.06,25.75198332,91.25077264
20100102,0.0,76.07,20.67,6.6,14.07,2.4,4.43,25.75198332,91.25077264
20100103,0.0,67.94,21.08,8.7,12.38,2.24,3.97,25.75198332,91.25077264
20100104,0.0,72.63,20.09,9.31,10.78,2.67,3.36,25.75198332,91.25077264
20100105,0.0,71.66,19.5,8.38,11.12,1.99,2.64,25.75198332,91.25077264
20100106,0.0,78.04,20.51,7.72,12.79,2.48,5.02,25.75198332,91.25077264
20100107,0.0,71.35,21.81,8.02,13.79,2.39,4.22,25.75198332,91.25077264
20100108,0.0,70.89,21.81,10.34,11.47,2.66,4.31,25.75198332,91.25077264
20100109,0.0,72.33,20.8,10.07,10.72,1.63,2.59,25.75198332,91.25077264
20100110,0.0,72.82,20.74,9.41,11.32,1.76,2.66,25.75198332,91.25077264
20100111,0.0,71.46,20.07,8.44,11.63,1.63,1.98,25.75198332,91.25077264
20100112,0.0,76.56,18.89,7.39,11.5,1.42,3.26,25.75198332,91.25077264
20100113,0.0,72.47,19.52,7.34,12.18,1.26,3.79,25.75198332,91.25077264
20100114,0.0,71.98,20.2,9.36,10.84,2.5,5.05,25.75198332,91.25077264
20100115,0.0,80.64,20.86,8.83,12.03,1.77,3.46,25.75198332,91.25077264
20100116,0.0,80.25,21.11,8.03,13.08,1.44,3.54,25.75198332,91.25077264
20100117,0.0,69.09,22.61,9.2,13.41,1.93,3.95,25.75198332,91.25077264
20100118,0.0,69.44,21.8,10.65,11.15,2.66,4.51,25.75198332,91.25077264
20100119,0.0,75.99,20.42,9.78,10.64,1.77,2.53,25.75198332,91.25077264
20100120,0.0,78.91,20.88,9.23,11.65,0.92,2.98,25.75198332,91.25077264
20100121,0.0,72.91,21.84,8.39,13.45,1.83,3.96,25.75198332,91.25077264
20100122,0.0,71.02,21.95,9.98,11.98,1.91,3.07,25.75198332,91.25077264
20100123,0.0,70.26,21.91,9.63,12.28,2.34,3.7,25.75198332,91.25077264
20100124,0.0,70.45,21.74,10.23,11.51,1.75,3.88,25.75198332,91.25077264
20100125,0.0,61.69,22.56,10.11,12.45,2.82,5.2,25.75198332,91.25077264
20100126,0.0,60.91,21.94,10.52,11.42,2.0,2.66,25.75198332,91.25077264
20100127,0.0,66.87,21.48,9.44,12.04,1.93,3.15,25.75198332,91.25077264
20100128,0.0,69.64,21.16,8.92,12.23,1.96,3.27,25.75198332,91.25077264
20100129,0.0,71.31,21.22,9.25,11.97,2.22,3.31,25.75198332,91.25077264
20100130,0.0,70.04,20.83,9.79,11.05,2.14,3.21,25.75198332,91.25077264
20100131,0.0,69.37,21.22,8.72,12.5,1.73,3.32,25.75198332,91.25077264
20100201,0.0,70.25,20.54,8.83,11.71,1.9,2.83,25.75198332,91.25077264
20100202,0.0,64.93,21.11,8.93,12.17,2.07,3.25,25.75198332,91.25077264
20100203,0.0,54.4,20.59,9.14,11.46,3.5,4.26,25.75198332,91.25077264
20100204,0.0,57.74,20.81,7.27,13.54,2.73,3.45,25.75198332,91.25077264
20100205,0.0,54.48,20.24,8.32,11.92,2.89,3.5,25.75198332,91.25077264
20100206,0.0,58.75,20.45,7.74,12.71,1.83,3.11,25.75198332,91.25077264
20100207,0.0,66.31,22.0,7.38,14.62,2.88,5.75,25.75198332,91.25077264
20100208,0.0,60.9,22.48,10.48,12.0,1.71,2.94,25.75198332,91.25077264
20100209,0.0,66.11,22.13,11.0,11.13,1.97,3.04,25.75198332,91.25077264
20100210,0.0,66.67,23.2,13.19,10.01,3.67,4.29,25.75198332,91.25077264
20100211,0.0,68.38,24.22,11.77,12.45,3.08,3.8,25.75198332,91.25077264
20100212,0.0,61.15,23.86,10.69,13.17,2.15,4.1,25.75198332,91.25077264
20100213,0.0,66.39,23.24,11.32,11.92,4.62,5.35,25.75198332,91.25077264
20100214,0.0,67.3,23.19,12.11,11.08,3.67,3.77,25.75198332,91.25077264
20100215,0.0,53.75,23.31,11.94,11.37,3.44,4.05,25.75198332,91.25077264
20100216,0.0,62.15,23.04,12.32,10.72,2.99,2.94,25.75198332,91.25077264
20100217,0.0,77.93,23.92,13.07,10.84,3.18,2.89,25.75198332,91.25077264
20100218,0.0,58.61,22.94,12.14,10.8,4.41,4.27,25.75198332,91.25077264
20100219,0.0,47.89,23.12,11.44,11.68,3.03,3.74,25.75198332,91.25077264
20100220,0.0,50.41,22.65,9.64,13.01,3.48,4.18,25.75198332,91.25077264
