Dates,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,Latitude,Longitude
20100101,0.0,48.12,26.23,8.81,17.41,1.95,5.95,22.25198332,76.75077264
20100102,0.0,49.04,27.89,9.15,18.73,2.48,6.65,22.25198332,76.75077264
20100103,0.01,53.97,29.07,12.15,16.92,2.07,5.69,22.25198332,76.75077264
20100104,0.01,66.27,26.69,14.77,11.92,1.8,3.85,22.25198332,76.75077264
20100105,0.0,54.37,26.11,10.22,15.89,2.35,4.25,22.25198332,76.75077264
20100106,0.0,47.88,25.51,8.24,17.26,2.12,6.24,22.25198332,76.75077264
20100107,0.0,48.72,27.03,8.08,18.95,3.45,7.54,22.25198332,76.75077264
20100108,0.0,47.6,27.43,9.41,18.02,2.66,6.27,22.25198332,76.75077264
20100109,0.0,47.16,28.34,10.93,17.4,2.74,6.01,22.25198332,76.75077264
20100110,0.0,52.46,29.27,12.37,16.9,2.39,5.64,22.25198332,76.75077264
20100111,0.83,56.74,30.19,13.72,16.47,2.77,6.49,22.25198332,76.75077264
20100112,9.99,76.19,26.0,16.57,9.42,4.17,5.37,22.25198332,76.75077264
20100113,0.08,61.41,26.7,12.17,14.53,3.64,4.09,22.25198332,76.75077264
20100114,0.0,57.22,24.96,8.76,16.19,2.26,4.74,22.25198332,76.75077264
20100115,0.0,52.79,26.31,8.29,18.01,3.79,7.23,22.25198332,76.75077264
20100116,0.0,50.13,26.89,9.07,17.82,3.27,6.73,22.25198332,76.75077264
20100117,0.0,47.1,26.83,9.71,17.12,2.44,6.63,22.25198332,76.75077264
20100118,0.0,43.37,27.78,8.58,19.2,3.51,7.73,22.25198332,76.75077264
20100119,0.0,39.16,28.46,8.22,20.24,2.72,6.47,22.25198332,76.75077264
20100120,0.0,34.36,29.12,9.0,20.12,3.25,6.61,22.25198332,76.75077264
20100121,0.0,36.85,28.42,9.55,18.87,1.96,4.45,22.25198332,76.75077264
20100122,0.0,34.91,29.01,11.2,17.8,2.96,5.49,22.25198332,76.75077264
20100123,0.0,33.44,29.22,9.92,19.29,3.01,5.79,22.25198332,76.75077264
20100124,0.0,34.43,29.22,11.55,17.67,2.65,4.6,22.25198332,76.75077264
20100125,0.0,38.16,29.2,11.67,17.54,2.74,5.23,22.25198332,76.75077264
20100126,0.0,41.24,28.64,10.9,17.74,2.7,5.79,22.25198332,76.75077264
20100127,0.0,39.93,28.76,11.0,17.76,3.25,5.9,22.25198332,76.75077264
20100128,0.0,39.41,28.83,11.73,17.1,2.67,5.27,22.25198332,76.75077264
20100129,0.0,39.93,29.15,12.31,16.84,3.05,6.18,22.25198332,76.75077264
20100130,0.0,39.45,29.88,14.47,15.41,1.84,2.83,22.25198332,76.75077264
20100131,0.0,39.21,30.05,14.87,15.18,2.63,2.97,22.25198332,76.75077264
20100201,0.0,38.19,29.55,14.12,15.43,2.31,2.31,22.25198332,76.75077264
20100202,0.0,43.49,30.08,14.12,15.96,1.9,4.26,22.25198332,76.75077264
20100203,1.01,46.26,30.48,14.88,15.6,3.17,6.86,22.25198332,76.75077264
20100204,0.24,51.05,29.71,17.92,11.79,3.11,5.59,22.25198332,76.75077264
20100205,0.0,53.17,29.15,17.97,11.18,3.59,6.94,22.25198332,76.75077264
20100206,0.0,42.47,31.98,15.91,16.07,3.55,6.61,22.25198332,76.75077264
20100207,0.0,30.15,32.82,15.6,17.23,4.16,7.75,22.25198332,76.75077264
20100208,0.0,33.39,34.11,17.38,16.73,3.61,3.05,22.25198332,76.75077264
20100209,0.06,42.63,32.15,19.01,13.14,3.78,4.36,22.25198332,76.75077264
20100210,0.78,41.79,30.47,17.97,12.5,3.45,5.89,22.25198332,76.75077264
20100211,1.92,47.88,30.79,18.14,12.65,3.69,2.85,22.25198332,76.75077264
20100212,0.02,39.49,32.96,18.53,14.43,3.11,2.53,22.25198332,76.75077264
20100213,0.0,41.88,32.66,14.62,18.04,2.48,3.6,22.25198332,76.75077264
20100214,0.0,38.95,32.95,15.13,17.83,4.05,4.76,22.25198332,76.75077264
20100215,0.02,23.81,33.11,14.73,18.39,5.29,6.2,22.25198332,76.75077264
20100216,0.21,22.39,31.66,16.45,15.21,3.92,7.69,22.25198332,76.75077264
20100217,0.02,26.23,31.78,12.57,19.21,3.09,7.62,22.25198332,76.75077264
20100218,0.0,17.65,32.54,10.93,21.61,3.51,7.31,22.25198332,76.75077264
20100219,0.0,18.01,34.76,14.41,20.34,4.46,7.95,22.25198332,76.75077264
20100220,0.0,25.37,35.6,15.64,19.96,4.1,7.67,22.25198332,76.75077264
20100221,0.0,21.03,35.09,15.76,19.33,4.11,6.84,22.25198332,76.75077264
20100222,0.42,26.16,31.44,20.19,11.25,2.47,5.27,22.25198332,76.75077264
20100223,0.02,29.21,34.44,18.88,15.56,4.88,7.57,22.25198332,76.75077264
20100224,0.0,23.95,32.92,14.9,18.02,2.93,5.86,22.25198332,76.75077264
20100225,0.0,21.48,34.22,15.06,19.16,3.07,5.55,22.25198332,76.75077264
20100226,0.0,20.43,35.92,15.43,20.5,3.61,6.34,22.25198332,76.75077264
20100227,0.0,17.42,36.49,16.16,20.33,3.13,6.43,22.25198332,76.75077264
20100228,0.0,14.55,37.39,16.95,20.44,2.21,3.94,22.25198332,76.75077264
20100301,0.0,16.48,37.74,17.04,20.71,2.58,4.48,22.25198332,76.75077264
20100302,0.0,19.33,37.96,18.31,19.65,2.41,5.3,22.25198332,76.75077264
20100303,0.0,23.03,36.23,22.0,14.23,6.39,7.22,22.25198332,76.75077264
20100304,0.0,22.71,36.3,20.12,16.18,4.1,5.76,22.25198332,76.75077264
20100305,0.0,30.13,35.67,19.36,16.31,2.65,6.34,22.25198332,76.75077264
20100306,0.0,32.23,35.92,19.99,15.93,4.82,7.12,22.25198332,76.75077264
20100307,0.0,25.51,35.33,18.76,16.57,1.57,4.28,22.25198332,76.75077264
20100308,0.0,17.58,36.05,17.43,18.62,2.48,6.24,22.25198332,76.75077264
20100309,0.0,18.87,37.8,18.37,19.43,4.74,8.17,22.25198332,76.75077264
20100310,0.26,21.27,39.06,19.21,19.85,4.76,7.46,22.25198332,76.75077264
20100311,3.1,37.88,37.94,22.43,15.52,5.1,5.8,22.25198332,76.75077264
20100312,0.62,36.74,38.56,22.23,16.32,2.98,3.61,22.25198332,76.75077264
20100313,0.02,17.53,38.98,20.55,18.43,4.06,5.66,22.25198332,76.75077264
20100314,0.0,13.05,38.76,19.06,19.71,3.6,6.26,22.25198332,76.75077264
20100315,0.0,14.59,39.39,19.04,20.34,1.74,4.08,22.25198332,76.75077264
20100316,0.0,16.11,39.45,19.84,19.61,2.65,5.47,22.25198332,76.75077264
20100317,0.0,14.89,40.41,20.17,20.24,2.29,5.08,22.25198332,76.75077264
20100318,0.0,16.24,40.78,21.0,19.78,3.17,5.09,22.25198332,76.75077264
20100319,0.0,17.56,41.27,21.53,19.75,2.95,6.5,22.25198332,76.75077264
20100320,0.0,15.69,41.44,21.74,19.7,4.03,6.31,22.25198332,76.75077264
20100321,0.0,12.58,42.28,23.3,18.98,1.64,3.07,22.25198332,76.75077264
20100322,0.0,12.21,42.46,21.37,21.09,1.89,5.65,22.25198332,76.75077264
20100323,0.0,13.67,41.31,22.08,19.23,2.6,6.25,22.25198332,76.75077264
20100324,0.0,15.43,41.63,21.69,19.94,2.1,5.09,22.25198332,76.75077264
20100325,0.0,17.94,40.39,21.87,18.51,2.26,4.82,22.25198332,76.75077264
20100326,0.0,18.16,41.17,21.91,19.27,3.46,7.32,22.25198332,76.75077264
20100327,0.0,18.32,40.95,22.56,18.4,2.93,6.61,22.25198332,76.75077264
20100328,0.0,16.03,41.95,23.19,18.76,2.42,5.74,22.25198332,76.75077264
20100329,0.0,14.7,42.25,23.39,18.85,3.27,7.21,22.25198332,76.75077264
20100330,0.0,14.88,39.95,22.93,17.02,5.36,5.64,22.25198332,76.75077264
20100331,0.0,23.63,39.47,21.16,18.31,4.55,4.11,22.25198332,76.75077264
20100401,0.0,27.47,38.41,21.34,17.08,2.36,4.15,22.25198332,76.75077264
20100402,0.0,25.61,39.8,21.54,18.27,1.84,5.02,22.25198332,76.75077264
20100403,0.0,15.64,39.76,22.32,17.44,2.14,3.75,22.25198332,76.75077264
20100404,0.0,10.97,40.19,19.93,20.26,2.91,6.11,22.25198332,76.75077264
20100405,0.0,11.58,41.36,21.03,20.33,2.27,5.18,22.25198332,76.75077264
20100406,0.0,11.05,42.28,21.79,20.49,2.72,5.58,22.25198332,76.75077264
20100407,0.0,11.56,43.13,22.8,20.33,2.73,5.36,22.25198332,76.75077264
20100408,0.0,12.29,43.16,25.3,17.86,3.23,4.95,22.25198332,76.75077264
20100409,0.0,14.69,42.04,28.56,13.48,5.52,7.57,22.25198332,76.75077264
20100410,0.0,16.8,40.63,28.77,11.86,2.67,4.32,22.25198332,76.75077264
20100411,0.0,14.64,42.62,23.85,18.77,2.54,5.3,22.25198332,76.75077264
20100412,0.0,16.0,41.54,23.6,17.94,3.09,4.43,22.25198332,76.75077264
20100413,0.0,13.34,42.29,24.77,17.53,2.41,5.34,22.25198332,76.75077264
20100414,0.0,13.27,43.47,24.55,18.92,2.24,4.97,22.25198332,76.75077264
20100415,0.0,10.96,45.01,26.32,18.69,1.89,3.54,22.25198332,76.75077264
20100416,0.0,8.99,45.98,26.62,19.36,1.8,3.6,22.25198332,76.75077264
20100417,0.0,11.59,45.72,25.87,19.85,4.09,6.93,22.25198332,76.75077264
20100418,0.0,16.05,45.61,26.4,19.2,2.99,5.86,22.25198332,76.75077264
20100419,0.0,21.16,43.31,26.45,16.86,5.61,4.81,22.25198332,76.75077264
20100420,0.0,23.81,42.21,25.28,16.93,6.13,4.85,22.25198332,76.75077264
20100421,0.0,21.3,42.83,25.86,16.98,3.58,3.29,22.25198332,76.75077264
20100422,0.0,19.76,42.88,27.46,15.41,2.22,5.88,22.25198332,76.75077264
20100423,0.0,13.01,43.12,23.96,19.16,3.64,5.66,22.25198332,76.75077264
20100424,0.0,11.64,43.21,23.37,19.84,2.89,6.93,22.25198332,76.75077264
20100425,0.0,16.76,43.09,26.02,17.07,2.52,4.95,22.25198332,76.75077264
20100426,0.0,16.51,43.55,25.43,18.12,2.33,5.93,22.25198332,76.75077264
