Dates,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,Latitude,Longitude
20100101,0.01,69.16,27.74,17.25,10.49,2.96,4.47,17.75198332,82.75077264
20100102,0.0,61.14,27.45,15.98,11.48,1.82,2.72,17.75198332,82.75077264
20100103,0.0,42.58,28.71,14.06,14.65,1.69,3.4,17.75198332,82.75077264
20100104,0.0,47.35,27.5,15.54,11.96,1.03,1.54,17.75198332,82.75077264
20100105,0.0,51.82,29.23,15.94,13.29,1.62,2.49,17.75198332,82.75077264
20100106,0.0,59.83,28.14,15.51,12.63,0.6,2.09,17.75198332,82.75077264
20100107,0.0,62.59,27.07,14.5,12.58,1.32,1.98,17.75198332,82.75077264
20100108,0.01,62.37,28.31,15.94,12.37,1.56,2.51,17.75198332,82.75077264
20100109,0.25,74.81,25.5,18.51,6.98,1.04,1.09,17.75198332,82.75077264
20100110,0.08,77.8,28.53,19.26,9.27,2.05,0.96,17.75198332,82.75077264
20100111,0.13,76.48,29.3,20.33,8.97,1.59,1.15,17.75198332,82.75077264
20100112,0.44,79.44,28.68,20.54,8.14,2.35,1.65,17.75198332,82.75077264
20100113,4.62,79.87,28.27,20.82,7.45,2.26,1.73,17.75198332,82.75077264
20100114,0.75,78.22,27.82,21.06,6.76,1.99,2.24,17.75198332,82.75077264
20100115,0.02,76.19,27.29,20.41,6.88,2.82,1.9,17.75198332,82.75077264
20100116,0.01,71.4,27.39,19.61,7.78,1.89,1.34,17.75198332,82.75077264
20100117,0.0,69.43,29.35,18.71,10.64,1.92,3.41,17.75198332,82.75077264
20100118,0.01,68.17,27.85,19.52,8.32,1.57,3.15,17.75198332,82.75077264
20100119,0.0,56.69,29.49,18.79,10.7,2.04,2.82,17.75198332,82.75077264
20100120,0.0,49.98,28.63,16.23,12.4,1.26,2.37,17.75198332,82.75077264
20100121,0.0,49.96,28.29,14.69,13.6,1.09,2.39,17.75198332,82.75077264
20100122,0.0,52.79,27.98,14.49,13.48,1.4,2.49,17.75198332,82.75077264
20100123,0.0,54.33,28.42,14.46,13.95,1.58,2.73,17.75198332,82.75077264
20100124,0.0,59.96,27.9,14.91,12.99,1.62,3.41,17.75198332,82.75077264
20100125,0.0,58.37,28.87,15.46,13.41,0.84,2.4,17.75198332,82.75077264
20100126,0.0,62.61,28.67,16.26,12.41,1.01,2.55,17.75198332,82.75077264
