Dates,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,Latitude,Longitude
20100101,0.0,70.15,29.08,18.47,10.62,3.62,3.16,12.25198332,77.75077264
20100102,0.0,64.96,29.5,16.96,12.54,1.88,3.12,12.25198332,77.75077264
20100103,0.0,69.13,27.1,16.45,10.65,1.79,1.84,12.25198332,77.75077264
20100104,0.0,59.89,30.59,15.37,15.22,2.59,3.72,12.25198332,77.75077264
20100105,0.0,58.34,31.15,14.66,16.49,3.25,6.26,12.25198332,77.75077264
20100106,0.0,64.96,29.63,15.27,14.36,3.13,4.92,12.25198332,77.75077264
20100107,0.0,66.18,29.79,16.43,13.36,2.17,3.84,12.25198332,77.75077264
20100108,0.36,70.42,29.95,16.01,13.95,1.63,1.59,12.25198332,77.75077264
20100109,0.46,73.82,30.36,19.31,11.05,2.42,1.95,12.25198332,77.75077264
20100110,4.48,74.59,29.89,19.77,10.12,2.7,2.11,12.25198332,77.75077264
20100111,0.36,71.01,31.1,19.54,11.56,3.11,2.71,12.25198332,77.75077264
20100112,0.03,69.83,31.68,19.84,11.84,1.4,3.39,12.25198332,77.75077264
20100113,0.13,71.44,31.04,20.68,10.35,1.95,2.25,12.25198332,77.75077264
20100114,0.01,66.2,31.75,19.96,11.79,2.32,3.22,12.25198332,77.75077264
20100115,0.0,65.68,30.63,18.13,12.51,4.02,3.29,12.25198332,77.75077264
20100116,0.0,65.38,30.11,16.38,13.72,3.15,2.94,12.25198332,77.75077264
20100117,0.0,62.26,30.97,16.44,14.53,2.87,2.53,12.25198332,77.75077264
20100118,0.0,65.48,30.6,17.04,13.56,2.15,3.4,12.25198332,77.75077264
20100119,0.0,64.99,30.55,18.53,12.02,2.25,3.13,12.25198332,77.75077264
20100120,0.0,59.76,30.76,18.2,12.56,2.21,3.96,12.25198332,77.75077264
20100121,0.0,53.53,30.64,16.0,14.65,2.43,4.18,12.25198332,77.75077264
20100122,0.0,51.75,30.68,13.89,16.79,2.66,5.7,12.25198332,77.75077264
20100123,0.0,53.61,30.01,13.74,16.28,2.67,4.75,12.25198332,77.75077264
20100124,0.0,55.0,30.16,13.96,16.2,2.46,5.37,12.25198332,77.75077264
20100125,0.0,59.96,30.41,15.63,14.77,1.8,3.49,12.25198332,77.75077264
20100126,0.0,59.6,30.77,16.89,13.89,2.84,3.93,12.25198332,77.75077264
20100127,0.0,59.82,31.36,17.72,13.64,2.46,4.42,12.25198332,77.75077264
20100128,0.0,61.39,30.54,18.43,12.1,2.69,2.75,12.25198332,77.75077264
