Dates,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,Latitude,Longitude
20100101,0.0,36.47,33.05,14.46,18.59,6.02,7.46,21.25198332,73.25077264
20100102,0.9,47.27,33.53,16.78,16.76,3.41,4.78,21.25198332,73.25077264
20100103,0.84,59.35,31.25,20.28,10.97,3.96,4.74,21.25198332,73.25077264
20100104,0.0,47.94,30.8,15.94,14.86,2.33,3.77,21.25198332,73.25077264
20100105,0.0,36.93,32.38,14.14,18.24,1.56,5.54,21.25198332,73.25077264
20100106,0.0,32.77,33.34,15.31,18.03,4.6,6.86,21.25198332,73.25077264
20100107,0.0,36.47,33.9,15.15,18.75,4.49,6.2,21.25198332,73.25077264
20100108,0.0,36.04,32.62,16.86,15.76,2.92,5.39,21.25198332,73.25077264
20100109,0.0,32.03,32.61,16.75,15.86,2.75,6.54,21.25198332,73.25077264
20100110,0.0,32.48,32.96,15.39,17.57,2.09,5.49,21.25198332,73.25077264
20100111,0.03,43.21,31.64,17.17,14.47,3.47,5.45,21.25198332,73.25077264
20100112,0.07,53.88,32.07,19.38,12.68,4.56,4.59,21.25198332,73.25077264
20100113,0.0,35.69,27.66,13.75,13.91,3.31,3.17,21.25198332,73.25077264
20100114,0.0,26.94,31.21,11.32,19.89,2.39,4.67,21.25198332,73.25077264
20100115,0.0,32.25,33.21,14.02,19.19,3.32,5.76,21.25198332,73.25077264
20100116,0.0,34.06,33.16,15.7,17.46,3.31,6.31,21.25198332,73.25077264
20100117,0.0,35.82,33.16,17.74,15.42,1.83,3.68,21.25198332,73.25077264
20100118,0.0,29.19,32.94,15.8,17.15,2.45,4.68,21.25198332,73.25077264
20100119,0.0,21.87,33.63,14.59,19.04,2.28,4.8,21.25198332,73.25077264
20100120,0.0,25.43,34.17,14.84,19.33,3.24,5.82,21.25198332,73.25077264
20100121,0.0,21.98,34.27,16.21,18.05,2.34,4.93,21.25198332,73.25077264
20100122,0.0,19.05,34.15,15.53,18.62,3.72,6.78,21.25198332,73.25077264
20100123,0.0,19.47,34.11,14.87,19.24,4.05,5.9,21.25198332,73.25077264
20100124,0.0,22.86,32.68,16.37,16.3,2.96,4.46,21.25198332,73.25077264
20100125,0.0,21.02,33.06,14.58,18.49,1.56,4.34,21.25198332,73.25077264
20100126,0.0,23.72,33.79,14.95,18.84,3.31,5.5,21.25198332,73.25077264
20100127,0.0,27.3,33.04,15.45,17.59,2.99,4.79,21.25198332,73.25077264
20100128,0.0,27.53,32.43,17.66,14.77,3.71,5.41,21.25198332,73.25077264
20100129,0.0,29.12,32.14,17.72,14.42,2.68,5.31,21.25198332,73.25077264
20100130,0.0,30.13,33.19,16.07,17.13,1.88,5.27,21.25198332,73.25077264
20100131,0.0,27.05,33.75,16.84,16.91,3.04,3.76,21.25198332,73.25077264
20100201,0.0,33.04,32.06,18.6,13.46,3.45,3.83,21.25198332,73.25077264
20100202,0.0,37.45,32.89,16.67,16.22,3.27,5.77,21.25198332,73.25077264
20100203,0.0,26.07,33.88,15.41,18.47,3.85,6.29,21.25198332,73.25077264
20100204,0.06,47.88,33.29,16.53,16.76,2.7,4.04,21.25198332,73.25077264
20100205,0.0,52.55,33.56,17.77,15.79,2.63,4.58,21.25198332,73.25077264
20100206,0.0,45.51,35.23,18.66,16.57,3.22,5.78,21.25198332,73.25077264
20100207,0.0,34.98,35.63,19.71,15.91,3.79,5.8,21.25198332,73.25077264
20100208,0.0,44.69,34.26,20.12,14.14,6.09,6.63,21.25198332,73.25077264
20100209,0.0,59.57,31.18,19.34,11.83,3.52,3.22,21.25198332,73.25077264
20100210,0.0,35.23,32.92,16.38,16.54,4.46,6.28,21.25198332,73.25077264
20100211,0.01,25.36,34.09,16.3,17.79,4.21,5.57,21.25198332,73.25077264
20100212,0.02,29.36,32.71,15.48,17.23,3.78,5.68,21.25198332,73.25077264
20100213,0.0,21.55,32.46,13.79,18.67,3.41,5.38,21.25198332,73.25077264
20100214,0.0,21.62,32.13,12.86,19.27,3.47,4.59,21.25198332,73.25077264
20100215,0.0,18.06,32.1,12.77,19.33,2.37,5.5,21.25198332,73.25077264
20100216,0.0,13.81,33.15,15.94,17.2,1.88,4.41,21.25198332,73.25077264
20100217,0.0,12.36,34.68,13.84,20.85,1.55,5.51,21.25198332,73.25077264
20100218,0.0,10.64,35.56,13.56,21.99,1.65,5.97,21.25198332,73.25077264
20100219,0.0,8.99,36.18,14.97,21.21,2.04,4.24,21.25198332,73.25077264
20100220,0.0,10.36,38.35,16.51,21.84,3.44,5.68,21.25198332,73.25077264
20100221,0.03,19.05,36.01,19.18,16.83,5.04,5.75,21.25198332,73.25077264
20100222,0.02,28.87,36.05,22.11,13.94,4.67,5.87,21.25198332,73.25077264
20100223,0.0,42.6,33.37,19.01,14.36,4.94,5.25,21.25198332,73.25077264
20100224,0.0,45.72,32.17,16.67,15.5,2.8,4.68,21.25198332,73.25077264
20100225,0.0,42.67,34.69,16.72,17.96,3.41,5.85,21.25198332,73.25077264
20100226,0.0,32.07,37.52,18.12,19.41,3.38,7.24,21.25198332,73.25077264
20100227,0.0,16.39,39.33,18.37,20.96,2.74,6.17,21.25198332,73.25077264
20100228,0.0,16.14,39.46,18.89,20.57,3.46,6.36,21.25198332,73.25077264
20100301,0.0,18.98,38.89,21.6,17.29,4.0,5.03,21.25198332,73.25077264
20100302,0.0,25.12,38.69,20.5,18.19,3.12,4.74,21.25198332,73.25077264
20100303,0.0,35.09,32.99,22.04,10.95,4.45,4.67,21.25198332,73.25077264
20100304,0.0,46.4,35.55,20.76,14.79,4.39,5.41,21.25198332,73.25077264
20100305,0.0,48.47,35.1,21.94,13.16,4.4,5.43,21.25198332,73.25077264
20100306,0.0,55.04,34.23,19.6,14.63,3.47,3.18,21.25198332,73.25077264
20100307,0.0,43.17,33.76,18.82,14.94,2.59,2.09,21.25198332,73.25077264
20100308,0.0,28.94,37.0,20.34,16.67,4.09,6.61,21.25198332,73.25077264
20100309,0.0,15.56,40.15,19.14,21.02,3.86,6.55,21.25198332,73.25077264
20100310,0.09,19.61,40.31,20.51,19.8,2.38,5.02,21.25198332,73.25077264
20100311,0.0,21.4,40.79,24.8,15.99,3.25,4.17,21.25198332,73.25077264
20100312,0.04,17.06,41.24,23.55,17.69,3.05,3.79,21.25198332,73.25077264
20100313,0.28,13.04,41.26,21.45,19.81,3.15,4.35,21.25198332,73.25077264
20100314,0.0,29.08,39.49,20.16,19.33,2.15,4.14,21.25198332,73.25077264
20100315,0.0,40.07,39.59,20.33,19.26,3.41,6.31,21.25198332,73.25077264
20100316,0.0,34.6,40.35,20.75,19.6,3.1,6.22,21.25198332,73.25077264
20100317,0.0,26.95,42.11,21.74,20.37,2.22,4.78,21.25198332,73.25077264
20100318,0.0,14.81,43.32,22.65,20.66,2.14,3.47,21.25198332,73.25077264
20100319,0.0,19.0,43.39,26.04,17.35,4.32,6.38,21.25198332,73.25077264
20100320,0.0,27.8,43.21,23.45,19.76,3.69,6.7,21.25198332,73.25077264
20100321,0.0,19.78,43.25,22.92,20.33,1.83,5.34,21.25198332,73.25077264
20100322,0.0,21.84,41.76,22.46,19.3,3.36,5.31,21.25198332,73.25077264
20100323,0.0,32.65,39.56,21.89,17.66,3.99,5.38,21.25198332,73.25077264
20100324,0.0,41.42,38.58,21.12,17.46,3.91,4.19,21.25198332,73.25077264
20100325,0.0,46.44,38.41,21.68,16.73,4.08,5.14,21.25198332,73.25077264
20100326,0.0,44.45,39.1,21.85,17.25,4.6,6.23,21.25198332,73.25077264
20100327,0.0,40.89,39.14,21.77,17.37,3.94,5.86,21.25198332,73.25077264
20100328,0.0,36.42,40.95,22.06,18.89,3.62,5.6,21.25198332,73.25077264
20100329,0.0,33.3,40.82,22.71,18.11,3.61,4.83,21.25198332,73.25077264
20100330,0.0,39.81,38.82,21.54,17.29,5.19,6.74,21.25198332,73.25077264
20100331,0.0,56.73,37.38,22.69,14.69,4.78,4.34,21.25198332,73.25077264
20100401,0.0,58.39,35.92,22.13,13.79,3.46,2.26,21.25198332,73.25077264
20100402,0.0,52.1,38.16,23.49,14.67,2.81,2.41,21.25198332,73.25077264
20100403,0.0,40.02,38.76,21.75,17.02,3.44,3.69,21.25198332,73.25077264
20100404,0.0,33.21,40.16,21.42,18.74,3.46,4.29,21.25198332,73.25077264
20100405,0.0,30.53,41.36,22.76,18.6,4.44,5.87,21.25198332,73.25077264
20100406,0.0,28.72,43.55,22.16,21.39,3.75,6.84,21.25198332,73.25077264
20100407,0.0,29.37,43.25,23.13,20.12,2.62,4.35,21.25198332,73.25077264
20100408,0.0,27.66,41.88,26.46,15.42,2.42,4.91,21.25198332,73.25077264
20100409,0.0,42.51,37.54,26.04,11.5,2.12,3.39,21.25198332,73.25077264
20100410,0.0,42.21,40.83,25.05,15.78,4.82,5.76,21.25198332,73.25077264
20100411,0.0,38.67,41.09,23.25,17.83,3.89,5.41,21.25198332,73.25077264
20100412,0.0,40.64,40.59,24.0,16.59,3.02,4.42,21.25198332,73.25077264
20100413,0.0,38.58,42.08,23.7,18.38,3.11,4.99,21.25198332,73.25077264
20100414,0.0,44.17,43.09,25.1,17.99,3.34,5.41,21.25198332,73.25077264
20100415,0.0,37.06,44.91,24.72,20.19,4.4,6.88,21.25198332,73.25077264
20100416,0.0,33.96,45.27,25.46,19.81,4.34,6.57,21.25198332,73.25077264
20100417,0.0,34.25,43.4,26.36,17.04,4.11,4.54,21.25198332,73.25077264
20100418,0.0,44.12,41.85,24.83,17.02,5.39,5.02,21.25198332,73.25077264
20100419,0.0,49.29,40.9,25.42,15.47,3.64,3.27,21.25198332,73.25077264
20100420,0.0,47.01,41.07,24.68,16.39,5.06,4.37,21.25198332,73.25077264
20100421,0.0,45.31,41.07,24.94,16.13,3.47,3.65,21.25198332,73.25077264
20100422,0.0,35.94,42.76,25.92,16.84,3.66,3.66,21.25198332,73.25077264
20100423,0.0,29.46,43.54,26.48,17.07,4.56,3.96,21.25198332,73.25077264
20100424,0.0,30.2,42.99,26.07,16.92,4.43,5.48,21.25198332,73.25077264
20100425,0.0,35.78,41.89,25.33,16.56,3.86,3.84,21.25198332,73.25077264
20100426,0.0,39.0,42.71,26.18,16.53,4.08,4.98,21.25198332,73.25077264
20100427,0.0,36.07,43.45,26.47,16.99,4.59,5.15,21.25198332,73.25077264
20100428,0.0,36.72,42.78,27.18,15.61,4.42,4.66,21.25198332,73.25077264
20100429,0.0,37.55,42.61,26.8,15.81,5.19,6.14,21.25198332,73.25077264
20100430,0.03,43.88,39.27,27.3,11.97,3.16,4.82,21.25198332,73.25077264
20100501,1.26,47.27,38.24,26.9,11.34,3.33,5.5,21.25198332,73.25077264
20100502,0.11,43.77,40.94,26.8,14.14,3.86,4.72,21.25198332,73.25077264
20100503,0.2,45.69,41.29,26.78,14.51,3.9,3.01,21.25198332,73.25077264
20100504,0.41,44.67,41.69,26.22,15.47,3.57,3.68,21.25198332,73.25077264
20100505,0.0,43.26,41.55,26.33,15.22,4.87,4.56,21.25198332,73.25077264
20100506,0.0,42.66,41.89,26.27,15.62,4.02,4.71,21.25198332,73.25077264
20100507,0.0,36.79,43.34,26.71,16.63,4.23,3.88,21.25198332,73.25077264
20100508,0.0,30.41,43.79,28.99,14.79,3.44,2.86,21.25198332,73.25077264
20100509,0.0,34.4,43.88,28.09,15.79,4.1,3.3,21.25198332,73.25077264
20100510,0.0,36.53,42.92,27.24,15.67,4.07,4.4,21.25198332,73.25077264
20100511,0.0,31.57,43.18,25.85,17.33,3.72,4.56,21.25198332,73.25077264
20100512,0.0,41.31,44.01,26.3,17.71,4.17,5.87,21.25198332,73.25077264
20100513,0.0,45.77,43.21,27.11,16.1,3.86,5.42,21.25198332,73.25077264
20100514,0.0,49.9,40.84,27.38,13.46,2.76,3.16,21.25198332,73.25077264
20100515,0.0,51.36,39.86,26.52,13.33,2.26,1.5,21.25198332,73.25077264
20100516,0.0,52.79,40.82,26.55,14.26,3.05,3.05,21.25198332,73.25077264
20100517,0.0,47.11,43.27,27.15,16.12,1.46,2.85,21.25198332,73.25077264
20100518,0.0,32.41,44.76,26.59,18.17,4.03,3.55,21.25198332,73.25077264
20100519,0.0,34.17,44.88,27.46,17.42,4.29,3.92,21.25198332,73.25077264
20100520,0.0,39.77,45.75,27.38,18.37,5.33,5.71,21.25198332,73.25077264
20100521,0.0,48.05,44.01,28.9,15.11,5.45,7.03,21.25198332,73.25077264
20100522,0.0,52.41,42.93,28.88,14.05,3.57,5.37,21.25198332,73.25077264
20100523,0.0,53.21,41.46,28.25,13.21,2.89,3.52,21.25198332,73.25077264
20100524,0.0,50.08,42.33,27.56,14.77,4.49,4.03,21.25198332,73.25077264
20100525,0.0,54.15,41.22,27.36,13.86,5.63,5.61,21.25198332,73.25077264
20100526,0.0,61.88,38.28,28.64,9.64,4.13,3.91,21.25198332,73.25077264
20100527,0.0,59.44,38.63,28.6,10.03,5.02,4.96,21.25198332,73.25077264
20100528,0.0,57.62,38.63,28.73,9.9,3.93,3.3,21.25198332,73.25077264
20100529,0.0,54.84,39.72,28.41,11.31,2.44,2.61,21.25198332,73.25077264
20100530,0.0,52.15,39.75,27.35,12.4,2.1,2.1,21.25198332,73.25077264
20100531,0.0,50.33,40.03,27.16,12.87,3.05,2.94,21.25198332,73.25077264
20100601,5.89,56.24,40.04,27.66,12.38,3.55,5.06,21.25198332,73.25077264
20100602,5.22,64.0,36.49,28.11,8.38,1.91,2.96,21.25198332,73.25077264
20100603,1.43,66.14,35.11,27.34,7.77,3.37,3.6,21.25198332,73.25077264
20100604,0.01,63.09,37.05,28.04,9.01,3.57,3.71,21.25198332,73.25077264
20100605,0.0,57.9,37.91,28.23,9.68,3.61,3.28,21.25198332,73.25077264
20100606,4.17,63.15,36.39,28.09,8.3,4.98,4.79,21.25198332,73.25077264
20100607,25.83,70.48,33.85,27.55,6.31,3.7,2.67,21.25198332,73.25077264
20100608,15.98,68.47,35.69,26.27,9.42,2.07,3.24,21.25198332,73.25077264
20100609,0.08,63.67,36.68,26.52,10.16,1.8,3.89,21.25198332,73.25077264
20100610,2.04,60.18,38.82,26.73,12.09,3.27,5.61,21.25198332,73.25077264
20100611,4.01,61.52,39.01,28.13,10.88,4.56,5.87,21.25198332,73.25077264
20100612,5.74,73.47,35.03,27.72,7.31,3.79,3.61,21.25198332,73.25077264
20100613,0.26,74.5,33.46,27.44,6.02,3.7,3.26,21.25198332,73.25077264
20100614,3.29,79.94,32.44,27.28,5.15,3.42,3.77,21.25198332,73.25077264
20100615,28.35,78.52,32.38,27.04,5.33,4.02,4.92,21.25198332,73.25077264
20100616,16.22,81.8,30.78,26.05,4.73,2.32,3.79,21.25198332,73.25077264
20100617,2.6,71.4,34.46,25.95,8.5,3.92,5.21,21.25198332,73.25077264
20100618,0.23,70.64,34.9,26.99,7.92,3.58,5.68,21.25198332,73.25077264
20100619,2.29,75.07,34.09,27.01,7.08,3.51,3.25,21.25198332,73.25077264
20100620,0.57,77.82,33.56,26.91,6.65,3.12,2.31,21.25198332,73.25077264
20100621,0.52,77.59,34.79,26.62,8.17,4.49,5.32,21.25198332,73.25077264
20100622,1.52,78.65,33.62,26.68,6.95,1.73,0.98,21.25198332,73.25077264
20100623,1.3,77.94,33.89,26.63,7.26,3.67,3.15,21.25198332,73.25077264
20100624,24.8,82.1,32.18,27.0,5.18,2.94,2.91,21.25198332,73.25077264
20100625,9.49,84.22,30.95,26.88,4.06,3.3,3.06,21.25198332,73.25077264
20100626,0.08,76.79,34.31,27.08,7.23,1.9,4.38,21.25198332,73.25077264
20100627,2.1,73.76,36.26,27.02,9.24,4.69,6.62,21.25198332,73.25077264
20100628,0.85,83.92,31.9,27.14,4.77,2.59,3.42,21.25198332,73.25077264
20100629,2.38,82.73,32.48,26.89,5.59,3.32,3.67,21.25198332,73.25077264
20100630,0.69,79.18,33.15,26.8,6.35,3.03,2.18,21.25198332,73.25077264
20100701,4.05,80.5,32.34,26.7,5.64,1.91,1.85,21.25198332,73.25077264
20100702,8.06,78.89,32.4,26.42,5.98,3.54,5.74,21.25198332,73.25077264
20100703,18.35,86.96,29.38,25.35,4.03,1.28,1.81,21.25198332,73.25077264
20100704,16.12,87.27,29.79,25.4,4.39,3.5,3.03,21.25198332,73.25077264
20100705,21.13,83.32,31.42,25.47,5.95,4.5,3.75,21.25198332,73.25077264
20100706,31.71,86.57,30.93,26.04,4.89,3.26,2.49,21.25198332,73.25077264
20100707,18.87,87.48,30.43,25.77,4.65,4.13,2.98,21.25198332,73.25077264
20100708,45.33,89.21,30.35,26.02,4.32,3.79,3.27,21.25198332,73.25077264
20100709,24.31,86.85,30.61,26.23,4.39,2.44,2.76,21.25198332,73.25077264
20100710,19.42,88.98,30.54,26.42,4.12,3.77,2.96,21.25198332,73.25077264
20100711,5.37,87.44,30.75,26.48,4.27,2.82,2.27,21.25198332,73.25077264
20100712,4.82,84.55,31.59,25.98,5.61,4.62,4.21,21.25198332,73.25077264
