Dates,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,Latitude,Longitude
20100101,0.0,25.93,-12.18,-22.65,10.47,2.36,2.42,34.75198332,77.75077264
20100102,0.0,27.87,-10.38,-22.37,11.99,2.54,2.64,34.75198332,77.75077264
20100103,1.58,53.17,-11.87,-20.01,8.14,4.48,4.86,34.75198332,77.75077264
20100104,0.29,59.64,-11.99,-20.38,8.39,2.8,2.79,34.75198332,77.75077264
20100105,0.0,46.23,-12.38,-22.85,10.47,5.61,6.24,34.75198332,77.75077264
20100106,0.0,42.67,-11.81,-23.69,11.88,2.89,3.0,34.75198332,77.75077264
20100107,0.0,30.57,-11.66,-22.24,10.58,4.74,5.42,34.75198332,77.75077264
20100108,0.0,35.91,-13.88,-25.04,11.17,4.0,4.18,34.75198332,77.75077264
20100109,0.0,48.92,-13.98,-25.28,11.3,5.81,6.08,34.75198332,77.75077264
20100110,0.0,42.47,-14.36,-22.91,8.55,4.75,5.01,34.75198332,77.75077264
20100111,0.0,40.14,-13.87,-24.48,10.61,4.33,4.59,34.75198332,77.75077264
20100112,0.0,32.17,-14.74,-24.56,9.82,3.4,3.6,34.75198332,77.75077264
20100113,0.53,36.08,-13.65,-24.13,10.48,2.17,2.13,34.75198332,77.75077264
20100114,0.03,49.52,-13.12,-25.68,12.56,4.2,4.39,34.75198332,77.75077264
20100115,0.0,57.61,-13.09,-22.88,9.79,5.54,6.13,34.75198332,77.75077264
20100116,0.0,56.8,-10.76,-22.77,12.0,3.59,3.67,34.75198332,77.75077264
20100117,0.0,74.66,-13.65,-19.85,6.2,3.86,4.07,34.75198332,77.75077264
20100118,0.0,65.03,-14.9,-21.46,6.56,4.45,4.15,34.75198332,77.75077264
20100119,0.0,61.15,-15.28,-21.05,5.76,3.62,3.1,34.75198332,77.75077264
20100120,0.0,69.21,-12.37,-21.44,9.07,3.97,3.71,34.75198332,77.75077264
20100121,0.0,68.35,-13.74,-21.63,7.89,2.56,2.5,34.75198332,77.75077264
20100122,0.0,70.3,-12.64,-23.61,10.97,2.73,2.66,34.75198332,77.75077264
20100123,0.0,63.55,-13.69,-20.32,6.64,3.67,3.65,34.75198332,77.75077264
20100124,0.0,63.64,-13.32,-23.11,9.8,2.22,2.3,34.75198332,77.75077264
20100125,0.0,66.04,-14.73,-20.64,5.91,3.58,3.3,34.75198332,77.75077264
20100126,0.0,56.33,-13.19,-23.77,10.58,3.53,3.61,34.75198332,77.75077264
20100127,0.0,67.1,-13.53,-21.34,7.81,2.39,2.12,34.75198332,77.75077264
20100128,0.5,60.09,-12.75,-21.35,8.6,3.51,3.49,34.75198332,77.75077264
20100129,2.12,64.96,-14.7,-19.21,4.51,5.0,5.33,34.75198332,77.75077264
20100130,0.1,56.73,-14.6,-23.16,8.56,3.57,3.41,34.75198332,77.75077264
20100131,0.0,61.05,-14.93,-23.16,8.23,4.86,4.96,34.75198332,77.75077264
20100201,0.0,61.68,-16.95,-21.6,4.65,3.39,3.18,34.75198332,77.75077264
20100202,0.0,53.61,-17.41,-23.91,6.51,2.83,2.47,34.75198332,77.75077264
20100203,0.0,58.18,-16.77,-24.89,8.12,3.89,3.74,34.75198332,77.75077264
20100204,0.0,61.61,-15.45,-22.99,7.55,4.02,3.69,34.75198332,77.75077264
20100205,0.82,70.86,-12.32,-23.49,11.17,4.8,4.64,34.75198332,77.75077264
20100206,2.05,77.81,-10.28,-17.36,7.08,4.82,4.46,34.75198332,77.75077264
20100207,1.36,78.47,-9.48,-15.91,6.43,6.53,6.19,34.75198332,77.75077264
20100208,4.39,79.17,-11.37,-15.47,4.09,5.99,5.55,34.75198332,77.75077264
20100209,4.83,67.62,-15.05,-22.58,7.53,6.57,6.16,34.75198332,77.75077264
20100210,0.31,63.13,-17.66,-28.53,10.87,4.06,4.16,34.75198332,77.75077264
20100211,1.0,74.86,-15.28,-21.93,6.64,2.74,2.21,34.75198332,77.75077264
20100212,0.45,72.82,-15.59,-22.37,6.78,6.38,6.0,34.75198332,77.75077264
20100213,0.2,70.74,-16.78,-23.84,7.06,4.12,3.71,34.75198332,77.75077264
20100214,0.54,70.64,-17.54,-23.9,6.36,5.07,4.66,34.75198332,77.75077264
20100215,0.44,67.52,-18.04,-24.61,6.56,4.57,4.41,34.75198332,77.75077264
20100216,0.4,66.73,-17.23,-24.34,7.11,4.07,3.81,34.75198332,77.75077264
20100217,0.15,67.21,-17.42,-27.99,10.57,4.37,4.17,34.75198332,77.75077264
20100218,0.02,67.04,-12.31,-29.71,17.4,2.67,2.68,34.75198332,77.75077264
20100219,0.01,72.45,-11.87,-24.73,12.85,2.9,2.88,34.75198332,77.75077264
20100220,0.0,73.11,-11.03,-25.22,14.19,3.02,3.12,34.75198332,77.75077264
20100221,0.0,71.61,-9.75,-21.26,11.51,2.43,2.48,34.75198332,77.75077264
20100222,0.0,70.33,-10.27,-21.23,10.95,3.75,3.79,34.75198332,77.75077264
20100223,0.01,73.33,-10.92,-20.58,9.66,3.34,3.1,34.75198332,77.75077264
20100224,0.0,72.7,-12.01,-20.51,8.5,3.24,3.0,34.75198332,77.75077264
20100225,0.1,72.58,-9.95,-21.53,11.58,3.18,3.04,34.75198332,77.75077264
20100226,0.84,79.14,-8.46,-18.01,9.55,5.29,5.2,34.75198332,77.75077264
20100227,0.48,71.23,-8.01,-16.21,8.21,4.19,4.36,34.75198332,77.75077264
