Dates,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,Latitude,Longitude
20100101,0.02,79.01,27.82,25.72,2.1,3.05,3.66,8.445090648999999,78.02131736
20100102,0.04,80.5,27.83,25.82,2.01,1.59,1.59,8.445090648999999,78.02131736
20100103,0.02,81.02,27.51,25.11,2.39,1.54,1.29,8.445090648999999,78.02131736
20100104,0.0,76.36,27.38,25.21,2.17,1.0,1.59,8.445090648999999,78.02131736
20100105,0.0,73.97,27.62,24.24,3.38,1.8,2.34,8.445090648999999,78.02131736
20100106,0.01,77.6,27.15,24.39,2.77,2.58,3.16,8.445090648999999,78.02131736
20100107,0.03,77.88,27.71,25.05,2.67,1.92,1.99,8.445090648999999,78.02131736
20100108,1.2,85.27,26.78,24.72,2.06,1.79,2.3,8.445090648999999,78.02131736
20100109,15.71,89.2,27.16,25.76,1.4,2.11,2.35,8.445090648999999,78.02131736
20100110,19.53,83.86,27.02,26.01,1.01,4.31,5.03,8.445090648999999,78.02131736
20100111,3.25,81.76,27.65,25.53,2.12,1.02,1.1,8.445090648999999,78.02131736
20100112,0.53,81.99,27.32,25.83,1.49,1.47,1.81,8.445090648999999,78.02131736
20100113,2.71,84.32,27.65,25.84,1.81,3.48,4.41,8.445090648999999,78.02131736
20100114,1.58,83.79,27.68,26.24,1.44,1.18,1.92,8.445090648999999,78.02131736
20100115,0.02,77.28,28.16,25.79,2.37,2.24,2.6,8.445090648999999,78.02131736
20100116,0.13,79.39,27.96,25.89,2.07,1.46,2.04,8.445090648999999,78.02131736
20100117,0.05,79.18,28.07,25.73,2.34,2.09,2.06,8.445090648999999,78.02131736
20100118,0.02,77.72,28.22,25.79,2.42,1.98,2.69,8.445090648999999,78.02131736
20100119,0.0,78.65,28.24,25.63,2.61,1.39,1.6,8.445090648999999,78.02131736
20100120,0.0,77.79,28.0,25.42,2.58,1.23,1.58,8.445090648999999,78.02131736
20100121,0.0,74.08,28.0,25.31,2.69,1.93,2.19,8.445090648999999,78.02131736
20100122,0.0,71.24,27.84,24.6,3.23,1.77,1.85,8.445090648999999,78.02131736
20100123,0.0,72.26,27.52,24.22,3.3,1.19,1.28,8.445090648999999,78.02131736
20100124,0.02,73.08,27.23,24.65,2.58,1.73,2.1,8.445090648999999,78.02131736
20100125,0.01,72.41,27.75,25.02,2.73,2.52,3.57,8.445090648999999,78.02131736
20100126,0.0,76.5,28.06,25.62,2.44,1.97,2.29,8.445090648999999,78.02131736
20100127,0.01,79.68,28.41,25.11,3.3,2.51,2.93,8.445090648999999,78.02131736
20100128,0.0,79.14,28.23,25.81,2.42,1.46,1.59,8.445090648999999,78.02131736
20100129,0.0,75.46,28.1,25.33,2.77,1.65,1.75,8.445090648999999,78.02131736
20100130,0.0,75.47,28.4,25.14,3.26,1.33,1.58,8.445090648999999,78.02131736
20100131,0.0,75.39,28.44,25.81,2.63,1.35,1.17,8.445090648999999,78.02131736
20100201,0.0,74.52,28.27,25.89,2.38,1.49,1.62,8.445090648999999,78.02131736
20100202,0.0,74.1,28.31,25.28,3.04,2.13,2.52,8.445090648999999,78.02131736
20100203,0.0,73.74,28.16,24.96,3.19,1.59,1.88,8.445090648999999,78.02131736
20100204,0.0,73.81,28.12,25.2,2.91,1.03,1.56,8.445090648999999,78.02131736
20100205,0.0,75.34,27.54,24.95,2.59,1.87,2.35,8.445090648999999,78.02131736
20100206,0.0,74.58,28.01,24.89,3.12,1.89,2.23,8.445090648999999,78.02131736
20100207,0.0,72.06,28.37,25.33,3.04,1.81,2.36,8.445090648999999,78.02131736
