Dates,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,Latitude,Longitude
20100101,0.0,55.2,20.58,5.51,15.08,1.71,4.45,27.22082568,82.73591947
20100102,0.0,51.96,20.24,7.29,12.95,1.38,3.01,27.22082568,82.73591947
20100103,0.0,53.73,22.1,6.13,15.96,2.17,5.31,27.22082568,82.73591947
20100104,0.0,61.3,21.82,9.3,12.53,4.43,4.2,27.22082568,82.73591947
20100105,0.0,64.85,21.5,6.71,14.78,1.78,2.62,27.22082568,82.73591947
20100106,0.0,56.57,20.97,6.94,14.03,1.64,3.02,27.22082568,82.73591947
20100107,0.0,52.7,22.26,8.48,13.78,1.67,2.84,27.22082568,82.73591947
20100108,0.0,55.89,22.65,9.53,13.12,2.74,6.86,27.22082568,82.73591947
20100109,0.0,61.59,23.25,8.45,14.79,1.17,4.42,27.22082568,82.73591947
20100110,0.04,56.93,23.27,8.94,14.33,2.58,4.92,27.22082568,82.73591947
20100111,0.0,51.51,23.82,7.37,16.45,2.74,4.68,27.22082568,82.73591947
20100112,0.9,46.61,23.78,7.38,16.4,3.04,3.91,27.22082568,82.73591947
20100113,1.54,52.25,21.91,8.73,13.19,2.94,4.2,27.22082568,82.73591947
20100114,0.01,66.87,22.26,10.56,11.7,3.49,6.0,27.22082568,82.73591947
20100115,0.0,62.54,24.01,8.72,15.28,1.27,4.32,27.22082568,82.73591947
20100116,0.0,47.36,23.81,9.16,14.65,1.67,3.56,27.22082568,82.73591947
20100117,0.0,46.53,23.85,9.42,14.43,2.62,5.07,27.22082568,82.73591947
20100118,0.0,43.25,24.57,9.61,14.96,1.73,4.69,27.22082568,82.73591947
20100119,0.0,40.75,25.49,9.22,16.26,2.34,5.19,27.22082568,82.73591947
20100120,0.0,38.14,25.27,7.23,18.04,3.12,4.84,27.22082568,82.73591947
20100121,0.0,38.47,24.1,8.11,15.99,1.73,3.24,27.22082568,82.73591947
20100122,0.0,40.66,24.16,8.1,16.07,1.51,3.44,27.22082568,82.73591947
20100123,0.0,39.37,24.96,9.0,15.95,2.14,4.69,27.22082568,82.73591947
20100124,0.0,38.39,22.9,10.16,12.75,2.12,3.52,27.22082568,82.73591947
20100125,0.0,38.44,24.25,10.71,13.54,3.14,6.11,27.22082568,82.73591947
20100126,0.0,39.91,25.58,9.96,15.61,2.57,4.51,27.22082568,82.73591947
20100127,0.0,43.58,25.26,9.33,15.92,2.23,4.14,27.22082568,82.73591947
20100128,0.0,43.5,25.07,9.4,15.67,2.2,3.88,27.22082568,82.73591947
20100129,0.0,39.97,25.57,11.57,14.0,2.77,3.66,27.22082568,82.73591947
20100130,0.0,42.03,26.82,10.19,16.62,5.07,5.95,27.22082568,82.73591947
20100131,0.0,38.29,25.81,9.39,16.42,1.97,5.1,27.22082568,82.73591947
20100201,0.0,33.59,25.71,10.93,14.78,3.63,5.82,27.22082568,82.73591947
20100202,0.0,33.08,25.73,10.32,15.4,3.76,5.14,27.22082568,82.73591947
20100203,0.0,33.75,25.89,9.07,16.82,2.96,4.9,27.22082568,82.73591947
20100204,0.0,33.81,25.56,8.64,16.93,3.13,5.62,27.22082568,82.73591947
20100205,0.0,37.56,25.84,8.26,17.59,4.66,6.08,27.22082568,82.73591947
20100206,0.0,38.96,26.11,9.15,16.96,2.5,4.67,27.22082568,82.73591947
20100207,0.0,39.35,27.1,12.1,15.0,4.69,7.75,27.22082568,82.73591947
20100208,0.14,48.73,27.92,12.13,15.79,3.84,5.55,27.22082568,82.73591947
20100209,5.95,65.58,20.88,13.58,7.31,4.18,3.39,27.22082568,82.73591947
20100210,2.24,56.2,27.69,13.78,13.92,3.07,6.25,27.22082568,82.73591947
20100211,0.14,42.08,29.27,14.89,14.38,3.35,5.52,27.22082568,82.73591947
20100212,8.5,60.15,20.28,11.69,8.6,5.25,6.37,27.22082568,82.73591947
20100213,0.06,59.62,25.41,9.42,15.98,3.8,7.12,27.22082568,82.73591947
20100214,0.0,41.67,27.29,10.83,16.46,2.15,4.13,27.22082568,82.73591947
20100215,0.0,31.45,28.31,11.25,17.06,2.85,5.0,27.22082568,82.73591947
20100216,0.0,35.14,29.08,13.85,15.23,2.58,5.45,27.22082568,82.73591947
20100217,0.0,36.67,29.46,14.29,15.17,4.56,7.12,27.22082568,82.73591947
20100218,0.0,36.18,27.34,10.37,16.96,3.76,4.29,27.22082568,82.73591947
20100219,0.0,34.36,27.68,10.97,16.71,3.05,6.12,27.22082568,82.73591947
20100220,0.0,32.82,27.97,10.89,17.08,3.33,5.97,27.22082568,82.73591947
20100221,0.0,34.32,28.87,10.04,18.83,2.21,4.14,27.22082568,82.73591947
20100222,0.03,32.58,29.63,13.18,16.45,2.52,3.14,27.22082568,82.73591947
20100223,0.13,36.89,29.13,13.45,15.69,2.88,5.56,27.22082568,82.73591947
20100224,0.0,40.15,29.47,14.54,14.93,3.45,6.54,27.22082568,82.73591947
20100225,0.0,39.83,30.0,15.32,14.68,3.12,4.91,27.22082568,82.73591947
20100226,0.1,39.55,30.24,13.55,16.68,2.16,3.07,27.22082568,82.73591947
20100227,0.11,40.32,30.9,14.21,16.69,5.62,8.55,27.22082568,82.73591947
20100228,0.0,37.88,32.61,14.93,17.68,4.72,6.02,27.22082568,82.73591947
20100301,0.0,37.41,32.04,15.76,16.28,4.88,7.22,27.22082568,82.73591947
20100302,0.0,33.78,33.99,16.14,17.85,6.6,8.07,27.22082568,82.73591947
20100303,0.0,30.95,31.51,15.47,16.03,4.62,5.59,27.22082568,82.73591947
20100304,0.02,30.15,33.95,16.04,17.91,5.27,5.19,27.22082568,82.73591947
20100305,0.04,32.05,34.67,19.22,15.45,5.61,7.25,27.22082568,82.73591947
20100306,0.0,32.19,32.15,17.46,14.69,4.27,4.19,27.22082568,82.73591947
20100307,0.0,27.96,33.41,16.1,17.31,4.73,3.72,27.22082568,82.73591947
20100308,0.0,30.42,32.73,15.33,17.4,3.48,4.17,27.22082568,82.73591947
20100309,0.0,27.07,32.49,14.57,17.92,1.41,3.11,27.22082568,82.73591947
20100310,0.0,25.16,32.48,14.9,17.58,2.56,4.92,27.22082568,82.73591947
20100311,0.0,26.68,32.71,14.65,18.06,2.12,2.58,27.22082568,82.73591947
20100312,0.0,24.15,33.68,15.25,18.43,4.13,5.63,27.22082568,82.73591947
20100313,0.0,24.93,34.85,15.33,19.52,6.04,7.05,27.22082568,82.73591947
20100314,0.0,25.87,34.53,16.46,18.06,3.95,5.62,27.22082568,82.73591947
20100315,0.0,22.96,36.08,18.71,17.37,2.18,3.19,27.22082568,82.73591947
20100316,0.0,22.4,36.2,20.0,16.19,4.44,5.82,27.22082568,82.73591947
20100317,0.0,22.1,35.72,18.73,16.99,3.27,6.37,27.22082568,82.73591947
20100318,0.0,22.39,36.59,19.27,17.32,2.29,4.86,27.22082568,82.73591947
20100319,0.0,27.62,36.99,21.01,15.98,4.61,5.13,27.22082568,82.73591947
20100320,0.0,27.35,37.82,19.86,17.97,1.95,3.84,27.22082568,82.73591947
20100321,0.0,25.04,39.58,21.92,17.67,4.07,5.81,27.22082568,82.73591947
20100322,0.0,19.01,40.36,20.95,19.42,5.88,5.26,27.22082568,82.73591947
20100323,0.0,15.85,41.04,21.22,19.82,5.97,6.21,27.22082568,82.73591947
20100324,0.0,14.75,41.33,21.16,20.18,6.37,7.44,27.22082568,82.73591947
20100325,0.0,16.03,39.25,21.84,17.41,4.31,4.76,27.22082568,82.73591947
20100326,0.0,15.65,40.83,22.15,18.68,2.24,4.67,27.22082568,82.73591947
20100327,0.0,15.19,40.67,22.9,17.78,3.31,4.11,27.22082568,82.73591947
20100328,0.0,15.43,40.02,22.11,17.91,5.03,5.91,27.22082568,82.73591947
20100329,0.0,14.51,39.93,22.09,17.84,5.21,3.42,27.22082568,82.73591947
20100330,0.0,14.9,40.31,21.66,18.65,4.27,4.94,27.22082568,82.73591947
20100331,0.0,15.2,40.03,23.82,16.2,6.18,8.14,27.22082568,82.73591947
20100401,0.0,12.0,40.16,23.44,16.72,4.72,3.71,27.22082568,82.73591947
20100402,0.0,11.02,40.44,21.41,19.03,3.7,3.8,27.22082568,82.73591947
20100403,0.0,11.63,41.35,22.01,19.33,3.26,3.8,27.22082568,82.73591947
20100404,0.0,10.2,40.88,23.17,17.71,3.57,3.62,27.22082568,82.73591947
20100405,0.0,11.26,41.19,22.31,18.88,5.37,5.39,27.22082568,82.73591947
20100406,0.0,9.33,40.38,24.03,16.36,4.77,3.46,27.22082568,82.73591947
20100407,0.0,8.22,40.92,20.83,20.09,2.13,5.94,27.22082568,82.73591947
20100408,0.0,8.58,41.85,22.28,19.57,3.27,4.5,27.22082568,82.73591947
20100409,0.0,9.07,42.22,23.43,18.79,6.76,8.46,27.22082568,82.73591947
20100410,0.0,10.01,42.8,25.5,17.3,6.65,8.15,27.22082568,82.73591947
20100411,0.0,11.71,43.63,24.4,19.23,4.53,4.1,27.22082568,82.73591947
20100412,0.0,10.99,43.61,24.59,19.02,3.31,5.21,27.22082568,82.73591947
20100413,0.0,12.18,42.64,24.65,17.99,4.4,6.11,27.22082568,82.73591947
20100414,0.0,11.28,42.15,25.9,16.25,2.3,3.05,27.22082568,82.73591947
20100415,0.0,11.92,41.71,24.01,17.7,5.29,6.06,27.22082568,82.73591947
20100416,0.0,14.44,42.92,23.97,18.95,4.15,6.37,27.22082568,82.73591947
20100417,0.0,17.09,42.67,23.88,18.79,4.76,5.93,27.22082568,82.73591947
20100418,0.0,15.01,43.98,26.52,17.46,3.28,3.6,27.22082568,82.73591947
20100419,0.0,21.86,42.28,26.65,15.63,4.28,5.98,27.22082568,82.73591947
20100420,0.0,16.88,44.56,27.6,16.96,4.78,4.71,27.22082568,82.73591947
20100421,0.0,15.12,44.33,27.36,16.97,2.69,3.86,27.22082568,82.73591947
20100422,0.0,14.4,43.41,28.16,15.25,3.91,2.98,27.22082568,82.73591947
20100423,0.0,13.22,42.57,26.59,15.98,4.01,2.95,27.22082568,82.73591947
20100424,0.0,10.25,42.78,25.86,16.92,3.8,5.2,27.22082568,82.73591947
20100425,0.0,12.2,43.03,25.04,17.99,5.13,5.93,27.22082568,82.73591947
20100426,0.0,9.13,43.13,26.26,16.87,4.53,5.95,27.22082568,82.73591947
20100427,0.0,11.28,42.33,24.37,17.96,4.81,5.86,27.22082568,82.73591947
20100428,0.05,27.36,40.57,26.69,13.88,6.46,7.91,27.22082568,82.73591947
20100429,0.01,24.3,42.06,27.34,14.72,3.17,6.22,27.22082568,82.73591947
20100430,0.01,26.64,39.63,27.59,12.05,7.21,8.32,27.22082568,82.73591947
20100501,4.04,33.9,39.63,27.51,12.12,5.22,6.99,27.22082568,82.73591947
20100502,0.63,40.18,37.98,28.22,9.76,4.2,4.56,27.22082568,82.73591947
20100503,0.86,30.69,40.73,27.25,13.48,3.36,3.87,27.22082568,82.73591947
20100504,0.04,27.02,40.54,26.02,14.52,3.2,4.58,27.22082568,82.73591947
20100505,1.9,29.64,39.68,28.13,11.55,6.68,7.79,27.22082568,82.73591947
20100506,6.26,43.53,37.43,27.05,10.37,3.23,4.4,27.22082568,82.73591947
20100507,2.16,49.02,37.14,25.83,11.31,5.4,6.84,27.22082568,82.73591947
20100508,0.0,41.55,39.65,25.65,14.0,5.92,7.48,27.22082568,82.73591947
20100509,0.0,24.43,42.05,25.61,16.44,5.31,5.96,27.22082568,82.73591947
20100510,0.0,20.27,43.18,26.94,16.23,4.81,4.69,27.22082568,82.73591947
20100511,0.0,16.0,44.24,25.92,18.32,4.46,4.63,27.22082568,82.73591947
20100512,0.0,14.31,44.27,26.59,17.68,4.76,4.81,27.22082568,82.73591947
20100513,0.0,12.02,44.98,26.94,18.04,4.26,4.83,27.22082568,82.73591947
20100514,0.0,12.7,45.16,27.94,17.22,5.42,6.14,27.22082568,82.73591947
20100515,0.03,14.18,44.6,29.35,15.25,2.78,4.88,27.22082568,82.73591947
20100516,0.14,13.62,44.87,28.28,16.59,4.02,4.21,27.22082568,82.73591947
20100517,0.0,12.47,45.79,29.29,16.5,3.11,6.64,27.22082568,82.73591947
20100518,0.02,24.91,42.84,28.97,13.87,7.04,8.34,27.22082568,82.73591947
20100519,0.19,29.39,43.35,30.95,12.4,5.88,7.52,27.22082568,82.73591947
20100520,0.67,25.55,43.7,30.38,13.32,4.85,5.53,27.22082568,82.73591947
20100521,0.03,26.64,44.14,29.17,14.97,5.29,6.55,27.22082568,82.73591947
20100522,0.01,29.73,43.42,29.15,14.27,5.43,6.98,27.22082568,82.73591947
20100523,2.22,30.28,42.79,30.02,12.77,3.94,5.28,27.22082568,82.73591947
20100524,0.29,32.7,43.16,29.09,14.07,4.33,4.47,27.22082568,82.73591947
20100525,0.34,15.2,45.09,30.37,14.72,5.73,6.7,27.22082568,82.73591947
20100526,0.3,16.8,44.86,26.88,17.98,5.35,7.72,27.22082568,82.73591947
20100527,8.31,28.19,41.25,26.64,14.61,5.1,6.86,27.22082568,82.73591947
20100528,3.5,36.95,40.83,27.01,13.82,5.49,8.35,27.22082568,82.73591947
20100529,0.12,37.38,41.29,28.46,12.83,4.86,5.9,27.22082568,82.73591947
20100530,0.15,31.94,41.79,29.03,12.76,4.14,5.37,27.22082568,82.73591947
20100531,0.03,24.89,43.17,27.88,15.28,4.67,5.21,27.22082568,82.73591947
20100601,0.0,15.53,44.7,27.91,16.8,6.47,7.48,27.22082568,82.73591947
20100602,0.0,16.37,45.08,28.77,16.31,4.21,5.31,27.22082568,82.73591947
20100603,0.01,21.27,45.15,29.85,15.29,6.34,8.26,27.22082568,82.73591947
20100604,0.0,29.85,44.15,31.34,12.82,4.06,5.1,27.22082568,82.73591947
20100605,0.13,27.8,42.83,31.21,11.62,6.71,7.43,27.22082568,82.73591947
20100606,0.0,18.1,43.19,30.06,13.13,5.23,3.62,27.22082568,82.73591947
20100607,0.0,17.13,44.01,28.4,15.61,4.87,3.65,27.22082568,82.73591947
20100608,0.0,22.15,43.96,29.52,14.44,2.58,5.03,27.22082568,82.73591947
20100609,0.0,26.38,43.08,29.9,13.17,4.27,6.7,27.22082568,82.73591947
20100610,0.0,22.81,42.95,29.6,13.36,2.33,2.92,27.22082568,82.73591947
20100611,0.0,23.12,43.67,29.63,14.03,5.12,6.0,27.22082568,82.73591947
20100612,2.73,29.92,43.14,30.47,12.67,4.74,5.63,27.22082568,82.73591947
20100613,17.99,49.65,37.76,29.0,8.75,5.76,6.89,27.22082568,82.73591947
20100614,8.6,46.0,40.17,27.71,12.46,5.26,7.62,27.22082568,82.73591947
20100615,0.05,36.09,42.84,28.6,14.24,2.96,5.03,27.22082568,82.73591947
20100616,3.2,37.33,41.27,29.97,11.31,3.6,4.67,27.22082568,82.73591947
20100617,2.59,39.33,40.02,29.46,10.56,2.77,3.11,27.22082568,82.73591947
20100618,0.28,40.57,40.81,29.24,11.57,3.25,5.3,27.22082568,82.73591947
20100619,0.7,44.65,41.18,29.22,11.95,2.24,4.77,27.22082568,82.73591947
20100620,9.69,52.88,39.76,29.43,10.32,3.09,4.53,27.22082568,82.73591947
20100621,0.48,49.27,40.59,29.11,11.48,3.91,5.73,27.22082568,82.73591947
20100622,0.91,45.11,41.46,29.39,12.07,5.72,7.91,27.22082568,82.73591947
20100623,6.26,51.53,39.78,29.31,10.48,4.02,5.97,27.22082568,82.73591947
20100624,4.91,53.96,39.3,28.56,10.74,3.63,5.94,27.22082568,82.73591947
20100625,10.06,55.79,36.97,28.38,8.58,5.49,7.51,27.22082568,82.73591947
20100626,1.85,50.81,39.78,29.11,10.67,2.01,2.95,27.22082568,82.73591947
20100627,0.46,45.23,41.3,30.0,11.3,4.87,6.51,27.22082568,82.73591947
20100628,3.61,45.46,41.5,29.97,11.53,4.65,6.02,27.22082568,82.73591947
20100629,3.87,45.98,40.44,29.77,10.67,4.36,5.7,27.22082568,82.73591947
20100630,5.49,51.12,39.31,30.2,9.1,2.06,5.21,27.22082568,82.73591947
20100701,3.67,49.59,39.69,28.85,10.83,3.04,5.19,27.22082568,82.73591947
20100702,2.6,53.56,37.55,27.76,9.79,2.36,2.93,27.22082568,82.73591947
20100703,0.08,52.02,38.95,28.24,10.71,4.96,3.32,27.22082568,82.73591947
20100704,3.91,49.88,38.68,28.81,9.87,5.17,5.44,27.22082568,82.73591947
20100705,4.14,52.83,38.31,28.03,10.28,3.65,3.44,27.22082568,82.73591947
20100706,0.82,48.17,39.75,28.72,11.03,3.64,3.71,27.22082568,82.73591947
20100707,0.11,46.35,40.01,29.38,10.63,2.32,2.51,27.22082568,82.73591947
20100708,0.01,46.23,40.16,29.72,10.44,3.73,5.19,27.22082568,82.73591947
20100709,1.85,42.73,41.75,30.65,11.1,2.57,3.35,27.22082568,82.73591947
20100710,20.93,56.5,38.21,31.25,6.96,2.92,3.22,27.22082568,82.73591947
20100711,39.31,66.12,37.33,29.51,7.82,3.79,3.26,27.22082568,82.73591947
20100712,30.69,79.31,32.05,27.58,4.46,4.1,4.49,27.22082568,82.73591947
20100713,17.29,74.49,34.01,26.22,7.79,3.34,4.22,27.22082568,82.73591947
20100714,6.23,70.05,35.07,26.21,8.85,3.06,2.85,27.22082568,82.73591947
