Dates,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,Latitude,Longitude
20100101,0.23,74.1,19.59,9.89,9.71,0.73,1.11,27.25198332,95.25077264
20100102,0.0,73.18,20.13,7.88,12.25,1.28,1.88,27.25198332,95.25077264
20100103,0.0,61.52,21.23,9.57,11.66,0.79,1.32,27.25198332,95.25077264
20100104,0.0,60.82,20.76,10.08,10.68,1.32,1.89,27.25198332,95.25077264
20100105,0.0,65.56,21.62,9.59,12.03,1.62,2.68,27.25198332,95.25077264
20100106,0.0,67.71,22.34,10.07,12.27,1.27,1.91,27.25198332,95.25077264
20100107,0.0,65.2,22.65,10.61,12.04,1.35,2.26,27.25198332,95.25077264
20100108,0.0,63.8,22.36,10.93,11.43,1.42,2.21,27.25198332,95.25077264
20100109,0.0,62.79,21.86,10.17,11.69,0.73,1.03,27.25198332,95.25077264
20100110,0.0,63.32,22.33,11.21,11.12,1.45,2.15,27.25198332,95.25077264
20100111,0.0,67.83,21.01,10.28,10.73,0.85,1.31,27.25198332,95.25077264
20100112,0.0,70.42,20.45,9.56,10.89,1.53,2.32,27.25198332,95.25077264
20100113,0.0,70.43,20.07,8.27,11.8,1.5,2.26,27.25198332,95.25077264
20100114,0.0,67.78,21.07,9.73,11.33,1.85,3.49,27.25198332,95.25077264
20100115,0.0,67.69,22.79,11.37,11.42,1.82,3.25,27.25198332,95.25077264
20100116,0.0,65.14,22.86,11.04,11.82,0.99,1.66,27.25198332,95.25077264
20100117,0.0,59.97,23.81,11.39,12.41,0.94,1.39,27.25198332,95.25077264
20100118,0.0,55.67,24.62,11.82,12.8,0.88,1.6,27.25198332,95.25077264
20100119,0.0,61.26,23.01,13.52,9.49,0.97,1.71,27.25198332,95.25077264
20100120,0.0,62.06,23.37,11.93,11.44,1.04,1.49,27.25198332,95.25077264
20100121,0.0,57.93,22.84,10.95,11.89,0.96,1.53,27.25198332,95.25077264
20100122,0.0,50.24,24.11,11.26,12.85,0.91,1.2,27.25198332,95.25077264
20100123,0.0,51.0,24.47,11.78,12.7,1.15,1.93,27.25198332,95.25077264
20100124,0.0,54.25,24.26,11.0,13.26,1.97,3.9,27.25198332,95.25077264
20100125,0.05,56.53,22.5,10.86,11.64,1.01,1.56,27.25198332,95.25077264
20100126,0.45,59.07,25.32,10.83,14.48,1.58,2.91,27.25198332,95.25077264
20100127,0.01,59.49,22.74,10.5,12.24,1.17,1.97,27.25198332,95.25077264
20100128,0.0,59.36,22.51,10.73,11.79,1.28,1.74,27.25198332,95.25077264
20100129,0.0,58.79,22.45,10.71,11.74,1.78,2.98,27.25198332,95.25077264
20100130,0.0,60.32,22.34,10.21,12.13,1.33,2.22,27.25198332,95.25077264
20100131,0.0,63.43,22.83,10.44,12.39,1.67,2.72,27.25198332,95.25077264
20100201,0.0,61.71,22.91,10.45,12.45,1.99,3.69,27.25198332,95.25077264
20100202,0.0,59.57,22.48,10.42,12.06,1.95,3.86,27.25198332,95.25077264
20100203,0.0,61.51,21.89,10.19,11.7,1.82,2.95,27.25198332,95.25077264
20100204,0.0,60.06,21.89,9.51,12.37,2.09,3.49,27.25198332,95.25077264
20100205,0.0,52.03,22.05,9.95,12.11,1.15,1.58,27.25198332,95.25077264
20100206,0.0,57.5,21.6,8.75,12.85,1.74,2.63,27.25198332,95.25077264
20100207,0.0,50.2,23.86,9.34,14.52,1.08,1.72,27.25198332,95.25077264
20100208,0.0,49.44,24.61,11.56,13.05,1.74,2.52,27.25198332,95.25077264
20100209,0.0,57.27,24.17,10.35,13.82,1.51,2.93,27.25198332,95.25077264
20100210,0.03,66.26,22.9,11.56,11.34,1.51,3.35,27.25198332,95.25077264
