Dates,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,Latitude,Longitude
20100101,0.0,70.29,28.24,18.83,9.41,3.5,3.29,13.75198332,76.75077264
20100102,0.0,62.32,29.1,16.59,12.51,2.56,3.32,13.75198332,76.75077264
20100103,0.0,63.82,28.49,15.91,12.58,2.33,2.29,13.75198332,76.75077264
20100104,0.0,57.28,29.41,13.43,15.98,3.88,4.36,13.75198332,76.75077264
20100105,0.0,57.24,30.01,13.43,16.58,2.55,5.48,13.75198332,76.75077264
20100106,0.0,60.22,29.24,13.93,15.31,2.79,5.26,13.75198332,76.75077264
20100107,0.0,63.7,29.03,14.94,14.09,3.57,5.98,13.75198332,76.75077264
20100108,0.0,62.38,29.94,15.62,14.32,2.84,4.71,13.75198332,76.75077264
20100109,0.01,73.24,29.36,18.31,11.05,2.12,2.44,13.75198332,76.75077264
20100110,0.08,67.84,31.19,20.34,10.84,3.11,3.08,13.75198332,76.75077264
20100111,0.39,66.18,31.39,19.03,12.36,2.77,2.23,13.75198332,76.75077264
20100112,0.72,68.59,31.11,19.03,12.08,1.96,3.02,13.75198332,76.75077264
20100113,5.22,75.02,30.11,20.06,10.05,1.15,2.85,13.75198332,76.75077264
20100114,1.9,75.59,27.32,20.08,7.23,1.61,3.81,13.75198332,76.75077264
20100115,0.01,68.67,28.83,19.13,9.7,2.9,3.38,13.75198332,76.75077264
20100116,0.0,66.25,28.13,16.59,11.53,3.3,3.7,13.75198332,76.75077264
20100117,0.0,58.04,30.68,15.29,15.39,2.49,3.59,13.75198332,76.75077264
20100118,0.0,62.98,30.4,16.22,14.18,2.6,4.76,13.75198332,76.75077264
20100119,0.0,62.3,29.92,16.97,12.95,2.38,4.88,13.75198332,76.75077264
20100120,0.0,53.6,30.08,16.93,13.14,2.08,5.29,13.75198332,76.75077264
20100121,0.0,48.2,29.3,13.34,15.96,2.52,3.97,13.75198332,76.75077264
20100122,0.0,47.52,29.66,12.08,17.58,1.28,4.65,13.75198332,76.75077264
20100123,0.0,48.87,29.32,12.45,16.87,2.68,4.5,13.75198332,76.75077264
20100124,0.0,50.5,29.71,12.99,16.72,2.26,5.72,13.75198332,76.75077264
20100125,0.0,52.25,29.6,14.29,15.32,1.5,4.45,13.75198332,76.75077264
20100126,0.0,53.35,30.04,14.42,15.62,2.55,5.55,13.75198332,76.75077264
20100127,0.0,58.54,30.01,16.03,13.98,3.71,6.45,13.75198332,76.75077264
20100128,0.0,54.71,31.32,17.33,13.99,2.24,4.22,13.75198332,76.75077264
20100129,0.0,52.21,31.02,16.06,14.97,1.94,4.56,13.75198332,76.75077264
20100130,0.0,49.07,31.16,15.85,15.31,1.87,4.06,13.75198332,76.75077264
20100131,0.0,48.71,31.27,15.56,15.71,2.31,5.35,13.75198332,76.75077264
20100201,0.0,46.03,31.86,15.75,16.11,2.47,5.33,13.75198332,76.75077264
20100202,0.0,43.87,32.17,15.75,16.42,2.94,5.57,13.75198332,76.75077264
20100203,0.0,41.87,32.31,14.74,17.58,2.75,5.63,13.75198332,76.75077264
20100204,0.0,38.55,31.24,14.27,16.97,3.76,5.27,13.75198332,76.75077264
20100205,0.0,38.28,31.91,13.5,18.41,2.83,5.99,13.75198332,76.75077264
20100206,0.0,41.29,31.63,12.79,18.84,4.42,4.62,13.75198332,76.75077264
20100207,0.0,49.83,30.99,13.5,17.5,3.54,4.25,13.75198332,76.75077264
20100208,0.0,44.91,32.06,15.35,16.71,3.04,4.6,13.75198332,76.75077264
20100209,0.0,39.95,33.4,14.43,18.97,3.22,5.19,13.75198332,76.75077264
20100210,0.0,46.31,34.08,16.28,17.8,3.01,3.64,13.75198332,76.75077264
20100211,0.0,45.37,33.87,19.69,14.18,3.11,2.8,13.75198332,76.75077264
20100212,0.0,43.62,34.78,20.25,14.54,3.72,5.61,13.75198332,76.75077264
20100213,0.0,40.75,35.88,19.64,16.24,2.87,4.01,13.75198332,76.75077264
20100214,0.0,36.28,35.9,20.26,15.64,2.26,4.0,13.75198332,76.75077264
