Dates,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,Latitude,Longitude
20100101,0.05,66.46,15.96,3.66,12.3,1.53,1.98,27.06804613,97.02867467
20100102,0.0,53.08,18.29,3.6,14.69,1.72,2.01,27.06804613,97.02867467
20100103,0.0,42.12,18.9,5.15,13.76,1.54,1.85,27.06804613,97.02867467
20100104,0.0,45.54,17.98,4.9,13.08,1.36,2.01,27.06804613,97.02867467
20100105,0.0,59.03,17.44,4.04,13.4,1.34,1.92,27.06804613,97.02867467
20100106,0.0,59.61,18.08,4.97,13.12,1.38,1.72,27.06804613,97.02867467
20100107,0.0,50.33,19.63,4.35,15.28,1.75,2.15,27.06804613,97.02867467
20100108,0.0,48.29,19.87,5.66,14.21,1.72,2.16,27.06804613,97.02867467
20100109,0.0,52.15,17.53,4.12,13.41,1.39,2.11,27.06804613,97.02867467
20100110,0.0,53.59,18.06,4.52,13.55,1.4,2.03,27.06804613,97.02867467
20100111,0.0,56.45,17.24,4.11,13.12,1.38,1.94,27.06804613,97.02867467
20100112,0.0,56.62,16.96,3.69,13.27,1.37,1.75,27.06804613,97.02867467
20100113,0.0,54.43,17.18,4.56,12.62,1.73,2.21,27.06804613,97.02867467
20100114,0.0,52.35,17.67,5.12,12.55,1.55,2.06,27.06804613,97.02867467
20100115,0.0,61.23,19.2,5.31,13.89,2.03,2.55,27.06804613,97.02867467
20100116,0.0,54.47,19.62,5.55,14.07,1.7,2.2,27.06804613,97.02867467
20100117,0.0,41.67,21.27,6.03,15.24,1.58,1.79,27.06804613,97.02867467
20100118,0.0,46.21,21.18,6.24,14.93,1.92,2.24,27.06804613,97.02867467
20100119,0.0,52.77,18.86,7.38,11.49,1.67,2.18,27.06804613,97.02867467
20100120,0.0,46.53,20.17,5.67,14.51,1.7,1.92,27.06804613,97.02867467
20100121,0.0,37.11,20.86,3.87,16.98,1.97,2.71,27.06804613,97.02867467
20100122,0.0,38.58,20.57,4.48,16.1,1.62,1.81,27.06804613,97.02867467
20100123,0.0,42.16,20.34,4.35,15.98,2.11,2.55,27.06804613,97.02867467
20100124,0.0,44.37,19.42,4.45,14.97,1.9,2.42,27.06804613,97.02867467
20100125,0.06,43.66,18.83,4.44,14.39,2.01,2.57,27.06804613,97.02867467
20100126,2.85,53.23,18.3,4.57,13.73,1.76,2.14,27.06804613,97.02867467
20100127,0.03,56.7,17.96,3.25,14.7,1.65,2.41,27.06804613,97.02867467
20100128,0.0,47.52,18.34,3.8,14.54,1.39,1.62,27.06804613,97.02867467
20100129,0.0,46.8,18.47,4.5,13.97,1.51,2.05,27.06804613,97.02867467
20100130,0.0,53.15,17.84,3.5,14.34,1.46,2.11,27.06804613,97.02867467
20100131,0.0,53.44,18.22,3.6,14.62,1.43,1.96,27.06804613,97.02867467
20100201,0.0,47.88,18.37,3.34,15.02,1.36,1.82,27.06804613,97.02867467
20100202,0.0,45.0,18.34,2.71,15.63,1.36,1.94,27.06804613,97.02867467
20100203,0.0,48.85,17.97,3.52,14.46,1.3,1.91,27.06804613,97.02867467
20100204,0.0,46.41,17.72,2.83,14.89,1.57,2.48,27.06804613,97.02867467
