Dates,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,Latitude,Longitude
20100101,0.0,58.93,28.28,19.21,9.07,2.96,3.84,19.26295499,72.84012935
20100102,0.21,63.61,29.23,22.16,7.07,1.98,2.58,19.26295499,72.84012935
20100103,0.01,70.52,28.65,22.49,6.16,4.62,6.35,19.26295499,72.84012935
20100104,0.0,66.81,27.86,21.92,5.94,2.22,3.54,19.26295499,72.84012935
20100105,0.0,62.06,28.16,20.03,8.13,3.41,5.15,19.26295499,72.84012935
20100106,0.0,62.17,29.35,19.98,9.37,3.75,4.54,19.26295499,72.84012935
20100107,0.0,63.12,29.0,20.46,8.54,2.77,3.11,19.26295499,72.84012935
20100108,0.0,53.95,28.89,20.47,8.42,2.64,3.47,19.26295499,72.84012935
20100109,0.0,56.7,29.39,21.05,8.34,4.91,6.52,19.26295499,72.84012935
20100110,0.0,59.12,29.52,21.77,7.76,4.27,5.85,19.26295499,72.84012935
20100111,0.01,62.43,28.04,23.05,4.99,3.59,4.78,19.26295499,72.84012935
20100112,0.02,68.37,27.45,23.44,4.01,3.31,3.47,19.26295499,72.84012935
20100113,0.0,57.39,26.06,20.36,5.7,3.53,4.94,19.26295499,72.84012935
20100114,0.0,51.06,28.84,18.49,10.34,4.36,6.42,19.26295499,72.84012935
20100115,0.0,60.58,30.18,19.69,10.49,4.5,5.07,19.26295499,72.84012935
20100116,0.0,61.68,29.37,21.12,8.26,4.18,5.15,19.26295499,72.84012935
20100117,0.0,60.68,29.12,22.01,7.11,2.49,3.3,19.26295499,72.84012935
20100118,0.0,61.73,28.33,21.27,7.06,3.69,5.33,19.26295499,72.84012935
20100119,0.0,57.02,28.99,20.47,8.52,3.78,5.15,19.26295499,72.84012935
20100120,0.0,57.38,29.62,20.65,8.97,3.21,4.16,19.26295499,72.84012935
20100121,0.0,54.38,29.72,20.98,8.74,4.09,4.82,19.26295499,72.84012935
20100122,0.0,53.61,29.01,19.73,9.28,4.09,5.08,19.26295499,72.84012935
20100123,0.0,53.49,28.8,20.34,8.45,2.95,4.18,19.26295499,72.84012935
20100124,0.0,57.44,28.32,20.86,7.46,2.76,4.18,19.26295499,72.84012935
20100125,0.0,51.17,29.62,20.47,9.15,3.96,5.43,19.26295499,72.84012935
20100126,0.02,51.36,29.81,20.31,9.51,4.35,5.94,19.26295499,72.84012935
20100127,0.21,54.0,29.2,21.07,8.12,4.07,5.58,19.26295499,72.84012935
20100128,0.0,51.87,29.09,20.93,8.15,3.5,5.1,19.26295499,72.84012935
20100129,0.0,56.94,28.69,21.38,7.31,2.29,3.22,19.26295499,72.84012935
20100130,0.0,54.42,30.03,21.15,8.88,4.04,5.77,19.26295499,72.84012935
20100131,0.0,55.47,29.62,21.76,7.86,3.21,4.6,19.26295499,72.84012935
20100201,0.0,56.77,27.94,21.78,6.15,2.66,3.65,19.26295499,72.84012935
20100202,0.0,57.64,28.12,21.38,6.74,2.97,3.82,19.26295499,72.84012935
20100203,0.0,59.48,27.87,20.76,7.1,3.64,3.94,19.26295499,72.84012935
20100204,0.0,65.65,27.27,20.67,6.6,3.46,3.65,19.26295499,72.84012935
20100205,0.0,69.08,27.97,20.8,7.17,2.96,3.4,19.26295499,72.84012935
20100206,0.0,62.6,30.54,21.68,8.86,3.29,4.45,19.26295499,72.84012935
20100207,0.0,58.99,31.08,22.37,8.71,2.59,3.76,19.26295499,72.84012935
20100208,0.08,68.39,29.16,22.84,6.32,4.35,4.52,19.26295499,72.84012935
20100209,0.11,74.58,27.6,22.62,4.98,3.34,3.66,19.26295499,72.84012935
20100210,0.0,62.08,26.87,21.54,5.33,2.59,2.28,19.26295499,72.84012935
20100211,0.0,56.11,27.96,21.8,6.17,3.12,3.38,19.26295499,72.84012935
20100212,0.0,57.82,27.48,21.52,5.96,3.31,4.1,19.26295499,72.84012935
20100213,0.0,52.69,27.72,20.85,6.87,2.57,3.09,19.26295499,72.84012935
20100214,0.0,44.91,28.31,20.91,7.4,3.42,3.36,19.26295499,72.84012935
20100215,0.06,43.65,28.13,21.33,6.8,2.58,3.05,19.26295499,72.84012935
20100216,0.01,42.8,30.03,21.63,8.4,3.19,3.1,19.26295499,72.84012935
20100217,0.03,43.84,30.71,21.8,8.91,3.09,3.84,19.26295499,72.84012935
20100218,0.1,45.5,30.41,20.73,9.68,2.95,2.67,19.26295499,72.84012935
20100219,0.06,46.59,30.09,21.84,8.25,3.03,3.18,19.26295499,72.84012935
20100220,0.0,44.6,31.22,21.99,9.22,4.56,4.95,19.26295499,72.84012935
20100221,0.1,55.56,30.89,22.99,7.9,4.59,4.98,19.26295499,72.84012935
20100222,0.13,59.82,30.7,23.76,6.95,5.27,5.91,19.26295499,72.84012935
20100223,0.0,63.41,28.8,22.02,6.79,3.4,3.22,19.26295499,72.84012935
20100224,0.0,66.54,27.17,21.04,6.13,2.74,2.35,19.26295499,72.84012935
20100225,0.0,62.02,28.38,19.97,8.41,3.28,4.35,19.26295499,72.84012935
20100226,0.0,58.48,30.8,20.86,9.94,4.01,4.93,19.26295499,72.84012935
20100227,0.0,49.47,32.95,21.84,11.11,3.57,5.44,19.26295499,72.84012935
20100228,0.0,45.09,32.79,23.09,9.71,3.8,5.2,19.26295499,72.84012935
20100301,0.0,47.7,32.4,23.86,8.54,3.83,4.64,19.26295499,72.84012935
20100302,0.0,53.58,31.88,23.75,8.13,3.31,3.77,19.26295499,72.84012935
20100303,0.0,62.71,30.53,23.78,6.74,6.66,7.24,19.26295499,72.84012935
20100304,0.0,64.85,30.0,22.87,7.13,3.61,3.72,19.26295499,72.84012935
20100305,0.0,69.49,30.1,22.84,7.25,3.35,3.54,19.26295499,72.84012935
20100306,0.59,70.35,29.03,23.04,5.99,3.85,3.88,19.26295499,72.84012935
20100307,0.0,60.85,29.14,22.5,6.63,2.87,2.37,19.26295499,72.84012935
20100308,0.0,54.52,31.51,22.23,9.27,3.61,4.43,19.26295499,72.84012935
20100309,0.0,47.54,33.08,22.92,10.17,4.1,5.49,19.26295499,72.84012935
20100310,0.14,44.57,33.49,25.83,7.66,3.61,4.81,19.26295499,72.84012935
20100311,0.0,54.67,34.13,25.77,8.36,3.55,4.64,19.26295499,72.84012935
20100312,1.66,50.21,34.36,26.44,7.92,4.28,4.95,19.26295499,72.84012935
20100313,1.28,48.74,34.02,25.73,8.29,3.35,4.34,19.26295499,72.84012935
20100314,0.04,55.72,31.95,25.01,6.94,5.8,6.18,19.26295499,72.84012935
20100315,0.14,62.61,31.6,23.44,8.15,5.51,5.99,19.26295499,72.84012935
20100316,0.05,61.59,31.91,23.04,8.88,4.39,4.51,19.26295499,72.84012935
20100317,0.31,60.1,33.6,24.09,9.51,5.68,6.55,19.26295499,72.84012935
20100318,0.04,53.89,35.15,25.0,10.15,4.75,5.64,19.26295499,72.84012935
20100319,0.03,59.43,33.77,26.32,7.45,3.7,4.41,19.26295499,72.84012935
20100320,0.04,60.95,34.91,26.28,8.64,5.49,6.42,19.26295499,72.84012935
20100321,0.0,60.82,35.02,26.0,9.02,5.62,6.23,19.26295499,72.84012935
20100322,0.0,56.91,34.81,25.19,9.62,5.36,5.81,19.26295499,72.84012935
20100323,0.0,54.36,33.43,24.86,8.57,4.75,5.01,19.26295499,72.84012935
20100324,0.0,57.55,32.91,25.34,7.57,4.8,5.02,19.26295499,72.84012935
20100325,0.0,63.66,32.47,24.51,7.96,4.5,4.73,19.26295499,72.84012935
20100326,0.0,64.98,31.94,24.46,7.48,3.52,3.57,19.26295499,72.84012935
