Dates,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,Latitude,Longitude
20100101,0.0,37.94,30.99,13.98,17.01,1.85,4.98,17.25198332,77.75077264
20100102,0.0,42.44,30.19,13.61,16.59,1.47,3.57,17.25198332,77.75077264
20100103,0.0,42.32,31.28,13.96,17.32,2.48,4.2,17.25198332,77.75077264
20100104,0.0,38.04,31.63,15.2,16.43,3.77,4.65,17.25198332,77.75077264
20100105,0.0,42.46,31.56,15.46,16.1,1.78,5.18,17.25198332,77.75077264
20100106,0.0,42.63,30.21,14.67,15.54,2.0,3.76,17.25198332,77.75077264
20100107,0.0,46.47,29.19,13.17,16.01,2.34,3.32,17.25198332,77.75077264
20100108,0.0,54.08,30.22,15.23,14.99,2.34,5.35,17.25198332,77.75077264
20100109,0.01,60.21,29.6,16.49,13.12,1.49,4.28,17.25198332,77.75077264
20100110,0.01,64.61,30.16,19.6,10.56,1.8,2.8,17.25198332,77.75077264
20100111,0.11,62.37,32.05,19.82,12.22,2.82,2.18,17.25198332,77.75077264
20100112,1.28,66.11,31.37,20.36,11.01,5.23,5.66,17.25198332,77.75077264
20100113,4.71,79.33,26.83,20.32,6.52,2.79,5.17,17.25198332,77.75077264
20100114,1.31,67.54,30.22,19.02,11.2,2.51,2.64,17.25198332,77.75077264
20100115,2.47,71.7,28.92,18.52,10.4,3.18,2.18,17.25198332,77.75077264
20100116,0.18,64.29,30.05,18.0,12.05,2.8,1.84,17.25198332,77.75077264
20100117,0.0,58.59,29.77,16.99,12.78,2.88,4.79,17.25198332,77.75077264
20100118,0.0,45.63,30.06,16.71,13.35,3.98,5.55,17.25198332,77.75077264
20100119,0.0,36.21,30.87,15.21,15.66,1.99,5.97,17.25198332,77.75077264
20100120,0.0,23.36,30.63,13.0,17.63,2.31,4.53,17.25198332,77.75077264
20100121,0.0,20.76,30.37,11.75,18.61,2.23,3.55,17.25198332,77.75077264
20100122,0.0,25.72,30.45,10.99,19.46,1.69,4.54,17.25198332,77.75077264
20100123,0.0,35.81,30.42,12.08,18.34,1.85,3.61,17.25198332,77.75077264
20100124,0.0,43.08,30.23,12.62,17.62,2.46,6.29,17.25198332,77.75077264
20100125,0.0,46.12,30.47,13.7,16.76,2.71,4.92,17.25198332,77.75077264
20100126,0.0,39.51,30.04,14.11,15.92,1.96,4.23,17.25198332,77.75077264
20100127,0.0,45.46,29.7,14.39,15.31,2.26,4.87,17.25198332,77.75077264
20100128,0.0,47.57,30.32,16.07,14.25,3.82,6.57,17.25198332,77.75077264
20100129,0.0,46.86,30.44,17.72,12.72,2.86,5.65,17.25198332,77.75077264
20100130,0.0,33.33,31.6,16.66,14.94,3.46,3.09,17.25198332,77.75077264
20100131,0.0,25.21,32.41,15.19,17.22,3.29,5.83,17.25198332,77.75077264
20100201,0.0,36.91,32.36,15.09,17.27,3.0,6.04,17.25198332,77.75077264
20100202,0.0,46.12,32.16,15.67,16.5,2.7,4.35,17.25198332,77.75077264
20100203,0.0,44.12,32.41,16.39,16.02,3.28,5.17,17.25198332,77.75077264
20100204,0.0,38.07,32.57,15.82,16.75,2.84,4.93,17.25198332,77.75077264
20100205,0.0,37.48,32.56,15.95,16.61,2.58,4.98,17.25198332,77.75077264
20100206,0.0,42.41,32.29,15.59,16.7,2.4,4.08,17.25198332,77.75077264
20100207,0.0,41.72,32.22,16.53,15.69,1.36,2.52,17.25198332,77.75077264
20100208,0.0,37.43,33.73,16.87,16.85,1.87,5.27,17.25198332,77.75077264
20100209,0.0,35.11,33.83,16.4,17.44,2.51,5.25,17.25198332,77.75077264
20100210,0.0,39.34,33.75,16.08,17.67,2.71,5.26,17.25198332,77.75077264
20100211,0.0,40.37,33.86,18.27,15.6,3.16,5.26,17.25198332,77.75077264
20100212,0.0,41.06,35.04,19.13,15.92,3.72,5.27,17.25198332,77.75077264
20100213,0.01,36.32,35.67,18.99,16.68,3.32,4.25,17.25198332,77.75077264
20100214,0.25,33.69,35.89,21.33,14.56,3.18,3.82,17.25198332,77.75077264
20100215,0.46,34.26,36.31,20.73,15.58,3.02,2.91,17.25198332,77.75077264
20100216,0.47,35.1,36.09,20.05,16.04,3.71,4.63,17.25198332,77.75077264
20100217,0.19,37.49,36.41,18.96,17.45,3.29,6.01,17.25198332,77.75077264
20100218,0.06,35.6,36.78,20.74,16.04,3.08,5.39,17.25198332,77.75077264
20100219,0.02,31.52,35.18,23.63,11.55,3.52,5.06,17.25198332,77.75077264
20100220,0.3,34.45,36.92,21.59,15.33,4.64,5.85,17.25198332,77.75077264
20100221,0.35,36.33,36.31,22.46,13.85,3.95,5.61,17.25198332,77.75077264
20100222,0.96,38.78,36.36,21.41,14.95,3.35,5.22,17.25198332,77.75077264
20100223,1.07,38.22,36.53,22.36,14.17,4.79,4.09,17.25198332,77.75077264
20100224,0.17,23.7,36.64,20.59,16.05,2.71,4.82,17.25198332,77.75077264
20100225,0.0,21.6,36.76,17.0,19.76,3.1,4.18,17.25198332,77.75077264
20100226,0.0,21.76,37.08,19.92,17.16,2.12,4.6,17.25198332,77.75077264
20100227,0.0,29.88,36.97,20.12,16.85,1.5,4.9,17.25198332,77.75077264
20100228,0.0,17.91,37.83,19.68,18.15,2.07,5.93,17.25198332,77.75077264
20100301,0.0,25.02,37.5,18.39,19.11,2.32,5.74,17.25198332,77.75077264
20100302,0.0,28.66,37.32,19.73,17.59,3.0,4.4,17.25198332,77.75077264
20100303,0.0,26.72,37.66,20.45,17.21,3.56,4.01,17.25198332,77.75077264
20100304,0.0,25.89,37.75,22.29,15.45,3.13,3.93,17.25198332,77.75077264
20100305,0.0,25.57,38.09,22.5,15.59,1.48,2.51,17.25198332,77.75077264
20100306,0.0,24.73,38.79,22.37,16.42,2.57,4.55,17.25198332,77.75077264
20100307,0.0,26.56,38.3,22.21,16.09,4.6,3.6,17.25198332,77.75077264
20100308,0.0,25.38,39.26,21.43,17.83,2.09,4.73,17.25198332,77.75077264
20100309,0.0,30.52,39.27,23.13,16.14,4.29,6.18,17.25198332,77.75077264
20100310,0.0,32.38,38.71,22.87,15.84,3.45,5.2,17.25198332,77.75077264
20100311,0.0,34.32,38.2,23.3,14.9,2.82,4.13,17.25198332,77.75077264
20100312,0.0,30.56,37.78,21.96,15.81,1.95,3.51,17.25198332,77.75077264
20100313,0.0,29.21,37.98,24.27,13.71,3.74,6.27,17.25198332,77.75077264
20100314,0.19,27.21,37.17,24.93,12.24,3.78,3.42,17.25198332,77.75077264
20100315,0.0,16.21,39.38,21.36,18.02,3.12,4.41,17.25198332,77.75077264
20100316,0.0,24.31,38.86,22.01,16.85,3.87,6.06,17.25198332,77.75077264
20100317,0.0,27.26,38.54,24.57,13.97,2.9,4.66,17.25198332,77.75077264
20100318,0.0,26.81,37.5,22.43,15.07,1.95,3.26,17.25198332,77.75077264
20100319,0.0,24.81,38.58,21.83,16.75,1.99,4.62,17.25198332,77.75077264
20100320,0.0,21.31,39.86,22.76,17.1,1.96,5.56,17.25198332,77.75077264
20100321,0.0,17.86,40.57,23.86,16.71,3.61,7.09,17.25198332,77.75077264
20100322,0.0,17.07,40.46,21.25,19.21,2.62,5.31,17.25198332,77.75077264
20100323,0.0,17.61,40.07,20.85,19.21,1.8,4.27,17.25198332,77.75077264
20100324,0.0,23.69,40.08,21.24,18.83,3.25,5.93,17.25198332,77.75077264
20100325,0.0,22.03,39.85,22.82,17.03,3.82,6.33,17.25198332,77.75077264
20100326,0.0,26.34,39.91,22.7,17.21,4.0,6.4,17.25198332,77.75077264
20100327,0.0,30.82,38.64,22.46,16.18,3.69,5.84,17.25198332,77.75077264
20100328,0.0,34.37,39.85,22.98,16.88,3.2,4.05,17.25198332,77.75077264
20100329,0.0,30.77,38.76,25.78,12.98,3.94,5.39,17.25198332,77.75077264
20100330,0.0,30.82,38.79,26.08,12.71,3.69,5.85,17.25198332,77.75077264
20100331,0.0,19.24,40.37,26.83,13.55,3.53,6.02,17.25198332,77.75077264
20100401,0.0,16.29,40.51,22.66,17.84,3.94,4.2,17.25198332,77.75077264
20100402,0.0,16.06,41.14,21.11,20.02,3.72,6.83,17.25198332,77.75077264
20100403,0.0,17.88,40.69,22.65,18.04,3.99,4.56,17.25198332,77.75077264
20100404,0.0,29.25,40.35,24.24,16.1,3.6,6.24,17.25198332,77.75077264
